Period Ending:,202231/03,202131/03,202031/03,201931/03
Total Current Assets,17950.59,12960.91,9147.02,16065.22
"Cash and Short Term Investments 1303.83 2529.75 1014.26 2035.76  Cash - - - -  Cash & Equivalents 1303.83 2529.75 1014.26 2035.76  Short Term Investments - - - -  Total Receivables, Net 8797.01 4805.8 2854.4 2878.53  Accounts Receivables - Trade, Net 8797.01 4801.46 2854.4 2878.53  Total Inventory 7383.26 4612.66 3916.77 3976.5  Prepaid Expenses 24.89 31.03 22.64 21.43  Other Current Assets, Total 441.6 981.67 1338.95 7153","Cash and Short Term Investments 1303.83 2529.75 1014.26 2035.76  Cash - - - -  Cash & Equivalents 1303.83 2529.75 1014.26 2035.76  Short Term Investments - - - -  Total Receivables, Net 8797.01 4805.8 2854.4 2878.53  Accounts Receivables - Trade, Net 8797.01 4801.46 2854.4 2878.53  Total Inventory 7383.26 4612.66 3916.77 3976.5  Prepaid Expenses 24.89 31.03 22.64 21.43  Other Current Assets, Total 441.6 981.67 1338.95 7153","Cash and Short Term Investments 1303.83 2529.75 1014.26 2035.76  Cash - - - -  Cash & Equivalents 1303.83 2529.75 1014.26 2035.76  Short Term Investments - - - -  Total Receivables, Net 8797.01 4805.8 2854.4 2878.53  Accounts Receivables - Trade, Net 8797.01 4801.46 2854.4 2878.53  Total Inventory 7383.26 4612.66 3916.77 3976.5  Prepaid Expenses 24.89 31.03 22.64 21.43  Other Current Assets, Total 441.6 981.67 1338.95 7153","Cash and Short Term Investments 1303.83 2529.75 1014.26 2035.76  Cash - - - -  Cash & Equivalents 1303.83 2529.75 1014.26 2035.76  Short Term Investments - - - -  Total Receivables, Net 8797.01 4805.8 2854.4 2878.53  Accounts Receivables - Trade, Net 8797.01 4801.46 2854.4 2878.53  Total Inventory 7383.26 4612.66 3916.77 3976.5  Prepaid Expenses 24.89 31.03 22.64 21.43  Other Current Assets, Total 441.6 981.67 1338.95 7153","Cash and Short Term Investments 1303.83 2529.75 1014.26 2035.76  Cash - - - -  Cash & Equivalents 1303.83 2529.75 1014.26 2035.76  Short Term Investments - - - -  Total Receivables, Net 8797.01 4805.8 2854.4 2878.53  Accounts Receivables - Trade, Net 8797.01 4801.46 2854.4 2878.53  Total Inventory 7383.26 4612.66 3916.77 3976.5  Prepaid Expenses 24.89 31.03 22.64 21.43  Other Current Assets, Total 441.6 981.67 1338.95 7153"
Cash and Short Term Investments,1303.83,2529.75,1014.26,2035.76
Cash,-,-,-,-
Cash & Equivalents,1303.83,2529.75,1014.26,2035.76
Short Term Investments,-,-,-,-
"Total Receivables, Net",8797.01,4805.8,2854.4,2878.53
"Accounts Receivables - Trade, Net",8797.01,4801.46,2854.4,2878.53
Total Inventory,7383.26,4612.66,3916.77,3976.5
Prepaid Expenses,24.89,31.03,22.64,21.43
"Other Current Assets, Total",441.6,981.67,1338.95,7153
Total Assets,39018.08,33894.7,26259.8,26021.53
