Period Ending:,202131/12,202031/12,201931/12,201831/12
Total Current Assets,25376.21,25299.35,24660.98,21178.43
"Cash and Short Term Investments 7682.78 7640.93 5762.78 4864.85  Cash - - - -  Cash & Equivalents 7682.78 7640.93 5762.78 4864.85  Short Term Investments - - - -  Total Receivables, Net 13315.72 12937.62 14599.36 12403.94  Accounts Receivables - Trade, Net 12790.98 12584.29 12710.22 12159.3  Total Inventory 4197.24 4559.46 4187.92 3796.16  Prepaid Expenses 150.6 114.54 55.98 41.67  Other Current Assets, Total 29.86 46.8 54.93 71.81","Cash and Short Term Investments 7682.78 7640.93 5762.78 4864.85  Cash - - - -  Cash & Equivalents 7682.78 7640.93 5762.78 4864.85  Short Term Investments - - - -  Total Receivables, Net 13315.72 12937.62 14599.36 12403.94  Accounts Receivables - Trade, Net 12790.98 12584.29 12710.22 12159.3  Total Inventory 4197.24 4559.46 4187.92 3796.16  Prepaid Expenses 150.6 114.54 55.98 41.67  Other Current Assets, Total 29.86 46.8 54.93 71.81","Cash and Short Term Investments 7682.78 7640.93 5762.78 4864.85  Cash - - - -  Cash & Equivalents 7682.78 7640.93 5762.78 4864.85  Short Term Investments - - - -  Total Receivables, Net 13315.72 12937.62 14599.36 12403.94  Accounts Receivables - Trade, Net 12790.98 12584.29 12710.22 12159.3  Total Inventory 4197.24 4559.46 4187.92 3796.16  Prepaid Expenses 150.6 114.54 55.98 41.67  Other Current Assets, Total 29.86 46.8 54.93 71.81","Cash and Short Term Investments 7682.78 7640.93 5762.78 4864.85  Cash - - - -  Cash & Equivalents 7682.78 7640.93 5762.78 4864.85  Short Term Investments - - - -  Total Receivables, Net 13315.72 12937.62 14599.36 12403.94  Accounts Receivables - Trade, Net 12790.98 12584.29 12710.22 12159.3  Total Inventory 4197.24 4559.46 4187.92 3796.16  Prepaid Expenses 150.6 114.54 55.98 41.67  Other Current Assets, Total 29.86 46.8 54.93 71.81","Cash and Short Term Investments 7682.78 7640.93 5762.78 4864.85  Cash - - - -  Cash & Equivalents 7682.78 7640.93 5762.78 4864.85  Short Term Investments - - - -  Total Receivables, Net 13315.72 12937.62 14599.36 12403.94  Accounts Receivables - Trade, Net 12790.98 12584.29 12710.22 12159.3  Total Inventory 4197.24 4559.46 4187.92 3796.16  Prepaid Expenses 150.6 114.54 55.98 41.67  Other Current Assets, Total 29.86 46.8 54.93 71.81"
Cash and Short Term Investments,7682.78,7640.93,5762.78,4864.85
Cash,-,-,-,-
Cash & Equivalents,7682.78,7640.93,5762.78,4864.85
Short Term Investments,-,-,-,-
"Total Receivables, Net",13315.72,12937.62,14599.36,12403.94
"Accounts Receivables - Trade, Net",12790.98,12584.29,12710.22,12159.3
Total Inventory,4197.24,4559.46,4187.92,3796.16
Prepaid Expenses,150.6,114.54,55.98,41.67
"Other Current Assets, Total",29.86,46.8,54.93,71.81
Total Assets,54209.23,56995.73,57523.3,47132.85
"Property/Plant/Equipment, Total - Net 24699.11 26797.99 27857.82 21851.13  Property/Plant/Equipment, Total - Gross 44483.31 45653.64 44883.21 36814.46  Accumulated Depreciation, Total -19784.21 -18855.65 -17025.39 -14963.33  Goodwill, Net - - - -  Intangibles, Net 170.25 217.82 264.32 302.56  Long Term Investments 2042.58 2650.84 2675.92 2315.33  Note Receivable - Long Term 760.36 308.93 410.24 2.93  Other Long Term Assets, Total 1160.73 1720.81 1654.01 1482.47  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 24699.11 26797.99 27857.82 21851.13  Property/Plant/Equipment, Total - Gross 44483.31 45653.64 44883.21 36814.46  Accumulated Depreciation, Total -19784.21 -18855.65 -17025.39 -14963.33  Goodwill, Net - - - -  Intangibles, Net 170.25 217.82 264.32 302.56  Long Term Investments 2042.58 2650.84 2675.92 2315.33  Note Receivable - Long Term 760.36 308.93 410.24 2.93  Other Long Term Assets, Total 1160.73 1720.81 1654.01 1482.47  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 24699.11 26797.99 27857.82 21851.13  Property/Plant/Equipment, Total - Gross 44483.31 45653.64 44883.21 36814.46  Accumulated Depreciation, Total -19784.21 -18855.65 -17025.39 -14963.33  Goodwill, Net - - - -  Intangibles, Net 170.25 217.82 264.32 302.56  Long Term Investments 2042.58 2650.84 2675.92 2315.33  Note Receivable - Long Term 760.36 308.93 410.24 2.93  Other Long Term Assets, Total 1160.73 1720.81 1654.01 1482.47  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 24699.11 26797.99 27857.82 21851.13  Property/Plant/Equipment, Total - Gross 44483.31 45653.64 44883.21 36814.46  Accumulated Depreciation, Total -19784.21 -18855.65 -17025.39 -14963.33  Goodwill, Net - - - -  Intangibles, Net 170.25 217.82 264.32 302.56  Long Term Investments 2042.58 2650.84 2675.92 2315.33  Note Receivable - Long Term 760.36 308.93 410.24 2.93  Other Long Term Assets, Total 1160.73 1720.81 1654.01 1482.47  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 24699.11 26797.99 27857.82 21851.13  Property/Plant/Equipment, Total - Gross 44483.31 45653.64 44883.21 36814.46  Accumulated Depreciation, Total -19784.21 -18855.65 -17025.39 -14963.33  Goodwill, Net - - - -  Intangibles, Net 170.25 217.82 264.32 302.56  Long Term Investments 2042.58 2650.84 2675.92 2315.33  Note Receivable - Long Term 760.36 308.93 410.24 2.93  Other Long Term Assets, Total 1160.73 1720.81 1654.01 1482.47  Other Assets, Total - - - -"
"Property/Plant/Equipment, Total - Net",24699.11,26797.99,27857.82,21851.13
"Property/Plant/Equipment, Total - Gross",44483.31,45653.64,44883.21,36814.46
"Accumulated Depreciation, Total",-19784.21,-18855.65,-17025.39,-14963.33
"Goodwill, Net",-,-,-,-
"Intangibles, Net",170.25,217.82,264.32,302.56
Long Term Investments,2042.58,2650.84,2675.92,2315.33
Note Receivable - Long Term,760.36,308.93,410.24,2.93
"Other Long Term Assets, Total",1160.73,1720.81,1654.01,1482.47
"Other Assets, Total",-,-,-,-
Total Current Liabilities,22761.12,27585.36,28934.2,19112.63
"Accounts Payable 5130.95 5444.47 5456.3 4448.91  Payable/Accrued - - - -  Accrued Expenses 5493.51 5089.35 4962.16 4473.15  Notes Payable/Short Term Debt 11000 16000 17000 9000  Current Port. of LT Debt/Capital Leases 13.69 14.77 1.45 1.45  Other Current liabilities, Total 1122.96 1036.76 1514.29 1189.12","Accounts Payable 5130.95 5444.47 5456.3 4448.91  Payable/Accrued - - - -  Accrued Expenses 5493.51 5089.35 4962.16 4473.15  Notes Payable/Short Term Debt 11000 16000 17000 9000  Current Port. of LT Debt/Capital Leases 13.69 14.77 1.45 1.45  Other Current liabilities, Total 1122.96 1036.76 1514.29 1189.12","Accounts Payable 5130.95 5444.47 5456.3 4448.91  Payable/Accrued - - - -  Accrued Expenses 5493.51 5089.35 4962.16 4473.15  Notes Payable/Short Term Debt 11000 16000 17000 9000  Current Port. of LT Debt/Capital Leases 13.69 14.77 1.45 1.45  Other Current liabilities, Total 1122.96 1036.76 1514.29 1189.12","Accounts Payable 5130.95 5444.47 5456.3 4448.91  Payable/Accrued - - - -  Accrued Expenses 5493.51 5089.35 4962.16 4473.15  Notes Payable/Short Term Debt 11000 16000 17000 9000  Current Port. of LT Debt/Capital Leases 13.69 14.77 1.45 1.45  Other Current liabilities, Total 1122.96 1036.76 1514.29 1189.12","Accounts Payable 5130.95 5444.47 5456.3 4448.91  Payable/Accrued - - - -  Accrued Expenses 5493.51 5089.35 4962.16 4473.15  Notes Payable/Short Term Debt 11000 16000 17000 9000  Current Port. of LT Debt/Capital Leases 13.69 14.77 1.45 1.45  Other Current liabilities, Total 1122.96 1036.76 1514.29 1189.12"
Accounts Payable,5130.95,5444.47,5456.3,4448.91
Payable/Accrued,-,-,-,-
Accrued Expenses,5493.51,5089.35,4962.16,4473.15
Notes Payable/Short Term Debt,11000,16000,17000,9000
Current Port. of LT Debt/Capital Leases,13.69,14.77,1.45,1.45
"Other Current liabilities, Total",1122.96,1036.76,1514.29,1189.12
Total Liabilities,24512.47,29250.86,30318.86,20489.9
