Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,106678,104485.54,93404.66,86590.43
"Cash and Short Term Investments 42472 48685.14 44442.84 41342.62  Cash - - - -  Cash & Equivalents 42472 47390.53 42466.93 38671.73  Short Term Investments - 1294.62 1975.91 2670.89  Total Receivables, Net 43518 39519.5 36080.99 32982.45  Accounts Receivables - Trade, Net 43518 39519.5 36080.99 32982.45  Total Inventory 3188 2608.35 2171.05 2476.48  Prepaid Expenses 15341 13553.35 10598.44 9696.86  Other Current Assets, Total 2159 119.2 111.33 92.03","Cash and Short Term Investments 42472 48685.14 44442.84 41342.62  Cash - - - -  Cash & Equivalents 42472 47390.53 42466.93 38671.73  Short Term Investments - 1294.62 1975.91 2670.89  Total Receivables, Net 43518 39519.5 36080.99 32982.45  Accounts Receivables - Trade, Net 43518 39519.5 36080.99 32982.45  Total Inventory 3188 2608.35 2171.05 2476.48  Prepaid Expenses 15341 13553.35 10598.44 9696.86  Other Current Assets, Total 2159 119.2 111.33 92.03","Cash and Short Term Investments 42472 48685.14 44442.84 41342.62  Cash - - - -  Cash & Equivalents 42472 47390.53 42466.93 38671.73  Short Term Investments - 1294.62 1975.91 2670.89  Total Receivables, Net 43518 39519.5 36080.99 32982.45  Accounts Receivables - Trade, Net 43518 39519.5 36080.99 32982.45  Total Inventory 3188 2608.35 2171.05 2476.48  Prepaid Expenses 15341 13553.35 10598.44 9696.86  Other Current Assets, Total 2159 119.2 111.33 92.03","Cash and Short Term Investments 42472 48685.14 44442.84 41342.62  Cash - - - -  Cash & Equivalents 42472 47390.53 42466.93 38671.73  Short Term Investments - 1294.62 1975.91 2670.89  Total Receivables, Net 43518 39519.5 36080.99 32982.45  Accounts Receivables - Trade, Net 43518 39519.5 36080.99 32982.45  Total Inventory 3188 2608.35 2171.05 2476.48  Prepaid Expenses 15341 13553.35 10598.44 9696.86  Other Current Assets, Total 2159 119.2 111.33 92.03","Cash and Short Term Investments 42472 48685.14 44442.84 41342.62  Cash - - - -  Cash & Equivalents 42472 47390.53 42466.93 38671.73  Short Term Investments - 1294.62 1975.91 2670.89  Total Receivables, Net 43518 39519.5 36080.99 32982.45  Accounts Receivables - Trade, Net 43518 39519.5 36080.99 32982.45  Total Inventory 3188 2608.35 2171.05 2476.48  Prepaid Expenses 15341 13553.35 10598.44 9696.86  Other Current Assets, Total 2159 119.2 111.33 92.03"
Cash and Short Term Investments,42472,48685.14,44442.84,41342.62
Cash,-,-,-,-
Cash & Equivalents,42472,47390.53,42466.93,38671.73
Short Term Investments,-,1294.62,1975.91,2670.89
"Total Receivables, Net",43518,39519.5,36080.99,32982.45
"Accounts Receivables - Trade, Net",43518,39519.5,36080.99,32982.45
Total Inventory,3188,2608.35,2171.05,2476.48
Prepaid Expenses,15341,13553.35,10598.44,9696.86
"Other Current Assets, Total",2159,119.2,111.33,92.03
Total Assets,246193,231805.08,220777.27,206524.26
