Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,-,591.03,604.95,442.88
"Cash and Short Term Investments - 392.63 364.94 280.56  Cash - - - -  Cash & Equivalents - 392.63 364.94 280.56  Short Term Investments - - - -  Total Receivables, Net - 109.78 166.77 79.68  Accounts Receivables - Trade, Net - 109.78 133.44 79.68  Total Inventory - 70.19 50.22 64.47  Prepaid Expenses - - 23.02 17.82  Other Current Assets, Total - 18.43 23.02 0.34","Cash and Short Term Investments - 392.63 364.94 280.56  Cash - - - -  Cash & Equivalents - 392.63 364.94 280.56  Short Term Investments - - - -  Total Receivables, Net - 109.78 166.77 79.68  Accounts Receivables - Trade, Net - 109.78 133.44 79.68  Total Inventory - 70.19 50.22 64.47  Prepaid Expenses - - 23.02 17.82  Other Current Assets, Total - 18.43 23.02 0.34","Cash and Short Term Investments - 392.63 364.94 280.56  Cash - - - -  Cash & Equivalents - 392.63 364.94 280.56  Short Term Investments - - - -  Total Receivables, Net - 109.78 166.77 79.68  Accounts Receivables - Trade, Net - 109.78 133.44 79.68  Total Inventory - 70.19 50.22 64.47  Prepaid Expenses - - 23.02 17.82  Other Current Assets, Total - 18.43 23.02 0.34","Cash and Short Term Investments - 392.63 364.94 280.56  Cash - - - -  Cash & Equivalents - 392.63 364.94 280.56  Short Term Investments - - - -  Total Receivables, Net - 109.78 166.77 79.68  Accounts Receivables - Trade, Net - 109.78 133.44 79.68  Total Inventory - 70.19 50.22 64.47  Prepaid Expenses - - 23.02 17.82  Other Current Assets, Total - 18.43 23.02 0.34","Cash and Short Term Investments - 392.63 364.94 280.56  Cash - - - -  Cash & Equivalents - 392.63 364.94 280.56  Short Term Investments - - - -  Total Receivables, Net - 109.78 166.77 79.68  Accounts Receivables - Trade, Net - 109.78 133.44 79.68  Total Inventory - 70.19 50.22 64.47  Prepaid Expenses - - 23.02 17.82  Other Current Assets, Total - 18.43 23.02 0.34"
Cash and Short Term Investments,-,392.63,364.94,280.56
Cash,-,-,-,-
Cash & Equivalents,-,392.63,364.94,280.56
Short Term Investments,-,-,-,-
"Total Receivables, Net",-,109.78,166.77,79.68
"Accounts Receivables - Trade, Net",-,109.78,133.44,79.68
Total Inventory,-,70.19,50.22,64.47
Prepaid Expenses,-,-,23.02,17.82
"Other Current Assets, Total",-,18.43,23.02,0.34
Total Assets,-,2423.14,2405.89,2218.97
"Property/Plant/Equipment, Total - Net - 370.77 380.28 436.87  Property/Plant/Equipment, Total - Gross - - 533.53 559.99  Accumulated Depreciation, Total - - -153.25 -123.12  Goodwill, Net - 650.26 650.26 650.26  Intangibles, Net - 559.82 491.72 490.84  Long Term Investments - 152.68 148.87 141.92  Note Receivable - Long Term - - - -  Other Long Term Assets, Total - 98.58 278.68 198.12  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net - 370.77 380.28 436.87  Property/Plant/Equipment, Total - Gross - - 533.53 559.99  Accumulated Depreciation, Total - - -153.25 -123.12  Goodwill, Net - 650.26 650.26 650.26  Intangibles, Net - 559.82 491.72 490.84  Long Term Investments - 152.68 148.87 141.92  Note Receivable - Long Term - - - -  Other Long Term Assets, Total - 98.58 278.68 198.12  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net - 370.77 380.28 436.87  Property/Plant/Equipment, Total - Gross - - 533.53 559.99  Accumulated Depreciation, Total - - -153.25 -123.12  Goodwill, Net - 650.26 650.26 650.26  Intangibles, Net - 559.82 491.72 490.84  Long Term Investments - 152.68 148.87 141.92  Note Receivable - Long Term - - - -  Other Long Term Assets, Total - 98.58 278.68 198.12  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net - 370.77 380.28 436.87  Property/Plant/Equipment, Total - Gross - - 533.53 559.99  Accumulated Depreciation, Total - - -153.25 -123.12  Goodwill, Net - 650.26 650.26 650.26  Intangibles, Net - 559.82 491.72 490.84  Long Term Investments - 152.68 148.87 141.92  Note Receivable - Long Term - - - -  Other Long Term Assets, Total - 98.58 278.68 198.12  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net - 370.77 380.28 436.87  Property/Plant/Equipment, Total - Gross - - 533.53 559.99  Accumulated Depreciation, Total - - -153.25 -123.12  Goodwill, Net - 650.26 650.26 650.26  Intangibles, Net - 559.82 491.72 490.84  Long Term Investments - 152.68 148.87 141.92  Note Receivable - Long Term - - - -  Other Long Term Assets, Total - 98.58 278.68 198.12  Other Assets, Total - - - -"
"Property/Plant/Equipment, Total - Net",-,370.77,380.28,436.87
"Property/Plant/Equipment, Total - Gross",-,-,533.53,559.99
"Accumulated Depreciation, Total",-,-,-153.25,-123.12
"Goodwill, Net",-,650.26,650.26,650.26
"Intangibles, Net",-,559.82,491.72,490.84
Long Term Investments,-,152.68,148.87,141.92
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",-,98.58,278.68,198.12
"Other Assets, Total",-,-,-,-
Total Current Liabilities,-,1170.19,1165.96,851.71
"Accounts Payable - 54.1 45.78 60.1  Payable/Accrued - - - -  Accrued Expenses - - 237.96 208.32  Notes Payable/Short Term Debt - - 550 250  Current Port. of LT Debt/Capital Leases - 787.91 249.89 249.69  Other Current liabilities, Total - 328.17 82.33 83.6","Accounts Payable - 54.1 45.78 60.1  Payable/Accrued - - - -  Accrued Expenses - - 237.96 208.32  Notes Payable/Short Term Debt - - 550 250  Current Port. of LT Debt/Capital Leases - 787.91 249.89 249.69  Other Current liabilities, Total - 328.17 82.33 83.6","Accounts Payable - 54.1 45.78 60.1  Payable/Accrued - - - -  Accrued Expenses - - 237.96 208.32  Notes Payable/Short Term Debt - - 550 250  Current Port. of LT Debt/Capital Leases - 787.91 249.89 249.69  Other Current liabilities, Total - 328.17 82.33 83.6","Accounts Payable - 54.1 45.78 60.1  Payable/Accrued - - - -  Accrued Expenses - - 237.96 208.32  Notes Payable/Short Term Debt - - 550 250  Current Port. of LT Debt/Capital Leases - 787.91 249.89 249.69  Other Current liabilities, Total - 328.17 82.33 83.6","Accounts Payable - 54.1 45.78 60.1  Payable/Accrued - - - -  Accrued Expenses - - 237.96 208.32  Notes Payable/Short Term Debt - - 550 250  Current Port. of LT Debt/Capital Leases - 787.91 249.89 249.69  Other Current liabilities, Total - 328.17 82.33 83.6"
Accounts Payable,-,54.1,45.78,60.1
Payable/Accrued,-,-,-,-
Accrued Expenses,-,-,237.96,208.32
Notes Payable/Short Term Debt,-,-,550,250
Current Port. of LT Debt/Capital Leases,-,787.91,249.89,249.69
"Other Current liabilities, Total",-,328.17,82.33,83.6
Total Liabilities,-,1574.74,1616.79,1216.24
