Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Current Assets,423,385.44,509,311
"Cash and Short Term Investments 349 283.33 404.78 135  Cash - - - -  Cash & Equivalents 349 283.33 404 135  Short Term Investments - - - -  Total Receivables, Net 43 92.95 90 156  Accounts Receivables - Trade, Net 43 92.95 90 156  Total Inventory - - - -  Prepaid Expenses 7 - - -  Other Current Assets, Total 24 9.15 15 20","Cash and Short Term Investments 349 283.33 404.78 135  Cash - - - -  Cash & Equivalents 349 283.33 404 135  Short Term Investments - - - -  Total Receivables, Net 43 92.95 90 156  Accounts Receivables - Trade, Net 43 92.95 90 156  Total Inventory - - - -  Prepaid Expenses 7 - - -  Other Current Assets, Total 24 9.15 15 20","Cash and Short Term Investments 349 283.33 404.78 135  Cash - - - -  Cash & Equivalents 349 283.33 404 135  Short Term Investments - - - -  Total Receivables, Net 43 92.95 90 156  Accounts Receivables - Trade, Net 43 92.95 90 156  Total Inventory - - - -  Prepaid Expenses 7 - - -  Other Current Assets, Total 24 9.15 15 20","Cash and Short Term Investments 349 283.33 404.78 135  Cash - - - -  Cash & Equivalents 349 283.33 404 135  Short Term Investments - - - -  Total Receivables, Net 43 92.95 90 156  Accounts Receivables - Trade, Net 43 92.95 90 156  Total Inventory - - - -  Prepaid Expenses 7 - - -  Other Current Assets, Total 24 9.15 15 20","Cash and Short Term Investments 349 283.33 404.78 135  Cash - - - -  Cash & Equivalents 349 283.33 404 135  Short Term Investments - - - -  Total Receivables, Net 43 92.95 90 156  Accounts Receivables - Trade, Net 43 92.95 90 156  Total Inventory - - - -  Prepaid Expenses 7 - - -  Other Current Assets, Total 24 9.15 15 20"
Cash and Short Term Investments,349,283.33,404.78,135
Cash,-,-,-,-
Cash & Equivalents,349,283.33,404,135
Short Term Investments,-,-,-,-
"Total Receivables, Net",43,92.95,90,156
"Accounts Receivables - Trade, Net",43,92.95,90,156
Total Inventory,-,-,-,-
Prepaid Expenses,7,-,-,-
"Other Current Assets, Total",24,9.15,15,20
Total Assets,437,444.67,1010,719
"Property/Plant/Equipment, Total - Net - - 15 17  Property/Plant/Equipment, Total - Gross - - 0.16 28.81  Accumulated Depreciation, Total - - -0.08 -11.27  Goodwill, Net - - 69 53  Intangibles, Net - - 325 293  Long Term Investments 13 33.93 91 44  Note Receivable - Long Term - 362.74 312.8 235.59  Other Long Term Assets, Total 1 -337.43 1 1  Other Assets, Total -19 - -75 -136","Property/Plant/Equipment, Total - Net - - 15 17  Property/Plant/Equipment, Total - Gross - - 0.16 28.81  Accumulated Depreciation, Total - - -0.08 -11.27  Goodwill, Net - - 69 53  Intangibles, Net - - 325 293  Long Term Investments 13 33.93 91 44  Note Receivable - Long Term - 362.74 312.8 235.59  Other Long Term Assets, Total 1 -337.43 1 1  Other Assets, Total -19 - -75 -136","Property/Plant/Equipment, Total - Net - - 15 17  Property/Plant/Equipment, Total - Gross - - 0.16 28.81  Accumulated Depreciation, Total - - -0.08 -11.27  Goodwill, Net - - 69 53  Intangibles, Net - - 325 293  Long Term Investments 13 33.93 91 44  Note Receivable - Long Term - 362.74 312.8 235.59  Other Long Term Assets, Total 1 -337.43 1 1  Other Assets, Total -19 - -75 -136","Property/Plant/Equipment, Total - Net - - 15 17  Property/Plant/Equipment, Total - Gross - - 0.16 28.81  Accumulated Depreciation, Total - - -0.08 -11.27  Goodwill, Net - - 69 53  Intangibles, Net - - 325 293  Long Term Investments 13 33.93 91 44  Note Receivable - Long Term - 362.74 312.8 235.59  Other Long Term Assets, Total 1 -337.43 1 1  Other Assets, Total -19 - -75 -136","Property/Plant/Equipment, Total - Net - - 15 17  Property/Plant/Equipment, Total - Gross - - 0.16 28.81  Accumulated Depreciation, Total - - -0.08 -11.27  Goodwill, Net - - 69 53  Intangibles, Net - - 325 293  Long Term Investments 13 33.93 91 44  Note Receivable - Long Term - 362.74 312.8 235.59  Other Long Term Assets, Total 1 -337.43 1 1  Other Assets, Total -19 - -75 -136"
"Property/Plant/Equipment, Total - Net",-,-,15,17
"Property/Plant/Equipment, Total - Gross",-,-,0.16,28.81
"Accumulated Depreciation, Total",-,-,-0.08,-11.27
"Goodwill, Net",-,-,69,53
"Intangibles, Net",-,-,325,293
Long Term Investments,13,33.93,91,44
Note Receivable - Long Term,-,362.74,312.8,235.59
"Other Long Term Assets, Total",1,-337.43,1,1
"Other Assets, Total",-19,-,-75,-136
Total Current Liabilities,205,603.34,200,156
