Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Current Assets,1647,1093.81,1026.86,937.85
"Cash and Short Term Investments 425 282.09 126.59 307.23  Cash - - - -  Cash & Equivalents 425 282.09 126.59 307.23  Short Term Investments - - - -  Total Receivables, Net 566 604.68 281.7 128.07  Accounts Receivables - Trade, Net 502 472.78 88.77 128.07  Total Inventory 204 78.31 402.14 361.74  Prepaid Expenses - 79.92 163.28 24.95  Other Current Assets, Total 452 48.79 53.15 115.85","Cash and Short Term Investments 425 282.09 126.59 307.23  Cash - - - -  Cash & Equivalents 425 282.09 126.59 307.23  Short Term Investments - - - -  Total Receivables, Net 566 604.68 281.7 128.07  Accounts Receivables - Trade, Net 502 472.78 88.77 128.07  Total Inventory 204 78.31 402.14 361.74  Prepaid Expenses - 79.92 163.28 24.95  Other Current Assets, Total 452 48.79 53.15 115.85","Cash and Short Term Investments 425 282.09 126.59 307.23  Cash - - - -  Cash & Equivalents 425 282.09 126.59 307.23  Short Term Investments - - - -  Total Receivables, Net 566 604.68 281.7 128.07  Accounts Receivables - Trade, Net 502 472.78 88.77 128.07  Total Inventory 204 78.31 402.14 361.74  Prepaid Expenses - 79.92 163.28 24.95  Other Current Assets, Total 452 48.79 53.15 115.85","Cash and Short Term Investments 425 282.09 126.59 307.23  Cash - - - -  Cash & Equivalents 425 282.09 126.59 307.23  Short Term Investments - - - -  Total Receivables, Net 566 604.68 281.7 128.07  Accounts Receivables - Trade, Net 502 472.78 88.77 128.07  Total Inventory 204 78.31 402.14 361.74  Prepaid Expenses - 79.92 163.28 24.95  Other Current Assets, Total 452 48.79 53.15 115.85","Cash and Short Term Investments 425 282.09 126.59 307.23  Cash - - - -  Cash & Equivalents 425 282.09 126.59 307.23  Short Term Investments - - - -  Total Receivables, Net 566 604.68 281.7 128.07  Accounts Receivables - Trade, Net 502 472.78 88.77 128.07  Total Inventory 204 78.31 402.14 361.74  Prepaid Expenses - 79.92 163.28 24.95  Other Current Assets, Total 452 48.79 53.15 115.85"
Cash and Short Term Investments,425,282.09,126.59,307.23
Cash,-,-,-,-
Cash & Equivalents,425,282.09,126.59,307.23
Short Term Investments,-,-,-,-
"Total Receivables, Net",566,604.68,281.7,128.07
"Accounts Receivables - Trade, Net",502,472.78,88.77,128.07
Total Inventory,204,78.31,402.14,361.74
Prepaid Expenses,-,79.92,163.28,24.95
"Other Current Assets, Total",452,48.79,53.15,115.85
Total Assets,1995,1425.7,1387.19,949.32
