Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Current Assets,1363,1315,2293,2065.42
"Cash and Short Term Investments 978 922 1634 1420.54  Cash - - - -  Cash & Equivalents 978 922 1634 1420.54  Short Term Investments - - - -  Total Receivables, Net 162 216 492 131.4  Accounts Receivables - Trade, Net 162 35 59 131.4  Total Inventory 49 32 25 36.82  Prepaid Expenses - 84 109 262.25  Other Current Assets, Total 174 61 33 214.41","Cash and Short Term Investments 978 922 1634 1420.54  Cash - - - -  Cash & Equivalents 978 922 1634 1420.54  Short Term Investments - - - -  Total Receivables, Net 162 216 492 131.4  Accounts Receivables - Trade, Net 162 35 59 131.4  Total Inventory 49 32 25 36.82  Prepaid Expenses - 84 109 262.25  Other Current Assets, Total 174 61 33 214.41","Cash and Short Term Investments 978 922 1634 1420.54  Cash - - - -  Cash & Equivalents 978 922 1634 1420.54  Short Term Investments - - - -  Total Receivables, Net 162 216 492 131.4  Accounts Receivables - Trade, Net 162 35 59 131.4  Total Inventory 49 32 25 36.82  Prepaid Expenses - 84 109 262.25  Other Current Assets, Total 174 61 33 214.41","Cash and Short Term Investments 978 922 1634 1420.54  Cash - - - -  Cash & Equivalents 978 922 1634 1420.54  Short Term Investments - - - -  Total Receivables, Net 162 216 492 131.4  Accounts Receivables - Trade, Net 162 35 59 131.4  Total Inventory 49 32 25 36.82  Prepaid Expenses - 84 109 262.25  Other Current Assets, Total 174 61 33 214.41","Cash and Short Term Investments 978 922 1634 1420.54  Cash - - - -  Cash & Equivalents 978 922 1634 1420.54  Short Term Investments - - - -  Total Receivables, Net 162 216 492 131.4  Accounts Receivables - Trade, Net 162 35 59 131.4  Total Inventory 49 32 25 36.82  Prepaid Expenses - 84 109 262.25  Other Current Assets, Total 174 61 33 214.41"
Cash and Short Term Investments,978,922,1634,1420.54
Cash,-,-,-,-
Cash & Equivalents,978,922,1634,1420.54
Short Term Investments,-,-,-,-
"Total Receivables, Net",162,216,492,131.4
"Accounts Receivables - Trade, Net",162,35,59,131.4
Total Inventory,49,32,25,36.82
Prepaid Expenses,-,84,109,262.25
"Other Current Assets, Total",174,61,33,214.41
Total Assets,2311,2183,4546,6795.82
"Property/Plant/Equipment, Total - Net 205 - 72 1674.09  Property/Plant/Equipment, Total - Gross - 907 2458 5155.08  Accumulated Depreciation, Total - -907 -2387 -3480.99  Goodwill, Net - - - -  Intangibles, Net 1 - 17 45.78  Long Term Investments 740 33 33 33.03  Note Receivable - Long Term - - - 1.17  Other Long Term Assets, Total 2 835 2131 2976.33  Other Assets, Total 61 - - -","Property/Plant/Equipment, Total - Net 205 - 72 1674.09  Property/Plant/Equipment, Total - Gross - 907 2458 5155.08  Accumulated Depreciation, Total - -907 -2387 -3480.99  Goodwill, Net - - - -  Intangibles, Net 1 - 17 45.78  Long Term Investments 740 33 33 33.03  Note Receivable - Long Term - - - 1.17  Other Long Term Assets, Total 2 835 2131 2976.33  Other Assets, Total 61 - - -","Property/Plant/Equipment, Total - Net 205 - 72 1674.09  Property/Plant/Equipment, Total - Gross - 907 2458 5155.08  Accumulated Depreciation, Total - -907 -2387 -3480.99  Goodwill, Net - - - -  Intangibles, Net 1 - 17 45.78  Long Term Investments 740 33 33 33.03  Note Receivable - Long Term - - - 1.17  Other Long Term Assets, Total 2 835 2131 2976.33  Other Assets, Total 61 - - -","Property/Plant/Equipment, Total - Net 205 - 72 1674.09  Property/Plant/Equipment, Total - Gross - 907 2458 5155.08  Accumulated Depreciation, Total - -907 -2387 -3480.99  Goodwill, Net - - - -  Intangibles, Net 1 - 17 45.78  Long Term Investments 740 33 33 33.03  Note Receivable - Long Term - - - 1.17  Other Long Term Assets, Total 2 835 2131 2976.33  Other Assets, Total 61 - - -","Property/Plant/Equipment, Total - Net 205 - 72 1674.09  Property/Plant/Equipment, Total - Gross - 907 2458 5155.08  Accumulated Depreciation, Total - -907 -2387 -3480.99  Goodwill, Net - - - -  Intangibles, Net 1 - 17 45.78  Long Term Investments 740 33 33 33.03  Note Receivable - Long Term - - - 1.17  Other Long Term Assets, Total 2 835 2131 2976.33  Other Assets, Total 61 - - -"
"Property/Plant/Equipment, Total - Net",205,-,72,1674.09
"Property/Plant/Equipment, Total - Gross",-,907,2458,5155.08
"Accumulated Depreciation, Total",-,-907,-2387,-3480.99
"Goodwill, Net",-,-,-,-
"Intangibles, Net",1,-,17,45.78
Long Term Investments,740,33,33,33.03
Note Receivable - Long Term,-,-,-,1.17
"Other Long Term Assets, Total",2,835,2131,2976.33
"Other Assets, Total",61,-,-,-
Total Current Liabilities,954,798,1728,1479.59
"Accounts Payable 153 55 141 370.54  Payable/Accrued - - - -  Accrued Expenses 323 235 233 420.3  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - - -  Other Current liabilities, Total 478 508 1354 688.75","Accounts Payable 153 55 141 370.54  Payable/Accrued - - - -  Accrued Expenses 323 235 233 420.3  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - - -  Other Current liabilities, Total 478 508 1354 688.75","Accounts Payable 153 55 141 370.54  Payable/Accrued - - - -  Accrued Expenses 323 235 233 420.3  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - - -  Other Current liabilities, Total 478 508 1354 688.75","Accounts Payable 153 55 141 370.54  Payable/Accrued - - - -  Accrued Expenses 323 235 233 420.3  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - - -  Other Current liabilities, Total 478 508 1354 688.75","Accounts Payable 153 55 141 370.54  Payable/Accrued - - - -  Accrued Expenses 323 235 233 420.3  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - - -  Other Current liabilities, Total 478 508 1354 688.75"
Accounts Payable,153,55,141,370.54
Payable/Accrued,-,-,-,-
Accrued Expenses,323,235,233,420.3
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,-,-,-,-
"Other Current liabilities, Total",478,508,1354,688.75
Total Liabilities,1752,1695,2549,2606.46
"Total Long Term Debt 200 200 - -  Long Term Debt 200 200 - -  Capital Lease Obligations - - - -  Deferred Income Tax - - 1 29.95  Minority Interest - - - -  Other Liabilities, Total 398 697 820 1096.92","Total Long Term Debt 200 200 - -  Long Term Debt 200 200 - -  Capital Lease Obligations - - - -  Deferred Income Tax - - 1 29.95  Minority Interest - - - -  Other Liabilities, Total 398 697 820 1096.92","Total Long Term Debt 200 200 - -  Long Term Debt 200 200 - -  Capital Lease Obligations - - - -  Deferred Income Tax - - 1 29.95  Minority Interest - - - -  Other Liabilities, Total 398 697 820 1096.92","Total Long Term Debt 200 200 - -  Long Term Debt 200 200 - -  Capital Lease Obligations - - - -  Deferred Income Tax - - 1 29.95  Minority Interest - - - -  Other Liabilities, Total 398 697 820 1096.92","Total Long Term Debt 200 200 - -  Long Term Debt 200 200 - -  Capital Lease Obligations - - - -  Deferred Income Tax - - 1 29.95  Minority Interest - - - -  Other Liabilities, Total 398 697 820 1096.92"
