Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Current Assets,5792,5538.2,4182.35,4362.44
"Cash and Short Term Investments 4949 4834.99 3866.63 4018.58  Cash - - - -  Cash & Equivalents 4949 4834.99 3866.63 4018.58  Short Term Investments - - - -  Total Receivables, Net 686 637.64 257.29 271.3  Accounts Receivables - Trade, Net 686 637.64 257.29 271.3  Total Inventory 6 - 0.03 1.25  Prepaid Expenses - - 54.23 56.03  Other Current Assets, Total 151 65.57 4.17 15.27","Cash and Short Term Investments 4949 4834.99 3866.63 4018.58  Cash - - - -  Cash & Equivalents 4949 4834.99 3866.63 4018.58  Short Term Investments - - - -  Total Receivables, Net 686 637.64 257.29 271.3  Accounts Receivables - Trade, Net 686 637.64 257.29 271.3  Total Inventory 6 - 0.03 1.25  Prepaid Expenses - - 54.23 56.03  Other Current Assets, Total 151 65.57 4.17 15.27","Cash and Short Term Investments 4949 4834.99 3866.63 4018.58  Cash - - - -  Cash & Equivalents 4949 4834.99 3866.63 4018.58  Short Term Investments - - - -  Total Receivables, Net 686 637.64 257.29 271.3  Accounts Receivables - Trade, Net 686 637.64 257.29 271.3  Total Inventory 6 - 0.03 1.25  Prepaid Expenses - - 54.23 56.03  Other Current Assets, Total 151 65.57 4.17 15.27","Cash and Short Term Investments 4949 4834.99 3866.63 4018.58  Cash - - - -  Cash & Equivalents 4949 4834.99 3866.63 4018.58  Short Term Investments - - - -  Total Receivables, Net 686 637.64 257.29 271.3  Accounts Receivables - Trade, Net 686 637.64 257.29 271.3  Total Inventory 6 - 0.03 1.25  Prepaid Expenses - - 54.23 56.03  Other Current Assets, Total 151 65.57 4.17 15.27","Cash and Short Term Investments 4949 4834.99 3866.63 4018.58  Cash - - - -  Cash & Equivalents 4949 4834.99 3866.63 4018.58  Short Term Investments - - - -  Total Receivables, Net 686 637.64 257.29 271.3  Accounts Receivables - Trade, Net 686 637.64 257.29 271.3  Total Inventory 6 - 0.03 1.25  Prepaid Expenses - - 54.23 56.03  Other Current Assets, Total 151 65.57 4.17 15.27"
Cash and Short Term Investments,4949,4834.99,3866.63,4018.58
Cash,-,-,-,-
Cash & Equivalents,4949,4834.99,3866.63,4018.58
Short Term Investments,-,-,-,-
"Total Receivables, Net",686,637.64,257.29,271.3
"Accounts Receivables - Trade, Net",686,637.64,257.29,271.3
Total Inventory,6,-,0.03,1.25
Prepaid Expenses,-,-,54.23,56.03
