Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,1232,1056,1172.92,1196.27
"Cash and Short Term Investments 609 468 644.49 749.96  Cash - - - -  Cash & Equivalents 609 468 644.49 749.96  Short Term Investments - - - -  Total Receivables, Net 507 480 467.42 420.15  Accounts Receivables - Trade, Net 507 475 467.42 420.15  Total Inventory 59 42 10.39 7.53  Prepaid Expenses 47 60 37.74 17.62  Other Current Assets, Total 10 6 12.88 1.01","Cash and Short Term Investments 609 468 644.49 749.96  Cash - - - -  Cash & Equivalents 609 468 644.49 749.96  Short Term Investments - - - -  Total Receivables, Net 507 480 467.42 420.15  Accounts Receivables - Trade, Net 507 475 467.42 420.15  Total Inventory 59 42 10.39 7.53  Prepaid Expenses 47 60 37.74 17.62  Other Current Assets, Total 10 6 12.88 1.01","Cash and Short Term Investments 609 468 644.49 749.96  Cash - - - -  Cash & Equivalents 609 468 644.49 749.96  Short Term Investments - - - -  Total Receivables, Net 507 480 467.42 420.15  Accounts Receivables - Trade, Net 507 475 467.42 420.15  Total Inventory 59 42 10.39 7.53  Prepaid Expenses 47 60 37.74 17.62  Other Current Assets, Total 10 6 12.88 1.01","Cash and Short Term Investments 609 468 644.49 749.96  Cash - - - -  Cash & Equivalents 609 468 644.49 749.96  Short Term Investments - - - -  Total Receivables, Net 507 480 467.42 420.15  Accounts Receivables - Trade, Net 507 475 467.42 420.15  Total Inventory 59 42 10.39 7.53  Prepaid Expenses 47 60 37.74 17.62  Other Current Assets, Total 10 6 12.88 1.01","Cash and Short Term Investments 609 468 644.49 749.96  Cash - - - -  Cash & Equivalents 609 468 644.49 749.96  Short Term Investments - - - -  Total Receivables, Net 507 480 467.42 420.15  Accounts Receivables - Trade, Net 507 475 467.42 420.15  Total Inventory 59 42 10.39 7.53  Prepaid Expenses 47 60 37.74 17.62  Other Current Assets, Total 10 6 12.88 1.01"
Cash and Short Term Investments,609,468,644.49,749.96
Cash,-,-,-,-
Cash & Equivalents,609,468,644.49,749.96
Short Term Investments,-,-,-,-
"Total Receivables, Net",507,480,467.42,420.15
"Accounts Receivables - Trade, Net",507,475,467.42,420.15
Total Inventory,59,42,10.39,7.53
Prepaid Expenses,47,60,37.74,17.62
"Other Current Assets, Total",10,6,12.88,1.01
Total Assets,2559,2231,2241.95,2234.74
"Property/Plant/Equipment, Total - Net 257 243 222.78 62.69  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 136 174 213.74 252.6  Intangibles, Net 736 566 440.49 509.04  Long Term Investments 164 163 0.06 0.07  Note Receivable - Long Term - 5 - -  Other Long Term Assets, Total 1 1 191.96 214.07  Other Assets, Total -405 -404 - -","Property/Plant/Equipment, Total - Net 257 243 222.78 62.69  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 136 174 213.74 252.6  Intangibles, Net 736 566 440.49 509.04  Long Term Investments 164 163 0.06 0.07  Note Receivable - Long Term - 5 - -  Other Long Term Assets, Total 1 1 191.96 214.07  Other Assets, Total -405 -404 - -","Property/Plant/Equipment, Total - Net 257 243 222.78 62.69  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 136 174 213.74 252.6  Intangibles, Net 736 566 440.49 509.04  Long Term Investments 164 163 0.06 0.07  Note Receivable - Long Term - 5 - -  Other Long Term Assets, Total 1 1 191.96 214.07  Other Assets, Total -405 -404 - -","Property/Plant/Equipment, Total - Net 257 243 222.78 62.69  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 136 174 213.74 252.6  Intangibles, Net 736 566 440.49 509.04  Long Term Investments 164 163 0.06 0.07  Note Receivable - Long Term - 5 - -  Other Long Term Assets, Total 1 1 191.96 214.07  Other Assets, Total -405 -404 - -","Property/Plant/Equipment, Total - Net 257 243 222.78 62.69  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 136 174 213.74 252.6  Intangibles, Net 736 566 440.49 509.04  Long Term Investments 164 163 0.06 0.07  Note Receivable - Long Term - 5 - -  Other Long Term Assets, Total 1 1 191.96 214.07  Other Assets, Total -405 -404 - -"
"Property/Plant/Equipment, Total - Net",257,243,222.78,62.69
"Property/Plant/Equipment, Total - Gross",-,-,-,-
"Accumulated Depreciation, Total",-,-,-,-
"Goodwill, Net",136,174,213.74,252.6
"Intangibles, Net",736,566,440.49,509.04
Long Term Investments,164,163,0.06,0.07
Note Receivable - Long Term,-,5,-,-
"Other Long Term Assets, Total",1,1,191.96,214.07
"Other Assets, Total",-405,-404,-,-
Total Current Liabilities,831,751,586.68,599.59
