Period Ending:,202230/11,202130/11,202030/11,201930/11
Total Current Assets,3111,3426,3134.77,1395.76
"Cash and Short Term Investments 2058 2488 2291.29 667.77  Cash - - - -  Cash & Equivalents 2058 2488 2291.29 667.77  Short Term Investments - - - -  Total Receivables, Net 893 745 679.97 634.17  Accounts Receivables - Trade, Net 893 745 679.97 634.17  Total Inventory 9 8 5.82 6.69  Prepaid Expenses - 88 69.62 68.29  Other Current Assets, Total 151 97 88.06 18.84","Cash and Short Term Investments 2058 2488 2291.29 667.77  Cash - - - -  Cash & Equivalents 2058 2488 2291.29 667.77  Short Term Investments - - - -  Total Receivables, Net 893 745 679.97 634.17  Accounts Receivables - Trade, Net 893 745 679.97 634.17  Total Inventory 9 8 5.82 6.69  Prepaid Expenses - 88 69.62 68.29  Other Current Assets, Total 151 97 88.06 18.84","Cash and Short Term Investments 2058 2488 2291.29 667.77  Cash - - - -  Cash & Equivalents 2058 2488 2291.29 667.77  Short Term Investments - - - -  Total Receivables, Net 893 745 679.97 634.17  Accounts Receivables - Trade, Net 893 745 679.97 634.17  Total Inventory 9 8 5.82 6.69  Prepaid Expenses - 88 69.62 68.29  Other Current Assets, Total 151 97 88.06 18.84","Cash and Short Term Investments 2058 2488 2291.29 667.77  Cash - - - -  Cash & Equivalents 2058 2488 2291.29 667.77  Short Term Investments - - - -  Total Receivables, Net 893 745 679.97 634.17  Accounts Receivables - Trade, Net 893 745 679.97 634.17  Total Inventory 9 8 5.82 6.69  Prepaid Expenses - 88 69.62 68.29  Other Current Assets, Total 151 97 88.06 18.84","Cash and Short Term Investments 2058 2488 2291.29 667.77  Cash - - - -  Cash & Equivalents 2058 2488 2291.29 667.77  Short Term Investments - - - -  Total Receivables, Net 893 745 679.97 634.17  Accounts Receivables - Trade, Net 893 745 679.97 634.17  Total Inventory 9 8 5.82 6.69  Prepaid Expenses - 88 69.62 68.29  Other Current Assets, Total 151 97 88.06 18.84"
Cash and Short Term Investments,2058,2488,2291.29,667.77
Cash,-,-,-,-
Cash & Equivalents,2058,2488,2291.29,667.77
Short Term Investments,-,-,-,-
"Total Receivables, Net",893,745,679.97,634.17
"Accounts Receivables - Trade, Net",893,745,679.97,634.17
Total Inventory,9,8,5.82,6.69
Prepaid Expenses,-,88,69.62,68.29
"Other Current Assets, Total",151,97,88.06,18.84
Total Assets,5206,4728,3838.89,2040.72
"Property/Plant/Equipment, Total - Net 1219 1063 487.93 367.9  Property/Plant/Equipment, Total - Gross - 1340.84 715.49 559.92  Accumulated Depreciation, Total - -277.58 -227.57 -192.02  Goodwill, Net 303 12 15.61 19.08  Intangibles, Net 40 44 16.26 23.5  Long Term Investments 488 164 - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 6 1 184.33 234.49  Other Assets, Total -694 -622 - -","Property/Plant/Equipment, Total - Net 1219 1063 487.93 367.9  Property/Plant/Equipment, Total - Gross - 1340.84 715.49 559.92  Accumulated Depreciation, Total - -277.58 -227.57 -192.02  Goodwill, Net 303 12 15.61 19.08  Intangibles, Net 40 44 16.26 23.5  Long Term Investments 488 164 - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 6 1 184.33 234.49  Other Assets, Total -694 -622 - -","Property/Plant/Equipment, Total - Net 1219 1063 487.93 367.9  Property/Plant/Equipment, Total - Gross - 1340.84 715.49 559.92  Accumulated Depreciation, Total - -277.58 -227.57 -192.02  Goodwill, Net 303 12 15.61 19.08  Intangibles, Net 40 44 16.26 23.5  Long Term Investments 488 164 - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 6 1 184.33 234.49  Other Assets, Total -694 -622 - -","Property/Plant/Equipment, Total - Net 1219 1063 487.93 367.9  Property/Plant/Equipment, Total - Gross - 1340.84 715.49 559.92  Accumulated Depreciation, Total - -277.58 -227.57 -192.02  Goodwill, Net 303 12 15.61 19.08  Intangibles, Net 40 44 16.26 23.5  Long Term Investments 488 164 - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 6 1 184.33 234.49  Other Assets, Total -694 -622 - -","Property/Plant/Equipment, Total - Net 1219 1063 487.93 367.9  Property/Plant/Equipment, Total - Gross - 1340.84 715.49 559.92  Accumulated Depreciation, Total - -277.58 -227.57 -192.02  Goodwill, Net 303 12 15.61 19.08  Intangibles, Net 40 44 16.26 23.5  Long Term Investments 488 164 - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 6 1 184.33 234.49  Other Assets, Total -694 -622 - -"
"Property/Plant/Equipment, Total - Net",1219,1063,487.93,367.9
"Property/Plant/Equipment, Total - Gross",-,1340.84,715.49,559.92
"Accumulated Depreciation, Total",-,-277.58,-227.57,-192.02
"Goodwill, Net",303,12,15.61,19.08
"Intangibles, Net",40,44,16.26,23.5
Long Term Investments,488,164,-,-
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",6,1,184.33,234.49
"Other Assets, Total",-694,-622,-,-
Total Current Liabilities,1061,873,874.52,963.55
"Accounts Payable 47 53 32.61 47.77  Payable/Accrued - - - -  Accrued Expenses 380 325 298.47 312.73  Notes Payable/Short Term Debt 50 - - 127  Current Port. of LT Debt/Capital Leases 454 410 422.29 356.27  Other Current liabilities, Total 130 85 121.15 119.78","Accounts Payable 47 53 32.61 47.77  Payable/Accrued - - - -  Accrued Expenses 380 325 298.47 312.73  Notes Payable/Short Term Debt 50 - - 127  Current Port. of LT Debt/Capital Leases 454 410 422.29 356.27  Other Current liabilities, Total 130 85 121.15 119.78","Accounts Payable 47 53 32.61 47.77  Payable/Accrued - - - -  Accrued Expenses 380 325 298.47 312.73  Notes Payable/Short Term Debt 50 - - 127  Current Port. of LT Debt/Capital Leases 454 410 422.29 356.27  Other Current liabilities, Total 130 85 121.15 119.78","Accounts Payable 47 53 32.61 47.77  Payable/Accrued - - - -  Accrued Expenses 380 325 298.47 312.73  Notes Payable/Short Term Debt 50 - - 127  Current Port. of LT Debt/Capital Leases 454 410 422.29 356.27  Other Current liabilities, Total 130 85 121.15 119.78","Accounts Payable 47 53 32.61 47.77  Payable/Accrued - - - -  Accrued Expenses 380 325 298.47 312.73  Notes Payable/Short Term Debt 50 - - 127  Current Port. of LT Debt/Capital Leases 454 410 422.29 356.27  Other Current liabilities, Total 130 85 121.15 119.78"
Accounts Payable,47,53,32.61,47.77
Payable/Accrued,-,-,-,-
Accrued Expenses,380,325,298.47,312.73
Notes Payable/Short Term Debt,50,-,-,127
Current Port. of LT Debt/Capital Leases,454,410,422.29,356.27
"Other Current liabilities, Total",130,85,121.15,119.78
Total Liabilities,4121,3397,2483.5,1770.8
"Total Long Term Debt 3050 2516 1607.22 803.85  Long Term Debt 3050 2513 1596.76 784.72  Capital Lease Obligations - 3 10.46 19.13  Deferred Income Tax - 0.97 - 2.09  Minority Interest - - - -  Other Liabilities, Total -3591.88 -2915.77 1.77 1.31","Total Long Term Debt 3050 2516 1607.22 803.85  Long Term Debt 3050 2513 1596.76 784.72  Capital Lease Obligations - 3 10.46 19.13  Deferred Income Tax - 0.97 - 2.09  Minority Interest - - - -  Other Liabilities, Total -3591.88 -2915.77 1.77 1.31","Total Long Term Debt 3050 2516 1607.22 803.85  Long Term Debt 3050 2513 1596.76 784.72  Capital Lease Obligations - 3 10.46 19.13  Deferred Income Tax - 0.97 - 2.09  Minority Interest - - - -  Other Liabilities, Total -3591.88 -2915.77 1.77 1.31","Total Long Term Debt 3050 2516 1607.22 803.85  Long Term Debt 3050 2513 1596.76 784.72  Capital Lease Obligations - 3 10.46 19.13  Deferred Income Tax - 0.97 - 2.09  Minority Interest - - - -  Other Liabilities, Total -3591.88 -2915.77 1.77 1.31","Total Long Term Debt 3050 2516 1607.22 803.85  Long Term Debt 3050 2513 1596.76 784.72  Capital Lease Obligations - 3 10.46 19.13  Deferred Income Tax - 0.97 - 2.09  Minority Interest - - - -  Other Liabilities, Total -3591.88 -2915.77 1.77 1.31"
Total Long Term Debt,3050,2516,1607.22,803.85
Long Term Debt,3050,2513,1596.76,784.72
Capital Lease Obligations,-,3,10.46,19.13
Deferred Income Tax,-,0.97,-,2.09
Minority Interest,-,-,-,-
"Other Liabilities, Total",-3591.88,-2915.77,1.77,1.31
Total Equity,1085,1331,1355.39,269.93
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 50 499 499.35 8  Additional Paid-In Capital 931 496 495.61 4.26  Retained Earnings (Accumulated Deficit) 107 361 360.43 257.67  Treasury Stock - Common -4 -26 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 50 499 499.35 8  Additional Paid-In Capital 931 496 495.61 4.26  Retained Earnings (Accumulated Deficit) 107 361 360.43 257.67  Treasury Stock - Common -4 -26 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 50 499 499.35 8  Additional Paid-In Capital 931 496 495.61 4.26  Retained Earnings (Accumulated Deficit) 107 361 360.43 257.67  Treasury Stock - Common -4 -26 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 50 499 499.35 8  Additional Paid-In Capital 931 496 495.61 4.26  Retained Earnings (Accumulated Deficit) 107 361 360.43 257.67  Treasury Stock - Common -4 -26 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 50 499 499.35 8  Additional Paid-In Capital 931 496 495.61 4.26  Retained Earnings (Accumulated Deficit) 107 361 360.43 257.67  Treasury Stock - Common -4 -26 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",50,499,499.35,8
Additional Paid-In Capital,931,496,495.61,4.26
Retained Earnings (Accumulated Deficit),107,361,360.43,257.67
Treasury Stock - Common,-4,-26,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",1,1,-,-
Total Liabilities & Shareholders' Equity,5206,4728,3838.89,2040.72
Total Common Shares Outstanding,2.09,2.07,2.09,1.6
Total Preferred Shares Outstanding,-,-,-,-
