Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Current Assets,8242,6997.65,6316.53,6872.44
"Cash and Short Term Investments 3538 3464.71 2483.04 3790.45  Cash - - - -  Cash & Equivalents 3538 3284.09 2483.04 3778.45  Short Term Investments - 180.62 - 12  Total Receivables, Net 2022 3099.87 3444.91 2546.97  Accounts Receivables - Trade, Net 2022 2944.7 3281.27 2335.72  Total Inventory 85 358.2 293.01 482.96  Prepaid Expenses 23 68.64 68.91 26.97  Other Current Assets, Total 2574 6.23 26.66 25.08","Cash and Short Term Investments 3538 3464.71 2483.04 3790.45  Cash - - - -  Cash & Equivalents 3538 3284.09 2483.04 3778.45  Short Term Investments - 180.62 - 12  Total Receivables, Net 2022 3099.87 3444.91 2546.97  Accounts Receivables - Trade, Net 2022 2944.7 3281.27 2335.72  Total Inventory 85 358.2 293.01 482.96  Prepaid Expenses 23 68.64 68.91 26.97  Other Current Assets, Total 2574 6.23 26.66 25.08","Cash and Short Term Investments 3538 3464.71 2483.04 3790.45  Cash - - - -  Cash & Equivalents 3538 3284.09 2483.04 3778.45  Short Term Investments - 180.62 - 12  Total Receivables, Net 2022 3099.87 3444.91 2546.97  Accounts Receivables - Trade, Net 2022 2944.7 3281.27 2335.72  Total Inventory 85 358.2 293.01 482.96  Prepaid Expenses 23 68.64 68.91 26.97  Other Current Assets, Total 2574 6.23 26.66 25.08","Cash and Short Term Investments 3538 3464.71 2483.04 3790.45  Cash - - - -  Cash & Equivalents 3538 3284.09 2483.04 3778.45  Short Term Investments - 180.62 - 12  Total Receivables, Net 2022 3099.87 3444.91 2546.97  Accounts Receivables - Trade, Net 2022 2944.7 3281.27 2335.72  Total Inventory 85 358.2 293.01 482.96  Prepaid Expenses 23 68.64 68.91 26.97  Other Current Assets, Total 2574 6.23 26.66 25.08","Cash and Short Term Investments 3538 3464.71 2483.04 3790.45  Cash - - - -  Cash & Equivalents 3538 3284.09 2483.04 3778.45  Short Term Investments - 180.62 - 12  Total Receivables, Net 2022 3099.87 3444.91 2546.97  Accounts Receivables - Trade, Net 2022 2944.7 3281.27 2335.72  Total Inventory 85 358.2 293.01 482.96  Prepaid Expenses 23 68.64 68.91 26.97  Other Current Assets, Total 2574 6.23 26.66 25.08"
Cash and Short Term Investments,3538,3464.71,2483.04,3790.45
Cash,-,-,-,-
Cash & Equivalents,3538,3284.09,2483.04,3778.45
Short Term Investments,-,180.62,-,12
"Total Receivables, Net",2022,3099.87,3444.91,2546.97
"Accounts Receivables - Trade, Net",2022,2944.7,3281.27,2335.72
Total Inventory,85,358.2,293.01,482.96
Prepaid Expenses,23,68.64,68.91,26.97
"Other Current Assets, Total",2574,6.23,26.66,25.08
Total Assets,12171,10556.13,10074.56,10251.06
"Property/Plant/Equipment, Total - Net 2151 1993.77 2294 1721.08  Property/Plant/Equipment, Total - Gross - 7539.44 7463.27 6771.28  Accumulated Depreciation, Total - -5545.67 -5169.27 -5050.2  Goodwill, Net - - - -  Intangibles, Net 14 16.52 16.43 17.26  Long Term Investments 1710 1282.08 1188.45 1410.71  Note Receivable - Long Term - 12.5 91.12 67.72  Other Long Term Assets, Total 1 253.61 168.03 161.85  Other Assets, Total 690 - - -","Property/Plant/Equipment, Total - Net 2151 1993.77 2294 1721.08  Property/Plant/Equipment, Total - Gross - 7539.44 7463.27 6771.28  Accumulated Depreciation, Total - -5545.67 -5169.27 -5050.2  Goodwill, Net - - - -  Intangibles, Net 14 16.52 16.43 17.26  Long Term Investments 1710 1282.08 1188.45 1410.71  Note Receivable - Long Term - 12.5 91.12 67.72  Other Long Term Assets, Total 1 253.61 168.03 161.85  Other Assets, Total 690 - - -","Property/Plant/Equipment, Total - Net 2151 1993.77 2294 1721.08  Property/Plant/Equipment, Total - Gross - 7539.44 7463.27 6771.28  Accumulated Depreciation, Total - -5545.67 -5169.27 -5050.2  Goodwill, Net - - - -  Intangibles, Net 14 16.52 16.43 17.26  Long Term Investments 1710 1282.08 1188.45 1410.71  Note Receivable - Long Term - 12.5 91.12 67.72  Other Long Term Assets, Total 1 253.61 168.03 161.85  Other Assets, Total 690 - - -","Property/Plant/Equipment, Total - Net 2151 1993.77 2294 1721.08  Property/Plant/Equipment, Total - Gross - 7539.44 7463.27 6771.28  Accumulated Depreciation, Total - -5545.67 -5169.27 -5050.2  Goodwill, Net - - - -  Intangibles, Net 14 16.52 16.43 17.26  Long Term Investments 1710 1282.08 1188.45 1410.71  Note Receivable - Long Term - 12.5 91.12 67.72  Other Long Term Assets, Total 1 253.61 168.03 161.85  Other Assets, Total 690 - - -","Property/Plant/Equipment, Total - Net 2151 1993.77 2294 1721.08  Property/Plant/Equipment, Total - Gross - 7539.44 7463.27 6771.28  Accumulated Depreciation, Total - -5545.67 -5169.27 -5050.2  Goodwill, Net - - - -  Intangibles, Net 14 16.52 16.43 17.26  Long Term Investments 1710 1282.08 1188.45 1410.71  Note Receivable - Long Term - 12.5 91.12 67.72  Other Long Term Assets, Total 1 253.61 168.03 161.85  Other Assets, Total 690 - - -"
"Property/Plant/Equipment, Total - Net",2151,1993.77,2294,1721.08
"Property/Plant/Equipment, Total - Gross",-,7539.44,7463.27,6771.28
"Accumulated Depreciation, Total",-,-5545.67,-5169.27,-5050.2
"Goodwill, Net",-,-,-,-
"Intangibles, Net",14,16.52,16.43,17.26
Long Term Investments,1710,1282.08,1188.45,1410.71
Note Receivable - Long Term,-,12.5,91.12,67.72
"Other Long Term Assets, Total",1,253.61,168.03,161.85
"Other Assets, Total",690,-,-,-
Total Current Liabilities,2855,2243.7,2301.97,2721.42
"Accounts Payable 2020 1612.39 1499.41 1913.58  Payable/Accrued - - - -  Accrued Expenses 132 234.21 168.62 142.38  Notes Payable/Short Term Debt 58 - - -  Current Port. of LT Debt/Capital Leases 147 69.4 109.55 100.38  Other Current liabilities, Total 498 327.69 524.39 565.08","Accounts Payable 2020 1612.39 1499.41 1913.58  Payable/Accrued - - - -  Accrued Expenses 132 234.21 168.62 142.38  Notes Payable/Short Term Debt 58 - - -  Current Port. of LT Debt/Capital Leases 147 69.4 109.55 100.38  Other Current liabilities, Total 498 327.69 524.39 565.08","Accounts Payable 2020 1612.39 1499.41 1913.58  Payable/Accrued - - - -  Accrued Expenses 132 234.21 168.62 142.38  Notes Payable/Short Term Debt 58 - - -  Current Port. of LT Debt/Capital Leases 147 69.4 109.55 100.38  Other Current liabilities, Total 498 327.69 524.39 565.08","Accounts Payable 2020 1612.39 1499.41 1913.58  Payable/Accrued - - - -  Accrued Expenses 132 234.21 168.62 142.38  Notes Payable/Short Term Debt 58 - - -  Current Port. of LT Debt/Capital Leases 147 69.4 109.55 100.38  Other Current liabilities, Total 498 327.69 524.39 565.08","Accounts Payable 2020 1612.39 1499.41 1913.58  Payable/Accrued - - - -  Accrued Expenses 132 234.21 168.62 142.38  Notes Payable/Short Term Debt 58 - - -  Current Port. of LT Debt/Capital Leases 147 69.4 109.55 100.38  Other Current liabilities, Total 498 327.69 524.39 565.08"
Accounts Payable,2020,1612.39,1499.41,1913.58
Payable/Accrued,-,-,-,-
Accrued Expenses,132,234.21,168.62,142.38
Notes Payable/Short Term Debt,58,-,-,-
Current Port. of LT Debt/Capital Leases,147,69.4,109.55,100.38
"Other Current liabilities, Total",498,327.69,524.39,565.08
Total Liabilities,3553,2687.29,2775.91,3218
"Total Long Term Debt 286 57.13 100.05 153.15  Long Term Debt 244 - 55.86 145.85  Capital Lease Obligations 42 57.13 44.19 7.3  Deferred Income Tax - - - 0.19  Minority Interest - - - -  Other Liabilities, Total 354 386.46 373.9 343.25","Total Long Term Debt 286 57.13 100.05 153.15  Long Term Debt 244 - 55.86 145.85  Capital Lease Obligations 42 57.13 44.19 7.3  Deferred Income Tax - - - 0.19  Minority Interest - - - -  Other Liabilities, Total 354 386.46 373.9 343.25","Total Long Term Debt 286 57.13 100.05 153.15  Long Term Debt 244 - 55.86 145.85  Capital Lease Obligations 42 57.13 44.19 7.3  Deferred Income Tax - - - 0.19  Minority Interest - - - -  Other Liabilities, Total 354 386.46 373.9 343.25","Total Long Term Debt 286 57.13 100.05 153.15  Long Term Debt 244 - 55.86 145.85  Capital Lease Obligations 42 57.13 44.19 7.3  Deferred Income Tax - - - 0.19  Minority Interest - - - -  Other Liabilities, Total 354 386.46 373.9 343.25","Total Long Term Debt 286 57.13 100.05 153.15  Long Term Debt 244 - 55.86 145.85  Capital Lease Obligations 42 57.13 44.19 7.3  Deferred Income Tax - - - 0.19  Minority Interest - - - -  Other Liabilities, Total 354 386.46 373.9 343.25"
Total Long Term Debt,286,57.13,100.05,153.15
Long Term Debt,244,-,55.86,145.85
Capital Lease Obligations,42,57.13,44.19,7.3
Deferred Income Tax,-,-,-,0.19
Minority Interest,-,-,-,-
"Other Liabilities, Total",354,386.46,373.9,343.25
Total Equity,8618,7868.84,7298.64,7033.06
