Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Current Assets,3792,2675.06,2976.11,2204.69
"Cash and Short Term Investments 986 947.59 959.48 700.13  Cash - - - -  Cash & Equivalents 986 947.59 959.48 700.13  Short Term Investments - - - -  Total Receivables, Net 1213 467.44 634.99 621.01  Accounts Receivables - Trade, Net 1213 467.44 634.99 621.01  Total Inventory 1252 1050.61 1273.15 801.13  Prepaid Expenses 33 137.37 66.55 74.43  Other Current Assets, Total 308 72.05 41.94 8","Cash and Short Term Investments 986 947.59 959.48 700.13  Cash - - - -  Cash & Equivalents 986 947.59 959.48 700.13  Short Term Investments - - - -  Total Receivables, Net 1213 467.44 634.99 621.01  Accounts Receivables - Trade, Net 1213 467.44 634.99 621.01  Total Inventory 1252 1050.61 1273.15 801.13  Prepaid Expenses 33 137.37 66.55 74.43  Other Current Assets, Total 308 72.05 41.94 8","Cash and Short Term Investments 986 947.59 959.48 700.13  Cash - - - -  Cash & Equivalents 986 947.59 959.48 700.13  Short Term Investments - - - -  Total Receivables, Net 1213 467.44 634.99 621.01  Accounts Receivables - Trade, Net 1213 467.44 634.99 621.01  Total Inventory 1252 1050.61 1273.15 801.13  Prepaid Expenses 33 137.37 66.55 74.43  Other Current Assets, Total 308 72.05 41.94 8","Cash and Short Term Investments 986 947.59 959.48 700.13  Cash - - - -  Cash & Equivalents 986 947.59 959.48 700.13  Short Term Investments - - - -  Total Receivables, Net 1213 467.44 634.99 621.01  Accounts Receivables - Trade, Net 1213 467.44 634.99 621.01  Total Inventory 1252 1050.61 1273.15 801.13  Prepaid Expenses 33 137.37 66.55 74.43  Other Current Assets, Total 308 72.05 41.94 8","Cash and Short Term Investments 986 947.59 959.48 700.13  Cash - - - -  Cash & Equivalents 986 947.59 959.48 700.13  Short Term Investments - - - -  Total Receivables, Net 1213 467.44 634.99 621.01  Accounts Receivables - Trade, Net 1213 467.44 634.99 621.01  Total Inventory 1252 1050.61 1273.15 801.13  Prepaid Expenses 33 137.37 66.55 74.43  Other Current Assets, Total 308 72.05 41.94 8"
Cash and Short Term Investments,986,947.59,959.48,700.13
Cash,-,-,-,-
Cash & Equivalents,986,947.59,959.48,700.13
Short Term Investments,-,-,-,-
"Total Receivables, Net",1213,467.44,634.99,621.01
"Accounts Receivables - Trade, Net",1213,467.44,634.99,621.01
Total Inventory,1252,1050.61,1273.15,801.13
Prepaid Expenses,33,137.37,66.55,74.43
"Other Current Assets, Total",308,72.05,41.94,8
Total Assets,5311,2944.81,3176.59,2408.73
"Property/Plant/Equipment, Total - Net 708 39.47 26.16 38.55  Property/Plant/Equipment, Total - Gross - 127.83 108.64 115.74  Accumulated Depreciation, Total - -88.36 -82.48 -77.19  Goodwill, Net 308 - - -  Intangibles, Net 281 29.26 7.19 2.91  Long Term Investments 12 - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 201.03 167.14 162.58  Other Assets, Total 556 - - -","Property/Plant/Equipment, Total - Net 708 39.47 26.16 38.55  Property/Plant/Equipment, Total - Gross - 127.83 108.64 115.74  Accumulated Depreciation, Total - -88.36 -82.48 -77.19  Goodwill, Net 308 - - -  Intangibles, Net 281 29.26 7.19 2.91  Long Term Investments 12 - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 201.03 167.14 162.58  Other Assets, Total 556 - - -","Property/Plant/Equipment, Total - Net 708 39.47 26.16 38.55  Property/Plant/Equipment, Total - Gross - 127.83 108.64 115.74  Accumulated Depreciation, Total - -88.36 -82.48 -77.19  Goodwill, Net 308 - - -  Intangibles, Net 281 29.26 7.19 2.91  Long Term Investments 12 - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 201.03 167.14 162.58  Other Assets, Total 556 - - -","Property/Plant/Equipment, Total - Net 708 39.47 26.16 38.55  Property/Plant/Equipment, Total - Gross - 127.83 108.64 115.74  Accumulated Depreciation, Total - -88.36 -82.48 -77.19  Goodwill, Net 308 - - -  Intangibles, Net 281 29.26 7.19 2.91  Long Term Investments 12 - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 201.03 167.14 162.58  Other Assets, Total 556 - - -","Property/Plant/Equipment, Total - Net 708 39.47 26.16 38.55  Property/Plant/Equipment, Total - Gross - 127.83 108.64 115.74  Accumulated Depreciation, Total - -88.36 -82.48 -77.19  Goodwill, Net 308 - - -  Intangibles, Net 281 29.26 7.19 2.91  Long Term Investments 12 - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 201.03 167.14 162.58  Other Assets, Total 556 - - -"
"Property/Plant/Equipment, Total - Net",708,39.47,26.16,38.55
"Property/Plant/Equipment, Total - Gross",-,127.83,108.64,115.74
"Accumulated Depreciation, Total",-,-88.36,-82.48,-77.19
"Goodwill, Net",308,-,-,-
"Intangibles, Net",281,29.26,7.19,2.91
Long Term Investments,12,-,-,-
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",1,201.03,167.14,162.58
"Other Assets, Total",556,-,-,-
Total Current Liabilities,2321,1030.26,1114.61,1093.51
"Accounts Payable 639 282.07 263.83 305.12  Payable/Accrued - - - -  Accrued Expenses - 1.55 0.78 19.39  Notes Payable/Short Term Debt 700 - - -  Current Port. of LT Debt/Capital Leases 493 325.4 363.85 507.9  Other Current liabilities, Total 489 421.24 486.16 261.08","Accounts Payable 639 282.07 263.83 305.12  Payable/Accrued - - - -  Accrued Expenses - 1.55 0.78 19.39  Notes Payable/Short Term Debt 700 - - -  Current Port. of LT Debt/Capital Leases 493 325.4 363.85 507.9  Other Current liabilities, Total 489 421.24 486.16 261.08","Accounts Payable 639 282.07 263.83 305.12  Payable/Accrued - - - -  Accrued Expenses - 1.55 0.78 19.39  Notes Payable/Short Term Debt 700 - - -  Current Port. of LT Debt/Capital Leases 493 325.4 363.85 507.9  Other Current liabilities, Total 489 421.24 486.16 261.08","Accounts Payable 639 282.07 263.83 305.12  Payable/Accrued - - - -  Accrued Expenses - 1.55 0.78 19.39  Notes Payable/Short Term Debt 700 - - -  Current Port. of LT Debt/Capital Leases 493 325.4 363.85 507.9  Other Current liabilities, Total 489 421.24 486.16 261.08","Accounts Payable 639 282.07 263.83 305.12  Payable/Accrued - - - -  Accrued Expenses - 1.55 0.78 19.39  Notes Payable/Short Term Debt 700 - - -  Current Port. of LT Debt/Capital Leases 493 325.4 363.85 507.9  Other Current liabilities, Total 489 421.24 486.16 261.08"
Accounts Payable,639,282.07,263.83,305.12
Payable/Accrued,-,-,-,-
Accrued Expenses,-,1.55,0.78,19.39
Notes Payable/Short Term Debt,700,-,-,-
Current Port. of LT Debt/Capital Leases,493,325.4,363.85,507.9
"Other Current liabilities, Total",489,421.24,486.16,261.08
Total Liabilities,3737,1623.98,2012.64,1723.48
"Total Long Term Debt 1242 500.04 825.45 557.69  Long Term Debt 1242 500.04 825.45 557.69  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 4 4.38 4.42 2.82  Other Liabilities, Total -530 89.3 68.16 69.47","Total Long Term Debt 1242 500.04 825.45 557.69  Long Term Debt 1242 500.04 825.45 557.69  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 4 4.38 4.42 2.82  Other Liabilities, Total -530 89.3 68.16 69.47","Total Long Term Debt 1242 500.04 825.45 557.69  Long Term Debt 1242 500.04 825.45 557.69  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 4 4.38 4.42 2.82  Other Liabilities, Total -530 89.3 68.16 69.47","Total Long Term Debt 1242 500.04 825.45 557.69  Long Term Debt 1242 500.04 825.45 557.69  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 4 4.38 4.42 2.82  Other Liabilities, Total -530 89.3 68.16 69.47","Total Long Term Debt 1242 500.04 825.45 557.69  Long Term Debt 1242 500.04 825.45 557.69  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 4 4.38 4.42 2.82  Other Liabilities, Total -530 89.3 68.16 69.47"
Total Long Term Debt,1242,500.04,825.45,557.69
Long Term Debt,1242,500.04,825.45,557.69
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,-,-,-
Minority Interest,4,4.38,4.42,2.82
"Other Liabilities, Total",-530,89.3,68.16,69.47
Total Equity,1574,1320.83,1163.95,685.25
