Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,5401,4613.64,3124.92,2822.56
"Cash and Short Term Investments 4366 3577.6 1962.63 1913.07  Cash - - - -  Cash & Equivalents 4366 3577.6 1962.63 1913.07  Short Term Investments - - - -  Total Receivables, Net 878 861.58 893.29 795.43  Accounts Receivables - Trade, Net 878 861.58 893.29 795.43  Total Inventory 1 2.55 10.17 6.34  Prepaid Expenses 144 115.23 114.77 95.1  Other Current Assets, Total 12 56.68 144.07 12.62","Cash and Short Term Investments 4366 3577.6 1962.63 1913.07  Cash - - - -  Cash & Equivalents 4366 3577.6 1962.63 1913.07  Short Term Investments - - - -  Total Receivables, Net 878 861.58 893.29 795.43  Accounts Receivables - Trade, Net 878 861.58 893.29 795.43  Total Inventory 1 2.55 10.17 6.34  Prepaid Expenses 144 115.23 114.77 95.1  Other Current Assets, Total 12 56.68 144.07 12.62","Cash and Short Term Investments 4366 3577.6 1962.63 1913.07  Cash - - - -  Cash & Equivalents 4366 3577.6 1962.63 1913.07  Short Term Investments - - - -  Total Receivables, Net 878 861.58 893.29 795.43  Accounts Receivables - Trade, Net 878 861.58 893.29 795.43  Total Inventory 1 2.55 10.17 6.34  Prepaid Expenses 144 115.23 114.77 95.1  Other Current Assets, Total 12 56.68 144.07 12.62","Cash and Short Term Investments 4366 3577.6 1962.63 1913.07  Cash - - - -  Cash & Equivalents 4366 3577.6 1962.63 1913.07  Short Term Investments - - - -  Total Receivables, Net 878 861.58 893.29 795.43  Accounts Receivables - Trade, Net 878 861.58 893.29 795.43  Total Inventory 1 2.55 10.17 6.34  Prepaid Expenses 144 115.23 114.77 95.1  Other Current Assets, Total 12 56.68 144.07 12.62","Cash and Short Term Investments 4366 3577.6 1962.63 1913.07  Cash - - - -  Cash & Equivalents 4366 3577.6 1962.63 1913.07  Short Term Investments - - - -  Total Receivables, Net 878 861.58 893.29 795.43  Accounts Receivables - Trade, Net 878 861.58 893.29 795.43  Total Inventory 1 2.55 10.17 6.34  Prepaid Expenses 144 115.23 114.77 95.1  Other Current Assets, Total 12 56.68 144.07 12.62"
Cash and Short Term Investments,4366,3577.6,1962.63,1913.07
Cash,-,-,-,-
Cash & Equivalents,4366,3577.6,1962.63,1913.07
Short Term Investments,-,-,-,-
"Total Receivables, Net",878,861.58,893.29,795.43
"Accounts Receivables - Trade, Net",878,861.58,893.29,795.43
Total Inventory,1,2.55,10.17,6.34
Prepaid Expenses,144,115.23,114.77,95.1
"Other Current Assets, Total",12,56.68,144.07,12.62
Total Assets,7868,7222.83,5851.9,4906.53
