Period Ending:,202220/10,202120/10,202020/10,201920/10
Total Current Assets,1243,1043,1067.76,1104.57
"Cash and Short Term Investments 172 277 163.39 476.1  Cash - - - -  Cash & Equivalents 172 277 163.39 476.1  Short Term Investments - - - -  Total Receivables, Net 137 95 352.51 141.21  Accounts Receivables - Trade, Net 136 94 350.22 136.34  Total Inventory 4 619 526.48 464.88  Prepaid Expenses 15 16 13.62 12.4  Other Current Assets, Total 915 36 11.76 9.99","Cash and Short Term Investments 172 277 163.39 476.1  Cash - - - -  Cash & Equivalents 172 277 163.39 476.1  Short Term Investments - - - -  Total Receivables, Net 137 95 352.51 141.21  Accounts Receivables - Trade, Net 136 94 350.22 136.34  Total Inventory 4 619 526.48 464.88  Prepaid Expenses 15 16 13.62 12.4  Other Current Assets, Total 915 36 11.76 9.99","Cash and Short Term Investments 172 277 163.39 476.1  Cash - - - -  Cash & Equivalents 172 277 163.39 476.1  Short Term Investments - - - -  Total Receivables, Net 137 95 352.51 141.21  Accounts Receivables - Trade, Net 136 94 350.22 136.34  Total Inventory 4 619 526.48 464.88  Prepaid Expenses 15 16 13.62 12.4  Other Current Assets, Total 915 36 11.76 9.99","Cash and Short Term Investments 172 277 163.39 476.1  Cash - - - -  Cash & Equivalents 172 277 163.39 476.1  Short Term Investments - - - -  Total Receivables, Net 137 95 352.51 141.21  Accounts Receivables - Trade, Net 136 94 350.22 136.34  Total Inventory 4 619 526.48 464.88  Prepaid Expenses 15 16 13.62 12.4  Other Current Assets, Total 915 36 11.76 9.99","Cash and Short Term Investments 172 277 163.39 476.1  Cash - - - -  Cash & Equivalents 172 277 163.39 476.1  Short Term Investments - - - -  Total Receivables, Net 137 95 352.51 141.21  Accounts Receivables - Trade, Net 136 94 350.22 136.34  Total Inventory 4 619 526.48 464.88  Prepaid Expenses 15 16 13.62 12.4  Other Current Assets, Total 915 36 11.76 9.99"
Cash and Short Term Investments,172,277,163.39,476.1
Cash,-,-,-,-
Cash & Equivalents,172,277,163.39,476.1
Short Term Investments,-,-,-,-
"Total Receivables, Net",137,95,352.51,141.21
"Accounts Receivables - Trade, Net",136,94,350.22,136.34
Total Inventory,4,619,526.48,464.88
Prepaid Expenses,15,16,13.62,12.4
"Other Current Assets, Total",915,36,11.76,9.99
Total Assets,5766,5452,5399.8,5457.41
