Period Ending:,202328/02,202231/08,202228/02,202131/08
Total Current Assets,9965,6698,-,6367.92
"Cash and Short Term Investments 6880 3619 - 4208.12  Cash - - - -  Cash & Equivalents 6880 3619 - 4208.12  Short Term Investments - - - -  Total Receivables, Net 95 93 - 323.43  Accounts Receivables - Trade, Net 95 93 - 94.26  Total Inventory - - - -  Prepaid Expenses - - - 204.79  Other Current Assets, Total 2990 2986 - 1631.57","Cash and Short Term Investments 6880 3619 - 4208.12  Cash - - - -  Cash & Equivalents 6880 3619 - 4208.12  Short Term Investments - - - -  Total Receivables, Net 95 93 - 323.43  Accounts Receivables - Trade, Net 95 93 - 94.26  Total Inventory - - - -  Prepaid Expenses - - - 204.79  Other Current Assets, Total 2990 2986 - 1631.57","Cash and Short Term Investments 6880 3619 - 4208.12  Cash - - - -  Cash & Equivalents 6880 3619 - 4208.12  Short Term Investments - - - -  Total Receivables, Net 95 93 - 323.43  Accounts Receivables - Trade, Net 95 93 - 94.26  Total Inventory - - - -  Prepaid Expenses - - - 204.79  Other Current Assets, Total 2990 2986 - 1631.57","Cash and Short Term Investments 6880 3619 - 4208.12  Cash - - - -  Cash & Equivalents 6880 3619 - 4208.12  Short Term Investments - - - -  Total Receivables, Net 95 93 - 323.43  Accounts Receivables - Trade, Net 95 93 - 94.26  Total Inventory - - - -  Prepaid Expenses - - - 204.79  Other Current Assets, Total 2990 2986 - 1631.57","Cash and Short Term Investments 6880 3619 - 4208.12  Cash - - - -  Cash & Equivalents 6880 3619 - 4208.12  Short Term Investments - - - -  Total Receivables, Net 95 93 - 323.43  Accounts Receivables - Trade, Net 95 93 - 94.26  Total Inventory - - - -  Prepaid Expenses - - - 204.79  Other Current Assets, Total 2990 2986 - 1631.57"
Cash and Short Term Investments,6880,3619,-,4208.12
Cash,-,-,-,-
Cash & Equivalents,6880,3619,-,4208.12
Short Term Investments,-,-,-,-
"Total Receivables, Net",95,93,-,323.43
"Accounts Receivables - Trade, Net",95,93,-,94.26
Total Inventory,-,-,-,-
Prepaid Expenses,-,-,-,204.79
"Other Current Assets, Total",2990,2986,-,1631.57
Total Assets,133774,122302,-,94281.91
"Property/Plant/Equipment, Total - Net 123772 115584 - 10295.72  Property/Plant/Equipment, Total - Gross - - - 10464.32  Accumulated Depreciation, Total - - - -168.6  Goodwill, Net - - - -  Intangibles, Net - - - 2.48  Long Term Investments - - - 77143.72  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 37 20 - 472.07  Other Assets, Total 2895 2893 - -","Property/Plant/Equipment, Total - Net 123772 115584 - 10295.72  Property/Plant/Equipment, Total - Gross - - - 10464.32  Accumulated Depreciation, Total - - - -168.6  Goodwill, Net - - - -  Intangibles, Net - - - 2.48  Long Term Investments - - - 77143.72  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 37 20 - 472.07  Other Assets, Total 2895 2893 - -","Property/Plant/Equipment, Total - Net 123772 115584 - 10295.72  Property/Plant/Equipment, Total - Gross - - - 10464.32  Accumulated Depreciation, Total - - - -168.6  Goodwill, Net - - - -  Intangibles, Net - - - 2.48  Long Term Investments - - - 77143.72  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 37 20 - 472.07  Other Assets, Total 2895 2893 - -","Property/Plant/Equipment, Total - Net 123772 115584 - 10295.72  Property/Plant/Equipment, Total - Gross - - - 10464.32  Accumulated Depreciation, Total - - - -168.6  Goodwill, Net - - - -  Intangibles, Net - - - 2.48  Long Term Investments - - - 77143.72  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 37 20 - 472.07  Other Assets, Total 2895 2893 - -","Property/Plant/Equipment, Total - Net 123772 115584 - 10295.72  Property/Plant/Equipment, Total - Gross - - - 10464.32  Accumulated Depreciation, Total - - - -168.6  Goodwill, Net - - - -  Intangibles, Net - - - 2.48  Long Term Investments - - - 77143.72  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 37 20 - 472.07  Other Assets, Total 2895 2893 - -"
"Property/Plant/Equipment, Total - Net",123772,115584,-,10295.72
"Property/Plant/Equipment, Total - Gross",-,-,-,10464.32
"Accumulated Depreciation, Total",-,-,-,-168.6
"Goodwill, Net",-,-,-,-
"Intangibles, Net",-,-,-,2.48
Long Term Investments,-,-,-,77143.72
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",37,20,-,472.07
"Other Assets, Total",2895,2893,-,-
Total Current Liabilities,6801,7754,-,10616.53
"Accounts Payable 673 680 - 312.49  Payable/Accrued - - - -  Accrued Expenses 18 21 - 16.92  Notes Payable/Short Term Debt - 975 - -  Current Port. of LT Debt/Capital Leases 6000 6000 - 9950  Other Current liabilities, Total 110 78 - 337.12","Accounts Payable 673 680 - 312.49  Payable/Accrued - - - -  Accrued Expenses 18 21 - 16.92  Notes Payable/Short Term Debt - 975 - -  Current Port. of LT Debt/Capital Leases 6000 6000 - 9950  Other Current liabilities, Total 110 78 - 337.12","Accounts Payable 673 680 - 312.49  Payable/Accrued - - - -  Accrued Expenses 18 21 - 16.92  Notes Payable/Short Term Debt - 975 - -  Current Port. of LT Debt/Capital Leases 6000 6000 - 9950  Other Current liabilities, Total 110 78 - 337.12","Accounts Payable 673 680 - 312.49  Payable/Accrued - - - -  Accrued Expenses 18 21 - 16.92  Notes Payable/Short Term Debt - 975 - -  Current Port. of LT Debt/Capital Leases 6000 6000 - 9950  Other Current liabilities, Total 110 78 - 337.12","Accounts Payable 673 680 - 312.49  Payable/Accrued - - - -  Accrued Expenses 18 21 - 16.92  Notes Payable/Short Term Debt - 975 - -  Current Port. of LT Debt/Capital Leases 6000 6000 - 9950  Other Current liabilities, Total 110 78 - 337.12"
Accounts Payable,673,680,-,312.49
Payable/Accrued,-,-,-,-
Accrued Expenses,18,21,-,16.92
Notes Payable/Short Term Debt,-,975,-,-
Current Port. of LT Debt/Capital Leases,6000,6000,-,9950
"Other Current liabilities, Total",110,78,-,337.12
Total Liabilities,68005,63047,-,47496.93
"Total Long Term Debt 57080 51300 - 33450  Long Term Debt 57080 51300 - 33450  Capital Lease Obligations - - - -  Deferred Income Tax 74 - - -  Minority Interest - - - -  Other Liabilities, Total 4050 3018 - 3430.4","Total Long Term Debt 57080 51300 - 33450  Long Term Debt 57080 51300 - 33450  Capital Lease Obligations - - - -  Deferred Income Tax 74 - - -  Minority Interest - - - -  Other Liabilities, Total 4050 3018 - 3430.4","Total Long Term Debt 57080 51300 - 33450  Long Term Debt 57080 51300 - 33450  Capital Lease Obligations - - - -  Deferred Income Tax 74 - - -  Minority Interest - - - -  Other Liabilities, Total 4050 3018 - 3430.4","Total Long Term Debt 57080 51300 - 33450  Long Term Debt 57080 51300 - 33450  Capital Lease Obligations - - - -  Deferred Income Tax 74 - - -  Minority Interest - - - -  Other Liabilities, Total 4050 3018 - 3430.4","Total Long Term Debt 57080 51300 - 33450  Long Term Debt 57080 51300 - 33450  Capital Lease Obligations - - - -  Deferred Income Tax 74 - - -  Minority Interest - - - -  Other Liabilities, Total 4050 3018 - 3430.4"
Total Long Term Debt,57080,51300,-,33450
Long Term Debt,57080,51300,-,33450
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,74,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",4050,3018,-,3430.4
Total Equity,65769,59255,-,46784.98
