Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,488,1041,460.34,475.07
"Cash and Short Term Investments 313 697 236.93 85.54  Cash - - - -  Cash & Equivalents 313 697 236.93 85.54  Short Term Investments - - - -  Total Receivables, Net 116 285 174.88 293.22  Accounts Receivables - Trade, Net 68 107 101.77 220.06  Total Inventory - 0.21 0.48 3.08  Prepaid Expenses 14 22 45.35 84.28  Other Current Assets, Total 45 37 2.71 8.95","Cash and Short Term Investments 313 697 236.93 85.54  Cash - - - -  Cash & Equivalents 313 697 236.93 85.54  Short Term Investments - - - -  Total Receivables, Net 116 285 174.88 293.22  Accounts Receivables - Trade, Net 68 107 101.77 220.06  Total Inventory - 0.21 0.48 3.08  Prepaid Expenses 14 22 45.35 84.28  Other Current Assets, Total 45 37 2.71 8.95","Cash and Short Term Investments 313 697 236.93 85.54  Cash - - - -  Cash & Equivalents 313 697 236.93 85.54  Short Term Investments - - - -  Total Receivables, Net 116 285 174.88 293.22  Accounts Receivables - Trade, Net 68 107 101.77 220.06  Total Inventory - 0.21 0.48 3.08  Prepaid Expenses 14 22 45.35 84.28  Other Current Assets, Total 45 37 2.71 8.95","Cash and Short Term Investments 313 697 236.93 85.54  Cash - - - -  Cash & Equivalents 313 697 236.93 85.54  Short Term Investments - - - -  Total Receivables, Net 116 285 174.88 293.22  Accounts Receivables - Trade, Net 68 107 101.77 220.06  Total Inventory - 0.21 0.48 3.08  Prepaid Expenses 14 22 45.35 84.28  Other Current Assets, Total 45 37 2.71 8.95","Cash and Short Term Investments 313 697 236.93 85.54  Cash - - - -  Cash & Equivalents 313 697 236.93 85.54  Short Term Investments - - - -  Total Receivables, Net 116 285 174.88 293.22  Accounts Receivables - Trade, Net 68 107 101.77 220.06  Total Inventory - 0.21 0.48 3.08  Prepaid Expenses 14 22 45.35 84.28  Other Current Assets, Total 45 37 2.71 8.95"
Cash and Short Term Investments,313,697,236.93,85.54
Cash,-,-,-,-
Cash & Equivalents,313,697,236.93,85.54
Short Term Investments,-,-,-,-
"Total Receivables, Net",116,285,174.88,293.22
"Accounts Receivables - Trade, Net",68,107,101.77,220.06
Total Inventory,-,0.21,0.48,3.08
Prepaid Expenses,14,22,45.35,84.28
"Other Current Assets, Total",45,37,2.71,8.95
Total Assets,720,1242,584.38,631.69
