Period Ending:,202131/08,202031/08,201931/08,201831/08
Total Current Assets,8196.51,8651.3,8802.55,8031.5
"Cash and Short Term Investments 2375.45 3275.35 2580.59 2378  Cash - - - -  Cash & Equivalents 2375.45 3275.35 2580.59 2378  Short Term Investments - - - -  Total Receivables, Net 771.63 879.23 1346.13 1001.14  Accounts Receivables - Trade, Net 771.63 879.23 1346.13 1001.14  Total Inventory 4886.53 4420.33 4814.65 4575.44  Prepaid Expenses 102.71 66.45 58.28 55.93  Other Current Assets, Total 60.19 9.94 2.9 76.91","Cash and Short Term Investments 2375.45 3275.35 2580.59 2378  Cash - - - -  Cash & Equivalents 2375.45 3275.35 2580.59 2378  Short Term Investments - - - -  Total Receivables, Net 771.63 879.23 1346.13 1001.14  Accounts Receivables - Trade, Net 771.63 879.23 1346.13 1001.14  Total Inventory 4886.53 4420.33 4814.65 4575.44  Prepaid Expenses 102.71 66.45 58.28 55.93  Other Current Assets, Total 60.19 9.94 2.9 76.91","Cash and Short Term Investments 2375.45 3275.35 2580.59 2378  Cash - - - -  Cash & Equivalents 2375.45 3275.35 2580.59 2378  Short Term Investments - - - -  Total Receivables, Net 771.63 879.23 1346.13 1001.14  Accounts Receivables - Trade, Net 771.63 879.23 1346.13 1001.14  Total Inventory 4886.53 4420.33 4814.65 4575.44  Prepaid Expenses 102.71 66.45 58.28 55.93  Other Current Assets, Total 60.19 9.94 2.9 76.91","Cash and Short Term Investments 2375.45 3275.35 2580.59 2378  Cash - - - -  Cash & Equivalents 2375.45 3275.35 2580.59 2378  Short Term Investments - - - -  Total Receivables, Net 771.63 879.23 1346.13 1001.14  Accounts Receivables - Trade, Net 771.63 879.23 1346.13 1001.14  Total Inventory 4886.53 4420.33 4814.65 4575.44  Prepaid Expenses 102.71 66.45 58.28 55.93  Other Current Assets, Total 60.19 9.94 2.9 76.91","Cash and Short Term Investments 2375.45 3275.35 2580.59 2378  Cash - - - -  Cash & Equivalents 2375.45 3275.35 2580.59 2378  Short Term Investments - - - -  Total Receivables, Net 771.63 879.23 1346.13 1001.14  Accounts Receivables - Trade, Net 771.63 879.23 1346.13 1001.14  Total Inventory 4886.53 4420.33 4814.65 4575.44  Prepaid Expenses 102.71 66.45 58.28 55.93  Other Current Assets, Total 60.19 9.94 2.9 76.91"
Cash and Short Term Investments,2375.45,3275.35,2580.59,2378
Cash,-,-,-,-
Cash & Equivalents,2375.45,3275.35,2580.59,2378
Short Term Investments,-,-,-,-
"Total Receivables, Net",771.63,879.23,1346.13,1001.14
"Accounts Receivables - Trade, Net",771.63,879.23,1346.13,1001.14
Total Inventory,4886.53,4420.33,4814.65,4575.44
Prepaid Expenses,102.71,66.45,58.28,55.93
"Other Current Assets, Total",60.19,9.94,2.9,76.91
Total Assets,10130.79,10419.67,10719.25,9961.62
"Property/Plant/Equipment, Total - Net 928.66 784.29 1044.24 1072.5  Property/Plant/Equipment, Total - Gross 3731.8 3618.38 3495.64 3396.85  Accumulated Depreciation, Total -2803.14 -2834.08 -2451.41 -2324.35  Goodwill, Net - - - -  Intangibles, Net 18.48 14.33 18.03 24.39  Long Term Investments 59.83 46.44 50.14 51.06  Note Receivable - Long Term - - - 2.22  Other Long Term Assets, Total 927.3 923.3 804.29 833.23  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 928.66 784.29 1044.24 1072.5  Property/Plant/Equipment, Total - Gross 3731.8 3618.38 3495.64 3396.85  Accumulated Depreciation, Total -2803.14 -2834.08 -2451.41 -2324.35  Goodwill, Net - - - -  Intangibles, Net 18.48 14.33 18.03 24.39  Long Term Investments 59.83 46.44 50.14 51.06  Note Receivable - Long Term - - - 2.22  Other Long Term Assets, Total 927.3 923.3 804.29 833.23  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 928.66 784.29 1044.24 1072.5  Property/Plant/Equipment, Total - Gross 3731.8 3618.38 3495.64 3396.85  Accumulated Depreciation, Total -2803.14 -2834.08 -2451.41 -2324.35  Goodwill, Net - - - -  Intangibles, Net 18.48 14.33 18.03 24.39  Long Term Investments 59.83 46.44 50.14 51.06  Note Receivable - Long Term - - - 2.22  Other Long Term Assets, Total 927.3 923.3 804.29 833.23  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 928.66 784.29 1044.24 1072.5  Property/Plant/Equipment, Total - Gross 3731.8 3618.38 3495.64 3396.85  Accumulated Depreciation, Total -2803.14 -2834.08 -2451.41 -2324.35  Goodwill, Net - - - -  Intangibles, Net 18.48 14.33 18.03 24.39  Long Term Investments 59.83 46.44 50.14 51.06  Note Receivable - Long Term - - - 2.22  Other Long Term Assets, Total 927.3 923.3 804.29 833.23  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 928.66 784.29 1044.24 1072.5  Property/Plant/Equipment, Total - Gross 3731.8 3618.38 3495.64 3396.85  Accumulated Depreciation, Total -2803.14 -2834.08 -2451.41 -2324.35  Goodwill, Net - - - -  Intangibles, Net 18.48 14.33 18.03 24.39  Long Term Investments 59.83 46.44 50.14 51.06  Note Receivable - Long Term - - - 2.22  Other Long Term Assets, Total 927.3 923.3 804.29 833.23  Other Assets, Total - - - -"
"Property/Plant/Equipment, Total - Net",928.66,784.29,1044.24,1072.5
"Property/Plant/Equipment, Total - Gross",3731.8,3618.38,3495.64,3396.85
"Accumulated Depreciation, Total",-2803.14,-2834.08,-2451.41,-2324.35
"Goodwill, Net",-,-,-,-
"Intangibles, Net",18.48,14.33,18.03,24.39
Long Term Investments,59.83,46.44,50.14,51.06
Note Receivable - Long Term,-,-,-,2.22
"Other Long Term Assets, Total",927.3,923.3,804.29,833.23
"Other Assets, Total",-,-,-,-
Total Current Liabilities,3506.48,3532.92,4188.22,3741.89
"Accounts Payable 993.52 875.05 1308.27 1244.42  Payable/Accrued - - - -  Accrued Expenses 213.09 392.1 310.14 88.87  Notes Payable/Short Term Debt 49.7 - 300 -  Current Port. of LT Debt/Capital Leases 2114.09 2073.69 1726.2 1735.41  Other Current liabilities, Total 136.08 192.08 543.61 673.2","Accounts Payable 993.52 875.05 1308.27 1244.42  Payable/Accrued - - - -  Accrued Expenses 213.09 392.1 310.14 88.87  Notes Payable/Short Term Debt 49.7 - 300 -  Current Port. of LT Debt/Capital Leases 2114.09 2073.69 1726.2 1735.41  Other Current liabilities, Total 136.08 192.08 543.61 673.2","Accounts Payable 993.52 875.05 1308.27 1244.42  Payable/Accrued - - - -  Accrued Expenses 213.09 392.1 310.14 88.87  Notes Payable/Short Term Debt 49.7 - 300 -  Current Port. of LT Debt/Capital Leases 2114.09 2073.69 1726.2 1735.41  Other Current liabilities, Total 136.08 192.08 543.61 673.2","Accounts Payable 993.52 875.05 1308.27 1244.42  Payable/Accrued - - - -  Accrued Expenses 213.09 392.1 310.14 88.87  Notes Payable/Short Term Debt 49.7 - 300 -  Current Port. of LT Debt/Capital Leases 2114.09 2073.69 1726.2 1735.41  Other Current liabilities, Total 136.08 192.08 543.61 673.2","Accounts Payable 993.52 875.05 1308.27 1244.42  Payable/Accrued - - - -  Accrued Expenses 213.09 392.1 310.14 88.87  Notes Payable/Short Term Debt 49.7 - 300 -  Current Port. of LT Debt/Capital Leases 2114.09 2073.69 1726.2 1735.41  Other Current liabilities, Total 136.08 192.08 543.61 673.2"
Accounts Payable,993.52,875.05,1308.27,1244.42
Payable/Accrued,-,-,-,-
Accrued Expenses,213.09,392.1,310.14,88.87
Notes Payable/Short Term Debt,49.7,-,300,-
Current Port. of LT Debt/Capital Leases,2114.09,2073.69,1726.2,1735.41
"Other Current liabilities, Total",136.08,192.08,543.61,673.2
Total Liabilities,7956.04,8078.8,8143.18,7618.46
"Total Long Term Debt 4112.76 4334.87 3359.65 3204.22  Long Term Debt 4112.76 4334.87 3359.65 3204.22  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 336.81 211.01 595.31 672.35","Total Long Term Debt 4112.76 4334.87 3359.65 3204.22  Long Term Debt 4112.76 4334.87 3359.65 3204.22  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 336.81 211.01 595.31 672.35","Total Long Term Debt 4112.76 4334.87 3359.65 3204.22  Long Term Debt 4112.76 4334.87 3359.65 3204.22  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 336.81 211.01 595.31 672.35","Total Long Term Debt 4112.76 4334.87 3359.65 3204.22  Long Term Debt 4112.76 4334.87 3359.65 3204.22  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 336.81 211.01 595.31 672.35","Total Long Term Debt 4112.76 4334.87 3359.65 3204.22  Long Term Debt 4112.76 4334.87 3359.65 3204.22  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 336.81 211.01 595.31 672.35"
Total Long Term Debt,4112.76,4334.87,3359.65,3204.22
Long Term Debt,4112.76,4334.87,3359.65,3204.22
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",336.81,211.01,595.31,672.35
