Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,82522,77703,72656,71568
"Cash and Short Term Investments 30510 35031 31705 28723  Cash - - - -  Cash & Equivalents 30508 35031 31705 28723  Short Term Investments 2 - - -  Total Receivables, Net 23433 19072 22172 24917  Accounts Receivables - Trade, Net 20669 17737 20892 22903  Total Inventory 25865 21574 17589 16837  Prepaid Expenses - 1719 885 596  Other Current Assets, Total 2714 2026 305 495","Cash and Short Term Investments 30510 35031 31705 28723  Cash - - - -  Cash & Equivalents 30508 35031 31705 28723  Short Term Investments 2 - - -  Total Receivables, Net 23433 19072 22172 24917  Accounts Receivables - Trade, Net 20669 17737 20892 22903  Total Inventory 25865 21574 17589 16837  Prepaid Expenses - 1719 885 596  Other Current Assets, Total 2714 2026 305 495","Cash and Short Term Investments 30510 35031 31705 28723  Cash - - - -  Cash & Equivalents 30508 35031 31705 28723  Short Term Investments 2 - - -  Total Receivables, Net 23433 19072 22172 24917  Accounts Receivables - Trade, Net 20669 17737 20892 22903  Total Inventory 25865 21574 17589 16837  Prepaid Expenses - 1719 885 596  Other Current Assets, Total 2714 2026 305 495","Cash and Short Term Investments 30510 35031 31705 28723  Cash - - - -  Cash & Equivalents 30508 35031 31705 28723  Short Term Investments 2 - - -  Total Receivables, Net 23433 19072 22172 24917  Accounts Receivables - Trade, Net 20669 17737 20892 22903  Total Inventory 25865 21574 17589 16837  Prepaid Expenses - 1719 885 596  Other Current Assets, Total 2714 2026 305 495","Cash and Short Term Investments 30510 35031 31705 28723  Cash - - - -  Cash & Equivalents 30508 35031 31705 28723  Short Term Investments 2 - - -  Total Receivables, Net 23433 19072 22172 24917  Accounts Receivables - Trade, Net 20669 17737 20892 22903  Total Inventory 25865 21574 17589 16837  Prepaid Expenses - 1719 885 596  Other Current Assets, Total 2714 2026 305 495"
Cash and Short Term Investments,30510,35031,31705,28723
Cash,-,-,-,-
Cash & Equivalents,30508,35031,31705,28723
Short Term Investments,2,-,-,-
"Total Receivables, Net",23433,19072,22172,24917
"Accounts Receivables - Trade, Net",20669,17737,20892,22903
Total Inventory,25865,21574,17589,16837
Prepaid Expenses,-,1719,885,596
"Other Current Assets, Total",2714,2026,305,495
Total Assets,116287,113933,107787,104114
"Property/Plant/Equipment, Total - Net 21013 21462 21350 22263  Property/Plant/Equipment, Total - Gross 58992 57182 54635 53394  Accumulated Depreciation, Total -37979 -35721 -33287 -31133  Goodwill, Net - - - -  Intangibles, Net 1961 1179 779 743  Long Term Investments 9186 13303 9843 5944  Note Receivable - Long Term 2764 1335 - -  Other Long Term Assets, Total 1337 1 3159 3596  Other Assets, Total 5416 4813 - -","Property/Plant/Equipment, Total - Net 21013 21462 21350 22263  Property/Plant/Equipment, Total - Gross 58992 57182 54635 53394  Accumulated Depreciation, Total -37979 -35721 -33287 -31133  Goodwill, Net - - - -  Intangibles, Net 1961 1179 779 743  Long Term Investments 9186 13303 9843 5944  Note Receivable - Long Term 2764 1335 - -  Other Long Term Assets, Total 1337 1 3159 3596  Other Assets, Total 5416 4813 - -","Property/Plant/Equipment, Total - Net 21013 21462 21350 22263  Property/Plant/Equipment, Total - Gross 58992 57182 54635 53394  Accumulated Depreciation, Total -37979 -35721 -33287 -31133  Goodwill, Net - - - -  Intangibles, Net 1961 1179 779 743  Long Term Investments 9186 13303 9843 5944  Note Receivable - Long Term 2764 1335 - -  Other Long Term Assets, Total 1337 1 3159 3596  Other Assets, Total 5416 4813 - -","Property/Plant/Equipment, Total - Net 21013 21462 21350 22263  Property/Plant/Equipment, Total - Gross 58992 57182 54635 53394  Accumulated Depreciation, Total -37979 -35721 -33287 -31133  Goodwill, Net - - - -  Intangibles, Net 1961 1179 779 743  Long Term Investments 9186 13303 9843 5944  Note Receivable - Long Term 2764 1335 - -  Other Long Term Assets, Total 1337 1 3159 3596  Other Assets, Total 5416 4813 - -","Property/Plant/Equipment, Total - Net 21013 21462 21350 22263  Property/Plant/Equipment, Total - Gross 58992 57182 54635 53394  Accumulated Depreciation, Total -37979 -35721 -33287 -31133  Goodwill, Net - - - -  Intangibles, Net 1961 1179 779 743  Long Term Investments 9186 13303 9843 5944  Note Receivable - Long Term 2764 1335 - -  Other Long Term Assets, Total 1337 1 3159 3596  Other Assets, Total 5416 4813 - -"
"Property/Plant/Equipment, Total - Net",21013,21462,21350,22263
"Property/Plant/Equipment, Total - Gross",58992,57182,54635,53394
"Accumulated Depreciation, Total",-37979,-35721,-33287,-31133
"Goodwill, Net",-,-,-,-
"Intangibles, Net",1961,1179,779,743
Long Term Investments,9186,13303,9843,5944
Note Receivable - Long Term,2764,1335,-,-
"Other Long Term Assets, Total",1337,1,3159,3596
"Other Assets, Total",5416,4813,-,-
Total Current Liabilities,31887,28150,23378,23823
"Accounts Payable 6942 9025 7504 8102  Payable/Accrued - - - -  Accrued Expenses 2064 2170 2215 2226  Notes Payable/Short Term Debt 582 1094 1297 2991  Current Port. of LT Debt/Capital Leases 500 - - 500  Other Current liabilities, Total 21799 15861 12362 10004","Accounts Payable 6942 9025 7504 8102  Payable/Accrued - - - -  Accrued Expenses 2064 2170 2215 2226  Notes Payable/Short Term Debt 582 1094 1297 2991  Current Port. of LT Debt/Capital Leases 500 - - 500  Other Current liabilities, Total 21799 15861 12362 10004","Accounts Payable 6942 9025 7504 8102  Payable/Accrued - - - -  Accrued Expenses 2064 2170 2215 2226  Notes Payable/Short Term Debt 582 1094 1297 2991  Current Port. of LT Debt/Capital Leases 500 - - 500  Other Current liabilities, Total 21799 15861 12362 10004","Accounts Payable 6942 9025 7504 8102  Payable/Accrued - - - -  Accrued Expenses 2064 2170 2215 2226  Notes Payable/Short Term Debt 582 1094 1297 2991  Current Port. of LT Debt/Capital Leases 500 - - 500  Other Current liabilities, Total 21799 15861 12362 10004","Accounts Payable 6942 9025 7504 8102  Payable/Accrued - - - -  Accrued Expenses 2064 2170 2215 2226  Notes Payable/Short Term Debt 582 1094 1297 2991  Current Port. of LT Debt/Capital Leases 500 - - 500  Other Current liabilities, Total 21799 15861 12362 10004"
Accounts Payable,6942,9025,7504,8102
Payable/Accrued,-,-,-,-
Accrued Expenses,2064,2170,2215,2226
Notes Payable/Short Term Debt,582,1094,1297,2991
Current Port. of LT Debt/Capital Leases,500,-,-,500
"Other Current liabilities, Total",21799,15861,12362,10004
Total Liabilities,38244,35271,30965,29943
"Total Long Term Debt 1000 1500 1500 1000  Long Term Debt 1000 1500 1500 1000  Capital Lease Obligations - - - -  Deferred Income Tax 1870 2336 2334 1445  Minority Interest - 671 683 669  Other Liabilities, Total 2905 -1074 3070 3006","Total Long Term Debt 1000 1500 1500 1000  Long Term Debt 1000 1500 1500 1000  Capital Lease Obligations - - - -  Deferred Income Tax 1870 2336 2334 1445  Minority Interest - 671 683 669  Other Liabilities, Total 2905 -1074 3070 3006","Total Long Term Debt 1000 1500 1500 1000  Long Term Debt 1000 1500 1500 1000  Capital Lease Obligations - - - -  Deferred Income Tax 1870 2336 2334 1445  Minority Interest - 671 683 669  Other Liabilities, Total 2905 -1074 3070 3006","Total Long Term Debt 1000 1500 1500 1000  Long Term Debt 1000 1500 1500 1000  Capital Lease Obligations - - - -  Deferred Income Tax 1870 2336 2334 1445  Minority Interest - 671 683 669  Other Liabilities, Total 2905 -1074 3070 3006","Total Long Term Debt 1000 1500 1500 1000  Long Term Debt 1000 1500 1500 1000  Capital Lease Obligations - - - -  Deferred Income Tax 1870 2336 2334 1445  Minority Interest - 671 683 669  Other Liabilities, Total 2905 -1074 3070 3006"
Total Long Term Debt,1000,1500,1500,1000
Long Term Debt,1000,1500,1500,1000
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,1870,2336,2334,1445
Minority Interest,-,671,683,669
"Other Liabilities, Total",2905,-1074,3070,3006
Total Equity,78043,78662,76822,74171
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7831 7831 7831 7831  Additional Paid-In Capital 13007 12836 12423 12415  Retained Earnings (Accumulated Deficit) 55205 55511 56054 56675  Treasury Stock - Common -5247 -5250 -4838 -4917  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 4815 4869 2638  Other Equity, Total 7247 7734 483 -471","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7831 7831 7831 7831  Additional Paid-In Capital 13007 12836 12423 12415  Retained Earnings (Accumulated Deficit) 55205 55511 56054 56675  Treasury Stock - Common -5247 -5250 -4838 -4917  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 4815 4869 2638  Other Equity, Total 7247 7734 483 -471","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7831 7831 7831 7831  Additional Paid-In Capital 13007 12836 12423 12415  Retained Earnings (Accumulated Deficit) 55205 55511 56054 56675  Treasury Stock - Common -5247 -5250 -4838 -4917  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 4815 4869 2638  Other Equity, Total 7247 7734 483 -471","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7831 7831 7831 7831  Additional Paid-In Capital 13007 12836 12423 12415  Retained Earnings (Accumulated Deficit) 55205 55511 56054 56675  Treasury Stock - Common -5247 -5250 -4838 -4917  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 4815 4869 2638  Other Equity, Total 7247 7734 483 -471","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7831 7831 7831 7831  Additional Paid-In Capital 13007 12836 12423 12415  Retained Earnings (Accumulated Deficit) 55205 55511 56054 56675  Treasury Stock - Common -5247 -5250 -4838 -4917  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 4815 4869 2638  Other Equity, Total 7247 7734 483 -471"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",7831,7831,7831,7831
Additional Paid-In Capital,13007,12836,12423,12415
Retained Earnings (Accumulated Deficit),55205,55511,56054,56675
Treasury Stock - Common,-5247,-5250,-4838,-4917
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,4815,4869,2638
"Other Equity, Total",7247,7734,483,-471
Total Liabilities & Shareholders' Equity,116287,113933,107787,104114
Total Common Shares Outstanding,59.71,59.7,59.7,59.55
Total Preferred Shares Outstanding,-,-,-,-
