Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,8731,7909,6737.7,6931.18
"Cash and Short Term Investments 1338 2249 2341.39 1239.76  Cash - - - -  Cash & Equivalents 1338 2249 2341.39 1239.76  Short Term Investments - - - -  Total Receivables, Net 5262 4117 3115.23 4202.86  Accounts Receivables - Trade, Net 5262 4117 1876.84 2326.4  Total Inventory 2042 1372 1211.81 1426.34  Prepaid Expenses 78 77 69.06 61.24  Other Current Assets, Total 11 94 0.21 0.98","Cash and Short Term Investments 1338 2249 2341.39 1239.76  Cash - - - -  Cash & Equivalents 1338 2249 2341.39 1239.76  Short Term Investments - - - -  Total Receivables, Net 5262 4117 3115.23 4202.86  Accounts Receivables - Trade, Net 5262 4117 1876.84 2326.4  Total Inventory 2042 1372 1211.81 1426.34  Prepaid Expenses 78 77 69.06 61.24  Other Current Assets, Total 11 94 0.21 0.98","Cash and Short Term Investments 1338 2249 2341.39 1239.76  Cash - - - -  Cash & Equivalents 1338 2249 2341.39 1239.76  Short Term Investments - - - -  Total Receivables, Net 5262 4117 3115.23 4202.86  Accounts Receivables - Trade, Net 5262 4117 1876.84 2326.4  Total Inventory 2042 1372 1211.81 1426.34  Prepaid Expenses 78 77 69.06 61.24  Other Current Assets, Total 11 94 0.21 0.98","Cash and Short Term Investments 1338 2249 2341.39 1239.76  Cash - - - -  Cash & Equivalents 1338 2249 2341.39 1239.76  Short Term Investments - - - -  Total Receivables, Net 5262 4117 3115.23 4202.86  Accounts Receivables - Trade, Net 5262 4117 1876.84 2326.4  Total Inventory 2042 1372 1211.81 1426.34  Prepaid Expenses 78 77 69.06 61.24  Other Current Assets, Total 11 94 0.21 0.98","Cash and Short Term Investments 1338 2249 2341.39 1239.76  Cash - - - -  Cash & Equivalents 1338 2249 2341.39 1239.76  Short Term Investments - - - -  Total Receivables, Net 5262 4117 3115.23 4202.86  Accounts Receivables - Trade, Net 5262 4117 1876.84 2326.4  Total Inventory 2042 1372 1211.81 1426.34  Prepaid Expenses 78 77 69.06 61.24  Other Current Assets, Total 11 94 0.21 0.98"
Cash and Short Term Investments,1338,2249,2341.39,1239.76
Cash,-,-,-,-
Cash & Equivalents,1338,2249,2341.39,1239.76
Short Term Investments,-,-,-,-
"Total Receivables, Net",5262,4117,3115.23,4202.86
"Accounts Receivables - Trade, Net",5262,4117,1876.84,2326.4
Total Inventory,2042,1372,1211.81,1426.34
Prepaid Expenses,78,77,69.06,61.24
"Other Current Assets, Total",11,94,0.21,0.98
Total Assets,17670,15157,12925.82,11889
"Property/Plant/Equipment, Total - Net 7671 6138 4926.25 3630.94  Property/Plant/Equipment, Total - Gross - - 8241.26 7146.81  Accumulated Depreciation, Total - - -3315.01 -3515.87  Goodwill, Net - - - -  Intangibles, Net 136 48 50.04 83.28  Long Term Investments 305 308 31.38 22.98  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 2 1180.45 1220.62  Other Assets, Total -2384 -1899 - -","Property/Plant/Equipment, Total - Net 7671 6138 4926.25 3630.94  Property/Plant/Equipment, Total - Gross - - 8241.26 7146.81  Accumulated Depreciation, Total - - -3315.01 -3515.87  Goodwill, Net - - - -  Intangibles, Net 136 48 50.04 83.28  Long Term Investments 305 308 31.38 22.98  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 2 1180.45 1220.62  Other Assets, Total -2384 -1899 - -","Property/Plant/Equipment, Total - Net 7671 6138 4926.25 3630.94  Property/Plant/Equipment, Total - Gross - - 8241.26 7146.81  Accumulated Depreciation, Total - - -3315.01 -3515.87  Goodwill, Net - - - -  Intangibles, Net 136 48 50.04 83.28  Long Term Investments 305 308 31.38 22.98  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 2 1180.45 1220.62  Other Assets, Total -2384 -1899 - -","Property/Plant/Equipment, Total - Net 7671 6138 4926.25 3630.94  Property/Plant/Equipment, Total - Gross - - 8241.26 7146.81  Accumulated Depreciation, Total - - -3315.01 -3515.87  Goodwill, Net - - - -  Intangibles, Net 136 48 50.04 83.28  Long Term Investments 305 308 31.38 22.98  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 2 1180.45 1220.62  Other Assets, Total -2384 -1899 - -","Property/Plant/Equipment, Total - Net 7671 6138 4926.25 3630.94  Property/Plant/Equipment, Total - Gross - - 8241.26 7146.81  Accumulated Depreciation, Total - - -3315.01 -3515.87  Goodwill, Net - - - -  Intangibles, Net 136 48 50.04 83.28  Long Term Investments 305 308 31.38 22.98  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 2 1180.45 1220.62  Other Assets, Total -2384 -1899 - -"
"Property/Plant/Equipment, Total - Net",7671,6138,4926.25,3630.94
"Property/Plant/Equipment, Total - Gross",-,-,8241.26,7146.81
"Accumulated Depreciation, Total",-,-,-3315.01,-3515.87
"Goodwill, Net",-,-,-,-
"Intangibles, Net",136,48,50.04,83.28
Long Term Investments,305,308,31.38,22.98
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",2,2,1180.45,1220.62
"Other Assets, Total",-2384,-1899,-,-
Total Current Liabilities,4834,3638,2667.53,3742.22
"Accounts Payable 1989 1460 1079.95 1462.28  Payable/Accrued - - - -  Accrued Expenses 302 244 260.48 322.08  Notes Payable/Short Term Debt 1805 1175 755 685  Current Port. of LT Debt/Capital Leases 148 142 83.4 112.93  Other Current liabilities, Total 590 617 488.7 1159.94","Accounts Payable 1989 1460 1079.95 1462.28  Payable/Accrued - - - -  Accrued Expenses 302 244 260.48 322.08  Notes Payable/Short Term Debt 1805 1175 755 685  Current Port. of LT Debt/Capital Leases 148 142 83.4 112.93  Other Current liabilities, Total 590 617 488.7 1159.94","Accounts Payable 1989 1460 1079.95 1462.28  Payable/Accrued - - - -  Accrued Expenses 302 244 260.48 322.08  Notes Payable/Short Term Debt 1805 1175 755 685  Current Port. of LT Debt/Capital Leases 148 142 83.4 112.93  Other Current liabilities, Total 590 617 488.7 1159.94","Accounts Payable 1989 1460 1079.95 1462.28  Payable/Accrued - - - -  Accrued Expenses 302 244 260.48 322.08  Notes Payable/Short Term Debt 1805 1175 755 685  Current Port. of LT Debt/Capital Leases 148 142 83.4 112.93  Other Current liabilities, Total 590 617 488.7 1159.94","Accounts Payable 1989 1460 1079.95 1462.28  Payable/Accrued - - - -  Accrued Expenses 302 244 260.48 322.08  Notes Payable/Short Term Debt 1805 1175 755 685  Current Port. of LT Debt/Capital Leases 148 142 83.4 112.93  Other Current liabilities, Total 590 617 488.7 1159.94"
Accounts Payable,1989,1460,1079.95,1462.28
Payable/Accrued,-,-,-,-
Accrued Expenses,302,244,260.48,322.08
Notes Payable/Short Term Debt,1805,1175,755,685
Current Port. of LT Debt/Capital Leases,148,142,83.4,112.93
"Other Current liabilities, Total",590,617,488.7,1159.94
Total Liabilities,9916,8185,6540.23,6284.71
"Total Long Term Debt 2448 2060 1453.8 243.42  Long Term Debt 2448 2060 1444.05 210.38  Capital Lease Obligations - 0.48 9.75 33.04  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 829 1312 2418.9 2299.07","Total Long Term Debt 2448 2060 1453.8 243.42  Long Term Debt 2448 2060 1444.05 210.38  Capital Lease Obligations - 0.48 9.75 33.04  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 829 1312 2418.9 2299.07","Total Long Term Debt 2448 2060 1453.8 243.42  Long Term Debt 2448 2060 1444.05 210.38  Capital Lease Obligations - 0.48 9.75 33.04  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 829 1312 2418.9 2299.07","Total Long Term Debt 2448 2060 1453.8 243.42  Long Term Debt 2448 2060 1444.05 210.38  Capital Lease Obligations - 0.48 9.75 33.04  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 829 1312 2418.9 2299.07","Total Long Term Debt 2448 2060 1453.8 243.42  Long Term Debt 2448 2060 1444.05 210.38  Capital Lease Obligations - 0.48 9.75 33.04  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 829 1312 2418.9 2299.07"
Total Long Term Debt,2448,2060,1453.8,243.42
Long Term Debt,2448,2060,1444.05,210.38
Capital Lease Obligations,-,0.48,9.75,33.04
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",829,1312,2418.9,2299.07
Total Equity,7754,6972,6385.59,5604.29
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 744 744 744.9 744.9  Additional Paid-In Capital 697 697 697.65 697.65  Retained Earnings (Accumulated Deficit) 6758 5814 5031.52 4167.02  Treasury Stock - Common -458 -292 -94.94 -4.98  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 8.78 6.45 -0.29  Other Equity, Total 13 9 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 744 744 744.9 744.9  Additional Paid-In Capital 697 697 697.65 697.65  Retained Earnings (Accumulated Deficit) 6758 5814 5031.52 4167.02  Treasury Stock - Common -458 -292 -94.94 -4.98  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 8.78 6.45 -0.29  Other Equity, Total 13 9 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 744 744 744.9 744.9  Additional Paid-In Capital 697 697 697.65 697.65  Retained Earnings (Accumulated Deficit) 6758 5814 5031.52 4167.02  Treasury Stock - Common -458 -292 -94.94 -4.98  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 8.78 6.45 -0.29  Other Equity, Total 13 9 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 744 744 744.9 744.9  Additional Paid-In Capital 697 697 697.65 697.65  Retained Earnings (Accumulated Deficit) 6758 5814 5031.52 4167.02  Treasury Stock - Common -458 -292 -94.94 -4.98  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 8.78 6.45 -0.29  Other Equity, Total 13 9 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 744 744 744.9 744.9  Additional Paid-In Capital 697 697 697.65 697.65  Retained Earnings (Accumulated Deficit) 6758 5814 5031.52 4167.02  Treasury Stock - Common -458 -292 -94.94 -4.98  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 8.78 6.45 -0.29  Other Equity, Total 13 9 - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",744,744,744.9,744.9
Additional Paid-In Capital,697,697,697.65,697.65
Retained Earnings (Accumulated Deficit),6758,5814,5031.52,4167.02
Treasury Stock - Common,-458,-292,-94.94,-4.98
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,8.78,6.45,-0.29
"Other Equity, Total",13,9,-,-
Total Liabilities & Shareholders' Equity,17670,15157,12925.82,11889
Total Common Shares Outstanding,3.59,3.72,3.79,3.83
Total Preferred Shares Outstanding,-,-,-,-
