Period Ending:,202231/03,202131/03,202031/03,201931/03
Total Current Assets,5189.01,5000.91,5221.43,5190.54
"Cash and Short Term Investments 1597.62 974.39 1390.05 1029.86  Cash - - - -  Cash & Equivalents 1597.62 974.39 1390.05 1029.86  Short Term Investments - - - -  Total Receivables, Net 2456.59 2824.78 2595.71 2956.95  Accounts Receivables - Trade, Net 2456.59 2824.78 2595.71 2956.95  Total Inventory 1007.86 957.87 1053.39 1014.31  Prepaid Expenses 76.11 78.09 89.86 88.08  Other Current Assets, Total 50.83 165.79 92.42 101.35","Cash and Short Term Investments 1597.62 974.39 1390.05 1029.86  Cash - - - -  Cash & Equivalents 1597.62 974.39 1390.05 1029.86  Short Term Investments - - - -  Total Receivables, Net 2456.59 2824.78 2595.71 2956.95  Accounts Receivables - Trade, Net 2456.59 2824.78 2595.71 2956.95  Total Inventory 1007.86 957.87 1053.39 1014.31  Prepaid Expenses 76.11 78.09 89.86 88.08  Other Current Assets, Total 50.83 165.79 92.42 101.35","Cash and Short Term Investments 1597.62 974.39 1390.05 1029.86  Cash - - - -  Cash & Equivalents 1597.62 974.39 1390.05 1029.86  Short Term Investments - - - -  Total Receivables, Net 2456.59 2824.78 2595.71 2956.95  Accounts Receivables - Trade, Net 2456.59 2824.78 2595.71 2956.95  Total Inventory 1007.86 957.87 1053.39 1014.31  Prepaid Expenses 76.11 78.09 89.86 88.08  Other Current Assets, Total 50.83 165.79 92.42 101.35","Cash and Short Term Investments 1597.62 974.39 1390.05 1029.86  Cash - - - -  Cash & Equivalents 1597.62 974.39 1390.05 1029.86  Short Term Investments - - - -  Total Receivables, Net 2456.59 2824.78 2595.71 2956.95  Accounts Receivables - Trade, Net 2456.59 2824.78 2595.71 2956.95  Total Inventory 1007.86 957.87 1053.39 1014.31  Prepaid Expenses 76.11 78.09 89.86 88.08  Other Current Assets, Total 50.83 165.79 92.42 101.35","Cash and Short Term Investments 1597.62 974.39 1390.05 1029.86  Cash - - - -  Cash & Equivalents 1597.62 974.39 1390.05 1029.86  Short Term Investments - - - -  Total Receivables, Net 2456.59 2824.78 2595.71 2956.95  Accounts Receivables - Trade, Net 2456.59 2824.78 2595.71 2956.95  Total Inventory 1007.86 957.87 1053.39 1014.31  Prepaid Expenses 76.11 78.09 89.86 88.08  Other Current Assets, Total 50.83 165.79 92.42 101.35"
Cash and Short Term Investments,1597.62,974.39,1390.05,1029.86
Cash,-,-,-,-
Cash & Equivalents,1597.62,974.39,1390.05,1029.86
Short Term Investments,-,-,-,-
"Total Receivables, Net",2456.59,2824.78,2595.71,2956.95
"Accounts Receivables - Trade, Net",2456.59,2824.78,2595.71,2956.95
Total Inventory,1007.86,957.87,1053.39,1014.31
Prepaid Expenses,76.11,78.09,89.86,88.08
"Other Current Assets, Total",50.83,165.79,92.42,101.35
Total Assets,10629.68,10659.74,11299.76,10870.21
"Property/Plant/Equipment, Total - Net 4099.81 4157.33 4339.19 3948.73  Property/Plant/Equipment, Total - Gross 9741.21 9555.79 9706 9073.31  Accumulated Depreciation, Total -5641.4 -5398.46 -5366.81 -5124.58  Goodwill, Net - - - -  Intangibles, Net 49.14 95.59 148.12 195.37  Long Term Investments 168.11 163.42 159.03 170.74  Note Receivable - Long Term 1.25 1.25 1.5 1.25  Other Long Term Assets, Total 1122.36 1241.23 1430.5 1363.58  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 4099.81 4157.33 4339.19 3948.73  Property/Plant/Equipment, Total - Gross 9741.21 9555.79 9706 9073.31  Accumulated Depreciation, Total -5641.4 -5398.46 -5366.81 -5124.58  Goodwill, Net - - - -  Intangibles, Net 49.14 95.59 148.12 195.37  Long Term Investments 168.11 163.42 159.03 170.74  Note Receivable - Long Term 1.25 1.25 1.5 1.25  Other Long Term Assets, Total 1122.36 1241.23 1430.5 1363.58  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 4099.81 4157.33 4339.19 3948.73  Property/Plant/Equipment, Total - Gross 9741.21 9555.79 9706 9073.31  Accumulated Depreciation, Total -5641.4 -5398.46 -5366.81 -5124.58  Goodwill, Net - - - -  Intangibles, Net 49.14 95.59 148.12 195.37  Long Term Investments 168.11 163.42 159.03 170.74  Note Receivable - Long Term 1.25 1.25 1.5 1.25  Other Long Term Assets, Total 1122.36 1241.23 1430.5 1363.58  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 4099.81 4157.33 4339.19 3948.73  Property/Plant/Equipment, Total - Gross 9741.21 9555.79 9706 9073.31  Accumulated Depreciation, Total -5641.4 -5398.46 -5366.81 -5124.58  Goodwill, Net - - - -  Intangibles, Net 49.14 95.59 148.12 195.37  Long Term Investments 168.11 163.42 159.03 170.74  Note Receivable - Long Term 1.25 1.25 1.5 1.25  Other Long Term Assets, Total 1122.36 1241.23 1430.5 1363.58  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 4099.81 4157.33 4339.19 3948.73  Property/Plant/Equipment, Total - Gross 9741.21 9555.79 9706 9073.31  Accumulated Depreciation, Total -5641.4 -5398.46 -5366.81 -5124.58  Goodwill, Net - - - -  Intangibles, Net 49.14 95.59 148.12 195.37  Long Term Investments 168.11 163.42 159.03 170.74  Note Receivable - Long Term 1.25 1.25 1.5 1.25  Other Long Term Assets, Total 1122.36 1241.23 1430.5 1363.58  Other Assets, Total - - - -"
"Property/Plant/Equipment, Total - Net",4099.81,4157.33,4339.19,3948.73
"Property/Plant/Equipment, Total - Gross",9741.21,9555.79,9706,9073.31
"Accumulated Depreciation, Total",-5641.4,-5398.46,-5366.81,-5124.58
"Goodwill, Net",-,-,-,-
"Intangibles, Net",49.14,95.59,148.12,195.37
Long Term Investments,168.11,163.42,159.03,170.74
Note Receivable - Long Term,1.25,1.25,1.5,1.25
"Other Long Term Assets, Total",1122.36,1241.23,1430.5,1363.58
"Other Assets, Total",-,-,-,-
Total Current Liabilities,2532.4,3053.41,3899.83,3252.38
"Accounts Payable 1483.17 1568.03 1696.64 1359.86  Payable/Accrued - - - -  Accrued Expenses 336.28 313.21 360.26 387.64  Notes Payable/Short Term Debt - 400 300 300  Current Port. of LT Debt/Capital Leases 80 180 505.79 280.52  Other Current liabilities, Total 632.95 592.17 1037.13 924.35","Accounts Payable 1483.17 1568.03 1696.64 1359.86  Payable/Accrued - - - -  Accrued Expenses 336.28 313.21 360.26 387.64  Notes Payable/Short Term Debt - 400 300 300  Current Port. of LT Debt/Capital Leases 80 180 505.79 280.52  Other Current liabilities, Total 632.95 592.17 1037.13 924.35","Accounts Payable 1483.17 1568.03 1696.64 1359.86  Payable/Accrued - - - -  Accrued Expenses 336.28 313.21 360.26 387.64  Notes Payable/Short Term Debt - 400 300 300  Current Port. of LT Debt/Capital Leases 80 180 505.79 280.52  Other Current liabilities, Total 632.95 592.17 1037.13 924.35","Accounts Payable 1483.17 1568.03 1696.64 1359.86  Payable/Accrued - - - -  Accrued Expenses 336.28 313.21 360.26 387.64  Notes Payable/Short Term Debt - 400 300 300  Current Port. of LT Debt/Capital Leases 80 180 505.79 280.52  Other Current liabilities, Total 632.95 592.17 1037.13 924.35","Accounts Payable 1483.17 1568.03 1696.64 1359.86  Payable/Accrued - - - -  Accrued Expenses 336.28 313.21 360.26 387.64  Notes Payable/Short Term Debt - 400 300 300  Current Port. of LT Debt/Capital Leases 80 180 505.79 280.52  Other Current liabilities, Total 632.95 592.17 1037.13 924.35"
Accounts Payable,1483.17,1568.03,1696.64,1359.86
Payable/Accrued,-,-,-,-
Accrued Expenses,336.28,313.21,360.26,387.64
Notes Payable/Short Term Debt,-,400,300,300
Current Port. of LT Debt/Capital Leases,80,180,505.79,280.52
"Other Current liabilities, Total",632.95,592.17,1037.13,924.35
Total Liabilities,4663.06,5239.01,6025.02,5991.99
"Total Long Term Debt 470 550 530 1035.79  Long Term Debt 470 550 530 1035  Capital Lease Obligations - - - 0.79  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1660.66 1635.6 1595.18 1703.82","Total Long Term Debt 470 550 530 1035.79  Long Term Debt 470 550 530 1035  Capital Lease Obligations - - - 0.79  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1660.66 1635.6 1595.18 1703.82","Total Long Term Debt 470 550 530 1035.79  Long Term Debt 470 550 530 1035  Capital Lease Obligations - - - 0.79  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1660.66 1635.6 1595.18 1703.82","Total Long Term Debt 470 550 530 1035.79  Long Term Debt 470 550 530 1035  Capital Lease Obligations - - - 0.79  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1660.66 1635.6 1595.18 1703.82","Total Long Term Debt 470 550 530 1035.79  Long Term Debt 470 550 530 1035  Capital Lease Obligations - - - 0.79  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1660.66 1635.6 1595.18 1703.82"
Total Long Term Debt,470,550,530,1035.79
Long Term Debt,470,550,530,1035
Capital Lease Obligations,-,-,-,0.79
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",1660.66,1635.6,1595.18,1703.82
Total Equity,5966.62,5420.73,5274.75,4878.22
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 922.94 922.94 922.94 922.94  Additional Paid-In Capital 1259.2 1259.2 1259.2 1259.2  Retained Earnings (Accumulated Deficit) 3772.26 3221.62 3079.52 2676.39  Treasury Stock - Common -0.04 -0.04 -0.04 -0.02  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 11.56 16.8 13.12 19.7  Other Equity, Total 0.69 0.2 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 922.94 922.94 922.94 922.94  Additional Paid-In Capital 1259.2 1259.2 1259.2 1259.2  Retained Earnings (Accumulated Deficit) 3772.26 3221.62 3079.52 2676.39  Treasury Stock - Common -0.04 -0.04 -0.04 -0.02  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 11.56 16.8 13.12 19.7  Other Equity, Total 0.69 0.2 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 922.94 922.94 922.94 922.94  Additional Paid-In Capital 1259.2 1259.2 1259.2 1259.2  Retained Earnings (Accumulated Deficit) 3772.26 3221.62 3079.52 2676.39  Treasury Stock - Common -0.04 -0.04 -0.04 -0.02  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 11.56 16.8 13.12 19.7  Other Equity, Total 0.69 0.2 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 922.94 922.94 922.94 922.94  Additional Paid-In Capital 1259.2 1259.2 1259.2 1259.2  Retained Earnings (Accumulated Deficit) 3772.26 3221.62 3079.52 2676.39  Treasury Stock - Common -0.04 -0.04 -0.04 -0.02  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 11.56 16.8 13.12 19.7  Other Equity, Total 0.69 0.2 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 922.94 922.94 922.94 922.94  Additional Paid-In Capital 1259.2 1259.2 1259.2 1259.2  Retained Earnings (Accumulated Deficit) 3772.26 3221.62 3079.52 2676.39  Treasury Stock - Common -0.04 -0.04 -0.04 -0.02  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 11.56 16.8 13.12 19.7  Other Equity, Total 0.69 0.2 - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",922.94,922.94,922.94,922.94
Additional Paid-In Capital,1259.2,1259.2,1259.2,1259.2
Retained Earnings (Accumulated Deficit),3772.26,3221.62,3079.52,2676.39
Treasury Stock - Common,-0.04,-0.04,-0.04,-0.02
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),11.56,16.8,13.12,19.7
"Other Equity, Total",0.69,0.2,-,-
Total Liabilities & Shareholders' Equity,10629.68,10659.74,11299.76,10870.21
Total Common Shares Outstanding,9.11,9.11,9.11,9.11
Total Preferred Shares Outstanding,-,-,-,-
