Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,73893,67143,59040,59952
"Cash and Short Term Investments 13646 13189 21092 24868  Cash - - - -  Cash & Equivalents 13646 10846 15470 14770  Short Term Investments - 2343 5622 10098  Total Receivables, Net 26114 20435 17744 16035  Accounts Receivables - Trade, Net 24819 19265 16913 14821  Total Inventory 29861 30454 18479 17622  Prepaid Expenses - 859 - -  Other Current Assets, Total 4272 3065 1725 1427","Cash and Short Term Investments 13646 13189 21092 24868  Cash - - - -  Cash & Equivalents 13646 10846 15470 14770  Short Term Investments - 2343 5622 10098  Total Receivables, Net 26114 20435 17744 16035  Accounts Receivables - Trade, Net 24819 19265 16913 14821  Total Inventory 29861 30454 18479 17622  Prepaid Expenses - 859 - -  Other Current Assets, Total 4272 3065 1725 1427","Cash and Short Term Investments 13646 13189 21092 24868  Cash - - - -  Cash & Equivalents 13646 10846 15470 14770  Short Term Investments - 2343 5622 10098  Total Receivables, Net 26114 20435 17744 16035  Accounts Receivables - Trade, Net 24819 19265 16913 14821  Total Inventory 29861 30454 18479 17622  Prepaid Expenses - 859 - -  Other Current Assets, Total 4272 3065 1725 1427","Cash and Short Term Investments 13646 13189 21092 24868  Cash - - - -  Cash & Equivalents 13646 10846 15470 14770  Short Term Investments - 2343 5622 10098  Total Receivables, Net 26114 20435 17744 16035  Accounts Receivables - Trade, Net 24819 19265 16913 14821  Total Inventory 29861 30454 18479 17622  Prepaid Expenses - 859 - -  Other Current Assets, Total 4272 3065 1725 1427","Cash and Short Term Investments 13646 13189 21092 24868  Cash - - - -  Cash & Equivalents 13646 10846 15470 14770  Short Term Investments - 2343 5622 10098  Total Receivables, Net 26114 20435 17744 16035  Accounts Receivables - Trade, Net 24819 19265 16913 14821  Total Inventory 29861 30454 18479 17622  Prepaid Expenses - 859 - -  Other Current Assets, Total 4272 3065 1725 1427"
Cash and Short Term Investments,13646,13189,21092,24868
Cash,-,-,-,-
Cash & Equivalents,13646,10846,15470,14770
Short Term Investments,-,2343,5622,10098
"Total Receivables, Net",26114,20435,17744,16035
"Accounts Receivables - Trade, Net",24819,19265,16913,14821
Total Inventory,29861,30454,18479,17622
Prepaid Expenses,-,859,-,-
"Other Current Assets, Total",4272,3065,1725,1427
Total Assets,92871,86148,77233,80825
"Property/Plant/Equipment, Total - Net 15029 15614 15213 17980  Property/Plant/Equipment, Total - Gross 49040 47797 44602 47270  Accumulated Depreciation, Total -34011 -32184 -29392 -29291  Goodwill, Net - - - -  Intangibles, Net 214 203 189 217  Long Term Investments 1446 2550 2591 1297  Note Receivable - Long Term 1295 1170 831 -  Other Long Term Assets, Total 1621 1 1 1379  Other Assets, Total 8687 16064 8281 -","Property/Plant/Equipment, Total - Net 15029 15614 15213 17980  Property/Plant/Equipment, Total - Gross 49040 47797 44602 47270  Accumulated Depreciation, Total -34011 -32184 -29392 -29291  Goodwill, Net - - - -  Intangibles, Net 214 203 189 217  Long Term Investments 1446 2550 2591 1297  Note Receivable - Long Term 1295 1170 831 -  Other Long Term Assets, Total 1621 1 1 1379  Other Assets, Total 8687 16064 8281 -","Property/Plant/Equipment, Total - Net 15029 15614 15213 17980  Property/Plant/Equipment, Total - Gross 49040 47797 44602 47270  Accumulated Depreciation, Total -34011 -32184 -29392 -29291  Goodwill, Net - - - -  Intangibles, Net 214 203 189 217  Long Term Investments 1446 2550 2591 1297  Note Receivable - Long Term 1295 1170 831 -  Other Long Term Assets, Total 1621 1 1 1379  Other Assets, Total 8687 16064 8281 -","Property/Plant/Equipment, Total - Net 15029 15614 15213 17980  Property/Plant/Equipment, Total - Gross 49040 47797 44602 47270  Accumulated Depreciation, Total -34011 -32184 -29392 -29291  Goodwill, Net - - - -  Intangibles, Net 214 203 189 217  Long Term Investments 1446 2550 2591 1297  Note Receivable - Long Term 1295 1170 831 -  Other Long Term Assets, Total 1621 1 1 1379  Other Assets, Total 8687 16064 8281 -","Property/Plant/Equipment, Total - Net 15029 15614 15213 17980  Property/Plant/Equipment, Total - Gross 49040 47797 44602 47270  Accumulated Depreciation, Total -34011 -32184 -29392 -29291  Goodwill, Net - - - -  Intangibles, Net 214 203 189 217  Long Term Investments 1446 2550 2591 1297  Note Receivable - Long Term 1295 1170 831 -  Other Long Term Assets, Total 1621 1 1 1379  Other Assets, Total 8687 16064 8281 -"
"Property/Plant/Equipment, Total - Net",15029,15614,15213,17980
"Property/Plant/Equipment, Total - Gross",49040,47797,44602,47270
"Accumulated Depreciation, Total",-34011,-32184,-29392,-29291
"Goodwill, Net",-,-,-,-
"Intangibles, Net",214,203,189,217
Long Term Investments,1446,2550,2591,1297
Note Receivable - Long Term,1295,1170,831,-
"Other Long Term Assets, Total",1621,1,1,1379
"Other Assets, Total",8687,16064,8281,-
Total Current Liabilities,34799,32889,18738,17783
"Accounts Payable 9380 11179 8735 7390  Payable/Accrued - - - -  Accrued Expenses 2706 3246 2081 2288  Notes Payable/Short Term Debt 17156 12247 2556 2138  Current Port. of LT Debt/Capital Leases 300 818 1528 1766  Other Current liabilities, Total 5257 5399 3838 4201","Accounts Payable 9380 11179 8735 7390  Payable/Accrued - - - -  Accrued Expenses 2706 3246 2081 2288  Notes Payable/Short Term Debt 17156 12247 2556 2138  Current Port. of LT Debt/Capital Leases 300 818 1528 1766  Other Current liabilities, Total 5257 5399 3838 4201","Accounts Payable 9380 11179 8735 7390  Payable/Accrued - - - -  Accrued Expenses 2706 3246 2081 2288  Notes Payable/Short Term Debt 17156 12247 2556 2138  Current Port. of LT Debt/Capital Leases 300 818 1528 1766  Other Current liabilities, Total 5257 5399 3838 4201","Accounts Payable 9380 11179 8735 7390  Payable/Accrued - - - -  Accrued Expenses 2706 3246 2081 2288  Notes Payable/Short Term Debt 17156 12247 2556 2138  Current Port. of LT Debt/Capital Leases 300 818 1528 1766  Other Current liabilities, Total 5257 5399 3838 4201","Accounts Payable 9380 11179 8735 7390  Payable/Accrued - - - -  Accrued Expenses 2706 3246 2081 2288  Notes Payable/Short Term Debt 17156 12247 2556 2138  Current Port. of LT Debt/Capital Leases 300 818 1528 1766  Other Current liabilities, Total 5257 5399 3838 4201"
Accounts Payable,9380,11179,8735,7390
Payable/Accrued,-,-,-,-
Accrued Expenses,2706,3246,2081,2288
Notes Payable/Short Term Debt,17156,12247,2556,2138
Current Port. of LT Debt/Capital Leases,300,818,1528,1766
"Other Current liabilities, Total",5257,5399,3838,4201
Total Liabilities,36357,34517,21240,27054
"Total Long Term Debt - 300 1118 2637  Long Term Debt - 300 1118 2637  Capital Lease Obligations - - - -  Deferred Income Tax 564 475 588 633  Minority Interest 5419 4469 5354 5224  Other Liabilities, Total -21581 -27237 -12316 777","Total Long Term Debt - 300 1118 2637  Long Term Debt - 300 1118 2637  Capital Lease Obligations - - - -  Deferred Income Tax 564 475 588 633  Minority Interest 5419 4469 5354 5224  Other Liabilities, Total -21581 -27237 -12316 777","Total Long Term Debt - 300 1118 2637  Long Term Debt - 300 1118 2637  Capital Lease Obligations - - - -  Deferred Income Tax 564 475 588 633  Minority Interest 5419 4469 5354 5224  Other Liabilities, Total -21581 -27237 -12316 777","Total Long Term Debt - 300 1118 2637  Long Term Debt - 300 1118 2637  Capital Lease Obligations - - - -  Deferred Income Tax 564 475 588 633  Minority Interest 5419 4469 5354 5224  Other Liabilities, Total -21581 -27237 -12316 777","Total Long Term Debt - 300 1118 2637  Long Term Debt - 300 1118 2637  Capital Lease Obligations - - - -  Deferred Income Tax 564 475 588 633  Minority Interest 5419 4469 5354 5224  Other Liabilities, Total -21581 -27237 -12316 777"
Total Long Term Debt,-,300,1118,2637
Long Term Debt,-,300,1118,2637
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,564,475,588,633
Minority Interest,5419,4469,5354,5224
"Other Liabilities, Total",-21581,-27237,-12316,777
Total Equity,56514,51631,55993,53771
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 6770 6770 6770 6770  Additional Paid-In Capital 6896 6896 6896 7957  Retained Earnings (Accumulated Deficit) 34531 33906 41299 45696  Treasury Stock - Common -4152 -4163 -4129 -5089  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 323 298 126  Other Equity, Total 12469 8222 5157 -1689","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 6770 6770 6770 6770  Additional Paid-In Capital 6896 6896 6896 7957  Retained Earnings (Accumulated Deficit) 34531 33906 41299 45696  Treasury Stock - Common -4152 -4163 -4129 -5089  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 323 298 126  Other Equity, Total 12469 8222 5157 -1689","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 6770 6770 6770 6770  Additional Paid-In Capital 6896 6896 6896 7957  Retained Earnings (Accumulated Deficit) 34531 33906 41299 45696  Treasury Stock - Common -4152 -4163 -4129 -5089  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 323 298 126  Other Equity, Total 12469 8222 5157 -1689","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 6770 6770 6770 6770  Additional Paid-In Capital 6896 6896 6896 7957  Retained Earnings (Accumulated Deficit) 34531 33906 41299 45696  Treasury Stock - Common -4152 -4163 -4129 -5089  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 323 298 126  Other Equity, Total 12469 8222 5157 -1689","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 6770 6770 6770 6770  Additional Paid-In Capital 6896 6896 6896 7957  Retained Earnings (Accumulated Deficit) 34531 33906 41299 45696  Treasury Stock - Common -4152 -4163 -4129 -5089  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 323 298 126  Other Equity, Total 12469 8222 5157 -1689"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",6770,6770,6770,6770
Additional Paid-In Capital,6896,6896,6896,7957
Retained Earnings (Accumulated Deficit),34531,33906,41299,45696
Treasury Stock - Common,-4152,-4163,-4129,-5089
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,323,298,126
"Other Equity, Total",12469,8222,5157,-1689
Total Liabilities & Shareholders' Equity,92871,86148,77233,80825
Total Common Shares Outstanding,22.19,22.19,22.25,22.69
Total Preferred Shares Outstanding,-,-,-,-
