Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,59860,52952,-,-
"Cash and Short Term Investments 14857 17219 8054 6285.65  Cash - - - -  Cash & Equivalents 14857 11433 8054 6285.65  Short Term Investments - 5786 - -  Total Receivables, Net 45003 35733 24347 20993.22  Accounts Receivables - Trade, Net 45003 35733 24165 20667.61  Total Inventory - - - -  Prepaid Expenses - - 8159 7591.01  Other Current Assets, Total - - - -","Cash and Short Term Investments 14857 17219 8054 6285.65  Cash - - - -  Cash & Equivalents 14857 11433 8054 6285.65  Short Term Investments - 5786 - -  Total Receivables, Net 45003 35733 24347 20993.22  Accounts Receivables - Trade, Net 45003 35733 24165 20667.61  Total Inventory - - - -  Prepaid Expenses - - 8159 7591.01  Other Current Assets, Total - - - -","Cash and Short Term Investments 14857 17219 8054 6285.65  Cash - - - -  Cash & Equivalents 14857 11433 8054 6285.65  Short Term Investments - 5786 - -  Total Receivables, Net 45003 35733 24347 20993.22  Accounts Receivables - Trade, Net 45003 35733 24165 20667.61  Total Inventory - - - -  Prepaid Expenses - - 8159 7591.01  Other Current Assets, Total - - - -","Cash and Short Term Investments 14857 17219 8054 6285.65  Cash - - - -  Cash & Equivalents 14857 11433 8054 6285.65  Short Term Investments - 5786 - -  Total Receivables, Net 45003 35733 24347 20993.22  Accounts Receivables - Trade, Net 45003 35733 24165 20667.61  Total Inventory - - - -  Prepaid Expenses - - 8159 7591.01  Other Current Assets, Total - - - -","Cash and Short Term Investments 14857 17219 8054 6285.65  Cash - - - -  Cash & Equivalents 14857 11433 8054 6285.65  Short Term Investments - 5786 - -  Total Receivables, Net 45003 35733 24347 20993.22  Accounts Receivables - Trade, Net 45003 35733 24165 20667.61  Total Inventory - - - -  Prepaid Expenses - - 8159 7591.01  Other Current Assets, Total - - - -"
Cash and Short Term Investments,14857,17219,8054,6285.65
Cash,-,-,-,-
Cash & Equivalents,14857,11433,8054,6285.65
Short Term Investments,-,5786,-,-
"Total Receivables, Net",45003,35733,24347,20993.22
"Accounts Receivables - Trade, Net",45003,35733,24165,20667.61
Total Inventory,-,-,-,-
Prepaid Expenses,-,-,8159,7591.01
"Other Current Assets, Total",-,-,-,-
Total Assets,101992,81800,68156,58203.41
"Property/Plant/Equipment, Total - Net 3074 3648 3644 3092.36  Property/Plant/Equipment, Total - Gross - - 4791 3581.65  Accumulated Depreciation, Total - - -1147 -489.29  Goodwill, Net 3958 3958 3958 3958.37  Intangibles, Net 7930 6279 5768 5950.31  Long Term Investments 2624 14959 1880 1830.72  Note Receivable - Long Term - 35733 3850 3242.72  Other Long Term Assets, Total 24541 1 32 67.01  Other Assets, Total -44998 -29944 8464 5192.05","Property/Plant/Equipment, Total - Net 3074 3648 3644 3092.36  Property/Plant/Equipment, Total - Gross - - 4791 3581.65  Accumulated Depreciation, Total - - -1147 -489.29  Goodwill, Net 3958 3958 3958 3958.37  Intangibles, Net 7930 6279 5768 5950.31  Long Term Investments 2624 14959 1880 1830.72  Note Receivable - Long Term - 35733 3850 3242.72  Other Long Term Assets, Total 24541 1 32 67.01  Other Assets, Total -44998 -29944 8464 5192.05","Property/Plant/Equipment, Total - Net 3074 3648 3644 3092.36  Property/Plant/Equipment, Total - Gross - - 4791 3581.65  Accumulated Depreciation, Total - - -1147 -489.29  Goodwill, Net 3958 3958 3958 3958.37  Intangibles, Net 7930 6279 5768 5950.31  Long Term Investments 2624 14959 1880 1830.72  Note Receivable - Long Term - 35733 3850 3242.72  Other Long Term Assets, Total 24541 1 32 67.01  Other Assets, Total -44998 -29944 8464 5192.05","Property/Plant/Equipment, Total - Net 3074 3648 3644 3092.36  Property/Plant/Equipment, Total - Gross - - 4791 3581.65  Accumulated Depreciation, Total - - -1147 -489.29  Goodwill, Net 3958 3958 3958 3958.37  Intangibles, Net 7930 6279 5768 5950.31  Long Term Investments 2624 14959 1880 1830.72  Note Receivable - Long Term - 35733 3850 3242.72  Other Long Term Assets, Total 24541 1 32 67.01  Other Assets, Total -44998 -29944 8464 5192.05","Property/Plant/Equipment, Total - Net 3074 3648 3644 3092.36  Property/Plant/Equipment, Total - Gross - - 4791 3581.65  Accumulated Depreciation, Total - - -1147 -489.29  Goodwill, Net 3958 3958 3958 3958.37  Intangibles, Net 7930 6279 5768 5950.31  Long Term Investments 2624 14959 1880 1830.72  Note Receivable - Long Term - 35733 3850 3242.72  Other Long Term Assets, Total 24541 1 32 67.01  Other Assets, Total -44998 -29944 8464 5192.05"
"Property/Plant/Equipment, Total - Net",3074,3648,3644,3092.36
"Property/Plant/Equipment, Total - Gross",-,-,4791,3581.65
"Accumulated Depreciation, Total",-,-,-1147,-489.29
"Goodwill, Net",3958,3958,3958,3958.37
"Intangibles, Net",7930,6279,5768,5950.31
Long Term Investments,2624,14959,1880,1830.72
Note Receivable - Long Term,-,35733,3850,3242.72
"Other Long Term Assets, Total",24541,1,32,67.01
"Other Assets, Total",-44998,-29944,8464,5192.05
Total Current Liabilities,603,30785,-,-
"Accounts Payable - 30065 444 357.75  Payable/Accrued - - - -  Accrued Expenses - - - -  Notes Payable/Short Term Debt - - 1000 497.4  Current Port. of LT Debt/Capital Leases - - 2661 1626.39  Other Current liabilities, Total 603 720 11077 9412.4","Accounts Payable - 30065 444 357.75  Payable/Accrued - - - -  Accrued Expenses - - - -  Notes Payable/Short Term Debt - - 1000 497.4  Current Port. of LT Debt/Capital Leases - - 2661 1626.39  Other Current liabilities, Total 603 720 11077 9412.4","Accounts Payable - 30065 444 357.75  Payable/Accrued - - - -  Accrued Expenses - - - -  Notes Payable/Short Term Debt - - 1000 497.4  Current Port. of LT Debt/Capital Leases - - 2661 1626.39  Other Current liabilities, Total 603 720 11077 9412.4","Accounts Payable - 30065 444 357.75  Payable/Accrued - - - -  Accrued Expenses - - - -  Notes Payable/Short Term Debt - - 1000 497.4  Current Port. of LT Debt/Capital Leases - - 2661 1626.39  Other Current liabilities, Total 603 720 11077 9412.4","Accounts Payable - 30065 444 357.75  Payable/Accrued - - - -  Accrued Expenses - - - -  Notes Payable/Short Term Debt - - 1000 497.4  Current Port. of LT Debt/Capital Leases - - 2661 1626.39  Other Current liabilities, Total 603 720 11077 9412.4"
Accounts Payable,-,30065,444,357.75
Payable/Accrued,-,-,-,-
Accrued Expenses,-,-,-,-
Notes Payable/Short Term Debt,-,-,1000,497.4
Current Port. of LT Debt/Capital Leases,-,-,2661,1626.39
"Other Current liabilities, Total",603,720,11077,9412.4
Total Liabilities,88585,71987,60944,52961
"Total Long Term Debt 31682 23759 17773 16442.85  Long Term Debt 31682 23759 15980 14297.1  Capital Lease Obligations - - 1793 2145.75  Deferred Income Tax 1305 1238 1404 1354.59  Minority Interest 31 103 79 70  Other Liabilities, Total 54964 -7657 26506 23199.62","Total Long Term Debt 31682 23759 17773 16442.85  Long Term Debt 31682 23759 15980 14297.1  Capital Lease Obligations - - 1793 2145.75  Deferred Income Tax 1305 1238 1404 1354.59  Minority Interest 31 103 79 70  Other Liabilities, Total 54964 -7657 26506 23199.62","Total Long Term Debt 31682 23759 17773 16442.85  Long Term Debt 31682 23759 15980 14297.1  Capital Lease Obligations - - 1793 2145.75  Deferred Income Tax 1305 1238 1404 1354.59  Minority Interest 31 103 79 70  Other Liabilities, Total 54964 -7657 26506 23199.62","Total Long Term Debt 31682 23759 17773 16442.85  Long Term Debt 31682 23759 15980 14297.1  Capital Lease Obligations - - 1793 2145.75  Deferred Income Tax 1305 1238 1404 1354.59  Minority Interest 31 103 79 70  Other Liabilities, Total 54964 -7657 26506 23199.62","Total Long Term Debt 31682 23759 17773 16442.85  Long Term Debt 31682 23759 15980 14297.1  Capital Lease Obligations - - 1793 2145.75  Deferred Income Tax 1305 1238 1404 1354.59  Minority Interest 31 103 79 70  Other Liabilities, Total 54964 -7657 26506 23199.62"
Total Long Term Debt,31682,23759,17773,16442.85
Long Term Debt,31682,23759,15980,14297.1
Capital Lease Obligations,-,-,1793,2145.75
Deferred Income Tax,1305,1238,1404,1354.59
Minority Interest,31,103,79,70
"Other Liabilities, Total",54964,-7657,26506,23199.62
Total Equity,13407,9813,7212,5242.42
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1700 1700 1612 1533.69  Additional Paid-In Capital 1415 1295 1281 1259.94  Retained Earnings (Accumulated Deficit) 11006 7722 5403 3587.27  Treasury Stock - Common -1088 -1201 -1201 -1200.52  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 374 297 117 62.05","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1700 1700 1612 1533.69  Additional Paid-In Capital 1415 1295 1281 1259.94  Retained Earnings (Accumulated Deficit) 11006 7722 5403 3587.27  Treasury Stock - Common -1088 -1201 -1201 -1200.52  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 374 297 117 62.05","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1700 1700 1612 1533.69  Additional Paid-In Capital 1415 1295 1281 1259.94  Retained Earnings (Accumulated Deficit) 11006 7722 5403 3587.27  Treasury Stock - Common -1088 -1201 -1201 -1200.52  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 374 297 117 62.05","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1700 1700 1612 1533.69  Additional Paid-In Capital 1415 1295 1281 1259.94  Retained Earnings (Accumulated Deficit) 11006 7722 5403 3587.27  Treasury Stock - Common -1088 -1201 -1201 -1200.52  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 374 297 117 62.05","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1700 1700 1612 1533.69  Additional Paid-In Capital 1415 1295 1281 1259.94  Retained Earnings (Accumulated Deficit) 11006 7722 5403 3587.27  Treasury Stock - Common -1088 -1201 -1201 -1200.52  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 374 297 117 62.05"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
