Period Ending:,202331/03,202231/03,202130/06,202030/06
Total Current Assets,2226,1347.06,10397,5750.31
"Cash and Short Term Investments 1509 917.13 1932.99 1300.87  Cash - - - -  Cash & Equivalents 1509 917.13 1932.99 1300.87  Short Term Investments - - - -  Total Receivables, Net 201 166.81 7332.84 3624.91  Accounts Receivables - Trade, Net 201 166.81 7332.84 3624.91  Total Inventory 420 219.22 429.41 477.63  Prepaid Expenses 10 19.75 14.23 15.83  Other Current Assets, Total 86 24.15 687.53 331.07","Cash and Short Term Investments 1509 917.13 1932.99 1300.87  Cash - - - -  Cash & Equivalents 1509 917.13 1932.99 1300.87  Short Term Investments - - - -  Total Receivables, Net 201 166.81 7332.84 3624.91  Accounts Receivables - Trade, Net 201 166.81 7332.84 3624.91  Total Inventory 420 219.22 429.41 477.63  Prepaid Expenses 10 19.75 14.23 15.83  Other Current Assets, Total 86 24.15 687.53 331.07","Cash and Short Term Investments 1509 917.13 1932.99 1300.87  Cash - - - -  Cash & Equivalents 1509 917.13 1932.99 1300.87  Short Term Investments - - - -  Total Receivables, Net 201 166.81 7332.84 3624.91  Accounts Receivables - Trade, Net 201 166.81 7332.84 3624.91  Total Inventory 420 219.22 429.41 477.63  Prepaid Expenses 10 19.75 14.23 15.83  Other Current Assets, Total 86 24.15 687.53 331.07","Cash and Short Term Investments 1509 917.13 1932.99 1300.87  Cash - - - -  Cash & Equivalents 1509 917.13 1932.99 1300.87  Short Term Investments - - - -  Total Receivables, Net 201 166.81 7332.84 3624.91  Accounts Receivables - Trade, Net 201 166.81 7332.84 3624.91  Total Inventory 420 219.22 429.41 477.63  Prepaid Expenses 10 19.75 14.23 15.83  Other Current Assets, Total 86 24.15 687.53 331.07","Cash and Short Term Investments 1509 917.13 1932.99 1300.87  Cash - - - -  Cash & Equivalents 1509 917.13 1932.99 1300.87  Short Term Investments - - - -  Total Receivables, Net 201 166.81 7332.84 3624.91  Accounts Receivables - Trade, Net 201 166.81 7332.84 3624.91  Total Inventory 420 219.22 429.41 477.63  Prepaid Expenses 10 19.75 14.23 15.83  Other Current Assets, Total 86 24.15 687.53 331.07"
Cash and Short Term Investments,1509,917.13,1932.99,1300.87
Cash,-,-,-,-
Cash & Equivalents,1509,917.13,1932.99,1300.87
Short Term Investments,-,-,-,-
"Total Receivables, Net",201,166.81,7332.84,3624.91
"Accounts Receivables - Trade, Net",201,166.81,7332.84,3624.91
Total Inventory,420,219.22,429.41,477.63
Prepaid Expenses,10,19.75,14.23,15.83
"Other Current Assets, Total",86,24.15,687.53,331.07
Total Assets,2338,1432.91,10964.54,6519.58
