Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,5144,4896,4561.82,4707.16
"Cash and Short Term Investments 2405 2555 2285.16 2100.73  Cash - - - -  Cash & Equivalents 2405 2555 2285.16 2100.73  Short Term Investments - - - -  Total Receivables, Net 1704 1511 1484.55 1702.38  Accounts Receivables - Trade, Net 1692 1508 939.34 1135.31  Total Inventory 995 803 774.22 875.63  Prepaid Expenses 16 15 16.8 27.36  Other Current Assets, Total 24 12 1.1 1.05","Cash and Short Term Investments 2405 2555 2285.16 2100.73  Cash - - - -  Cash & Equivalents 2405 2555 2285.16 2100.73  Short Term Investments - - - -  Total Receivables, Net 1704 1511 1484.55 1702.38  Accounts Receivables - Trade, Net 1692 1508 939.34 1135.31  Total Inventory 995 803 774.22 875.63  Prepaid Expenses 16 15 16.8 27.36  Other Current Assets, Total 24 12 1.1 1.05","Cash and Short Term Investments 2405 2555 2285.16 2100.73  Cash - - - -  Cash & Equivalents 2405 2555 2285.16 2100.73  Short Term Investments - - - -  Total Receivables, Net 1704 1511 1484.55 1702.38  Accounts Receivables - Trade, Net 1692 1508 939.34 1135.31  Total Inventory 995 803 774.22 875.63  Prepaid Expenses 16 15 16.8 27.36  Other Current Assets, Total 24 12 1.1 1.05","Cash and Short Term Investments 2405 2555 2285.16 2100.73  Cash - - - -  Cash & Equivalents 2405 2555 2285.16 2100.73  Short Term Investments - - - -  Total Receivables, Net 1704 1511 1484.55 1702.38  Accounts Receivables - Trade, Net 1692 1508 939.34 1135.31  Total Inventory 995 803 774.22 875.63  Prepaid Expenses 16 15 16.8 27.36  Other Current Assets, Total 24 12 1.1 1.05","Cash and Short Term Investments 2405 2555 2285.16 2100.73  Cash - - - -  Cash & Equivalents 2405 2555 2285.16 2100.73  Short Term Investments - - - -  Total Receivables, Net 1704 1511 1484.55 1702.38  Accounts Receivables - Trade, Net 1692 1508 939.34 1135.31  Total Inventory 995 803 774.22 875.63  Prepaid Expenses 16 15 16.8 27.36  Other Current Assets, Total 24 12 1.1 1.05"
Cash and Short Term Investments,2405,2555,2285.16,2100.73
Cash,-,-,-,-
Cash & Equivalents,2405,2555,2285.16,2100.73
Short Term Investments,-,-,-,-
"Total Receivables, Net",1704,1511,1484.55,1702.38
"Accounts Receivables - Trade, Net",1692,1508,939.34,1135.31
Total Inventory,995,803,774.22,875.63
Prepaid Expenses,16,15,16.8,27.36
"Other Current Assets, Total",24,12,1.1,1.05
Total Assets,7887,7368,7113.3,7215.7
"Property/Plant/Equipment, Total - Net 2338 2054 2091.36 2084.54  Property/Plant/Equipment, Total - Gross - 6646.62 6576.63 6443.74  Accumulated Depreciation, Total - -4592.1 -4485.26 -4359.19  Goodwill, Net - - - -  Intangibles, Net 30 50 76.36 93.7  Long Term Investments 369 361 309.94 255.46  Note Receivable - Long Term 12 3 10.99 22.75  Other Long Term Assets, Total 1 2 62.82 52.08  Other Assets, Total -680 -691 - -","Property/Plant/Equipment, Total - Net 2338 2054 2091.36 2084.54  Property/Plant/Equipment, Total - Gross - 6646.62 6576.63 6443.74  Accumulated Depreciation, Total - -4592.1 -4485.26 -4359.19  Goodwill, Net - - - -  Intangibles, Net 30 50 76.36 93.7  Long Term Investments 369 361 309.94 255.46  Note Receivable - Long Term 12 3 10.99 22.75  Other Long Term Assets, Total 1 2 62.82 52.08  Other Assets, Total -680 -691 - -","Property/Plant/Equipment, Total - Net 2338 2054 2091.36 2084.54  Property/Plant/Equipment, Total - Gross - 6646.62 6576.63 6443.74  Accumulated Depreciation, Total - -4592.1 -4485.26 -4359.19  Goodwill, Net - - - -  Intangibles, Net 30 50 76.36 93.7  Long Term Investments 369 361 309.94 255.46  Note Receivable - Long Term 12 3 10.99 22.75  Other Long Term Assets, Total 1 2 62.82 52.08  Other Assets, Total -680 -691 - -","Property/Plant/Equipment, Total - Net 2338 2054 2091.36 2084.54  Property/Plant/Equipment, Total - Gross - 6646.62 6576.63 6443.74  Accumulated Depreciation, Total - -4592.1 -4485.26 -4359.19  Goodwill, Net - - - -  Intangibles, Net 30 50 76.36 93.7  Long Term Investments 369 361 309.94 255.46  Note Receivable - Long Term 12 3 10.99 22.75  Other Long Term Assets, Total 1 2 62.82 52.08  Other Assets, Total -680 -691 - -","Property/Plant/Equipment, Total - Net 2338 2054 2091.36 2084.54  Property/Plant/Equipment, Total - Gross - 6646.62 6576.63 6443.74  Accumulated Depreciation, Total - -4592.1 -4485.26 -4359.19  Goodwill, Net - - - -  Intangibles, Net 30 50 76.36 93.7  Long Term Investments 369 361 309.94 255.46  Note Receivable - Long Term 12 3 10.99 22.75  Other Long Term Assets, Total 1 2 62.82 52.08  Other Assets, Total -680 -691 - -"
"Property/Plant/Equipment, Total - Net",2338,2054,2091.36,2084.54
"Property/Plant/Equipment, Total - Gross",-,6646.62,6576.63,6443.74
