Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,3717,4336.09,4907.94,4316.06
"Cash and Short Term Investments 444 636.69 1461.11 671.95  Cash - - - -  Cash & Equivalents 444 636.69 1461.11 671.95  Short Term Investments - - - -  Total Receivables, Net 2150 2509.3 2121.69 2175.21  Accounts Receivables - Trade, Net 2104 2509.3 2121.69 2175.21  Total Inventory 1015 1098.66 1288.12 1262.74  Prepaid Expenses - 25.81 0.63 -  Other Current Assets, Total 108 65.62 36.4 206.16","Cash and Short Term Investments 444 636.69 1461.11 671.95  Cash - - - -  Cash & Equivalents 444 636.69 1461.11 671.95  Short Term Investments - - - -  Total Receivables, Net 2150 2509.3 2121.69 2175.21  Accounts Receivables - Trade, Net 2104 2509.3 2121.69 2175.21  Total Inventory 1015 1098.66 1288.12 1262.74  Prepaid Expenses - 25.81 0.63 -  Other Current Assets, Total 108 65.62 36.4 206.16","Cash and Short Term Investments 444 636.69 1461.11 671.95  Cash - - - -  Cash & Equivalents 444 636.69 1461.11 671.95  Short Term Investments - - - -  Total Receivables, Net 2150 2509.3 2121.69 2175.21  Accounts Receivables - Trade, Net 2104 2509.3 2121.69 2175.21  Total Inventory 1015 1098.66 1288.12 1262.74  Prepaid Expenses - 25.81 0.63 -  Other Current Assets, Total 108 65.62 36.4 206.16","Cash and Short Term Investments 444 636.69 1461.11 671.95  Cash - - - -  Cash & Equivalents 444 636.69 1461.11 671.95  Short Term Investments - - - -  Total Receivables, Net 2150 2509.3 2121.69 2175.21  Accounts Receivables - Trade, Net 2104 2509.3 2121.69 2175.21  Total Inventory 1015 1098.66 1288.12 1262.74  Prepaid Expenses - 25.81 0.63 -  Other Current Assets, Total 108 65.62 36.4 206.16","Cash and Short Term Investments 444 636.69 1461.11 671.95  Cash - - - -  Cash & Equivalents 444 636.69 1461.11 671.95  Short Term Investments - - - -  Total Receivables, Net 2150 2509.3 2121.69 2175.21  Accounts Receivables - Trade, Net 2104 2509.3 2121.69 2175.21  Total Inventory 1015 1098.66 1288.12 1262.74  Prepaid Expenses - 25.81 0.63 -  Other Current Assets, Total 108 65.62 36.4 206.16"
Cash and Short Term Investments,444,636.69,1461.11,671.95
Cash,-,-,-,-
Cash & Equivalents,444,636.69,1461.11,671.95
Short Term Investments,-,-,-,-
"Total Receivables, Net",2150,2509.3,2121.69,2175.21
"Accounts Receivables - Trade, Net",2104,2509.3,2121.69,2175.21
Total Inventory,1015,1098.66,1288.12,1262.74
Prepaid Expenses,-,25.81,0.63,-
"Other Current Assets, Total",108,65.62,36.4,206.16
Total Assets,7940,8713.21,8138.65,7431.29
"Property/Plant/Equipment, Total - Net 3742 3843.58 2822.65 2789.73  Property/Plant/Equipment, Total - Gross - 5953.8 5004.68 4693.36  Accumulated Depreciation, Total - -2320.31 -2182.03 -2000.31  Goodwill, Net - - - -  Intangibles, Net 27 37.8 37.05 44.66  Long Term Investments 311 242.23 265.73 164.83  Note Receivable - Long Term 46 - - -  Other Long Term Assets, Total 2 253.52 105.29 116.02  Other Assets, Total -886 - - -","Property/Plant/Equipment, Total - Net 3742 3843.58 2822.65 2789.73  Property/Plant/Equipment, Total - Gross - 5953.8 5004.68 4693.36  Accumulated Depreciation, Total - -2320.31 -2182.03 -2000.31  Goodwill, Net - - - -  Intangibles, Net 27 37.8 37.05 44.66  Long Term Investments 311 242.23 265.73 164.83  Note Receivable - Long Term 46 - - -  Other Long Term Assets, Total 2 253.52 105.29 116.02  Other Assets, Total -886 - - -","Property/Plant/Equipment, Total - Net 3742 3843.58 2822.65 2789.73  Property/Plant/Equipment, Total - Gross - 5953.8 5004.68 4693.36  Accumulated Depreciation, Total - -2320.31 -2182.03 -2000.31  Goodwill, Net - - - -  Intangibles, Net 27 37.8 37.05 44.66  Long Term Investments 311 242.23 265.73 164.83  Note Receivable - Long Term 46 - - -  Other Long Term Assets, Total 2 253.52 105.29 116.02  Other Assets, Total -886 - - -","Property/Plant/Equipment, Total - Net 3742 3843.58 2822.65 2789.73  Property/Plant/Equipment, Total - Gross - 5953.8 5004.68 4693.36  Accumulated Depreciation, Total - -2320.31 -2182.03 -2000.31  Goodwill, Net - - - -  Intangibles, Net 27 37.8 37.05 44.66  Long Term Investments 311 242.23 265.73 164.83  Note Receivable - Long Term 46 - - -  Other Long Term Assets, Total 2 253.52 105.29 116.02  Other Assets, Total -886 - - -","Property/Plant/Equipment, Total - Net 3742 3843.58 2822.65 2789.73  Property/Plant/Equipment, Total - Gross - 5953.8 5004.68 4693.36  Accumulated Depreciation, Total - -2320.31 -2182.03 -2000.31  Goodwill, Net - - - -  Intangibles, Net 27 37.8 37.05 44.66  Long Term Investments 311 242.23 265.73 164.83  Note Receivable - Long Term 46 - - -  Other Long Term Assets, Total 2 253.52 105.29 116.02  Other Assets, Total -886 - - -"
"Property/Plant/Equipment, Total - Net",3742,3843.58,2822.65,2789.73
"Property/Plant/Equipment, Total - Gross",-,5953.8,5004.68,4693.36
"Accumulated Depreciation, Total",-,-2320.31,-2182.03,-2000.31
"Goodwill, Net",-,-,-,-
"Intangibles, Net",27,37.8,37.05,44.66
Long Term Investments,311,242.23,265.73,164.83
Note Receivable - Long Term,46,-,-,-
"Other Long Term Assets, Total",2,253.52,105.29,116.02
"Other Assets, Total",-886,-,-,-
Total Current Liabilities,1878,2085.32,2376.41,1581.68
"Accounts Payable 1217 1563.59 1661.3 1241.82  Payable/Accrued - - - -  Accrued Expenses 63 69.04 69.28 63.45  Notes Payable/Short Term Debt 150 - - -  Current Port. of LT Debt/Capital Leases 246 246.61 380.98 160.63  Other Current liabilities, Total 202 206.08 264.85 115.78","Accounts Payable 1217 1563.59 1661.3 1241.82  Payable/Accrued - - - -  Accrued Expenses 63 69.04 69.28 63.45  Notes Payable/Short Term Debt 150 - - -  Current Port. of LT Debt/Capital Leases 246 246.61 380.98 160.63  Other Current liabilities, Total 202 206.08 264.85 115.78","Accounts Payable 1217 1563.59 1661.3 1241.82  Payable/Accrued - - - -  Accrued Expenses 63 69.04 69.28 63.45  Notes Payable/Short Term Debt 150 - - -  Current Port. of LT Debt/Capital Leases 246 246.61 380.98 160.63  Other Current liabilities, Total 202 206.08 264.85 115.78","Accounts Payable 1217 1563.59 1661.3 1241.82  Payable/Accrued - - - -  Accrued Expenses 63 69.04 69.28 63.45  Notes Payable/Short Term Debt 150 - - -  Current Port. of LT Debt/Capital Leases 246 246.61 380.98 160.63  Other Current liabilities, Total 202 206.08 264.85 115.78","Accounts Payable 1217 1563.59 1661.3 1241.82  Payable/Accrued - - - -  Accrued Expenses 63 69.04 69.28 63.45  Notes Payable/Short Term Debt 150 - - -  Current Port. of LT Debt/Capital Leases 246 246.61 380.98 160.63  Other Current liabilities, Total 202 206.08 264.85 115.78"
Accounts Payable,1217,1563.59,1661.3,1241.82
Payable/Accrued,-,-,-,-
Accrued Expenses,63,69.04,69.28,63.45
Notes Payable/Short Term Debt,150,-,-,-
Current Port. of LT Debt/Capital Leases,246,246.61,380.98,160.63
"Other Current liabilities, Total",202,206.08,264.85,115.78
Total Liabilities,3670,4073.74,3503.89,2787.92
"Total Long Term Debt 1551 1758 903.57 992.71  Long Term Debt 1409 1606 803 934  Capital Lease Obligations 142 152 100.57 58.71  Deferred Income Tax - - - -  Minority Interest - 0.03 0.07 0.1  Other Liabilities, Total 91 230.39 223.85 213.42","Total Long Term Debt 1551 1758 903.57 992.71  Long Term Debt 1409 1606 803 934  Capital Lease Obligations 142 152 100.57 58.71  Deferred Income Tax - - - -  Minority Interest - 0.03 0.07 0.1  Other Liabilities, Total 91 230.39 223.85 213.42","Total Long Term Debt 1551 1758 903.57 992.71  Long Term Debt 1409 1606 803 934  Capital Lease Obligations 142 152 100.57 58.71  Deferred Income Tax - - - -  Minority Interest - 0.03 0.07 0.1  Other Liabilities, Total 91 230.39 223.85 213.42","Total Long Term Debt 1551 1758 903.57 992.71  Long Term Debt 1409 1606 803 934  Capital Lease Obligations 142 152 100.57 58.71  Deferred Income Tax - - - -  Minority Interest - 0.03 0.07 0.1  Other Liabilities, Total 91 230.39 223.85 213.42","Total Long Term Debt 1551 1758 903.57 992.71  Long Term Debt 1409 1606 803 934  Capital Lease Obligations 142 152 100.57 58.71  Deferred Income Tax - - - -  Minority Interest - 0.03 0.07 0.1  Other Liabilities, Total 91 230.39 223.85 213.42"
Total Long Term Debt,1551,1758,903.57,992.71
Long Term Debt,1409,1606,803,934
Capital Lease Obligations,142,152,100.57,58.71
Deferred Income Tax,-,-,-,-
Minority Interest,-,0.03,0.07,0.1
"Other Liabilities, Total",91,230.39,223.85,213.42
Total Equity,4270,4639.47,4634.76,4643.38
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 156 156.1 156.1 156.1  Additional Paid-In Capital 145 145.64 145.64 145.64  Retained Earnings (Accumulated Deficit) 3944 4302.2 4276.74 4358.33  Treasury Stock - Common -34 -34.79 -34.79 -34.77  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 47.45 70.17 4.79  Other Equity, Total 59 22.88 20.9 13.3","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 156 156.1 156.1 156.1  Additional Paid-In Capital 145 145.64 145.64 145.64  Retained Earnings (Accumulated Deficit) 3944 4302.2 4276.74 4358.33  Treasury Stock - Common -34 -34.79 -34.79 -34.77  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 47.45 70.17 4.79  Other Equity, Total 59 22.88 20.9 13.3","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 156 156.1 156.1 156.1  Additional Paid-In Capital 145 145.64 145.64 145.64  Retained Earnings (Accumulated Deficit) 3944 4302.2 4276.74 4358.33  Treasury Stock - Common -34 -34.79 -34.79 -34.77  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 47.45 70.17 4.79  Other Equity, Total 59 22.88 20.9 13.3","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 156 156.1 156.1 156.1  Additional Paid-In Capital 145 145.64 145.64 145.64  Retained Earnings (Accumulated Deficit) 3944 4302.2 4276.74 4358.33  Treasury Stock - Common -34 -34.79 -34.79 -34.77  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 47.45 70.17 4.79  Other Equity, Total 59 22.88 20.9 13.3","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 156 156.1 156.1 156.1  Additional Paid-In Capital 145 145.64 145.64 145.64  Retained Earnings (Accumulated Deficit) 3944 4302.2 4276.74 4358.33  Treasury Stock - Common -34 -34.79 -34.79 -34.77  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 47.45 70.17 4.79  Other Equity, Total 59 22.88 20.9 13.3"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",156,156.1,156.1,156.1
Additional Paid-In Capital,145,145.64,145.64,145.64
Retained Earnings (Accumulated Deficit),3944,4302.2,4276.74,4358.33
Treasury Stock - Common,-34,-34.79,-34.79,-34.77
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,47.45,70.17,4.79
"Other Equity, Total",59,22.88,20.9,13.3
Total Liabilities & Shareholders' Equity,7940,8713.21,8138.65,7431.29
Total Common Shares Outstanding,5.45,5.45,5.45,5.45
Total Preferred Shares Outstanding,-,-,-,-
