Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Current Assets,25694,25442,23382,22560
"Cash and Short Term Investments 10374 9778 7536 7584  Cash - - - -  Cash & Equivalents 10374 9778 7536 7584  Short Term Investments - - - -  Total Receivables, Net 9676 9621 9602 8511  Accounts Receivables - Trade, Net 9676 9621 9602 8511  Total Inventory 5196 5805 5865 5665  Prepaid Expenses 60 60 54 57  Other Current Assets, Total 388 178 325 743","Cash and Short Term Investments 10374 9778 7536 7584  Cash - - - -  Cash & Equivalents 10374 9778 7536 7584  Short Term Investments - - - -  Total Receivables, Net 9676 9621 9602 8511  Accounts Receivables - Trade, Net 9676 9621 9602 8511  Total Inventory 5196 5805 5865 5665  Prepaid Expenses 60 60 54 57  Other Current Assets, Total 388 178 325 743","Cash and Short Term Investments 10374 9778 7536 7584  Cash - - - -  Cash & Equivalents 10374 9778 7536 7584  Short Term Investments - - - -  Total Receivables, Net 9676 9621 9602 8511  Accounts Receivables - Trade, Net 9676 9621 9602 8511  Total Inventory 5196 5805 5865 5665  Prepaid Expenses 60 60 54 57  Other Current Assets, Total 388 178 325 743","Cash and Short Term Investments 10374 9778 7536 7584  Cash - - - -  Cash & Equivalents 10374 9778 7536 7584  Short Term Investments - - - -  Total Receivables, Net 9676 9621 9602 8511  Accounts Receivables - Trade, Net 9676 9621 9602 8511  Total Inventory 5196 5805 5865 5665  Prepaid Expenses 60 60 54 57  Other Current Assets, Total 388 178 325 743","Cash and Short Term Investments 10374 9778 7536 7584  Cash - - - -  Cash & Equivalents 10374 9778 7536 7584  Short Term Investments - - - -  Total Receivables, Net 9676 9621 9602 8511  Accounts Receivables - Trade, Net 9676 9621 9602 8511  Total Inventory 5196 5805 5865 5665  Prepaid Expenses 60 60 54 57  Other Current Assets, Total 388 178 325 743"
Cash and Short Term Investments,10374,9778,7536,7584
Cash,-,-,-,-
Cash & Equivalents,10374,9778,7536,7584
Short Term Investments,-,-,-,-
"Total Receivables, Net",9676,9621,9602,8511
"Accounts Receivables - Trade, Net",9676,9621,9602,8511
Total Inventory,5196,5805,5865,5665
Prepaid Expenses,60,60,54,57
"Other Current Assets, Total",388,178,325,743
Total Assets,35626,35767,33370,32447
