Period Ending:,202231/03,202131/03,202031/03,201931/03
Total Current Assets,4871,4515.8,3404.51,2355.05
"Cash and Short Term Investments 2159 2418.83 1895.52 1064.41  Cash - - - -  Cash & Equivalents 2159 2418.83 1895.52 1064.41  Short Term Investments - - - -  Total Receivables, Net 838 964.67 870.59 741.31  Accounts Receivables - Trade, Net 838 964.67 870.59 741.31  Total Inventory 72 180.4 102.15 56.36  Prepaid Expenses 1609.73 854.92 465.3 432.86  Other Current Assets, Total 1802 96.98 70.94 60.11","Cash and Short Term Investments 2159 2418.83 1895.52 1064.41  Cash - - - -  Cash & Equivalents 2159 2418.83 1895.52 1064.41  Short Term Investments - - - -  Total Receivables, Net 838 964.67 870.59 741.31  Accounts Receivables - Trade, Net 838 964.67 870.59 741.31  Total Inventory 72 180.4 102.15 56.36  Prepaid Expenses 1609.73 854.92 465.3 432.86  Other Current Assets, Total 1802 96.98 70.94 60.11","Cash and Short Term Investments 2159 2418.83 1895.52 1064.41  Cash - - - -  Cash & Equivalents 2159 2418.83 1895.52 1064.41  Short Term Investments - - - -  Total Receivables, Net 838 964.67 870.59 741.31  Accounts Receivables - Trade, Net 838 964.67 870.59 741.31  Total Inventory 72 180.4 102.15 56.36  Prepaid Expenses 1609.73 854.92 465.3 432.86  Other Current Assets, Total 1802 96.98 70.94 60.11","Cash and Short Term Investments 2159 2418.83 1895.52 1064.41  Cash - - - -  Cash & Equivalents 2159 2418.83 1895.52 1064.41  Short Term Investments - - - -  Total Receivables, Net 838 964.67 870.59 741.31  Accounts Receivables - Trade, Net 838 964.67 870.59 741.31  Total Inventory 72 180.4 102.15 56.36  Prepaid Expenses 1609.73 854.92 465.3 432.86  Other Current Assets, Total 1802 96.98 70.94 60.11","Cash and Short Term Investments 2159 2418.83 1895.52 1064.41  Cash - - - -  Cash & Equivalents 2159 2418.83 1895.52 1064.41  Short Term Investments - - - -  Total Receivables, Net 838 964.67 870.59 741.31  Accounts Receivables - Trade, Net 838 964.67 870.59 741.31  Total Inventory 72 180.4 102.15 56.36  Prepaid Expenses 1609.73 854.92 465.3 432.86  Other Current Assets, Total 1802 96.98 70.94 60.11"
Cash and Short Term Investments,2159,2418.83,1895.52,1064.41
Cash,-,-,-,-
Cash & Equivalents,2159,2418.83,1895.52,1064.41
Short Term Investments,-,-,-,-
"Total Receivables, Net",838,964.67,870.59,741.31
"Accounts Receivables - Trade, Net",838,964.67,870.59,741.31
Total Inventory,72,180.4,102.15,56.36
Prepaid Expenses,1609.73,854.92,465.3,432.86
"Other Current Assets, Total",1802,96.98,70.94,60.11
Total Assets,5991,5625.66,4203.31,3194.99
"Property/Plant/Equipment, Total - Net 188 208.92 147.08 148.73  Property/Plant/Equipment, Total - Gross 622 568.83 443.92 470.7  Accumulated Depreciation, Total -433.57 -359.91 -296.84 -321.97  Goodwill, Net 334 408.33 218.97 247.53  Intangibles, Net 144 118.01 121.01 106.14  Long Term Investments 320 117.72 53.67 53.7  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 256.89 258.07 283.85  Other Assets, Total 1168 - - -","Property/Plant/Equipment, Total - Net 188 208.92 147.08 148.73  Property/Plant/Equipment, Total - Gross 622 568.83 443.92 470.7  Accumulated Depreciation, Total -433.57 -359.91 -296.84 -321.97  Goodwill, Net 334 408.33 218.97 247.53  Intangibles, Net 144 118.01 121.01 106.14  Long Term Investments 320 117.72 53.67 53.7  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 256.89 258.07 283.85  Other Assets, Total 1168 - - -","Property/Plant/Equipment, Total - Net 188 208.92 147.08 148.73  Property/Plant/Equipment, Total - Gross 622 568.83 443.92 470.7  Accumulated Depreciation, Total -433.57 -359.91 -296.84 -321.97  Goodwill, Net 334 408.33 218.97 247.53  Intangibles, Net 144 118.01 121.01 106.14  Long Term Investments 320 117.72 53.67 53.7  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 256.89 258.07 283.85  Other Assets, Total 1168 - - -","Property/Plant/Equipment, Total - Net 188 208.92 147.08 148.73  Property/Plant/Equipment, Total - Gross 622 568.83 443.92 470.7  Accumulated Depreciation, Total -433.57 -359.91 -296.84 -321.97  Goodwill, Net 334 408.33 218.97 247.53  Intangibles, Net 144 118.01 121.01 106.14  Long Term Investments 320 117.72 53.67 53.7  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 256.89 258.07 283.85  Other Assets, Total 1168 - - -","Property/Plant/Equipment, Total - Net 188 208.92 147.08 148.73  Property/Plant/Equipment, Total - Gross 622 568.83 443.92 470.7  Accumulated Depreciation, Total -433.57 -359.91 -296.84 -321.97  Goodwill, Net 334 408.33 218.97 247.53  Intangibles, Net 144 118.01 121.01 106.14  Long Term Investments 320 117.72 53.67 53.7  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 256.89 258.07 283.85  Other Assets, Total 1168 - - -"
"Property/Plant/Equipment, Total - Net",188,208.92,147.08,148.73
"Property/Plant/Equipment, Total - Gross",622,568.83,443.92,470.7
"Accumulated Depreciation, Total",-433.57,-359.91,-296.84,-321.97
"Goodwill, Net",334,408.33,218.97,247.53
"Intangibles, Net",144,118.01,121.01,106.14
Long Term Investments,320,117.72,53.67,53.7
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",2,256.89,258.07,283.85
"Other Assets, Total",1168,-,-,-
Total Current Liabilities,3271,2657.37,1626.21,1314.16
"Accounts Payable 175 378.77 451.28 243.6  Payable/Accrued - - - -  Accrued Expenses 81 143.5 103.29 94.1  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 42 63.82 134.44 148.05  Other Current liabilities, Total 2973 2071.28 937.21 828.42","Accounts Payable 175 378.77 451.28 243.6  Payable/Accrued - - - -  Accrued Expenses 81 143.5 103.29 94.1  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 42 63.82 134.44 148.05  Other Current liabilities, Total 2973 2071.28 937.21 828.42","Accounts Payable 175 378.77 451.28 243.6  Payable/Accrued - - - -  Accrued Expenses 81 143.5 103.29 94.1  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 42 63.82 134.44 148.05  Other Current liabilities, Total 2973 2071.28 937.21 828.42","Accounts Payable 175 378.77 451.28 243.6  Payable/Accrued - - - -  Accrued Expenses 81 143.5 103.29 94.1  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 42 63.82 134.44 148.05  Other Current liabilities, Total 2973 2071.28 937.21 828.42","Accounts Payable 175 378.77 451.28 243.6  Payable/Accrued - - - -  Accrued Expenses 81 143.5 103.29 94.1  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 42 63.82 134.44 148.05  Other Current liabilities, Total 2973 2071.28 937.21 828.42"
Accounts Payable,175,378.77,451.28,243.6
Payable/Accrued,-,-,-,-
Accrued Expenses,81,143.5,103.29,94.1
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,42,63.82,134.44,148.05
"Other Current liabilities, Total",2973,2071.28,937.21,828.42
Total Liabilities,3554,2995.67,1934.08,1753.84
"Total Long Term Debt 221 296.12 263.6 398.04  Long Term Debt 220 290.03 256.57 386.61  Capital Lease Obligations 1 6.09 7.03 11.43  Deferred Income Tax - - - -  Minority Interest 15 13.68 - -  Other Liabilities, Total -211.5 28.5 44.27 41.63","Total Long Term Debt 221 296.12 263.6 398.04  Long Term Debt 220 290.03 256.57 386.61  Capital Lease Obligations 1 6.09 7.03 11.43  Deferred Income Tax - - - -  Minority Interest 15 13.68 - -  Other Liabilities, Total -211.5 28.5 44.27 41.63","Total Long Term Debt 221 296.12 263.6 398.04  Long Term Debt 220 290.03 256.57 386.61  Capital Lease Obligations 1 6.09 7.03 11.43  Deferred Income Tax - - - -  Minority Interest 15 13.68 - -  Other Liabilities, Total -211.5 28.5 44.27 41.63","Total Long Term Debt 221 296.12 263.6 398.04  Long Term Debt 220 290.03 256.57 386.61  Capital Lease Obligations 1 6.09 7.03 11.43  Deferred Income Tax - - - -  Minority Interest 15 13.68 - -  Other Liabilities, Total -211.5 28.5 44.27 41.63","Total Long Term Debt 221 296.12 263.6 398.04  Long Term Debt 220 290.03 256.57 386.61  Capital Lease Obligations 1 6.09 7.03 11.43  Deferred Income Tax - - - -  Minority Interest 15 13.68 - -  Other Liabilities, Total -211.5 28.5 44.27 41.63"
Total Long Term Debt,221,296.12,263.6,398.04
Long Term Debt,220,290.03,256.57,386.61
Capital Lease Obligations,1,6.09,7.03,11.43
Deferred Income Tax,-,-,-,-
Minority Interest,15,13.68,-,-
"Other Liabilities, Total",-211.5,28.5,44.27,41.63
Total Equity,2437,2629.99,2269.22,1441.16
