Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Current Assets,1812,2467.89,4286.26,2918.65
"Cash and Short Term Investments 1302 1646.69 1240.77 714.68  Cash - - - -  Cash & Equivalents 1302 1646.69 720.24 714.68  Short Term Investments - - 520.53 -  Total Receivables, Net 334 180.14 2203.18 1556.43  Accounts Receivables - Trade, Net 257 84.39 2038.05 305.27  Total Inventory 32 362.95 711.86 211.4  Prepaid Expenses - 267.6 38.59 194.46  Other Current Assets, Total 144 10.5 91.85 241.69","Cash and Short Term Investments 1302 1646.69 1240.77 714.68  Cash - - - -  Cash & Equivalents 1302 1646.69 720.24 714.68  Short Term Investments - - 520.53 -  Total Receivables, Net 334 180.14 2203.18 1556.43  Accounts Receivables - Trade, Net 257 84.39 2038.05 305.27  Total Inventory 32 362.95 711.86 211.4  Prepaid Expenses - 267.6 38.59 194.46  Other Current Assets, Total 144 10.5 91.85 241.69","Cash and Short Term Investments 1302 1646.69 1240.77 714.68  Cash - - - -  Cash & Equivalents 1302 1646.69 720.24 714.68  Short Term Investments - - 520.53 -  Total Receivables, Net 334 180.14 2203.18 1556.43  Accounts Receivables - Trade, Net 257 84.39 2038.05 305.27  Total Inventory 32 362.95 711.86 211.4  Prepaid Expenses - 267.6 38.59 194.46  Other Current Assets, Total 144 10.5 91.85 241.69","Cash and Short Term Investments 1302 1646.69 1240.77 714.68  Cash - - - -  Cash & Equivalents 1302 1646.69 720.24 714.68  Short Term Investments - - 520.53 -  Total Receivables, Net 334 180.14 2203.18 1556.43  Accounts Receivables - Trade, Net 257 84.39 2038.05 305.27  Total Inventory 32 362.95 711.86 211.4  Prepaid Expenses - 267.6 38.59 194.46  Other Current Assets, Total 144 10.5 91.85 241.69","Cash and Short Term Investments 1302 1646.69 1240.77 714.68  Cash - - - -  Cash & Equivalents 1302 1646.69 720.24 714.68  Short Term Investments - - 520.53 -  Total Receivables, Net 334 180.14 2203.18 1556.43  Accounts Receivables - Trade, Net 257 84.39 2038.05 305.27  Total Inventory 32 362.95 711.86 211.4  Prepaid Expenses - 267.6 38.59 194.46  Other Current Assets, Total 144 10.5 91.85 241.69"
Cash and Short Term Investments,1302,1646.69,1240.77,714.68
Cash,-,-,-,-
Cash & Equivalents,1302,1646.69,720.24,714.68
Short Term Investments,-,-,520.53,-
"Total Receivables, Net",334,180.14,2203.18,1556.43
"Accounts Receivables - Trade, Net",257,84.39,2038.05,305.27
Total Inventory,32,362.95,711.86,211.4
Prepaid Expenses,-,267.6,38.59,194.46
"Other Current Assets, Total",144,10.5,91.85,241.69
Total Assets,2932,3763.07,4543.36,5937.02
"Property/Plant/Equipment, Total - Net 656 701.46 78.44 2449.64  Property/Plant/Equipment, Total - Gross - 718.6 83.95 2717.11  Accumulated Depreciation, Total - -17.14 -5.51 -267.46  Goodwill, Net 369 472.62 - -  Intangibles, Net - 9.01 1.19 11.93  Long Term Investments 86 0.35 0.25 300.42  Note Receivable - Long Term 77 - 13.8 15.58  Other Long Term Assets, Total 1 111.75 163.43 240.81  Other Assets, Total -150 - - -","Property/Plant/Equipment, Total - Net 656 701.46 78.44 2449.64  Property/Plant/Equipment, Total - Gross - 718.6 83.95 2717.11  Accumulated Depreciation, Total - -17.14 -5.51 -267.46  Goodwill, Net 369 472.62 - -  Intangibles, Net - 9.01 1.19 11.93  Long Term Investments 86 0.35 0.25 300.42  Note Receivable - Long Term 77 - 13.8 15.58  Other Long Term Assets, Total 1 111.75 163.43 240.81  Other Assets, Total -150 - - -","Property/Plant/Equipment, Total - Net 656 701.46 78.44 2449.64  Property/Plant/Equipment, Total - Gross - 718.6 83.95 2717.11  Accumulated Depreciation, Total - -17.14 -5.51 -267.46  Goodwill, Net 369 472.62 - -  Intangibles, Net - 9.01 1.19 11.93  Long Term Investments 86 0.35 0.25 300.42  Note Receivable - Long Term 77 - 13.8 15.58  Other Long Term Assets, Total 1 111.75 163.43 240.81  Other Assets, Total -150 - - -","Property/Plant/Equipment, Total - Net 656 701.46 78.44 2449.64  Property/Plant/Equipment, Total - Gross - 718.6 83.95 2717.11  Accumulated Depreciation, Total - -17.14 -5.51 -267.46  Goodwill, Net 369 472.62 - -  Intangibles, Net - 9.01 1.19 11.93  Long Term Investments 86 0.35 0.25 300.42  Note Receivable - Long Term 77 - 13.8 15.58  Other Long Term Assets, Total 1 111.75 163.43 240.81  Other Assets, Total -150 - - -","Property/Plant/Equipment, Total - Net 656 701.46 78.44 2449.64  Property/Plant/Equipment, Total - Gross - 718.6 83.95 2717.11  Accumulated Depreciation, Total - -17.14 -5.51 -267.46  Goodwill, Net 369 472.62 - -  Intangibles, Net - 9.01 1.19 11.93  Long Term Investments 86 0.35 0.25 300.42  Note Receivable - Long Term 77 - 13.8 15.58  Other Long Term Assets, Total 1 111.75 163.43 240.81  Other Assets, Total -150 - - -"
"Property/Plant/Equipment, Total - Net",656,701.46,78.44,2449.64
"Property/Plant/Equipment, Total - Gross",-,718.6,83.95,2717.11
"Accumulated Depreciation, Total",-,-17.14,-5.51,-267.46
"Goodwill, Net",369,472.62,-,-
"Intangibles, Net",-,9.01,1.19,11.93
Long Term Investments,86,0.35,0.25,300.42
Note Receivable - Long Term,77,-,13.8,15.58
"Other Long Term Assets, Total",1,111.75,163.43,240.81
"Other Assets, Total",-150,-,-,-
Total Current Liabilities,301,305.58,1334.22,1656.38
