Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Current Assets,1485,1787.45,1625.5,1954.08
"Cash and Short Term Investments 994 1447.42 1253.74 1680.14  Cash - - - -  Cash & Equivalents 994 1447.42 1253.74 1680.14  Short Term Investments - - - -  Total Receivables, Net 283 247.08 277.85 160.14  Accounts Receivables - Trade, Net 283 247.08 277.85 160.14  Total Inventory - - - 0.2  Prepaid Expenses - 90.05 - 112.83  Other Current Assets, Total 208 2.9 93.91 0.77","Cash and Short Term Investments 994 1447.42 1253.74 1680.14  Cash - - - -  Cash & Equivalents 994 1447.42 1253.74 1680.14  Short Term Investments - - - -  Total Receivables, Net 283 247.08 277.85 160.14  Accounts Receivables - Trade, Net 283 247.08 277.85 160.14  Total Inventory - - - 0.2  Prepaid Expenses - 90.05 - 112.83  Other Current Assets, Total 208 2.9 93.91 0.77","Cash and Short Term Investments 994 1447.42 1253.74 1680.14  Cash - - - -  Cash & Equivalents 994 1447.42 1253.74 1680.14  Short Term Investments - - - -  Total Receivables, Net 283 247.08 277.85 160.14  Accounts Receivables - Trade, Net 283 247.08 277.85 160.14  Total Inventory - - - 0.2  Prepaid Expenses - 90.05 - 112.83  Other Current Assets, Total 208 2.9 93.91 0.77","Cash and Short Term Investments 994 1447.42 1253.74 1680.14  Cash - - - -  Cash & Equivalents 994 1447.42 1253.74 1680.14  Short Term Investments - - - -  Total Receivables, Net 283 247.08 277.85 160.14  Accounts Receivables - Trade, Net 283 247.08 277.85 160.14  Total Inventory - - - 0.2  Prepaid Expenses - 90.05 - 112.83  Other Current Assets, Total 208 2.9 93.91 0.77","Cash and Short Term Investments 994 1447.42 1253.74 1680.14  Cash - - - -  Cash & Equivalents 994 1447.42 1253.74 1680.14  Short Term Investments - - - -  Total Receivables, Net 283 247.08 277.85 160.14  Accounts Receivables - Trade, Net 283 247.08 277.85 160.14  Total Inventory - - - 0.2  Prepaid Expenses - 90.05 - 112.83  Other Current Assets, Total 208 2.9 93.91 0.77"
Cash and Short Term Investments,994,1447.42,1253.74,1680.14
Cash,-,-,-,-
Cash & Equivalents,994,1447.42,1253.74,1680.14
Short Term Investments,-,-,-,-
"Total Receivables, Net",283,247.08,277.85,160.14
"Accounts Receivables - Trade, Net",283,247.08,277.85,160.14
Total Inventory,-,-,-,0.2
Prepaid Expenses,-,90.05,-,112.83
"Other Current Assets, Total",208,2.9,93.91,0.77
Total Assets,2306,2188.97,2037.34,2260.25
"Property/Plant/Equipment, Total - Net 69 51.66 50.59 48.91  Property/Plant/Equipment, Total - Gross - 108.92 92.59 75.46  Accumulated Depreciation, Total - -57.26 -42 -26.55  Goodwill, Net 275 - 35.38 -  Intangibles, Net 232 179.16 123.45 63.87  Long Term Investments 132 15.13 14.25 52.25  Note Receivable - Long Term - 0.11 - -  Other Long Term Assets, Total 2 74.56 188.16 141.14  Other Assets, Total 36 -163.17 - -","Property/Plant/Equipment, Total - Net 69 51.66 50.59 48.91  Property/Plant/Equipment, Total - Gross - 108.92 92.59 75.46  Accumulated Depreciation, Total - -57.26 -42 -26.55  Goodwill, Net 275 - 35.38 -  Intangibles, Net 232 179.16 123.45 63.87  Long Term Investments 132 15.13 14.25 52.25  Note Receivable - Long Term - 0.11 - -  Other Long Term Assets, Total 2 74.56 188.16 141.14  Other Assets, Total 36 -163.17 - -","Property/Plant/Equipment, Total - Net 69 51.66 50.59 48.91  Property/Plant/Equipment, Total - Gross - 108.92 92.59 75.46  Accumulated Depreciation, Total - -57.26 -42 -26.55  Goodwill, Net 275 - 35.38 -  Intangibles, Net 232 179.16 123.45 63.87  Long Term Investments 132 15.13 14.25 52.25  Note Receivable - Long Term - 0.11 - -  Other Long Term Assets, Total 2 74.56 188.16 141.14  Other Assets, Total 36 -163.17 - -","Property/Plant/Equipment, Total - Net 69 51.66 50.59 48.91  Property/Plant/Equipment, Total - Gross - 108.92 92.59 75.46  Accumulated Depreciation, Total - -57.26 -42 -26.55  Goodwill, Net 275 - 35.38 -  Intangibles, Net 232 179.16 123.45 63.87  Long Term Investments 132 15.13 14.25 52.25  Note Receivable - Long Term - 0.11 - -  Other Long Term Assets, Total 2 74.56 188.16 141.14  Other Assets, Total 36 -163.17 - -","Property/Plant/Equipment, Total - Net 69 51.66 50.59 48.91  Property/Plant/Equipment, Total - Gross - 108.92 92.59 75.46  Accumulated Depreciation, Total - -57.26 -42 -26.55  Goodwill, Net 275 - 35.38 -  Intangibles, Net 232 179.16 123.45 63.87  Long Term Investments 132 15.13 14.25 52.25  Note Receivable - Long Term - 0.11 - -  Other Long Term Assets, Total 2 74.56 188.16 141.14  Other Assets, Total 36 -163.17 - -"
"Property/Plant/Equipment, Total - Net",69,51.66,50.59,48.91
"Property/Plant/Equipment, Total - Gross",-,108.92,92.59,75.46
"Accumulated Depreciation, Total",-,-57.26,-42,-26.55
"Goodwill, Net",275,-,35.38,-
"Intangibles, Net",232,179.16,123.45,63.87
Long Term Investments,132,15.13,14.25,52.25
Note Receivable - Long Term,-,0.11,-,-
"Other Long Term Assets, Total",2,74.56,188.16,141.14
"Other Assets, Total",36,-163.17,-,-
Total Current Liabilities,845,603.9,634.74,434.29
"Accounts Payable 136 59.03 118.74 73.46  Payable/Accrued - - - -  Accrued Expenses - 8.95 - 10.4  Notes Payable/Short Term Debt 300 100 100 -  Current Port. of LT Debt/Capital Leases 161 120 139.97 133.39  Other Current liabilities, Total 248 315.92 276.03 217.04","Accounts Payable 136 59.03 118.74 73.46  Payable/Accrued - - - -  Accrued Expenses - 8.95 - 10.4  Notes Payable/Short Term Debt 300 100 100 -  Current Port. of LT Debt/Capital Leases 161 120 139.97 133.39  Other Current liabilities, Total 248 315.92 276.03 217.04","Accounts Payable 136 59.03 118.74 73.46  Payable/Accrued - - - -  Accrued Expenses - 8.95 - 10.4  Notes Payable/Short Term Debt 300 100 100 -  Current Port. of LT Debt/Capital Leases 161 120 139.97 133.39  Other Current liabilities, Total 248 315.92 276.03 217.04","Accounts Payable 136 59.03 118.74 73.46  Payable/Accrued - - - -  Accrued Expenses - 8.95 - 10.4  Notes Payable/Short Term Debt 300 100 100 -  Current Port. of LT Debt/Capital Leases 161 120 139.97 133.39  Other Current liabilities, Total 248 315.92 276.03 217.04","Accounts Payable 136 59.03 118.74 73.46  Payable/Accrued - - - -  Accrued Expenses - 8.95 - 10.4  Notes Payable/Short Term Debt 300 100 100 -  Current Port. of LT Debt/Capital Leases 161 120 139.97 133.39  Other Current liabilities, Total 248 315.92 276.03 217.04"
Accounts Payable,136,59.03,118.74,73.46
Payable/Accrued,-,-,-,-
Accrued Expenses,-,8.95,-,10.4
Notes Payable/Short Term Debt,300,100,100,-
Current Port. of LT Debt/Capital Leases,161,120,139.97,133.39
"Other Current liabilities, Total",248,315.92,276.03,217.04
Total Liabilities,1106,827.64,973.6,731.84
"Total Long Term Debt 247 216.65 336.65 296.62  Long Term Debt 247 216.65 336.65 296.62  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -995.9 -92.91 2.21 0.93","Total Long Term Debt 247 216.65 336.65 296.62  Long Term Debt 247 216.65 336.65 296.62  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -995.9 -92.91 2.21 0.93","Total Long Term Debt 247 216.65 336.65 296.62  Long Term Debt 247 216.65 336.65 296.62  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -995.9 -92.91 2.21 0.93","Total Long Term Debt 247 216.65 336.65 296.62  Long Term Debt 247 216.65 336.65 296.62  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -995.9 -92.91 2.21 0.93","Total Long Term Debt 247 216.65 336.65 296.62  Long Term Debt 247 216.65 336.65 296.62  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -995.9 -92.91 2.21 0.93"
Total Long Term Debt,247,216.65,336.65,296.62
Long Term Debt,247,216.65,336.65,296.62
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",-995.9,-92.91,2.21,0.93
Total Equity,1200,1361.33,1063.74,1528.41
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 385 385.07 379.79 369.81  Additional Paid-In Capital 375 375.07 369.79 359.81  Retained Earnings (Accumulated Deficit) 1003 1178.87 897.86 799.46  Treasury Stock - Common -583 -583.74 -583.7 -0.68  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 20 6.06 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 385 385.07 379.79 369.81  Additional Paid-In Capital 375 375.07 369.79 359.81  Retained Earnings (Accumulated Deficit) 1003 1178.87 897.86 799.46  Treasury Stock - Common -583 -583.74 -583.7 -0.68  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 20 6.06 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 385 385.07 379.79 369.81  Additional Paid-In Capital 375 375.07 369.79 359.81  Retained Earnings (Accumulated Deficit) 1003 1178.87 897.86 799.46  Treasury Stock - Common -583 -583.74 -583.7 -0.68  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 20 6.06 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 385 385.07 379.79 369.81  Additional Paid-In Capital 375 375.07 369.79 359.81  Retained Earnings (Accumulated Deficit) 1003 1178.87 897.86 799.46  Treasury Stock - Common -583 -583.74 -583.7 -0.68  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 20 6.06 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 385 385.07 379.79 369.81  Additional Paid-In Capital 375 375.07 369.79 359.81  Retained Earnings (Accumulated Deficit) 1003 1178.87 897.86 799.46  Treasury Stock - Common -583 -583.74 -583.7 -0.68  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 20 6.06 - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",385,385.07,379.79,369.81
Additional Paid-In Capital,375,375.07,369.79,359.81
Retained Earnings (Accumulated Deficit),1003,1178.87,897.86,799.46
Treasury Stock - Common,-583,-583.74,-583.7,-0.68
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",20,6.06,-,-
Total Liabilities & Shareholders' Equity,2306,2188.97,2037.34,2260.25
Total Common Shares Outstanding,10.66,10.64,10.51,10.99
Total Preferred Shares Outstanding,-,-,-,-
