Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Current Assets,10343,9895.81,13727.55,13822.23
"Cash and Short Term Investments 6017 4753.1 8618.36 8298.33  Cash - - - -  Cash & Equivalents 6017.47 3816.98 8115.78 6779.87  Short Term Investments - 936.12 502.57 1518.46  Total Receivables, Net 1750 2419.63 3178.18 3841.03  Accounts Receivables - Trade, Net 1739.58 2230.62 3178.18 3841.03  Total Inventory - - - -  Prepaid Expenses 1343.83 1141.29 - -  Other Current Assets, Total 1233 1581.79 1931.02 1682.87","Cash and Short Term Investments 6017 4753.1 8618.36 8298.33  Cash - - - -  Cash & Equivalents 6017.47 3816.98 8115.78 6779.87  Short Term Investments - 936.12 502.57 1518.46  Total Receivables, Net 1750 2419.63 3178.18 3841.03  Accounts Receivables - Trade, Net 1739.58 2230.62 3178.18 3841.03  Total Inventory - - - -  Prepaid Expenses 1343.83 1141.29 - -  Other Current Assets, Total 1233 1581.79 1931.02 1682.87","Cash and Short Term Investments 6017 4753.1 8618.36 8298.33  Cash - - - -  Cash & Equivalents 6017.47 3816.98 8115.78 6779.87  Short Term Investments - 936.12 502.57 1518.46  Total Receivables, Net 1750 2419.63 3178.18 3841.03  Accounts Receivables - Trade, Net 1739.58 2230.62 3178.18 3841.03  Total Inventory - - - -  Prepaid Expenses 1343.83 1141.29 - -  Other Current Assets, Total 1233 1581.79 1931.02 1682.87","Cash and Short Term Investments 6017 4753.1 8618.36 8298.33  Cash - - - -  Cash & Equivalents 6017.47 3816.98 8115.78 6779.87  Short Term Investments - 936.12 502.57 1518.46  Total Receivables, Net 1750 2419.63 3178.18 3841.03  Accounts Receivables - Trade, Net 1739.58 2230.62 3178.18 3841.03  Total Inventory - - - -  Prepaid Expenses 1343.83 1141.29 - -  Other Current Assets, Total 1233 1581.79 1931.02 1682.87","Cash and Short Term Investments 6017 4753.1 8618.36 8298.33  Cash - - - -  Cash & Equivalents 6017.47 3816.98 8115.78 6779.87  Short Term Investments - 936.12 502.57 1518.46  Total Receivables, Net 1750 2419.63 3178.18 3841.03  Accounts Receivables - Trade, Net 1739.58 2230.62 3178.18 3841.03  Total Inventory - - - -  Prepaid Expenses 1343.83 1141.29 - -  Other Current Assets, Total 1233 1581.79 1931.02 1682.87"
Cash and Short Term Investments,6017,4753.1,8618.36,8298.33
Cash,-,-,-,-
Cash & Equivalents,6017.47,3816.98,8115.78,6779.87
Short Term Investments,-,936.12,502.57,1518.46
"Total Receivables, Net",1750,2419.63,3178.18,3841.03
"Accounts Receivables - Trade, Net",1739.58,2230.62,3178.18,3841.03
Total Inventory,-,-,-,-
Prepaid Expenses,1343.83,1141.29,-,-
"Other Current Assets, Total",1233,1581.79,1931.02,1682.87
Total Assets,20859,18707.51,23491.48,23669.99
"Property/Plant/Equipment, Total - Net 316.21 325.3 274.28 450.41  Property/Plant/Equipment, Total - Gross 969.81 1027.96 918 1046.54  Accumulated Depreciation, Total -653.6 -702.66 -643.72 -596.13  Goodwill, Net 733 822.03 - 668.7  Intangibles, Net 4079.98 2065.24 2769.18 3458.97  Long Term Investments 4649 3323.66 3955.41 3167.08  Note Receivable - Long Term 10 - - -  Other Long Term Assets, Total 1 2275.47 2765.06 2102.6  Other Assets, Total 320 - - -","Property/Plant/Equipment, Total - Net 316.21 325.3 274.28 450.41  Property/Plant/Equipment, Total - Gross 969.81 1027.96 918 1046.54  Accumulated Depreciation, Total -653.6 -702.66 -643.72 -596.13  Goodwill, Net 733 822.03 - 668.7  Intangibles, Net 4079.98 2065.24 2769.18 3458.97  Long Term Investments 4649 3323.66 3955.41 3167.08  Note Receivable - Long Term 10 - - -  Other Long Term Assets, Total 1 2275.47 2765.06 2102.6  Other Assets, Total 320 - - -","Property/Plant/Equipment, Total - Net 316.21 325.3 274.28 450.41  Property/Plant/Equipment, Total - Gross 969.81 1027.96 918 1046.54  Accumulated Depreciation, Total -653.6 -702.66 -643.72 -596.13  Goodwill, Net 733 822.03 - 668.7  Intangibles, Net 4079.98 2065.24 2769.18 3458.97  Long Term Investments 4649 3323.66 3955.41 3167.08  Note Receivable - Long Term 10 - - -  Other Long Term Assets, Total 1 2275.47 2765.06 2102.6  Other Assets, Total 320 - - -","Property/Plant/Equipment, Total - Net 316.21 325.3 274.28 450.41  Property/Plant/Equipment, Total - Gross 969.81 1027.96 918 1046.54  Accumulated Depreciation, Total -653.6 -702.66 -643.72 -596.13  Goodwill, Net 733 822.03 - 668.7  Intangibles, Net 4079.98 2065.24 2769.18 3458.97  Long Term Investments 4649 3323.66 3955.41 3167.08  Note Receivable - Long Term 10 - - -  Other Long Term Assets, Total 1 2275.47 2765.06 2102.6  Other Assets, Total 320 - - -","Property/Plant/Equipment, Total - Net 316.21 325.3 274.28 450.41  Property/Plant/Equipment, Total - Gross 969.81 1027.96 918 1046.54  Accumulated Depreciation, Total -653.6 -702.66 -643.72 -596.13  Goodwill, Net 733 822.03 - 668.7  Intangibles, Net 4079.98 2065.24 2769.18 3458.97  Long Term Investments 4649 3323.66 3955.41 3167.08  Note Receivable - Long Term 10 - - -  Other Long Term Assets, Total 1 2275.47 2765.06 2102.6  Other Assets, Total 320 - - -"
"Property/Plant/Equipment, Total - Net",316.21,325.3,274.28,450.41
"Property/Plant/Equipment, Total - Gross",969.81,1027.96,918,1046.54
"Accumulated Depreciation, Total",-653.6,-702.66,-643.72,-596.13
"Goodwill, Net",733,822.03,-,668.7
"Intangibles, Net",4079.98,2065.24,2769.18,3458.97
