Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Current Assets,4456,4366.2,4344.46,4505.64
"Cash and Short Term Investments 3646 3653.49 3631.47 3547.43  Cash - - - -  Cash & Equivalents 3646 3653.49 3631.47 3547.43  Short Term Investments - - - -  Total Receivables, Net 556 505.82 470.19 567.23  Accounts Receivables - Trade, Net 556 505.82 470.19 567.23  Total Inventory 23 29.89 19.43 64.46  Prepaid Expenses - 14.93 28.02 195.78  Other Current Assets, Total 231 162.06 195.35 130.75","Cash and Short Term Investments 3646 3653.49 3631.47 3547.43  Cash - - - -  Cash & Equivalents 3646 3653.49 3631.47 3547.43  Short Term Investments - - - -  Total Receivables, Net 556 505.82 470.19 567.23  Accounts Receivables - Trade, Net 556 505.82 470.19 567.23  Total Inventory 23 29.89 19.43 64.46  Prepaid Expenses - 14.93 28.02 195.78  Other Current Assets, Total 231 162.06 195.35 130.75","Cash and Short Term Investments 3646 3653.49 3631.47 3547.43  Cash - - - -  Cash & Equivalents 3646 3653.49 3631.47 3547.43  Short Term Investments - - - -  Total Receivables, Net 556 505.82 470.19 567.23  Accounts Receivables - Trade, Net 556 505.82 470.19 567.23  Total Inventory 23 29.89 19.43 64.46  Prepaid Expenses - 14.93 28.02 195.78  Other Current Assets, Total 231 162.06 195.35 130.75","Cash and Short Term Investments 3646 3653.49 3631.47 3547.43  Cash - - - -  Cash & Equivalents 3646 3653.49 3631.47 3547.43  Short Term Investments - - - -  Total Receivables, Net 556 505.82 470.19 567.23  Accounts Receivables - Trade, Net 556 505.82 470.19 567.23  Total Inventory 23 29.89 19.43 64.46  Prepaid Expenses - 14.93 28.02 195.78  Other Current Assets, Total 231 162.06 195.35 130.75","Cash and Short Term Investments 3646 3653.49 3631.47 3547.43  Cash - - - -  Cash & Equivalents 3646 3653.49 3631.47 3547.43  Short Term Investments - - - -  Total Receivables, Net 556 505.82 470.19 567.23  Accounts Receivables - Trade, Net 556 505.82 470.19 567.23  Total Inventory 23 29.89 19.43 64.46  Prepaid Expenses - 14.93 28.02 195.78  Other Current Assets, Total 231 162.06 195.35 130.75"
Cash and Short Term Investments,3646,3653.49,3631.47,3547.43
Cash,-,-,-,-
Cash & Equivalents,3646,3653.49,3631.47,3547.43
Short Term Investments,-,-,-,-
"Total Receivables, Net",556,505.82,470.19,567.23
"Accounts Receivables - Trade, Net",556,505.82,470.19,567.23
Total Inventory,23,29.89,19.43,64.46
Prepaid Expenses,-,14.93,28.02,195.78
"Other Current Assets, Total",231,162.06,195.35,130.75
Total Assets,5822,5615.72,5501.4,5704.93
"Property/Plant/Equipment, Total - Net 530 510.87 192.62 220.22  Property/Plant/Equipment, Total - Gross - 770.25 483.6 563.07  Accumulated Depreciation, Total - -259.38 -376.49 -342.84  Goodwill, Net - - - -  Intangibles, Net 132 148.28 86.18 67.28  Long Term Investments 631 251.02 444 486.33  Note Receivable - Long Term - 19.77 92.17 82.44  Other Long Term Assets, Total 2 319.59 341.97 343.01  Other Assets, Total -231 - - -","Property/Plant/Equipment, Total - Net 530 510.87 192.62 220.22  Property/Plant/Equipment, Total - Gross - 770.25 483.6 563.07  Accumulated Depreciation, Total - -259.38 -376.49 -342.84  Goodwill, Net - - - -  Intangibles, Net 132 148.28 86.18 67.28  Long Term Investments 631 251.02 444 486.33  Note Receivable - Long Term - 19.77 92.17 82.44  Other Long Term Assets, Total 2 319.59 341.97 343.01  Other Assets, Total -231 - - -","Property/Plant/Equipment, Total - Net 530 510.87 192.62 220.22  Property/Plant/Equipment, Total - Gross - 770.25 483.6 563.07  Accumulated Depreciation, Total - -259.38 -376.49 -342.84  Goodwill, Net - - - -  Intangibles, Net 132 148.28 86.18 67.28  Long Term Investments 631 251.02 444 486.33  Note Receivable - Long Term - 19.77 92.17 82.44  Other Long Term Assets, Total 2 319.59 341.97 343.01  Other Assets, Total -231 - - -","Property/Plant/Equipment, Total - Net 530 510.87 192.62 220.22  Property/Plant/Equipment, Total - Gross - 770.25 483.6 563.07  Accumulated Depreciation, Total - -259.38 -376.49 -342.84  Goodwill, Net - - - -  Intangibles, Net 132 148.28 86.18 67.28  Long Term Investments 631 251.02 444 486.33  Note Receivable - Long Term - 19.77 92.17 82.44  Other Long Term Assets, Total 2 319.59 341.97 343.01  Other Assets, Total -231 - - -","Property/Plant/Equipment, Total - Net 530 510.87 192.62 220.22  Property/Plant/Equipment, Total - Gross - 770.25 483.6 563.07  Accumulated Depreciation, Total - -259.38 -376.49 -342.84  Goodwill, Net - - - -  Intangibles, Net 132 148.28 86.18 67.28  Long Term Investments 631 251.02 444 486.33  Note Receivable - Long Term - 19.77 92.17 82.44  Other Long Term Assets, Total 2 319.59 341.97 343.01  Other Assets, Total -231 - - -"
"Property/Plant/Equipment, Total - Net",530,510.87,192.62,220.22
"Property/Plant/Equipment, Total - Gross",-,770.25,483.6,563.07
