Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,74541,72896,62939,84818
"Cash and Short Term Investments 29456 25276 13507 44256  Cash - - - -  Cash & Equivalents 29456 25276 13507 44256  Short Term Investments - - - -  Total Receivables, Net 33129 24662 34306 28122  Accounts Receivables - Trade, Net 33129 24662 34306 28122  Total Inventory 4860 17336 9038 7005  Prepaid Expenses - 493 2785 1662  Other Current Assets, Total 7096 5129 3303 3773","Cash and Short Term Investments 29456 25276 13507 44256  Cash - - - -  Cash & Equivalents 29456 25276 13507 44256  Short Term Investments - - - -  Total Receivables, Net 33129 24662 34306 28122  Accounts Receivables - Trade, Net 33129 24662 34306 28122  Total Inventory 4860 17336 9038 7005  Prepaid Expenses - 493 2785 1662  Other Current Assets, Total 7096 5129 3303 3773","Cash and Short Term Investments 29456 25276 13507 44256  Cash - - - -  Cash & Equivalents 29456 25276 13507 44256  Short Term Investments - - - -  Total Receivables, Net 33129 24662 34306 28122  Accounts Receivables - Trade, Net 33129 24662 34306 28122  Total Inventory 4860 17336 9038 7005  Prepaid Expenses - 493 2785 1662  Other Current Assets, Total 7096 5129 3303 3773","Cash and Short Term Investments 29456 25276 13507 44256  Cash - - - -  Cash & Equivalents 29456 25276 13507 44256  Short Term Investments - - - -  Total Receivables, Net 33129 24662 34306 28122  Accounts Receivables - Trade, Net 33129 24662 34306 28122  Total Inventory 4860 17336 9038 7005  Prepaid Expenses - 493 2785 1662  Other Current Assets, Total 7096 5129 3303 3773","Cash and Short Term Investments 29456 25276 13507 44256  Cash - - - -  Cash & Equivalents 29456 25276 13507 44256  Short Term Investments - - - -  Total Receivables, Net 33129 24662 34306 28122  Accounts Receivables - Trade, Net 33129 24662 34306 28122  Total Inventory 4860 17336 9038 7005  Prepaid Expenses - 493 2785 1662  Other Current Assets, Total 7096 5129 3303 3773"
Cash and Short Term Investments,29456,25276,13507,44256
Cash,-,-,-,-
Cash & Equivalents,29456,25276,13507,44256
Short Term Investments,-,-,-,-
"Total Receivables, Net",33129,24662,34306,28122
"Accounts Receivables - Trade, Net",33129,24662,34306,28122
Total Inventory,4860,17336,9038,7005
Prepaid Expenses,-,493,2785,1662
"Other Current Assets, Total",7096,5129,3303,3773
Total Assets,124901,123721,111562,138122
"Property/Plant/Equipment, Total - Net 31909 32944 34915 42920  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net - - - -  Intangibles, Net 358 327 383 487  Long Term Investments 17874 15819 9341 5685  Note Receivable - Long Term - 28 302 31  Other Long Term Assets, Total - 1707 3682 4181  Other Assets, Total -20954 - - -","Property/Plant/Equipment, Total - Net 31909 32944 34915 42920  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net - - - -  Intangibles, Net 358 327 383 487  Long Term Investments 17874 15819 9341 5685  Note Receivable - Long Term - 28 302 31  Other Long Term Assets, Total - 1707 3682 4181  Other Assets, Total -20954 - - -","Property/Plant/Equipment, Total - Net 31909 32944 34915 42920  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net - - - -  Intangibles, Net 358 327 383 487  Long Term Investments 17874 15819 9341 5685  Note Receivable - Long Term - 28 302 31  Other Long Term Assets, Total - 1707 3682 4181  Other Assets, Total -20954 - - -","Property/Plant/Equipment, Total - Net 31909 32944 34915 42920  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net - - - -  Intangibles, Net 358 327 383 487  Long Term Investments 17874 15819 9341 5685  Note Receivable - Long Term - 28 302 31  Other Long Term Assets, Total - 1707 3682 4181  Other Assets, Total -20954 - - -","Property/Plant/Equipment, Total - Net 31909 32944 34915 42920  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net - - - -  Intangibles, Net 358 327 383 487  Long Term Investments 17874 15819 9341 5685  Note Receivable - Long Term - 28 302 31  Other Long Term Assets, Total - 1707 3682 4181  Other Assets, Total -20954 - - -"
"Property/Plant/Equipment, Total - Net",31909,32944,34915,42920
"Property/Plant/Equipment, Total - Gross",-,-,-,-
"Accumulated Depreciation, Total",-,-,-,-
"Goodwill, Net",-,-,-,-
"Intangibles, Net",358,327,383,487
Long Term Investments,17874,15819,9341,5685
Note Receivable - Long Term,-,28,302,31
"Other Long Term Assets, Total",-,1707,3682,4181
"Other Assets, Total",-20954,-,-,-
Total Current Liabilities,55567,69638,52347,61721
"Accounts Payable 19908 19251 22819 29965  Payable/Accrued - - - -  Accrued Expenses - - - -  Notes Payable/Short Term Debt 3724 9039 1351 1351  Current Port. of LT Debt/Capital Leases 204 9048 6671 3386  Other Current liabilities, Total 31731 41247 21506 27019","Accounts Payable 19908 19251 22819 29965  Payable/Accrued - - - -  Accrued Expenses - - - -  Notes Payable/Short Term Debt 3724 9039 1351 1351  Current Port. of LT Debt/Capital Leases 204 9048 6671 3386  Other Current liabilities, Total 31731 41247 21506 27019","Accounts Payable 19908 19251 22819 29965  Payable/Accrued - - - -  Accrued Expenses - - - -  Notes Payable/Short Term Debt 3724 9039 1351 1351  Current Port. of LT Debt/Capital Leases 204 9048 6671 3386  Other Current liabilities, Total 31731 41247 21506 27019","Accounts Payable 19908 19251 22819 29965  Payable/Accrued - - - -  Accrued Expenses - - - -  Notes Payable/Short Term Debt 3724 9039 1351 1351  Current Port. of LT Debt/Capital Leases 204 9048 6671 3386  Other Current liabilities, Total 31731 41247 21506 27019","Accounts Payable 19908 19251 22819 29965  Payable/Accrued - - - -  Accrued Expenses - - - -  Notes Payable/Short Term Debt 3724 9039 1351 1351  Current Port. of LT Debt/Capital Leases 204 9048 6671 3386  Other Current liabilities, Total 31731 41247 21506 27019"
Accounts Payable,19908,19251,22819,29965
Payable/Accrued,-,-,-,-
Accrued Expenses,-,-,-,-
Notes Payable/Short Term Debt,3724,9039,1351,1351
Current Port. of LT Debt/Capital Leases,204,9048,6671,3386
"Other Current liabilities, Total",31731,41247,21506,27019
Total Liabilities,74937,86548,71204,82263
"Total Long Term Debt 8125 6087 9503 11634  Long Term Debt 7736 5550 8770 11472  Capital Lease Obligations 389 537 733 162  Deferred Income Tax 3717 3619 1767 1027  Minority Interest - - - 189  Other Liabilities, Total 3804 -16226 -17038 7692","Total Long Term Debt 8125 6087 9503 11634  Long Term Debt 7736 5550 8770 11472  Capital Lease Obligations 389 537 733 162  Deferred Income Tax 3717 3619 1767 1027  Minority Interest - - - 189  Other Liabilities, Total 3804 -16226 -17038 7692","Total Long Term Debt 8125 6087 9503 11634  Long Term Debt 7736 5550 8770 11472  Capital Lease Obligations 389 537 733 162  Deferred Income Tax 3717 3619 1767 1027  Minority Interest - - - 189  Other Liabilities, Total 3804 -16226 -17038 7692","Total Long Term Debt 8125 6087 9503 11634  Long Term Debt 7736 5550 8770 11472  Capital Lease Obligations 389 537 733 162  Deferred Income Tax 3717 3619 1767 1027  Minority Interest - - - 189  Other Liabilities, Total 3804 -16226 -17038 7692","Total Long Term Debt 8125 6087 9503 11634  Long Term Debt 7736 5550 8770 11472  Capital Lease Obligations 389 537 733 162  Deferred Income Tax 3717 3619 1767 1027  Minority Interest - - - 189  Other Liabilities, Total 3804 -16226 -17038 7692"
Total Long Term Debt,8125,6087,9503,11634
Long Term Debt,7736,5550,8770,11472
Capital Lease Obligations,389,537,733,162
Deferred Income Tax,3717,3619,1767,1027
Minority Interest,-,-,-,189
"Other Liabilities, Total",3804,-16226,-17038,7692
Total Equity,49964,37173,40358,55859
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 8168 8135 8135 8135  Additional Paid-In Capital 33934 33874 33874 33874  Retained Earnings (Accumulated Deficit) -979 -11877 -4545 14438  Treasury Stock - Common -5 -14 -6 -14  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 6962 2675 -328  Other Equity, Total 8846 93 225 -246","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 8168 8135 8135 8135  Additional Paid-In Capital 33934 33874 33874 33874  Retained Earnings (Accumulated Deficit) -979 -11877 -4545 14438  Treasury Stock - Common -5 -14 -6 -14  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 6962 2675 -328  Other Equity, Total 8846 93 225 -246","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 8168 8135 8135 8135  Additional Paid-In Capital 33934 33874 33874 33874  Retained Earnings (Accumulated Deficit) -979 -11877 -4545 14438  Treasury Stock - Common -5 -14 -6 -14  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 6962 2675 -328  Other Equity, Total 8846 93 225 -246","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 8168 8135 8135 8135  Additional Paid-In Capital 33934 33874 33874 33874  Retained Earnings (Accumulated Deficit) -979 -11877 -4545 14438  Treasury Stock - Common -5 -14 -6 -14  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 6962 2675 -328  Other Equity, Total 8846 93 225 -246","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 8168 8135 8135 8135  Additional Paid-In Capital 33934 33874 33874 33874  Retained Earnings (Accumulated Deficit) -979 -11877 -4545 14438  Treasury Stock - Common -5 -14 -6 -14  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 6962 2675 -328  Other Equity, Total 8846 93 225 -246"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",8168,8135,8135,8135
Additional Paid-In Capital,33934,33874,33874,33874
Retained Earnings (Accumulated Deficit),-979,-11877,-4545,14438
Treasury Stock - Common,-5,-14,-6,-14
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,6962,2675,-328
"Other Equity, Total",8846,93,225,-246
Total Liabilities & Shareholders' Equity,124901,123721,111562,138122
Total Common Shares Outstanding,69.24,69.02,69.08,69.07
Total Preferred Shares Outstanding,-,-,-,-
