Period Ending:,202231/03,202131/03,202031/03,201931/03
Total Current Assets,17498.38,18189.58,18780.75,15893.19
"Cash and Short Term Investments 4473.8 4181.88 3884.22 2605.87  Cash - - - -  Cash & Equivalents 4473.8 4181.88 3884.22 2605.87  Short Term Investments - - - -  Total Receivables, Net 2220.07 2202.76 2371.02 2970.99  Accounts Receivables - Trade, Net 2220.07 2202.76 2283.81 2970.99  Total Inventory 10531.99 11744.78 11731.8 9879.57  Prepaid Expenses 248.14 23.99 683.62 361.76  Other Current Assets, Total 24.39 36.17 110.08 74.99","Cash and Short Term Investments 4473.8 4181.88 3884.22 2605.87  Cash - - - -  Cash & Equivalents 4473.8 4181.88 3884.22 2605.87  Short Term Investments - - - -  Total Receivables, Net 2220.07 2202.76 2371.02 2970.99  Accounts Receivables - Trade, Net 2220.07 2202.76 2283.81 2970.99  Total Inventory 10531.99 11744.78 11731.8 9879.57  Prepaid Expenses 248.14 23.99 683.62 361.76  Other Current Assets, Total 24.39 36.17 110.08 74.99","Cash and Short Term Investments 4473.8 4181.88 3884.22 2605.87  Cash - - - -  Cash & Equivalents 4473.8 4181.88 3884.22 2605.87  Short Term Investments - - - -  Total Receivables, Net 2220.07 2202.76 2371.02 2970.99  Accounts Receivables - Trade, Net 2220.07 2202.76 2283.81 2970.99  Total Inventory 10531.99 11744.78 11731.8 9879.57  Prepaid Expenses 248.14 23.99 683.62 361.76  Other Current Assets, Total 24.39 36.17 110.08 74.99","Cash and Short Term Investments 4473.8 4181.88 3884.22 2605.87  Cash - - - -  Cash & Equivalents 4473.8 4181.88 3884.22 2605.87  Short Term Investments - - - -  Total Receivables, Net 2220.07 2202.76 2371.02 2970.99  Accounts Receivables - Trade, Net 2220.07 2202.76 2283.81 2970.99  Total Inventory 10531.99 11744.78 11731.8 9879.57  Prepaid Expenses 248.14 23.99 683.62 361.76  Other Current Assets, Total 24.39 36.17 110.08 74.99","Cash and Short Term Investments 4473.8 4181.88 3884.22 2605.87  Cash - - - -  Cash & Equivalents 4473.8 4181.88 3884.22 2605.87  Short Term Investments - - - -  Total Receivables, Net 2220.07 2202.76 2371.02 2970.99  Accounts Receivables - Trade, Net 2220.07 2202.76 2283.81 2970.99  Total Inventory 10531.99 11744.78 11731.8 9879.57  Prepaid Expenses 248.14 23.99 683.62 361.76  Other Current Assets, Total 24.39 36.17 110.08 74.99"
Cash and Short Term Investments,4473.8,4181.88,3884.22,2605.87
Cash,-,-,-,-
Cash & Equivalents,4473.8,4181.88,3884.22,2605.87
Short Term Investments,-,-,-,-
"Total Receivables, Net",2220.07,2202.76,2371.02,2970.99
"Accounts Receivables - Trade, Net",2220.07,2202.76,2283.81,2970.99
Total Inventory,10531.99,11744.78,11731.8,9879.57
Prepaid Expenses,248.14,23.99,683.62,361.76
"Other Current Assets, Total",24.39,36.17,110.08,74.99
Total Assets,24981.69,25194.62,25836.44,23563.9
"Property/Plant/Equipment, Total - Net 4943.01 5099.71 5359.67 5383.14  Property/Plant/Equipment, Total - Gross 19975.84 20417.44 20499.63 20171.3  Accumulated Depreciation, Total -15032.83 -15317.73 -15139.96 -14788.16  Goodwill, Net - - - -  Intangibles, Net 65.04 84.33 74.42 93.5  Long Term Investments 1506.26 949.07 761.27 1149.1  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 969 871.94 860.33 1044.97  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 4943.01 5099.71 5359.67 5383.14  Property/Plant/Equipment, Total - Gross 19975.84 20417.44 20499.63 20171.3  Accumulated Depreciation, Total -15032.83 -15317.73 -15139.96 -14788.16  Goodwill, Net - - - -  Intangibles, Net 65.04 84.33 74.42 93.5  Long Term Investments 1506.26 949.07 761.27 1149.1  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 969 871.94 860.33 1044.97  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 4943.01 5099.71 5359.67 5383.14  Property/Plant/Equipment, Total - Gross 19975.84 20417.44 20499.63 20171.3  Accumulated Depreciation, Total -15032.83 -15317.73 -15139.96 -14788.16  Goodwill, Net - - - -  Intangibles, Net 65.04 84.33 74.42 93.5  Long Term Investments 1506.26 949.07 761.27 1149.1  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 969 871.94 860.33 1044.97  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 4943.01 5099.71 5359.67 5383.14  Property/Plant/Equipment, Total - Gross 19975.84 20417.44 20499.63 20171.3  Accumulated Depreciation, Total -15032.83 -15317.73 -15139.96 -14788.16  Goodwill, Net - - - -  Intangibles, Net 65.04 84.33 74.42 93.5  Long Term Investments 1506.26 949.07 761.27 1149.1  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 969 871.94 860.33 1044.97  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 4943.01 5099.71 5359.67 5383.14  Property/Plant/Equipment, Total - Gross 19975.84 20417.44 20499.63 20171.3  Accumulated Depreciation, Total -15032.83 -15317.73 -15139.96 -14788.16  Goodwill, Net - - - -  Intangibles, Net 65.04 84.33 74.42 93.5  Long Term Investments 1506.26 949.07 761.27 1149.1  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 969 871.94 860.33 1044.97  Other Assets, Total - - - -"
"Property/Plant/Equipment, Total - Net",4943.01,5099.71,5359.67,5383.14
"Property/Plant/Equipment, Total - Gross",19975.84,20417.44,20499.63,20171.3
"Accumulated Depreciation, Total",-15032.83,-15317.73,-15139.96,-14788.16
"Goodwill, Net",-,-,-,-
"Intangibles, Net",65.04,84.33,74.42,93.5
Long Term Investments,1506.26,949.07,761.27,1149.1
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",969,871.94,860.33,1044.97
"Other Assets, Total",-,-,-,-
Total Current Liabilities,3606.89,3107.34,2791.85,2400.59
"Accounts Payable 574.28 458.22 453.68 416.07  Payable/Accrued - - - -  Accrued Expenses 161.27 134.32 100.32 138.24  Notes Payable/Short Term Debt 600 600 600 600  Current Port. of LT Debt/Capital Leases 1242.67 1250.98 1250.98 450.95  Other Current liabilities, Total 1028.67 663.82 386.87 795.32","Accounts Payable 574.28 458.22 453.68 416.07  Payable/Accrued - - - -  Accrued Expenses 161.27 134.32 100.32 138.24  Notes Payable/Short Term Debt 600 600 600 600  Current Port. of LT Debt/Capital Leases 1242.67 1250.98 1250.98 450.95  Other Current liabilities, Total 1028.67 663.82 386.87 795.32","Accounts Payable 574.28 458.22 453.68 416.07  Payable/Accrued - - - -  Accrued Expenses 161.27 134.32 100.32 138.24  Notes Payable/Short Term Debt 600 600 600 600  Current Port. of LT Debt/Capital Leases 1242.67 1250.98 1250.98 450.95  Other Current liabilities, Total 1028.67 663.82 386.87 795.32","Accounts Payable 574.28 458.22 453.68 416.07  Payable/Accrued - - - -  Accrued Expenses 161.27 134.32 100.32 138.24  Notes Payable/Short Term Debt 600 600 600 600  Current Port. of LT Debt/Capital Leases 1242.67 1250.98 1250.98 450.95  Other Current liabilities, Total 1028.67 663.82 386.87 795.32","Accounts Payable 574.28 458.22 453.68 416.07  Payable/Accrued - - - -  Accrued Expenses 161.27 134.32 100.32 138.24  Notes Payable/Short Term Debt 600 600 600 600  Current Port. of LT Debt/Capital Leases 1242.67 1250.98 1250.98 450.95  Other Current liabilities, Total 1028.67 663.82 386.87 795.32"
Accounts Payable,574.28,458.22,453.68,416.07
Payable/Accrued,-,-,-,-
Accrued Expenses,161.27,134.32,100.32,138.24
Notes Payable/Short Term Debt,600,600,600,600
Current Port. of LT Debt/Capital Leases,1242.67,1250.98,1250.98,450.95
"Other Current liabilities, Total",1028.67,663.82,386.87,795.32
Total Liabilities,5639.95,6393.16,7317.16,4761.53
"Total Long Term Debt 999.89 2242.56 3493.54 1344.55  Long Term Debt 999.89 2239.95 3479.97 1320.02  Capital Lease Obligations - 2.61 13.57 24.53  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1033.16 1043.26 1031.77 1016.4","Total Long Term Debt 999.89 2242.56 3493.54 1344.55  Long Term Debt 999.89 2239.95 3479.97 1320.02  Capital Lease Obligations - 2.61 13.57 24.53  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1033.16 1043.26 1031.77 1016.4","Total Long Term Debt 999.89 2242.56 3493.54 1344.55  Long Term Debt 999.89 2239.95 3479.97 1320.02  Capital Lease Obligations - 2.61 13.57 24.53  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1033.16 1043.26 1031.77 1016.4","Total Long Term Debt 999.89 2242.56 3493.54 1344.55  Long Term Debt 999.89 2239.95 3479.97 1320.02  Capital Lease Obligations - 2.61 13.57 24.53  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1033.16 1043.26 1031.77 1016.4","Total Long Term Debt 999.89 2242.56 3493.54 1344.55  Long Term Debt 999.89 2239.95 3479.97 1320.02  Capital Lease Obligations - 2.61 13.57 24.53  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1033.16 1043.26 1031.77 1016.4"
Total Long Term Debt,999.89,2242.56,3493.54,1344.55
Long Term Debt,999.89,2239.95,3479.97,1320.02
Capital Lease Obligations,-,2.61,13.57,24.53
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",1033.16,1043.26,1031.77,1016.4
Total Equity,19341.74,18801.46,18519.28,18802.36
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1789.57 1789.57 1789.57 1789.57  Additional Paid-In Capital 1729 1729 1729 1729  Retained Earnings (Accumulated Deficit) 16086.08 15451.85 15241.39 15365.51  Treasury Stock - Common -392.09 -391.97 -391.92 -391.88  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 129.18 222.99 151.23 310.15  Other Equity, Total 0.02 0.02 0.02 0.02","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1789.57 1789.57 1789.57 1789.57  Additional Paid-In Capital 1729 1729 1729 1729  Retained Earnings (Accumulated Deficit) 16086.08 15451.85 15241.39 15365.51  Treasury Stock - Common -392.09 -391.97 -391.92 -391.88  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 129.18 222.99 151.23 310.15  Other Equity, Total 0.02 0.02 0.02 0.02","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1789.57 1789.57 1789.57 1789.57  Additional Paid-In Capital 1729 1729 1729 1729  Retained Earnings (Accumulated Deficit) 16086.08 15451.85 15241.39 15365.51  Treasury Stock - Common -392.09 -391.97 -391.92 -391.88  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 129.18 222.99 151.23 310.15  Other Equity, Total 0.02 0.02 0.02 0.02","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1789.57 1789.57 1789.57 1789.57  Additional Paid-In Capital 1729 1729 1729 1729  Retained Earnings (Accumulated Deficit) 16086.08 15451.85 15241.39 15365.51  Treasury Stock - Common -392.09 -391.97 -391.92 -391.88  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 129.18 222.99 151.23 310.15  Other Equity, Total 0.02 0.02 0.02 0.02","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1789.57 1789.57 1789.57 1789.57  Additional Paid-In Capital 1729 1729 1729 1729  Retained Earnings (Accumulated Deficit) 16086.08 15451.85 15241.39 15365.51  Treasury Stock - Common -392.09 -391.97 -391.92 -391.88  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 129.18 222.99 151.23 310.15  Other Equity, Total 0.02 0.02 0.02 0.02"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",1789.57,1789.57,1789.57,1789.57
Additional Paid-In Capital,1729,1729,1729,1729
Retained Earnings (Accumulated Deficit),16086.08,15451.85,15241.39,15365.51
Treasury Stock - Common,-392.09,-391.97,-391.92,-391.88
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),129.18,222.99,151.23,310.15
"Other Equity, Total",0.02,0.02,0.02,0.02
Total Liabilities & Shareholders' Equity,24981.69,25194.62,25836.44,23563.9
Total Common Shares Outstanding,10.27,10.27,10.27,10.27
Total Preferred Shares Outstanding,-,-,-,-
