Period Ending:,202231/03,202131/03,202031/03,201931/03
Total Current Assets,17243.6,17417.77,15634.35,16519.46
"Cash and Short Term Investments 8159.69 8331.76 6926.42 6973.92  Cash - - - -  Cash & Equivalents 8060.11 8031.68 6792.6 6973.92  Short Term Investments 99.58 300.09 133.81 -  Total Receivables, Net 6814.81 6978.72 6437.62 7164.15  Accounts Receivables - Trade, Net 6425.74 6236.6 5844.73 6264.26  Total Inventory 2106.03 1951.5 2130.2 2231.36  Prepaid Expenses 71.19 61.72 65.16 64.97  Other Current Assets, Total 91.89 94.08 74.95 85.06","Cash and Short Term Investments 8159.69 8331.76 6926.42 6973.92  Cash - - - -  Cash & Equivalents 8060.11 8031.68 6792.6 6973.92  Short Term Investments 99.58 300.09 133.81 -  Total Receivables, Net 6814.81 6978.72 6437.62 7164.15  Accounts Receivables - Trade, Net 6425.74 6236.6 5844.73 6264.26  Total Inventory 2106.03 1951.5 2130.2 2231.36  Prepaid Expenses 71.19 61.72 65.16 64.97  Other Current Assets, Total 91.89 94.08 74.95 85.06","Cash and Short Term Investments 8159.69 8331.76 6926.42 6973.92  Cash - - - -  Cash & Equivalents 8060.11 8031.68 6792.6 6973.92  Short Term Investments 99.58 300.09 133.81 -  Total Receivables, Net 6814.81 6978.72 6437.62 7164.15  Accounts Receivables - Trade, Net 6425.74 6236.6 5844.73 6264.26  Total Inventory 2106.03 1951.5 2130.2 2231.36  Prepaid Expenses 71.19 61.72 65.16 64.97  Other Current Assets, Total 91.89 94.08 74.95 85.06","Cash and Short Term Investments 8159.69 8331.76 6926.42 6973.92  Cash - - - -  Cash & Equivalents 8060.11 8031.68 6792.6 6973.92  Short Term Investments 99.58 300.09 133.81 -  Total Receivables, Net 6814.81 6978.72 6437.62 7164.15  Accounts Receivables - Trade, Net 6425.74 6236.6 5844.73 6264.26  Total Inventory 2106.03 1951.5 2130.2 2231.36  Prepaid Expenses 71.19 61.72 65.16 64.97  Other Current Assets, Total 91.89 94.08 74.95 85.06","Cash and Short Term Investments 8159.69 8331.76 6926.42 6973.92  Cash - - - -  Cash & Equivalents 8060.11 8031.68 6792.6 6973.92  Short Term Investments 99.58 300.09 133.81 -  Total Receivables, Net 6814.81 6978.72 6437.62 7164.15  Accounts Receivables - Trade, Net 6425.74 6236.6 5844.73 6264.26  Total Inventory 2106.03 1951.5 2130.2 2231.36  Prepaid Expenses 71.19 61.72 65.16 64.97  Other Current Assets, Total 91.89 94.08 74.95 85.06"
Cash and Short Term Investments,8159.69,8331.76,6926.42,6973.92
Cash,-,-,-,-
Cash & Equivalents,8060.11,8031.68,6792.6,6973.92
Short Term Investments,99.58,300.09,133.81,-
"Total Receivables, Net",6814.81,6978.72,6437.62,7164.15
"Accounts Receivables - Trade, Net",6425.74,6236.6,5844.73,6264.26
Total Inventory,2106.03,1951.5,2130.2,2231.36
Prepaid Expenses,71.19,61.72,65.16,64.97
"Other Current Assets, Total",91.89,94.08,74.95,85.06
Total Assets,26257.01,26106.46,24330.93,25318.89
"Property/Plant/Equipment, Total - Net 5482.17 5585.32 5489.44 5597.31  Property/Plant/Equipment, Total - Gross 7863.55 7827.5 7591.25 7526.01  Accumulated Depreciation, Total -2381.38 -2242.18 -2101.81 -1928.7  Goodwill, Net - - - -  Intangibles, Net 27.32 27.32 27.32 35.65  Long Term Investments 3225.22 2853.03 2687.98 2771.46  Note Receivable - Long Term 4.24 7.67 49.19 43.6  Other Long Term Assets, Total 274.45 215.35 442.64 351.41  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 5482.17 5585.32 5489.44 5597.31  Property/Plant/Equipment, Total - Gross 7863.55 7827.5 7591.25 7526.01  Accumulated Depreciation, Total -2381.38 -2242.18 -2101.81 -1928.7  Goodwill, Net - - - -  Intangibles, Net 27.32 27.32 27.32 35.65  Long Term Investments 3225.22 2853.03 2687.98 2771.46  Note Receivable - Long Term 4.24 7.67 49.19 43.6  Other Long Term Assets, Total 274.45 215.35 442.64 351.41  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 5482.17 5585.32 5489.44 5597.31  Property/Plant/Equipment, Total - Gross 7863.55 7827.5 7591.25 7526.01  Accumulated Depreciation, Total -2381.38 -2242.18 -2101.81 -1928.7  Goodwill, Net - - - -  Intangibles, Net 27.32 27.32 27.32 35.65  Long Term Investments 3225.22 2853.03 2687.98 2771.46  Note Receivable - Long Term 4.24 7.67 49.19 43.6  Other Long Term Assets, Total 274.45 215.35 442.64 351.41  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 5482.17 5585.32 5489.44 5597.31  Property/Plant/Equipment, Total - Gross 7863.55 7827.5 7591.25 7526.01  Accumulated Depreciation, Total -2381.38 -2242.18 -2101.81 -1928.7  Goodwill, Net - - - -  Intangibles, Net 27.32 27.32 27.32 35.65  Long Term Investments 3225.22 2853.03 2687.98 2771.46  Note Receivable - Long Term 4.24 7.67 49.19 43.6  Other Long Term Assets, Total 274.45 215.35 442.64 351.41  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 5482.17 5585.32 5489.44 5597.31  Property/Plant/Equipment, Total - Gross 7863.55 7827.5 7591.25 7526.01  Accumulated Depreciation, Total -2381.38 -2242.18 -2101.81 -1928.7  Goodwill, Net - - - -  Intangibles, Net 27.32 27.32 27.32 35.65  Long Term Investments 3225.22 2853.03 2687.98 2771.46  Note Receivable - Long Term 4.24 7.67 49.19 43.6  Other Long Term Assets, Total 274.45 215.35 442.64 351.41  Other Assets, Total - - - -"
"Property/Plant/Equipment, Total - Net",5482.17,5585.32,5489.44,5597.31
"Property/Plant/Equipment, Total - Gross",7863.55,7827.5,7591.25,7526.01
"Accumulated Depreciation, Total",-2381.38,-2242.18,-2101.81,-1928.7
"Goodwill, Net",-,-,-,-
"Intangibles, Net",27.32,27.32,27.32,35.65
Long Term Investments,3225.22,2853.03,2687.98,2771.46
Note Receivable - Long Term,4.24,7.67,49.19,43.6
"Other Long Term Assets, Total",274.45,215.35,442.64,351.41
"Other Assets, Total",-,-,-,-
Total Current Liabilities,8172.66,8462.93,8119.62,8704.67
"Accounts Payable 4857.51 4873.65 4562.78 5239.03  Payable/Accrued - - - -  Accrued Expenses 1282.75 1154.93 1425.33 1233.81  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 112.98 249.37 249.98 263.74  Other Current liabilities, Total 1919.42 2184.98 1881.53 1968.08","Accounts Payable 4857.51 4873.65 4562.78 5239.03  Payable/Accrued - - - -  Accrued Expenses 1282.75 1154.93 1425.33 1233.81  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 112.98 249.37 249.98 263.74  Other Current liabilities, Total 1919.42 2184.98 1881.53 1968.08","Accounts Payable 4857.51 4873.65 4562.78 5239.03  Payable/Accrued - - - -  Accrued Expenses 1282.75 1154.93 1425.33 1233.81  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 112.98 249.37 249.98 263.74  Other Current liabilities, Total 1919.42 2184.98 1881.53 1968.08","Accounts Payable 4857.51 4873.65 4562.78 5239.03  Payable/Accrued - - - -  Accrued Expenses 1282.75 1154.93 1425.33 1233.81  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 112.98 249.37 249.98 263.74  Other Current liabilities, Total 1919.42 2184.98 1881.53 1968.08","Accounts Payable 4857.51 4873.65 4562.78 5239.03  Payable/Accrued - - - -  Accrued Expenses 1282.75 1154.93 1425.33 1233.81  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 112.98 249.37 249.98 263.74  Other Current liabilities, Total 1919.42 2184.98 1881.53 1968.08"
Accounts Payable,4857.51,4873.65,4562.78,5239.03
Payable/Accrued,-,-,-,-
Accrued Expenses,1282.75,1154.93,1425.33,1233.81
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,112.98,249.37,249.98,263.74
"Other Current liabilities, Total",1919.42,2184.98,1881.53,1968.08
Total Liabilities,8639.89,9212.17,9167.65,10609.18
"Total Long Term Debt 33.15 111.25 355.08 611.94  Long Term Debt - 100 340 580  Capital Lease Obligations 33.15 11.25 15.08 31.94  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 434.07 637.99 692.95 1292.57","Total Long Term Debt 33.15 111.25 355.08 611.94  Long Term Debt - 100 340 580  Capital Lease Obligations 33.15 11.25 15.08 31.94  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 434.07 637.99 692.95 1292.57","Total Long Term Debt 33.15 111.25 355.08 611.94  Long Term Debt - 100 340 580  Capital Lease Obligations 33.15 11.25 15.08 31.94  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 434.07 637.99 692.95 1292.57","Total Long Term Debt 33.15 111.25 355.08 611.94  Long Term Debt - 100 340 580  Capital Lease Obligations 33.15 11.25 15.08 31.94  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 434.07 637.99 692.95 1292.57","Total Long Term Debt 33.15 111.25 355.08 611.94  Long Term Debt - 100 340 580  Capital Lease Obligations 33.15 11.25 15.08 31.94  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 434.07 637.99 692.95 1292.57"
Total Long Term Debt,33.15,111.25,355.08,611.94
Long Term Debt,-,100,340,580
Capital Lease Obligations,33.15,11.25,15.08,31.94
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",434.07,637.99,692.95,1292.57
Total Equity,17617.12,16894.29,15163.27,14709.71
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 590 590 590 590  Additional Paid-In Capital 1.92 1.92 1.92 1.92  Retained Earnings (Accumulated Deficit) 16578.48 15847.59 14384.06 13671.5  Treasury Stock - Common -36.04 -35.89 -35.89 -35.89  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 482.76 490.67 223.18 482.17  Other Equity, Total - - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 590 590 590 590  Additional Paid-In Capital 1.92 1.92 1.92 1.92  Retained Earnings (Accumulated Deficit) 16578.48 15847.59 14384.06 13671.5  Treasury Stock - Common -36.04 -35.89 -35.89 -35.89  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 482.76 490.67 223.18 482.17  Other Equity, Total - - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 590 590 590 590  Additional Paid-In Capital 1.92 1.92 1.92 1.92  Retained Earnings (Accumulated Deficit) 16578.48 15847.59 14384.06 13671.5  Treasury Stock - Common -36.04 -35.89 -35.89 -35.89  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 482.76 490.67 223.18 482.17  Other Equity, Total - - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 590 590 590 590  Additional Paid-In Capital 1.92 1.92 1.92 1.92  Retained Earnings (Accumulated Deficit) 16578.48 15847.59 14384.06 13671.5  Treasury Stock - Common -36.04 -35.89 -35.89 -35.89  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 482.76 490.67 223.18 482.17  Other Equity, Total - - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 590 590 590 590  Additional Paid-In Capital 1.92 1.92 1.92 1.92  Retained Earnings (Accumulated Deficit) 16578.48 15847.59 14384.06 13671.5  Treasury Stock - Common -36.04 -35.89 -35.89 -35.89  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) 482.76 490.67 223.18 482.17  Other Equity, Total - - - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",590,590,590,590
Additional Paid-In Capital,1.92,1.92,1.92,1.92
Retained Earnings (Accumulated Deficit),16578.48,15847.59,14384.06,13671.5
Treasury Stock - Common,-36.04,-35.89,-35.89,-35.89
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),482.76,490.67,223.18,482.17
"Other Equity, Total",-,-,-,-
Total Liabilities & Shareholders' Equity,26257.01,26106.46,24330.93,25318.89
Total Common Shares Outstanding,11.51,11.51,11.51,11.51
Total Preferred Shares Outstanding,-,-,-,-
