Period Ending:,202130/09,202030/09,201930/09,201830/09
Total Current Assets,4832,5387,6082,4821
"Cash and Short Term Investments 4182 4500 5251 3964  Cash - - - -  Cash & Equivalents 4182 4500 5251 3964  Short Term Investments - - - -  Total Receivables, Net 129 126 123 106  Accounts Receivables - Trade, Net 129 126 123 106  Total Inventory 5 3 3 3  Prepaid Expenses 499 546 677 685  Other Current Assets, Total 17 212 28 63","Cash and Short Term Investments 4182 4500 5251 3964  Cash - - - -  Cash & Equivalents 4182 4500 5251 3964  Short Term Investments - - - -  Total Receivables, Net 129 126 123 106  Accounts Receivables - Trade, Net 129 126 123 106  Total Inventory 5 3 3 3  Prepaid Expenses 499 546 677 685  Other Current Assets, Total 17 212 28 63","Cash and Short Term Investments 4182 4500 5251 3964  Cash - - - -  Cash & Equivalents 4182 4500 5251 3964  Short Term Investments - - - -  Total Receivables, Net 129 126 123 106  Accounts Receivables - Trade, Net 129 126 123 106  Total Inventory 5 3 3 3  Prepaid Expenses 499 546 677 685  Other Current Assets, Total 17 212 28 63","Cash and Short Term Investments 4182 4500 5251 3964  Cash - - - -  Cash & Equivalents 4182 4500 5251 3964  Short Term Investments - - - -  Total Receivables, Net 129 126 123 106  Accounts Receivables - Trade, Net 129 126 123 106  Total Inventory 5 3 3 3  Prepaid Expenses 499 546 677 685  Other Current Assets, Total 17 212 28 63","Cash and Short Term Investments 4182 4500 5251 3964  Cash - - - -  Cash & Equivalents 4182 4500 5251 3964  Short Term Investments - - - -  Total Receivables, Net 129 126 123 106  Accounts Receivables - Trade, Net 129 126 123 106  Total Inventory 5 3 3 3  Prepaid Expenses 499 546 677 685  Other Current Assets, Total 17 212 28 63"
Cash and Short Term Investments,4182,4500,5251,3964
Cash,-,-,-,-
Cash & Equivalents,4182,4500,5251,3964
Short Term Investments,-,-,-,-
"Total Receivables, Net",129,126,123,106
"Accounts Receivables - Trade, Net",129,126,123,106
Total Inventory,5,3,3,3
Prepaid Expenses,499,546,677,685
"Other Current Assets, Total",17,212,28,63
Total Assets,35778,35608,34035,30740
"Property/Plant/Equipment, Total - Net 30288 29549 27253 25323  Property/Plant/Equipment, Total - Gross 36760 35513 32630 30159  Accumulated Depreciation, Total -6474 -5967 -5378 -4837  Goodwill, Net - - - -  Intangibles, Net 12 90 36 22  Long Term Investments 36 37 90 59  Note Receivable - Long Term 11 17 21 24  Other Long Term Assets, Total 599 528 553 491  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 30288 29549 27253 25323  Property/Plant/Equipment, Total - Gross 36760 35513 32630 30159  Accumulated Depreciation, Total -6474 -5967 -5378 -4837  Goodwill, Net - - - -  Intangibles, Net 12 90 36 22  Long Term Investments 36 37 90 59  Note Receivable - Long Term 11 17 21 24  Other Long Term Assets, Total 599 528 553 491  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 30288 29549 27253 25323  Property/Plant/Equipment, Total - Gross 36760 35513 32630 30159  Accumulated Depreciation, Total -6474 -5967 -5378 -4837  Goodwill, Net - - - -  Intangibles, Net 12 90 36 22  Long Term Investments 36 37 90 59  Note Receivable - Long Term 11 17 21 24  Other Long Term Assets, Total 599 528 553 491  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 30288 29549 27253 25323  Property/Plant/Equipment, Total - Gross 36760 35513 32630 30159  Accumulated Depreciation, Total -6474 -5967 -5378 -4837  Goodwill, Net - - - -  Intangibles, Net 12 90 36 22  Long Term Investments 36 37 90 59  Note Receivable - Long Term 11 17 21 24  Other Long Term Assets, Total 599 528 553 491  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 30288 29549 27253 25323  Property/Plant/Equipment, Total - Gross 36760 35513 32630 30159  Accumulated Depreciation, Total -6474 -5967 -5378 -4837  Goodwill, Net - - - -  Intangibles, Net 12 90 36 22  Long Term Investments 36 37 90 59  Note Receivable - Long Term 11 17 21 24  Other Long Term Assets, Total 599 528 553 491  Other Assets, Total - - - -"
"Property/Plant/Equipment, Total - Net",30288,29549,27253,25323
"Property/Plant/Equipment, Total - Gross",36760,35513,32630,30159
"Accumulated Depreciation, Total",-6474,-5967,-5378,-4837
"Goodwill, Net",-,-,-,-
"Intangibles, Net",12,90,36,22
Long Term Investments,36,37,90,59
Note Receivable - Long Term,11,17,21,24
"Other Long Term Assets, Total",599,528,553,491
"Other Assets, Total",-,-,-,-
Total Current Liabilities,3249,2885,3433,3511
"Accounts Payable 240 208 218 200  Payable/Accrued - - - -  Accrued Expenses 131 72 166 134  Notes Payable/Short Term Debt - 204 - -  Current Port. of LT Debt/Capital Leases 2136 2160 2060 2316  Other Current liabilities, Total 742 241 989 861","Accounts Payable 240 208 218 200  Payable/Accrued - - - -  Accrued Expenses 131 72 166 134  Notes Payable/Short Term Debt - 204 - -  Current Port. of LT Debt/Capital Leases 2136 2160 2060 2316  Other Current liabilities, Total 742 241 989 861","Accounts Payable 240 208 218 200  Payable/Accrued - - - -  Accrued Expenses 131 72 166 134  Notes Payable/Short Term Debt - 204 - -  Current Port. of LT Debt/Capital Leases 2136 2160 2060 2316  Other Current liabilities, Total 742 241 989 861","Accounts Payable 240 208 218 200  Payable/Accrued - - - -  Accrued Expenses 131 72 166 134  Notes Payable/Short Term Debt - 204 - -  Current Port. of LT Debt/Capital Leases 2136 2160 2060 2316  Other Current liabilities, Total 742 241 989 861","Accounts Payable 240 208 218 200  Payable/Accrued - - - -  Accrued Expenses 131 72 166 134  Notes Payable/Short Term Debt - 204 - -  Current Port. of LT Debt/Capital Leases 2136 2160 2060 2316  Other Current liabilities, Total 742 241 989 861"
Accounts Payable,240,208,218,200
Payable/Accrued,-,-,-,-
Accrued Expenses,131,72,166,134
Notes Payable/Short Term Debt,-,204,-,-
Current Port. of LT Debt/Capital Leases,2136,2160,2060,2316
"Other Current liabilities, Total",742,241,989,861
Total Liabilities,19780,20111,18814,17462
"Total Long Term Debt 16030 16697 14835 13404  Long Term Debt 15393 15754 13676 11989  Capital Lease Obligations 637 943 1159 1415  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 501 529 546 547","Total Long Term Debt 16030 16697 14835 13404  Long Term Debt 15393 15754 13676 11989  Capital Lease Obligations 637 943 1159 1415  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 501 529 546 547","Total Long Term Debt 16030 16697 14835 13404  Long Term Debt 15393 15754 13676 11989  Capital Lease Obligations 637 943 1159 1415  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 501 529 546 547","Total Long Term Debt 16030 16697 14835 13404  Long Term Debt 15393 15754 13676 11989  Capital Lease Obligations 637 943 1159 1415  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 501 529 546 547","Total Long Term Debt 16030 16697 14835 13404  Long Term Debt 15393 15754 13676 11989  Capital Lease Obligations 637 943 1159 1415  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 501 529 546 547"
Total Long Term Debt,16030,16697,14835,13404
Long Term Debt,15393,15754,13676,11989
Capital Lease Obligations,637,943,1159,1415
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",501,529,546,547
Total Equity,15998,15497,15221,13278
