Period Ending:,202331/01,202231/07,202231/01,202131/07
Total Current Assets,19498.29,16159,-,13713.56
"Cash and Short Term Investments 13293.28 10640 - 8310.17  Cash - - - -  Cash & Equivalents 13293.28 10640 - 8310.17  Short Term Investments - - - -  Total Receivables, Net 227.14 169 - 186.01  Accounts Receivables - Trade, Net 227.14 169 - 186.01  Total Inventory - - - -  Prepaid Expenses - - - 411.45  Other Current Assets, Total 5977.88 5350 - 4805.93","Cash and Short Term Investments 13293.28 10640 - 8310.17  Cash - - - -  Cash & Equivalents 13293.28 10640 - 8310.17  Short Term Investments - - - -  Total Receivables, Net 227.14 169 - 186.01  Accounts Receivables - Trade, Net 227.14 169 - 186.01  Total Inventory - - - -  Prepaid Expenses - - - 411.45  Other Current Assets, Total 5977.88 5350 - 4805.93","Cash and Short Term Investments 13293.28 10640 - 8310.17  Cash - - - -  Cash & Equivalents 13293.28 10640 - 8310.17  Short Term Investments - - - -  Total Receivables, Net 227.14 169 - 186.01  Accounts Receivables - Trade, Net 227.14 169 - 186.01  Total Inventory - - - -  Prepaid Expenses - - - 411.45  Other Current Assets, Total 5977.88 5350 - 4805.93","Cash and Short Term Investments 13293.28 10640 - 8310.17  Cash - - - -  Cash & Equivalents 13293.28 10640 - 8310.17  Short Term Investments - - - -  Total Receivables, Net 227.14 169 - 186.01  Accounts Receivables - Trade, Net 227.14 169 - 186.01  Total Inventory - - - -  Prepaid Expenses - - - 411.45  Other Current Assets, Total 5977.88 5350 - 4805.93","Cash and Short Term Investments 13293.28 10640 - 8310.17  Cash - - - -  Cash & Equivalents 13293.28 10640 - 8310.17  Short Term Investments - - - -  Total Receivables, Net 227.14 169 - 186.01  Accounts Receivables - Trade, Net 227.14 169 - 186.01  Total Inventory - - - -  Prepaid Expenses - - - 411.45  Other Current Assets, Total 5977.88 5350 - 4805.93"
Cash and Short Term Investments,13293.28,10640,-,8310.17
Cash,-,-,-,-
Cash & Equivalents,13293.28,10640,-,8310.17
Short Term Investments,-,-,-,-
"Total Receivables, Net",227.14,169,-,186.01
"Accounts Receivables - Trade, Net",227.14,169,-,186.01
Total Inventory,-,-,-,-
Prepaid Expenses,-,-,-,411.45
"Other Current Assets, Total",5977.88,5350,-,4805.93
Total Assets,415261.42,412892,-,404953.11
"Property/Plant/Equipment, Total - Net 362164.01 396637 - 22816.41  Property/Plant/Equipment, Total - Gross 386464.96 - - 23373.05  Accumulated Depreciation, Total -24300.96 - - -556.65  Goodwill, Net - - - -  Intangibles, Net 30651.82 - - 30650.96  Long Term Investments - - - 336789.19  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2864.88 96 - 982.99  Other Assets, Total 5833.17 5181 - -","Property/Plant/Equipment, Total - Net 362164.01 396637 - 22816.41  Property/Plant/Equipment, Total - Gross 386464.96 - - 23373.05  Accumulated Depreciation, Total -24300.96 - - -556.65  Goodwill, Net - - - -  Intangibles, Net 30651.82 - - 30650.96  Long Term Investments - - - 336789.19  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2864.88 96 - 982.99  Other Assets, Total 5833.17 5181 - -","Property/Plant/Equipment, Total - Net 362164.01 396637 - 22816.41  Property/Plant/Equipment, Total - Gross 386464.96 - - 23373.05  Accumulated Depreciation, Total -24300.96 - - -556.65  Goodwill, Net - - - -  Intangibles, Net 30651.82 - - 30650.96  Long Term Investments - - - 336789.19  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2864.88 96 - 982.99  Other Assets, Total 5833.17 5181 - -","Property/Plant/Equipment, Total - Net 362164.01 396637 - 22816.41  Property/Plant/Equipment, Total - Gross 386464.96 - - 23373.05  Accumulated Depreciation, Total -24300.96 - - -556.65  Goodwill, Net - - - -  Intangibles, Net 30651.82 - - 30650.96  Long Term Investments - - - 336789.19  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2864.88 96 - 982.99  Other Assets, Total 5833.17 5181 - -","Property/Plant/Equipment, Total - Net 362164.01 396637 - 22816.41  Property/Plant/Equipment, Total - Gross 386464.96 - - 23373.05  Accumulated Depreciation, Total -24300.96 - - -556.65  Goodwill, Net - - - -  Intangibles, Net 30651.82 - - 30650.96  Long Term Investments - - - 336789.19  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2864.88 96 - 982.99  Other Assets, Total 5833.17 5181 - -"
"Property/Plant/Equipment, Total - Net",362164.01,396637,-,22816.41
"Property/Plant/Equipment, Total - Gross",386464.96,-,-,23373.05
"Accumulated Depreciation, Total",-24300.96,-,-,-556.65
"Goodwill, Net",-,-,-,-
"Intangibles, Net",30651.82,-,-,30650.96
Long Term Investments,-,-,-,336789.19
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",2864.88,96,-,982.99
"Other Assets, Total",5833.17,5181,-,-
Total Current Liabilities,23024.93,17720,-,24326.67
"Accounts Payable 195.71 403 - 361.54  Payable/Accrued - - - -  Accrued Expenses 1083.05 789 - 676.5  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 20401.79 15200 - 22000  Other Current liabilities, Total 1344.38 1328 - 1288.62","Accounts Payable 195.71 403 - 361.54  Payable/Accrued - - - -  Accrued Expenses 1083.05 789 - 676.5  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 20401.79 15200 - 22000  Other Current liabilities, Total 1344.38 1328 - 1288.62","Accounts Payable 195.71 403 - 361.54  Payable/Accrued - - - -  Accrued Expenses 1083.05 789 - 676.5  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 20401.79 15200 - 22000  Other Current liabilities, Total 1344.38 1328 - 1288.62","Accounts Payable 195.71 403 - 361.54  Payable/Accrued - - - -  Accrued Expenses 1083.05 789 - 676.5  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 20401.79 15200 - 22000  Other Current liabilities, Total 1344.38 1328 - 1288.62","Accounts Payable 195.71 403 - 361.54  Payable/Accrued - - - -  Accrued Expenses 1083.05 789 - 676.5  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 20401.79 15200 - 22000  Other Current liabilities, Total 1344.38 1328 - 1288.62"
Accounts Payable,195.71,403,-,361.54
Payable/Accrued,-,-,-,-
Accrued Expenses,1083.05,789,-,676.5
