Period Ending:,202231/05,202130/11,202030/11,201930/11
Total Current Assets,18083,21371.8,18551.69,17351.79
"Cash and Short Term Investments 12843 15986.14 14125.01 12670.03  Cash - - - -  Cash & Equivalents 12843 15986.14 14125.01 12670.03  Short Term Investments - - - -  Total Receivables, Net 871 911.52 645.89 804.47  Accounts Receivables - Trade, Net 871 911.52 645.89 804.47  Total Inventory - - - -  Prepaid Expenses - 388.24 349.03 355.11  Other Current Assets, Total 4369 4085.9 3431.76 3522.18","Cash and Short Term Investments 12843 15986.14 14125.01 12670.03  Cash - - - -  Cash & Equivalents 12843 15986.14 14125.01 12670.03  Short Term Investments - - - -  Total Receivables, Net 871 911.52 645.89 804.47  Accounts Receivables - Trade, Net 871 911.52 645.89 804.47  Total Inventory - - - -  Prepaid Expenses - 388.24 349.03 355.11  Other Current Assets, Total 4369 4085.9 3431.76 3522.18","Cash and Short Term Investments 12843 15986.14 14125.01 12670.03  Cash - - - -  Cash & Equivalents 12843 15986.14 14125.01 12670.03  Short Term Investments - - - -  Total Receivables, Net 871 911.52 645.89 804.47  Accounts Receivables - Trade, Net 871 911.52 645.89 804.47  Total Inventory - - - -  Prepaid Expenses - 388.24 349.03 355.11  Other Current Assets, Total 4369 4085.9 3431.76 3522.18","Cash and Short Term Investments 12843 15986.14 14125.01 12670.03  Cash - - - -  Cash & Equivalents 12843 15986.14 14125.01 12670.03  Short Term Investments - - - -  Total Receivables, Net 871 911.52 645.89 804.47  Accounts Receivables - Trade, Net 871 911.52 645.89 804.47  Total Inventory - - - -  Prepaid Expenses - 388.24 349.03 355.11  Other Current Assets, Total 4369 4085.9 3431.76 3522.18","Cash and Short Term Investments 12843 15986.14 14125.01 12670.03  Cash - - - -  Cash & Equivalents 12843 15986.14 14125.01 12670.03  Short Term Investments - - - -  Total Receivables, Net 871 911.52 645.89 804.47  Accounts Receivables - Trade, Net 871 911.52 645.89 804.47  Total Inventory - - - -  Prepaid Expenses - 388.24 349.03 355.11  Other Current Assets, Total 4369 4085.9 3431.76 3522.18"
Cash and Short Term Investments,12843,15986.14,14125.01,12670.03
Cash,-,-,-,-
Cash & Equivalents,12843,15986.14,14125.01,12670.03
Short Term Investments,-,-,-,-
"Total Receivables, Net",871,911.52,645.89,804.47
"Accounts Receivables - Trade, Net",871,911.52,645.89,804.47
Total Inventory,-,-,-,-
Prepaid Expenses,-,388.24,349.03,355.11
"Other Current Assets, Total",4369,4085.9,3431.76,3522.18
Total Assets,562272,566257.03,525378.52,515480.98
