Period Ending:,202331/01,202231/07,202231/01,202131/07
Total Current Assets,33763.08,31393,-,27085.43
"Cash and Short Term Investments 23912.32 21399 - 18185.81  Cash - - - -  Cash & Equivalents 23912.32 21399 - 18185.81  Short Term Investments - - - -  Total Receivables, Net 0.02 - - -  Accounts Receivables - Trade, Net - - - -  Total Inventory - - - -  Prepaid Expenses - - - 381.77  Other Current Assets, Total 9850.74 9994 - 8517.85","Cash and Short Term Investments 23912.32 21399 - 18185.81  Cash - - - -  Cash & Equivalents 23912.32 21399 - 18185.81  Short Term Investments - - - -  Total Receivables, Net 0.02 - - -  Accounts Receivables - Trade, Net - - - -  Total Inventory - - - -  Prepaid Expenses - - - 381.77  Other Current Assets, Total 9850.74 9994 - 8517.85","Cash and Short Term Investments 23912.32 21399 - 18185.81  Cash - - - -  Cash & Equivalents 23912.32 21399 - 18185.81  Short Term Investments - - - -  Total Receivables, Net 0.02 - - -  Accounts Receivables - Trade, Net - - - -  Total Inventory - - - -  Prepaid Expenses - - - 381.77  Other Current Assets, Total 9850.74 9994 - 8517.85","Cash and Short Term Investments 23912.32 21399 - 18185.81  Cash - - - -  Cash & Equivalents 23912.32 21399 - 18185.81  Short Term Investments - - - -  Total Receivables, Net 0.02 - - -  Accounts Receivables - Trade, Net - - - -  Total Inventory - - - -  Prepaid Expenses - - - 381.77  Other Current Assets, Total 9850.74 9994 - 8517.85","Cash and Short Term Investments 23912.32 21399 - 18185.81  Cash - - - -  Cash & Equivalents 23912.32 21399 - 18185.81  Short Term Investments - - - -  Total Receivables, Net 0.02 - - -  Accounts Receivables - Trade, Net - - - -  Total Inventory - - - -  Prepaid Expenses - - - 381.77  Other Current Assets, Total 9850.74 9994 - 8517.85"
Cash and Short Term Investments,23912.32,21399,-,18185.81
Cash,-,-,-,-
Cash & Equivalents,23912.32,21399,-,18185.81
Short Term Investments,-,-,-,-
"Total Receivables, Net",0.02,-,-,-
"Accounts Receivables - Trade, Net",-,-,-,-
Total Inventory,-,-,-,-
Prepaid Expenses,-,-,-,381.77
"Other Current Assets, Total",9850.74,9994,-,8517.85
Total Assets,433395.91,434634,-,385982.57
