Period Ending:,202130/09,202030/09,201930/09,201830/09
Total Current Assets,697.13,688.42,634.45,604.86
"Cash and Short Term Investments 548.95 533.82 477.34 430.99  Cash - - - -  Cash & Equivalents 548.95 533.82 477.34 430.99  Short Term Investments - - - -  Total Receivables, Net 70.95 70.92 79.72 95.47  Accounts Receivables - Trade, Net 66.36 66.27 74.25 90  Total Inventory 38.21 38.63 37.6 41.14  Prepaid Expenses 27.85 27.26 27.31 28.93  Other Current Assets, Total 11.18 17.78 12.47 8.33","Cash and Short Term Investments 548.95 533.82 477.34 430.99  Cash - - - -  Cash & Equivalents 548.95 533.82 477.34 430.99  Short Term Investments - - - -  Total Receivables, Net 70.95 70.92 79.72 95.47  Accounts Receivables - Trade, Net 66.36 66.27 74.25 90  Total Inventory 38.21 38.63 37.6 41.14  Prepaid Expenses 27.85 27.26 27.31 28.93  Other Current Assets, Total 11.18 17.78 12.47 8.33","Cash and Short Term Investments 548.95 533.82 477.34 430.99  Cash - - - -  Cash & Equivalents 548.95 533.82 477.34 430.99  Short Term Investments - - - -  Total Receivables, Net 70.95 70.92 79.72 95.47  Accounts Receivables - Trade, Net 66.36 66.27 74.25 90  Total Inventory 38.21 38.63 37.6 41.14  Prepaid Expenses 27.85 27.26 27.31 28.93  Other Current Assets, Total 11.18 17.78 12.47 8.33","Cash and Short Term Investments 548.95 533.82 477.34 430.99  Cash - - - -  Cash & Equivalents 548.95 533.82 477.34 430.99  Short Term Investments - - - -  Total Receivables, Net 70.95 70.92 79.72 95.47  Accounts Receivables - Trade, Net 66.36 66.27 74.25 90  Total Inventory 38.21 38.63 37.6 41.14  Prepaid Expenses 27.85 27.26 27.31 28.93  Other Current Assets, Total 11.18 17.78 12.47 8.33","Cash and Short Term Investments 548.95 533.82 477.34 430.99  Cash - - - -  Cash & Equivalents 548.95 533.82 477.34 430.99  Short Term Investments - - - -  Total Receivables, Net 70.95 70.92 79.72 95.47  Accounts Receivables - Trade, Net 66.36 66.27 74.25 90  Total Inventory 38.21 38.63 37.6 41.14  Prepaid Expenses 27.85 27.26 27.31 28.93  Other Current Assets, Total 11.18 17.78 12.47 8.33"
Cash and Short Term Investments,548.95,533.82,477.34,430.99
Cash,-,-,-,-
Cash & Equivalents,548.95,533.82,477.34,430.99
Short Term Investments,-,-,-,-
"Total Receivables, Net",70.95,70.92,79.72,95.47
"Accounts Receivables - Trade, Net",66.36,66.27,74.25,90
Total Inventory,38.21,38.63,37.6,41.14
Prepaid Expenses,27.85,27.26,27.31,28.93
