Period Ending:,202328/02,202231/08,202228/02,202131/08
Total Current Assets,37022,41196,33452.81,28428.25
"Cash and Short Term Investments 31378.16 27259 30917.62 14635.89  Cash - - - -  Cash & Equivalents 31378.16 27259 30917.62 14635.89  Short Term Investments - - - -  Total Receivables, Net 4385.88 1753 1719.39 1804.83  Accounts Receivables - Trade, Net 1859.47 1753 1719.39 1804.83  Total Inventory - - - -  Prepaid Expenses - - - 701.16  Other Current Assets, Total 1257.96 12184 815.8 11286.36","Cash and Short Term Investments 31378.16 27259 30917.62 14635.89  Cash - - - -  Cash & Equivalents 31378.16 27259 30917.62 14635.89  Short Term Investments - - - -  Total Receivables, Net 4385.88 1753 1719.39 1804.83  Accounts Receivables - Trade, Net 1859.47 1753 1719.39 1804.83  Total Inventory - - - -  Prepaid Expenses - - - 701.16  Other Current Assets, Total 1257.96 12184 815.8 11286.36","Cash and Short Term Investments 31378.16 27259 30917.62 14635.89  Cash - - - -  Cash & Equivalents 31378.16 27259 30917.62 14635.89  Short Term Investments - - - -  Total Receivables, Net 4385.88 1753 1719.39 1804.83  Accounts Receivables - Trade, Net 1859.47 1753 1719.39 1804.83  Total Inventory - - - -  Prepaid Expenses - - - 701.16  Other Current Assets, Total 1257.96 12184 815.8 11286.36","Cash and Short Term Investments 31378.16 27259 30917.62 14635.89  Cash - - - -  Cash & Equivalents 31378.16 27259 30917.62 14635.89  Short Term Investments - - - -  Total Receivables, Net 4385.88 1753 1719.39 1804.83  Accounts Receivables - Trade, Net 1859.47 1753 1719.39 1804.83  Total Inventory - - - -  Prepaid Expenses - - - 701.16  Other Current Assets, Total 1257.96 12184 815.8 11286.36","Cash and Short Term Investments 31378.16 27259 30917.62 14635.89  Cash - - - -  Cash & Equivalents 31378.16 27259 30917.62 14635.89  Short Term Investments - - - -  Total Receivables, Net 4385.88 1753 1719.39 1804.83  Accounts Receivables - Trade, Net 1859.47 1753 1719.39 1804.83  Total Inventory - - - -  Prepaid Expenses - - - 701.16  Other Current Assets, Total 1257.96 12184 815.8 11286.36"
Cash and Short Term Investments,31378.16,27259,30917.62,14635.89
Cash,-,-,-,-
Cash & Equivalents,31378.16,27259,30917.62,14635.89
Short Term Investments,-,-,-,-
"Total Receivables, Net",4385.88,1753,1719.39,1804.83
"Accounts Receivables - Trade, Net",1859.47,1753,1719.39,1804.83
Total Inventory,-,-,-,-
Prepaid Expenses,-,-,-,701.16
"Other Current Assets, Total",1257.96,12184,815.8,11286.36
Total Assets,839036.26,784470,781668.89,785480.86
