Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Current Assets,2443,2466.36,2434.49,1305.38
"Cash and Short Term Investments 1650 1867.92 2024.67 1034.66  Cash - - - -  Cash & Equivalents 1650 1867.92 2024.67 1034.66  Short Term Investments - - - -  Total Receivables, Net 520 444.44 286.73 198.79  Accounts Receivables - Trade, Net 520 441.44 280.13 197.65  Total Inventory 15 18.4 14.03 11.03  Prepaid Expenses 164 125.48 96.69 45.55  Other Current Assets, Total 94 10.13 12.37 15.35","Cash and Short Term Investments 1650 1867.92 2024.67 1034.66  Cash - - - -  Cash & Equivalents 1650 1867.92 2024.67 1034.66  Short Term Investments - - - -  Total Receivables, Net 520 444.44 286.73 198.79  Accounts Receivables - Trade, Net 520 441.44 280.13 197.65  Total Inventory 15 18.4 14.03 11.03  Prepaid Expenses 164 125.48 96.69 45.55  Other Current Assets, Total 94 10.13 12.37 15.35","Cash and Short Term Investments 1650 1867.92 2024.67 1034.66  Cash - - - -  Cash & Equivalents 1650 1867.92 2024.67 1034.66  Short Term Investments - - - -  Total Receivables, Net 520 444.44 286.73 198.79  Accounts Receivables - Trade, Net 520 441.44 280.13 197.65  Total Inventory 15 18.4 14.03 11.03  Prepaid Expenses 164 125.48 96.69 45.55  Other Current Assets, Total 94 10.13 12.37 15.35","Cash and Short Term Investments 1650 1867.92 2024.67 1034.66  Cash - - - -  Cash & Equivalents 1650 1867.92 2024.67 1034.66  Short Term Investments - - - -  Total Receivables, Net 520 444.44 286.73 198.79  Accounts Receivables - Trade, Net 520 441.44 280.13 197.65  Total Inventory 15 18.4 14.03 11.03  Prepaid Expenses 164 125.48 96.69 45.55  Other Current Assets, Total 94 10.13 12.37 15.35","Cash and Short Term Investments 1650 1867.92 2024.67 1034.66  Cash - - - -  Cash & Equivalents 1650 1867.92 2024.67 1034.66  Short Term Investments - - - -  Total Receivables, Net 520 444.44 286.73 198.79  Accounts Receivables - Trade, Net 520 441.44 280.13 197.65  Total Inventory 15 18.4 14.03 11.03  Prepaid Expenses 164 125.48 96.69 45.55  Other Current Assets, Total 94 10.13 12.37 15.35"
Cash and Short Term Investments,1650,1867.92,2024.67,1034.66
Cash,-,-,-,-
Cash & Equivalents,1650,1867.92,2024.67,1034.66
Short Term Investments,-,-,-,-
"Total Receivables, Net",520,444.44,286.73,198.79
"Accounts Receivables - Trade, Net",520,441.44,280.13,197.65
Total Inventory,15,18.4,14.03,11.03
Prepaid Expenses,164,125.48,96.69,45.55
"Other Current Assets, Total",94,10.13,12.37,15.35
Total Assets,2843,2995.01,2862.25,1922.43
"Property/Plant/Equipment, Total - Net 136 181.59 192.83 210.47  Property/Plant/Equipment, Total - Gross - 263.14 241.91 229.69  Accumulated Depreciation, Total - -81.55 -49.08 -19.22  Goodwill, Net 32 60.92 89.04 117.15  Intangibles, Net - 0.63 1.34 2.05  Long Term Investments 230 - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 285.51 144.56 287.38  Other Assets, Total -411 - - -","Property/Plant/Equipment, Total - Net 136 181.59 192.83 210.47  Property/Plant/Equipment, Total - Gross - 263.14 241.91 229.69  Accumulated Depreciation, Total - -81.55 -49.08 -19.22  Goodwill, Net 32 60.92 89.04 117.15  Intangibles, Net - 0.63 1.34 2.05  Long Term Investments 230 - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 285.51 144.56 287.38  Other Assets, Total -411 - - -","Property/Plant/Equipment, Total - Net 136 181.59 192.83 210.47  Property/Plant/Equipment, Total - Gross - 263.14 241.91 229.69  Accumulated Depreciation, Total - -81.55 -49.08 -19.22  Goodwill, Net 32 60.92 89.04 117.15  Intangibles, Net - 0.63 1.34 2.05  Long Term Investments 230 - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 285.51 144.56 287.38  Other Assets, Total -411 - - -","Property/Plant/Equipment, Total - Net 136 181.59 192.83 210.47  Property/Plant/Equipment, Total - Gross - 263.14 241.91 229.69  Accumulated Depreciation, Total - -81.55 -49.08 -19.22  Goodwill, Net 32 60.92 89.04 117.15  Intangibles, Net - 0.63 1.34 2.05  Long Term Investments 230 - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 285.51 144.56 287.38  Other Assets, Total -411 - - -","Property/Plant/Equipment, Total - Net 136 181.59 192.83 210.47  Property/Plant/Equipment, Total - Gross - 263.14 241.91 229.69  Accumulated Depreciation, Total - -81.55 -49.08 -19.22  Goodwill, Net 32 60.92 89.04 117.15  Intangibles, Net - 0.63 1.34 2.05  Long Term Investments 230 - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 285.51 144.56 287.38  Other Assets, Total -411 - - -"
"Property/Plant/Equipment, Total - Net",136,181.59,192.83,210.47
"Property/Plant/Equipment, Total - Gross",-,263.14,241.91,229.69
"Accumulated Depreciation, Total",-,-81.55,-49.08,-19.22
"Goodwill, Net",32,60.92,89.04,117.15
"Intangibles, Net",-,0.63,1.34,2.05
Long Term Investments,230,-,-,-
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",2,285.51,144.56,287.38
"Other Assets, Total",-411,-,-,-
Total Current Liabilities,705,624.37,569.04,644.51
"Accounts Payable 29 37.71 17 6.77  Payable/Accrued - - - -  Accrued Expenses 41 95.21 26.45 66.86  Notes Payable/Short Term Debt - - 77.78 310.5  Current Port. of LT Debt/Capital Leases 125 104.19 124.99 81.24  Other Current liabilities, Total 510 387.26 322.83 179.13","Accounts Payable 29 37.71 17 6.77  Payable/Accrued - - - -  Accrued Expenses 41 95.21 26.45 66.86  Notes Payable/Short Term Debt - - 77.78 310.5  Current Port. of LT Debt/Capital Leases 125 104.19 124.99 81.24  Other Current liabilities, Total 510 387.26 322.83 179.13","Accounts Payable 29 37.71 17 6.77  Payable/Accrued - - - -  Accrued Expenses 41 95.21 26.45 66.86  Notes Payable/Short Term Debt - - 77.78 310.5  Current Port. of LT Debt/Capital Leases 125 104.19 124.99 81.24  Other Current liabilities, Total 510 387.26 322.83 179.13","Accounts Payable 29 37.71 17 6.77  Payable/Accrued - - - -  Accrued Expenses 41 95.21 26.45 66.86  Notes Payable/Short Term Debt - - 77.78 310.5  Current Port. of LT Debt/Capital Leases 125 104.19 124.99 81.24  Other Current liabilities, Total 510 387.26 322.83 179.13","Accounts Payable 29 37.71 17 6.77  Payable/Accrued - - - -  Accrued Expenses 41 95.21 26.45 66.86  Notes Payable/Short Term Debt - - 77.78 310.5  Current Port. of LT Debt/Capital Leases 125 104.19 124.99 81.24  Other Current liabilities, Total 510 387.26 322.83 179.13"
Accounts Payable,29,37.71,17,6.77
Payable/Accrued,-,-,-,-
Accrued Expenses,41,95.21,26.45,66.86
Notes Payable/Short Term Debt,-,-,77.78,310.5
Current Port. of LT Debt/Capital Leases,125,104.19,124.99,81.24
"Other Current liabilities, Total",510,387.26,322.83,179.13
Total Liabilities,1500,743.12,791.98,992.43
