Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Current Assets,4822,4003.78,2834.23,3067.15
"Cash and Short Term Investments 3925 2659.11 2113.55 2200.21  Cash - - - -  Cash & Equivalents 3675 2345.31 1394.13 2174.2  Short Term Investments 250 313.81 719.42 26.01  Total Receivables, Net 602 1205.4 530.82 747.27  Accounts Receivables - Trade, Net 602 1205.4 530.82 747.27  Total Inventory 8 10.55 6.54 5.5  Prepaid Expenses 108 106.32 86.66 75.18  Other Current Assets, Total 179 22.39 96.67 38.99","Cash and Short Term Investments 3925 2659.11 2113.55 2200.21  Cash - - - -  Cash & Equivalents 3675 2345.31 1394.13 2174.2  Short Term Investments 250 313.81 719.42 26.01  Total Receivables, Net 602 1205.4 530.82 747.27  Accounts Receivables - Trade, Net 602 1205.4 530.82 747.27  Total Inventory 8 10.55 6.54 5.5  Prepaid Expenses 108 106.32 86.66 75.18  Other Current Assets, Total 179 22.39 96.67 38.99","Cash and Short Term Investments 3925 2659.11 2113.55 2200.21  Cash - - - -  Cash & Equivalents 3675 2345.31 1394.13 2174.2  Short Term Investments 250 313.81 719.42 26.01  Total Receivables, Net 602 1205.4 530.82 747.27  Accounts Receivables - Trade, Net 602 1205.4 530.82 747.27  Total Inventory 8 10.55 6.54 5.5  Prepaid Expenses 108 106.32 86.66 75.18  Other Current Assets, Total 179 22.39 96.67 38.99","Cash and Short Term Investments 3925 2659.11 2113.55 2200.21  Cash - - - -  Cash & Equivalents 3675 2345.31 1394.13 2174.2  Short Term Investments 250 313.81 719.42 26.01  Total Receivables, Net 602 1205.4 530.82 747.27  Accounts Receivables - Trade, Net 602 1205.4 530.82 747.27  Total Inventory 8 10.55 6.54 5.5  Prepaid Expenses 108 106.32 86.66 75.18  Other Current Assets, Total 179 22.39 96.67 38.99","Cash and Short Term Investments 3925 2659.11 2113.55 2200.21  Cash - - - -  Cash & Equivalents 3675 2345.31 1394.13 2174.2  Short Term Investments 250 313.81 719.42 26.01  Total Receivables, Net 602 1205.4 530.82 747.27  Accounts Receivables - Trade, Net 602 1205.4 530.82 747.27  Total Inventory 8 10.55 6.54 5.5  Prepaid Expenses 108 106.32 86.66 75.18  Other Current Assets, Total 179 22.39 96.67 38.99"
Cash and Short Term Investments,3925,2659.11,2113.55,2200.21
Cash,-,-,-,-
Cash & Equivalents,3675,2345.31,1394.13,2174.2
Short Term Investments,250,313.81,719.42,26.01
"Total Receivables, Net",602,1205.4,530.82,747.27
"Accounts Receivables - Trade, Net",602,1205.4,530.82,747.27
Total Inventory,8,10.55,6.54,5.5
Prepaid Expenses,108,106.32,86.66,75.18
