Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Current Assets,15870,15004,13558,13193.33
"Cash and Short Term Investments 3917 4145 4710 4314.12  Cash - - - -  Cash & Equivalents 3917 4145 4498 4314.12  Short Term Investments - - 212 -  Total Receivables, Net 5520 5216 4860 5425.83  Accounts Receivables - Trade, Net 5520 5216 4860 5425.83  Total Inventory 5586 5090 3473 3051.62  Prepaid Expenses 199 211 151 139.94  Other Current Assets, Total 648 342 364 261.81","Cash and Short Term Investments 3917 4145 4710 4314.12  Cash - - - -  Cash & Equivalents 3917 4145 4498 4314.12  Short Term Investments - - 212 -  Total Receivables, Net 5520 5216 4860 5425.83  Accounts Receivables - Trade, Net 5520 5216 4860 5425.83  Total Inventory 5586 5090 3473 3051.62  Prepaid Expenses 199 211 151 139.94  Other Current Assets, Total 648 342 364 261.81","Cash and Short Term Investments 3917 4145 4710 4314.12  Cash - - - -  Cash & Equivalents 3917 4145 4498 4314.12  Short Term Investments - - 212 -  Total Receivables, Net 5520 5216 4860 5425.83  Accounts Receivables - Trade, Net 5520 5216 4860 5425.83  Total Inventory 5586 5090 3473 3051.62  Prepaid Expenses 199 211 151 139.94  Other Current Assets, Total 648 342 364 261.81","Cash and Short Term Investments 3917 4145 4710 4314.12  Cash - - - -  Cash & Equivalents 3917 4145 4498 4314.12  Short Term Investments - - 212 -  Total Receivables, Net 5520 5216 4860 5425.83  Accounts Receivables - Trade, Net 5520 5216 4860 5425.83  Total Inventory 5586 5090 3473 3051.62  Prepaid Expenses 199 211 151 139.94  Other Current Assets, Total 648 342 364 261.81","Cash and Short Term Investments 3917 4145 4710 4314.12  Cash - - - -  Cash & Equivalents 3917 4145 4498 4314.12  Short Term Investments - - 212 -  Total Receivables, Net 5520 5216 4860 5425.83  Accounts Receivables - Trade, Net 5520 5216 4860 5425.83  Total Inventory 5586 5090 3473 3051.62  Prepaid Expenses 199 211 151 139.94  Other Current Assets, Total 648 342 364 261.81"
Cash and Short Term Investments,3917,4145,4710,4314.12
Cash,-,-,-,-
Cash & Equivalents,3917,4145,4498,4314.12
Short Term Investments,-,-,212,-
"Total Receivables, Net",5520,5216,4860,5425.83
"Accounts Receivables - Trade, Net",5520,5216,4860,5425.83
Total Inventory,5586,5090,3473,3051.62
Prepaid Expenses,199,211,151,139.94
"Other Current Assets, Total",648,342,364,261.81
Total Assets,22758,22273,20499,18505.33
