Period Ending:,202231/03,202131/03,202031/03,201931/03
Total Current Assets,4690.27,4057.86,3806,2830.43
"Cash and Short Term Investments 2676.79 2243.77 1964.24 952.76  Cash - - - -  Cash & Equivalents 2676.79 2243.77 1964.24 952.76  Short Term Investments - - - -  Total Receivables, Net 1332.57 1206.49 1201.22 1214.67  Accounts Receivables - Trade, Net 996.43 896.34 841.86 976.54  Total Inventory 647.6 576.44 608.14 636.14  Prepaid Expenses 6.91 7.16 9.02 9.48  Other Current Assets, Total 26.4 23.99 23.38 17.38","Cash and Short Term Investments 2676.79 2243.77 1964.24 952.76  Cash - - - -  Cash & Equivalents 2676.79 2243.77 1964.24 952.76  Short Term Investments - - - -  Total Receivables, Net 1332.57 1206.49 1201.22 1214.67  Accounts Receivables - Trade, Net 996.43 896.34 841.86 976.54  Total Inventory 647.6 576.44 608.14 636.14  Prepaid Expenses 6.91 7.16 9.02 9.48  Other Current Assets, Total 26.4 23.99 23.38 17.38","Cash and Short Term Investments 2676.79 2243.77 1964.24 952.76  Cash - - - -  Cash & Equivalents 2676.79 2243.77 1964.24 952.76  Short Term Investments - - - -  Total Receivables, Net 1332.57 1206.49 1201.22 1214.67  Accounts Receivables - Trade, Net 996.43 896.34 841.86 976.54  Total Inventory 647.6 576.44 608.14 636.14  Prepaid Expenses 6.91 7.16 9.02 9.48  Other Current Assets, Total 26.4 23.99 23.38 17.38","Cash and Short Term Investments 2676.79 2243.77 1964.24 952.76  Cash - - - -  Cash & Equivalents 2676.79 2243.77 1964.24 952.76  Short Term Investments - - - -  Total Receivables, Net 1332.57 1206.49 1201.22 1214.67  Accounts Receivables - Trade, Net 996.43 896.34 841.86 976.54  Total Inventory 647.6 576.44 608.14 636.14  Prepaid Expenses 6.91 7.16 9.02 9.48  Other Current Assets, Total 26.4 23.99 23.38 17.38","Cash and Short Term Investments 2676.79 2243.77 1964.24 952.76  Cash - - - -  Cash & Equivalents 2676.79 2243.77 1964.24 952.76  Short Term Investments - - - -  Total Receivables, Net 1332.57 1206.49 1201.22 1214.67  Accounts Receivables - Trade, Net 996.43 896.34 841.86 976.54  Total Inventory 647.6 576.44 608.14 636.14  Prepaid Expenses 6.91 7.16 9.02 9.48  Other Current Assets, Total 26.4 23.99 23.38 17.38"
Cash and Short Term Investments,2676.79,2243.77,1964.24,952.76
Cash,-,-,-,-
Cash & Equivalents,2676.79,2243.77,1964.24,952.76
Short Term Investments,-,-,-,-
"Total Receivables, Net",1332.57,1206.49,1201.22,1214.67
"Accounts Receivables - Trade, Net",996.43,896.34,841.86,976.54
Total Inventory,647.6,576.44,608.14,636.14
Prepaid Expenses,6.91,7.16,9.02,9.48
"Other Current Assets, Total",26.4,23.99,23.38,17.38
Total Assets,7571.52,6962.33,6744.63,5858.56
"Property/Plant/Equipment, Total - Net 2534.88 2531.55 2539.36 2571.95  Property/Plant/Equipment, Total - Gross 4651.04 4599.07 4523.55 4523.3  Accumulated Depreciation, Total -2116.16 -2067.53 -1984.19 -1951.35  Goodwill, Net - - - -  Intangibles, Net 57.11 97.54 138.21 178.34  Long Term Investments 154.54 156.65 132.08 167.01  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 134.71 118.74 128.99 110.83  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 2534.88 2531.55 2539.36 2571.95  Property/Plant/Equipment, Total - Gross 4651.04 4599.07 4523.55 4523.3  Accumulated Depreciation, Total -2116.16 -2067.53 -1984.19 -1951.35  Goodwill, Net - - - -  Intangibles, Net 57.11 97.54 138.21 178.34  Long Term Investments 154.54 156.65 132.08 167.01  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 134.71 118.74 128.99 110.83  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 2534.88 2531.55 2539.36 2571.95  Property/Plant/Equipment, Total - Gross 4651.04 4599.07 4523.55 4523.3  Accumulated Depreciation, Total -2116.16 -2067.53 -1984.19 -1951.35  Goodwill, Net - - - -  Intangibles, Net 57.11 97.54 138.21 178.34  Long Term Investments 154.54 156.65 132.08 167.01  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 134.71 118.74 128.99 110.83  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 2534.88 2531.55 2539.36 2571.95  Property/Plant/Equipment, Total - Gross 4651.04 4599.07 4523.55 4523.3  Accumulated Depreciation, Total -2116.16 -2067.53 -1984.19 -1951.35  Goodwill, Net - - - -  Intangibles, Net 57.11 97.54 138.21 178.34  Long Term Investments 154.54 156.65 132.08 167.01  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 134.71 118.74 128.99 110.83  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 2534.88 2531.55 2539.36 2571.95  Property/Plant/Equipment, Total - Gross 4651.04 4599.07 4523.55 4523.3  Accumulated Depreciation, Total -2116.16 -2067.53 -1984.19 -1951.35  Goodwill, Net - - - -  Intangibles, Net 57.11 97.54 138.21 178.34  Long Term Investments 154.54 156.65 132.08 167.01  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 134.71 118.74 128.99 110.83  Other Assets, Total - - - -"
"Property/Plant/Equipment, Total - Net",2534.88,2531.55,2539.36,2571.95
"Property/Plant/Equipment, Total - Gross",4651.04,4599.07,4523.55,4523.3
"Accumulated Depreciation, Total",-2116.16,-2067.53,-1984.19,-1951.35
"Goodwill, Net",-,-,-,-
"Intangibles, Net",57.11,97.54,138.21,178.34
Long Term Investments,154.54,156.65,132.08,167.01
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",134.71,118.74,128.99,110.83
"Other Assets, Total",-,-,-,-
Total Current Liabilities,1781.13,1893.86,1848.11,1659.99
"Accounts Payable 536.11 440.27 495.56 441.86  Payable/Accrued - - - -  Accrued Expenses 274.13 289.82 301.69 261.76  Notes Payable/Short Term Debt 280 300 300 350  Current Port. of LT Debt/Capital Leases 132.17 337.43 234.36 115.7  Other Current liabilities, Total 558.72 526.33 516.5 490.67","Accounts Payable 536.11 440.27 495.56 441.86  Payable/Accrued - - - -  Accrued Expenses 274.13 289.82 301.69 261.76  Notes Payable/Short Term Debt 280 300 300 350  Current Port. of LT Debt/Capital Leases 132.17 337.43 234.36 115.7  Other Current liabilities, Total 558.72 526.33 516.5 490.67","Accounts Payable 536.11 440.27 495.56 441.86  Payable/Accrued - - - -  Accrued Expenses 274.13 289.82 301.69 261.76  Notes Payable/Short Term Debt 280 300 300 350  Current Port. of LT Debt/Capital Leases 132.17 337.43 234.36 115.7  Other Current liabilities, Total 558.72 526.33 516.5 490.67","Accounts Payable 536.11 440.27 495.56 441.86  Payable/Accrued - - - -  Accrued Expenses 274.13 289.82 301.69 261.76  Notes Payable/Short Term Debt 280 300 300 350  Current Port. of LT Debt/Capital Leases 132.17 337.43 234.36 115.7  Other Current liabilities, Total 558.72 526.33 516.5 490.67","Accounts Payable 536.11 440.27 495.56 441.86  Payable/Accrued - - - -  Accrued Expenses 274.13 289.82 301.69 261.76  Notes Payable/Short Term Debt 280 300 300 350  Current Port. of LT Debt/Capital Leases 132.17 337.43 234.36 115.7  Other Current liabilities, Total 558.72 526.33 516.5 490.67"
Accounts Payable,536.11,440.27,495.56,441.86
Payable/Accrued,-,-,-,-
Accrued Expenses,274.13,289.82,301.69,261.76
Notes Payable/Short Term Debt,280,300,300,350
Current Port. of LT Debt/Capital Leases,132.17,337.43,234.36,115.7
"Other Current liabilities, Total",558.72,526.33,516.5,490.67
Total Liabilities,2371.38,2302.82,2363.16,2223.17
"Total Long Term Debt 543.93 373.18 488.67 545.72  Long Term Debt 508.49 308.49 408.49 510.9  Capital Lease Obligations 35.44 64.69 80.18 34.82  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 46.33 35.78 26.38 17.46","Total Long Term Debt 543.93 373.18 488.67 545.72  Long Term Debt 508.49 308.49 408.49 510.9  Capital Lease Obligations 35.44 64.69 80.18 34.82  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 46.33 35.78 26.38 17.46","Total Long Term Debt 543.93 373.18 488.67 545.72  Long Term Debt 508.49 308.49 408.49 510.9  Capital Lease Obligations 35.44 64.69 80.18 34.82  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 46.33 35.78 26.38 17.46","Total Long Term Debt 543.93 373.18 488.67 545.72  Long Term Debt 508.49 308.49 408.49 510.9  Capital Lease Obligations 35.44 64.69 80.18 34.82  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 46.33 35.78 26.38 17.46","Total Long Term Debt 543.93 373.18 488.67 545.72  Long Term Debt 508.49 308.49 408.49 510.9  Capital Lease Obligations 35.44 64.69 80.18 34.82  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 46.33 35.78 26.38 17.46"
Total Long Term Debt,543.93,373.18,488.67,545.72
Long Term Debt,508.49,308.49,408.49,510.9
Capital Lease Obligations,35.44,64.69,80.18,34.82
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",46.33,35.78,26.38,17.46
Total Equity,5200.13,4659.51,4381.47,3635.4
