Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,1979.86,1874,1877.15,1662.46
"Cash and Short Term Investments 897.49 898 1010.77 737.67  Cash - - - -  Cash & Equivalents 748.57 898 1010.77 737.67  Short Term Investments 148.91 - - -  Total Receivables, Net 924.54 946 836.26 900.89  Accounts Receivables - Trade, Net 877.92 881 775.53 859.64  Total Inventory 7.77 7 5.94 3.4  Prepaid Expenses 21.15 19 20.46 17.61  Other Current Assets, Total 128.91 4 3.72 2.9","Cash and Short Term Investments 897.49 898 1010.77 737.67  Cash - - - -  Cash & Equivalents 748.57 898 1010.77 737.67  Short Term Investments 148.91 - - -  Total Receivables, Net 924.54 946 836.26 900.89  Accounts Receivables - Trade, Net 877.92 881 775.53 859.64  Total Inventory 7.77 7 5.94 3.4  Prepaid Expenses 21.15 19 20.46 17.61  Other Current Assets, Total 128.91 4 3.72 2.9","Cash and Short Term Investments 897.49 898 1010.77 737.67  Cash - - - -  Cash & Equivalents 748.57 898 1010.77 737.67  Short Term Investments 148.91 - - -  Total Receivables, Net 924.54 946 836.26 900.89  Accounts Receivables - Trade, Net 877.92 881 775.53 859.64  Total Inventory 7.77 7 5.94 3.4  Prepaid Expenses 21.15 19 20.46 17.61  Other Current Assets, Total 128.91 4 3.72 2.9","Cash and Short Term Investments 897.49 898 1010.77 737.67  Cash - - - -  Cash & Equivalents 748.57 898 1010.77 737.67  Short Term Investments 148.91 - - -  Total Receivables, Net 924.54 946 836.26 900.89  Accounts Receivables - Trade, Net 877.92 881 775.53 859.64  Total Inventory 7.77 7 5.94 3.4  Prepaid Expenses 21.15 19 20.46 17.61  Other Current Assets, Total 128.91 4 3.72 2.9","Cash and Short Term Investments 897.49 898 1010.77 737.67  Cash - - - -  Cash & Equivalents 748.57 898 1010.77 737.67  Short Term Investments 148.91 - - -  Total Receivables, Net 924.54 946 836.26 900.89  Accounts Receivables - Trade, Net 877.92 881 775.53 859.64  Total Inventory 7.77 7 5.94 3.4  Prepaid Expenses 21.15 19 20.46 17.61  Other Current Assets, Total 128.91 4 3.72 2.9"
Cash and Short Term Investments,897.49,898,1010.77,737.67
Cash,-,-,-,-
Cash & Equivalents,748.57,898,1010.77,737.67
Short Term Investments,148.91,-,-,-
"Total Receivables, Net",924.54,946,836.26,900.89
"Accounts Receivables - Trade, Net",877.92,881,775.53,859.64
Total Inventory,7.77,7,5.94,3.4
Prepaid Expenses,21.15,19,20.46,17.61
"Other Current Assets, Total",128.91,4,3.72,2.9
Total Assets,12102.17,10361,10235.59,10338.98
