Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,35892,31202,27275.16,27701.89
"Cash and Short Term Investments 21671 18237 16310.27 17089.13  Cash - - - -  Cash & Equivalents 21671 18237 16310.27 17089.13  Short Term Investments - - - -  Total Receivables, Net 4011 3947 3403.99 3941.33  Accounts Receivables - Trade, Net 4011 3947 3403.99 3941.33  Total Inventory 306 246 214.29 63.95  Prepaid Expenses - 5410.48 4323.1 4278.72  Other Current Assets, Total 9904 8772 3023.51 2328.76","Cash and Short Term Investments 21671 18237 16310.27 17089.13  Cash - - - -  Cash & Equivalents 21671 18237 16310.27 17089.13  Short Term Investments - - - -  Total Receivables, Net 4011 3947 3403.99 3941.33  Accounts Receivables - Trade, Net 4011 3947 3403.99 3941.33  Total Inventory 306 246 214.29 63.95  Prepaid Expenses - 5410.48 4323.1 4278.72  Other Current Assets, Total 9904 8772 3023.51 2328.76","Cash and Short Term Investments 21671 18237 16310.27 17089.13  Cash - - - -  Cash & Equivalents 21671 18237 16310.27 17089.13  Short Term Investments - - - -  Total Receivables, Net 4011 3947 3403.99 3941.33  Accounts Receivables - Trade, Net 4011 3947 3403.99 3941.33  Total Inventory 306 246 214.29 63.95  Prepaid Expenses - 5410.48 4323.1 4278.72  Other Current Assets, Total 9904 8772 3023.51 2328.76","Cash and Short Term Investments 21671 18237 16310.27 17089.13  Cash - - - -  Cash & Equivalents 21671 18237 16310.27 17089.13  Short Term Investments - - - -  Total Receivables, Net 4011 3947 3403.99 3941.33  Accounts Receivables - Trade, Net 4011 3947 3403.99 3941.33  Total Inventory 306 246 214.29 63.95  Prepaid Expenses - 5410.48 4323.1 4278.72  Other Current Assets, Total 9904 8772 3023.51 2328.76","Cash and Short Term Investments 21671 18237 16310.27 17089.13  Cash - - - -  Cash & Equivalents 21671 18237 16310.27 17089.13  Short Term Investments - - - -  Total Receivables, Net 4011 3947 3403.99 3941.33  Accounts Receivables - Trade, Net 4011 3947 3403.99 3941.33  Total Inventory 306 246 214.29 63.95  Prepaid Expenses - 5410.48 4323.1 4278.72  Other Current Assets, Total 9904 8772 3023.51 2328.76"
Cash and Short Term Investments,21671,18237,16310.27,17089.13
Cash,-,-,-,-
Cash & Equivalents,21671,18237,16310.27,17089.13
Short Term Investments,-,-,-,-
"Total Receivables, Net",4011,3947,3403.99,3941.33
"Accounts Receivables - Trade, Net",4011,3947,3403.99,3941.33
Total Inventory,306,246,214.29,63.95
Prepaid Expenses,-,5410.48,4323.1,4278.72
