Period Ending:,202231/01,202131/01,202031/01,201931/01
Total Current Assets,226.99,672.36,1009.04,1265.83
"Cash and Short Term Investments 120.1 473.02 617.79 792.56  Cash - - - -  Cash & Equivalents 120.1 473.02 617.79 792.56  Short Term Investments - - - -  Total Receivables, Net 33.13 152.18 249.75 320.67  Accounts Receivables - Trade, Net 33.13 152.18 249.75 320.67  Total Inventory 50.34 19.06 124.53 61.76  Prepaid Expenses 14.24 - - -  Other Current Assets, Total 9.18 28.09 16.97 90.85","Cash and Short Term Investments 120.1 473.02 617.79 792.56  Cash - - - -  Cash & Equivalents 120.1 473.02 617.79 792.56  Short Term Investments - - - -  Total Receivables, Net 33.13 152.18 249.75 320.67  Accounts Receivables - Trade, Net 33.13 152.18 249.75 320.67  Total Inventory 50.34 19.06 124.53 61.76  Prepaid Expenses 14.24 - - -  Other Current Assets, Total 9.18 28.09 16.97 90.85","Cash and Short Term Investments 120.1 473.02 617.79 792.56  Cash - - - -  Cash & Equivalents 120.1 473.02 617.79 792.56  Short Term Investments - - - -  Total Receivables, Net 33.13 152.18 249.75 320.67  Accounts Receivables - Trade, Net 33.13 152.18 249.75 320.67  Total Inventory 50.34 19.06 124.53 61.76  Prepaid Expenses 14.24 - - -  Other Current Assets, Total 9.18 28.09 16.97 90.85","Cash and Short Term Investments 120.1 473.02 617.79 792.56  Cash - - - -  Cash & Equivalents 120.1 473.02 617.79 792.56  Short Term Investments - - - -  Total Receivables, Net 33.13 152.18 249.75 320.67  Accounts Receivables - Trade, Net 33.13 152.18 249.75 320.67  Total Inventory 50.34 19.06 124.53 61.76  Prepaid Expenses 14.24 - - -  Other Current Assets, Total 9.18 28.09 16.97 90.85","Cash and Short Term Investments 120.1 473.02 617.79 792.56  Cash - - - -  Cash & Equivalents 120.1 473.02 617.79 792.56  Short Term Investments - - - -  Total Receivables, Net 33.13 152.18 249.75 320.67  Accounts Receivables - Trade, Net 33.13 152.18 249.75 320.67  Total Inventory 50.34 19.06 124.53 61.76  Prepaid Expenses 14.24 - - -  Other Current Assets, Total 9.18 28.09 16.97 90.85"
Cash and Short Term Investments,120.1,473.02,617.79,792.56
Cash,-,-,-,-
Cash & Equivalents,120.1,473.02,617.79,792.56
Short Term Investments,-,-,-,-
"Total Receivables, Net",33.13,152.18,249.75,320.67
"Accounts Receivables - Trade, Net",33.13,152.18,249.75,320.67
Total Inventory,50.34,19.06,124.53,61.76
Prepaid Expenses,14.24,-,-,-
"Other Current Assets, Total",9.18,28.09,16.97,90.85
Total Assets,298.88,935.56,1166.61,1347.65
"Property/Plant/Equipment, Total - Net 0.67 127.5 27.79 25.4  Property/Plant/Equipment, Total - Gross 97.78 217.33 95.83 70.63  Accumulated Depreciation, Total -97.1 -89.83 -68.04 -45.23  Goodwill, Net - - - -  Intangibles, Net - 35.51 70.06 36.37  Long Term Investments - - - -  Note Receivable - Long Term 15.57 28.19 40.56 -  Other Long Term Assets, Total 55.64 72 19.14 20.05  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 0.67 127.5 27.79 25.4  Property/Plant/Equipment, Total - Gross 97.78 217.33 95.83 70.63  Accumulated Depreciation, Total -97.1 -89.83 -68.04 -45.23  Goodwill, Net - - - -  Intangibles, Net - 35.51 70.06 36.37  Long Term Investments - - - -  Note Receivable - Long Term 15.57 28.19 40.56 -  Other Long Term Assets, Total 55.64 72 19.14 20.05  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 0.67 127.5 27.79 25.4  Property/Plant/Equipment, Total - Gross 97.78 217.33 95.83 70.63  Accumulated Depreciation, Total -97.1 -89.83 -68.04 -45.23  Goodwill, Net - - - -  Intangibles, Net - 35.51 70.06 36.37  Long Term Investments - - - -  Note Receivable - Long Term 15.57 28.19 40.56 -  Other Long Term Assets, Total 55.64 72 19.14 20.05  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 0.67 127.5 27.79 25.4  Property/Plant/Equipment, Total - Gross 97.78 217.33 95.83 70.63  Accumulated Depreciation, Total -97.1 -89.83 -68.04 -45.23  Goodwill, Net - - - -  Intangibles, Net - 35.51 70.06 36.37  Long Term Investments - - - -  Note Receivable - Long Term 15.57 28.19 40.56 -  Other Long Term Assets, Total 55.64 72 19.14 20.05  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 0.67 127.5 27.79 25.4  Property/Plant/Equipment, Total - Gross 97.78 217.33 95.83 70.63  Accumulated Depreciation, Total -97.1 -89.83 -68.04 -45.23  Goodwill, Net - - - -  Intangibles, Net - 35.51 70.06 36.37  Long Term Investments - - - -  Note Receivable - Long Term 15.57 28.19 40.56 -  Other Long Term Assets, Total 55.64 72 19.14 20.05  Other Assets, Total - - - -"
"Property/Plant/Equipment, Total - Net",0.67,127.5,27.79,25.4
"Property/Plant/Equipment, Total - Gross",97.78,217.33,95.83,70.63
"Accumulated Depreciation, Total",-97.1,-89.83,-68.04,-45.23
"Goodwill, Net",-,-,-,-
"Intangibles, Net",-,35.51,70.06,36.37
Long Term Investments,-,-,-,-
Note Receivable - Long Term,15.57,28.19,40.56,-
"Other Long Term Assets, Total",55.64,72,19.14,20.05
"Other Assets, Total",-,-,-,-
Total Current Liabilities,28.59,198.85,72.4,144.24
"Accounts Payable 7.54 36.28 15.89 110.28  Payable/Accrued - - - -  Accrued Expenses 8.41 7.65 8.63 10.37  Notes Payable/Short Term Debt - 100 - -  Current Port. of LT Debt/Capital Leases 0.86 0.9 - -  Other Current liabilities, Total 11.79 54.02 47.88 23.59","Accounts Payable 7.54 36.28 15.89 110.28  Payable/Accrued - - - -  Accrued Expenses 8.41 7.65 8.63 10.37  Notes Payable/Short Term Debt - 100 - -  Current Port. of LT Debt/Capital Leases 0.86 0.9 - -  Other Current liabilities, Total 11.79 54.02 47.88 23.59","Accounts Payable 7.54 36.28 15.89 110.28  Payable/Accrued - - - -  Accrued Expenses 8.41 7.65 8.63 10.37  Notes Payable/Short Term Debt - 100 - -  Current Port. of LT Debt/Capital Leases 0.86 0.9 - -  Other Current liabilities, Total 11.79 54.02 47.88 23.59","Accounts Payable 7.54 36.28 15.89 110.28  Payable/Accrued - - - -  Accrued Expenses 8.41 7.65 8.63 10.37  Notes Payable/Short Term Debt - 100 - -  Current Port. of LT Debt/Capital Leases 0.86 0.9 - -  Other Current liabilities, Total 11.79 54.02 47.88 23.59","Accounts Payable 7.54 36.28 15.89 110.28  Payable/Accrued - - - -  Accrued Expenses 8.41 7.65 8.63 10.37  Notes Payable/Short Term Debt - 100 - -  Current Port. of LT Debt/Capital Leases 0.86 0.9 - -  Other Current liabilities, Total 11.79 54.02 47.88 23.59"
Accounts Payable,7.54,36.28,15.89,110.28
Payable/Accrued,-,-,-,-
Accrued Expenses,8.41,7.65,8.63,10.37
Notes Payable/Short Term Debt,-,100,-,-
Current Port. of LT Debt/Capital Leases,0.86,0.9,-,-
"Other Current liabilities, Total",11.79,54.02,47.88,23.59
Total Liabilities,89.71,209.24,83.47,144.24
"Total Long Term Debt 61.12 1.98 2.81 -  Long Term Debt 60 - - -  Capital Lease Obligations 1.12 1.98 2.81 -  Deferred Income Tax - - - -  Minority Interest - - 8.26 -  Other Liabilities, Total - 8.41 - -","Total Long Term Debt 61.12 1.98 2.81 -  Long Term Debt 60 - - -  Capital Lease Obligations 1.12 1.98 2.81 -  Deferred Income Tax - - - -  Minority Interest - - 8.26 -  Other Liabilities, Total - 8.41 - -","Total Long Term Debt 61.12 1.98 2.81 -  Long Term Debt 60 - - -  Capital Lease Obligations 1.12 1.98 2.81 -  Deferred Income Tax - - - -  Minority Interest - - 8.26 -  Other Liabilities, Total - 8.41 - -","Total Long Term Debt 61.12 1.98 2.81 -  Long Term Debt 60 - - -  Capital Lease Obligations 1.12 1.98 2.81 -  Deferred Income Tax - - - -  Minority Interest - - 8.26 -  Other Liabilities, Total - 8.41 - -","Total Long Term Debt 61.12 1.98 2.81 -  Long Term Debt 60 - - -  Capital Lease Obligations 1.12 1.98 2.81 -  Deferred Income Tax - - - -  Minority Interest - - 8.26 -  Other Liabilities, Total - 8.41 - -"
Total Long Term Debt,61.12,1.98,2.81,-
Long Term Debt,60,-,-,-
Capital Lease Obligations,1.12,1.98,2.81,-
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,8.26,-
"Other Liabilities, Total",-,8.41,-,-
Total Equity,209.17,726.32,1083.13,1203.42
