Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Current Assets,4334,4107.37,3194.66,3084.26
"Cash and Short Term Investments 2868 1292.7 897.15 556.21  Cash - - - -  Cash & Equivalents 1518 1292.7 897.15 556.21  Short Term Investments 1350 - - -  Total Receivables, Net 1258 1231.06 796.06 642.3  Accounts Receivables - Trade, Net 1258 1231.06 796.06 642.3  Total Inventory 42 53.47 41.1 34.97  Prepaid Expenses - - - 53.31  Other Current Assets, Total 166 1530.13 1460.34 1797.47","Cash and Short Term Investments 2868 1292.7 897.15 556.21  Cash - - - -  Cash & Equivalents 1518 1292.7 897.15 556.21  Short Term Investments 1350 - - -  Total Receivables, Net 1258 1231.06 796.06 642.3  Accounts Receivables - Trade, Net 1258 1231.06 796.06 642.3  Total Inventory 42 53.47 41.1 34.97  Prepaid Expenses - - - 53.31  Other Current Assets, Total 166 1530.13 1460.34 1797.47","Cash and Short Term Investments 2868 1292.7 897.15 556.21  Cash - - - -  Cash & Equivalents 1518 1292.7 897.15 556.21  Short Term Investments 1350 - - -  Total Receivables, Net 1258 1231.06 796.06 642.3  Accounts Receivables - Trade, Net 1258 1231.06 796.06 642.3  Total Inventory 42 53.47 41.1 34.97  Prepaid Expenses - - - 53.31  Other Current Assets, Total 166 1530.13 1460.34 1797.47","Cash and Short Term Investments 2868 1292.7 897.15 556.21  Cash - - - -  Cash & Equivalents 1518 1292.7 897.15 556.21  Short Term Investments 1350 - - -  Total Receivables, Net 1258 1231.06 796.06 642.3  Accounts Receivables - Trade, Net 1258 1231.06 796.06 642.3  Total Inventory 42 53.47 41.1 34.97  Prepaid Expenses - - - 53.31  Other Current Assets, Total 166 1530.13 1460.34 1797.47","Cash and Short Term Investments 2868 1292.7 897.15 556.21  Cash - - - -  Cash & Equivalents 1518 1292.7 897.15 556.21  Short Term Investments 1350 - - -  Total Receivables, Net 1258 1231.06 796.06 642.3  Accounts Receivables - Trade, Net 1258 1231.06 796.06 642.3  Total Inventory 42 53.47 41.1 34.97  Prepaid Expenses - - - 53.31  Other Current Assets, Total 166 1530.13 1460.34 1797.47"
Cash and Short Term Investments,2868,1292.7,897.15,556.21
Cash,-,-,-,-
Cash & Equivalents,1518,1292.7,897.15,556.21
Short Term Investments,1350,-,-,-
"Total Receivables, Net",1258,1231.06,796.06,642.3
"Accounts Receivables - Trade, Net",1258,1231.06,796.06,642.3
Total Inventory,42,53.47,41.1,34.97
Prepaid Expenses,-,-,-,53.31
"Other Current Assets, Total",166,1530.13,1460.34,1797.47
Total Assets,4984,4633.48,3615.86,3586.64
"Property/Plant/Equipment, Total - Net 34 40.39 37.23 53.57  Property/Plant/Equipment, Total - Gross - - - 338.83  Accumulated Depreciation, Total - - - -285.26  Goodwill, Net 18 11.33 3.09 7.21  Intangibles, Net 110 68.45 40.94 123.78  Long Term Investments 160 100 60 60  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 305.94 279.94 257.82  Other Assets, Total 626 - - -","Property/Plant/Equipment, Total - Net 34 40.39 37.23 53.57  Property/Plant/Equipment, Total - Gross - - - 338.83  Accumulated Depreciation, Total - - - -285.26  Goodwill, Net 18 11.33 3.09 7.21  Intangibles, Net 110 68.45 40.94 123.78  Long Term Investments 160 100 60 60  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 305.94 279.94 257.82  Other Assets, Total 626 - - -","Property/Plant/Equipment, Total - Net 34 40.39 37.23 53.57  Property/Plant/Equipment, Total - Gross - - - 338.83  Accumulated Depreciation, Total - - - -285.26  Goodwill, Net 18 11.33 3.09 7.21  Intangibles, Net 110 68.45 40.94 123.78  Long Term Investments 160 100 60 60  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 305.94 279.94 257.82  Other Assets, Total 626 - - -","Property/Plant/Equipment, Total - Net 34 40.39 37.23 53.57  Property/Plant/Equipment, Total - Gross - - - 338.83  Accumulated Depreciation, Total - - - -285.26  Goodwill, Net 18 11.33 3.09 7.21  Intangibles, Net 110 68.45 40.94 123.78  Long Term Investments 160 100 60 60  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 305.94 279.94 257.82  Other Assets, Total 626 - - -","Property/Plant/Equipment, Total - Net 34 40.39 37.23 53.57  Property/Plant/Equipment, Total - Gross - - - 338.83  Accumulated Depreciation, Total - - - -285.26  Goodwill, Net 18 11.33 3.09 7.21  Intangibles, Net 110 68.45 40.94 123.78  Long Term Investments 160 100 60 60  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 305.94 279.94 257.82  Other Assets, Total 626 - - -"
"Property/Plant/Equipment, Total - Net",34,40.39,37.23,53.57
"Property/Plant/Equipment, Total - Gross",-,-,-,338.83
"Accumulated Depreciation, Total",-,-,-,-285.26
"Goodwill, Net",18,11.33,3.09,7.21
"Intangibles, Net",110,68.45,40.94,123.78
Long Term Investments,160,100,60,60
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",2,305.94,279.94,257.82
"Other Assets, Total",626,-,-,-
Total Current Liabilities,2872,2721.2,1709.68,1230.99
"Accounts Payable 842 833.39 436.21 328.25  Payable/Accrued - - - -  Accrued Expenses 8 - - 16.44  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 6 8.16 9.92 25.26  Other Current liabilities, Total 2016 1879.66 1263.55 861.04","Accounts Payable 842 833.39 436.21 328.25  Payable/Accrued - - - -  Accrued Expenses 8 - - 16.44  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 6 8.16 9.92 25.26  Other Current liabilities, Total 2016 1879.66 1263.55 861.04","Accounts Payable 842 833.39 436.21 328.25  Payable/Accrued - - - -  Accrued Expenses 8 - - 16.44  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 6 8.16 9.92 25.26  Other Current liabilities, Total 2016 1879.66 1263.55 861.04","Accounts Payable 842 833.39 436.21 328.25  Payable/Accrued - - - -  Accrued Expenses 8 - - 16.44  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 6 8.16 9.92 25.26  Other Current liabilities, Total 2016 1879.66 1263.55 861.04","Accounts Payable 842 833.39 436.21 328.25  Payable/Accrued - - - -  Accrued Expenses 8 - - 16.44  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 6 8.16 9.92 25.26  Other Current liabilities, Total 2016 1879.66 1263.55 861.04"
Accounts Payable,842,833.39,436.21,328.25
Payable/Accrued,-,-,-,-
Accrued Expenses,8,-,-,16.44
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,6,8.16,9.92,25.26
"Other Current liabilities, Total",2016,1879.66,1263.55,861.04
Total Liabilities,2894,2744.2,1734.25,1256.53
"Total Long Term Debt 7 9.55 11.29 14.11  Long Term Debt - - - -  Capital Lease Obligations 7 9.55 11.29 14.11  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 15 13.45 13.27 11.43","Total Long Term Debt 7 9.55 11.29 14.11  Long Term Debt - - - -  Capital Lease Obligations 7 9.55 11.29 14.11  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 15 13.45 13.27 11.43","Total Long Term Debt 7 9.55 11.29 14.11  Long Term Debt - - - -  Capital Lease Obligations 7 9.55 11.29 14.11  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 15 13.45 13.27 11.43","Total Long Term Debt 7 9.55 11.29 14.11  Long Term Debt - - - -  Capital Lease Obligations 7 9.55 11.29 14.11  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 15 13.45 13.27 11.43","Total Long Term Debt 7 9.55 11.29 14.11  Long Term Debt - - - -  Capital Lease Obligations 7 9.55 11.29 14.11  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 15 13.45 13.27 11.43"
Total Long Term Debt,7,9.55,11.29,14.11
Long Term Debt,-,-,-,-
Capital Lease Obligations,7,9.55,11.29,14.11
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",15,13.45,13.27,11.43
Total Equity,2090,1889.28,1881.61,2330.11
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 761 761.98 761.98 761.98  Additional Paid-In Capital 851 842.45 842.13 842.13  Retained Earnings (Accumulated Deficit) 558 378.7 371.5 780.17  Treasury Stock - Common -87 -93.84 -94 -54.17  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 7 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 761 761.98 761.98 761.98  Additional Paid-In Capital 851 842.45 842.13 842.13  Retained Earnings (Accumulated Deficit) 558 378.7 371.5 780.17  Treasury Stock - Common -87 -93.84 -94 -54.17  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 7 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 761 761.98 761.98 761.98  Additional Paid-In Capital 851 842.45 842.13 842.13  Retained Earnings (Accumulated Deficit) 558 378.7 371.5 780.17  Treasury Stock - Common -87 -93.84 -94 -54.17  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 7 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 761 761.98 761.98 761.98  Additional Paid-In Capital 851 842.45 842.13 842.13  Retained Earnings (Accumulated Deficit) 558 378.7 371.5 780.17  Treasury Stock - Common -87 -93.84 -94 -54.17  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 7 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 761 761.98 761.98 761.98  Additional Paid-In Capital 851 842.45 842.13 842.13  Retained Earnings (Accumulated Deficit) 558 378.7 371.5 780.17  Treasury Stock - Common -87 -93.84 -94 -54.17  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 7 - - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",761,761.98,761.98,761.98
Additional Paid-In Capital,851,842.45,842.13,842.13
Retained Earnings (Accumulated Deficit),558,378.7,371.5,780.17
Treasury Stock - Common,-87,-93.84,-94,-54.17
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",7,-,-,-
Total Liabilities & Shareholders' Equity,4984,4633.48,3615.86,3586.64
Total Common Shares Outstanding,1.72,1.71,1.71,1.74
Total Preferred Shares Outstanding,-,-,-,-
