Period Ending:,202231/10,202131/10,202031/10,201931/10
Total Current Assets,4077,2945,2165.91,1654.43
"Cash and Short Term Investments 3123 2409 1757.02 1333.55  Cash - - - -  Cash & Equivalents 3123 2409 1757.02 1333.55  Short Term Investments - - - -  Total Receivables, Net 650 307 224.91 134.17  Accounts Receivables - Trade, Net 650 307 224.91 134.17  Total Inventory 227 165 132.33 164.97  Prepaid Expenses 47 25 46.45 16.71  Other Current Assets, Total 30 39 5.2 5.02","Cash and Short Term Investments 3123 2409 1757.02 1333.55  Cash - - - -  Cash & Equivalents 3123 2409 1757.02 1333.55  Short Term Investments - - - -  Total Receivables, Net 650 307 224.91 134.17  Accounts Receivables - Trade, Net 650 307 224.91 134.17  Total Inventory 227 165 132.33 164.97  Prepaid Expenses 47 25 46.45 16.71  Other Current Assets, Total 30 39 5.2 5.02","Cash and Short Term Investments 3123 2409 1757.02 1333.55  Cash - - - -  Cash & Equivalents 3123 2409 1757.02 1333.55  Short Term Investments - - - -  Total Receivables, Net 650 307 224.91 134.17  Accounts Receivables - Trade, Net 650 307 224.91 134.17  Total Inventory 227 165 132.33 164.97  Prepaid Expenses 47 25 46.45 16.71  Other Current Assets, Total 30 39 5.2 5.02","Cash and Short Term Investments 3123 2409 1757.02 1333.55  Cash - - - -  Cash & Equivalents 3123 2409 1757.02 1333.55  Short Term Investments - - - -  Total Receivables, Net 650 307 224.91 134.17  Accounts Receivables - Trade, Net 650 307 224.91 134.17  Total Inventory 227 165 132.33 164.97  Prepaid Expenses 47 25 46.45 16.71  Other Current Assets, Total 30 39 5.2 5.02","Cash and Short Term Investments 3123 2409 1757.02 1333.55  Cash - - - -  Cash & Equivalents 3123 2409 1757.02 1333.55  Short Term Investments - - - -  Total Receivables, Net 650 307 224.91 134.17  Accounts Receivables - Trade, Net 650 307 224.91 134.17  Total Inventory 227 165 132.33 164.97  Prepaid Expenses 47 25 46.45 16.71  Other Current Assets, Total 30 39 5.2 5.02"
Cash and Short Term Investments,3123,2409,1757.02,1333.55
Cash,-,-,-,-
Cash & Equivalents,3123,2409,1757.02,1333.55
Short Term Investments,-,-,-,-
"Total Receivables, Net",650,307,224.91,134.17
"Accounts Receivables - Trade, Net",650,307,224.91,134.17
Total Inventory,227,165,132.33,164.97
Prepaid Expenses,47,25,46.45,16.71
