Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,11166,10540.39,9072.76,8714.68
"Cash and Short Term Investments 5388 5416.01 5393.82 5084.4  Cash - - - -  Cash & Equivalents 5388 5416.01 5393.82 5084.4  Short Term Investments - - - -  Total Receivables, Net 1624 1687.7 1155.96 1334.68  Accounts Receivables - Trade, Net 1624 1114.76 1155.96 1334.68  Total Inventory 3596 3067.37 2267.08 2071.03  Prepaid Expenses 58 48.99 64.47 59.98  Other Current Assets, Total 500 320.32 191.43 164.6","Cash and Short Term Investments 5388 5416.01 5393.82 5084.4  Cash - - - -  Cash & Equivalents 5388 5416.01 5393.82 5084.4  Short Term Investments - - - -  Total Receivables, Net 1624 1687.7 1155.96 1334.68  Accounts Receivables - Trade, Net 1624 1114.76 1155.96 1334.68  Total Inventory 3596 3067.37 2267.08 2071.03  Prepaid Expenses 58 48.99 64.47 59.98  Other Current Assets, Total 500 320.32 191.43 164.6","Cash and Short Term Investments 5388 5416.01 5393.82 5084.4  Cash - - - -  Cash & Equivalents 5388 5416.01 5393.82 5084.4  Short Term Investments - - - -  Total Receivables, Net 1624 1687.7 1155.96 1334.68  Accounts Receivables - Trade, Net 1624 1114.76 1155.96 1334.68  Total Inventory 3596 3067.37 2267.08 2071.03  Prepaid Expenses 58 48.99 64.47 59.98  Other Current Assets, Total 500 320.32 191.43 164.6","Cash and Short Term Investments 5388 5416.01 5393.82 5084.4  Cash - - - -  Cash & Equivalents 5388 5416.01 5393.82 5084.4  Short Term Investments - - - -  Total Receivables, Net 1624 1687.7 1155.96 1334.68  Accounts Receivables - Trade, Net 1624 1114.76 1155.96 1334.68  Total Inventory 3596 3067.37 2267.08 2071.03  Prepaid Expenses 58 48.99 64.47 59.98  Other Current Assets, Total 500 320.32 191.43 164.6","Cash and Short Term Investments 5388 5416.01 5393.82 5084.4  Cash - - - -  Cash & Equivalents 5388 5416.01 5393.82 5084.4  Short Term Investments - - - -  Total Receivables, Net 1624 1687.7 1155.96 1334.68  Accounts Receivables - Trade, Net 1624 1114.76 1155.96 1334.68  Total Inventory 3596 3067.37 2267.08 2071.03  Prepaid Expenses 58 48.99 64.47 59.98  Other Current Assets, Total 500 320.32 191.43 164.6"
Cash and Short Term Investments,5388,5416.01,5393.82,5084.4
Cash,-,-,-,-
Cash & Equivalents,5388,5416.01,5393.82,5084.4
Short Term Investments,-,-,-,-
"Total Receivables, Net",1624,1687.7,1155.96,1334.68
"Accounts Receivables - Trade, Net",1624,1114.76,1155.96,1334.68
Total Inventory,3596,3067.37,2267.08,2071.03
Prepaid Expenses,58,48.99,64.47,59.98
