Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Current Assets,6591,4813,4369.67,3607.31
"Cash and Short Term Investments 3011 2505 2540.38 2263.94  Cash - - - -  Cash & Equivalents 3011 2505 2540.38 2263.94  Short Term Investments - - - -  Total Receivables, Net 2488 1682 1373.44 874.93  Accounts Receivables - Trade, Net 2488 1682 1355.21 769.67  Total Inventory 1062 597 438.47 435.85  Prepaid Expenses 17 24 13.75 26.91  Other Current Assets, Total 13 5 3.62 5.68","Cash and Short Term Investments 3011 2505 2540.38 2263.94  Cash - - - -  Cash & Equivalents 3011 2505 2540.38 2263.94  Short Term Investments - - - -  Total Receivables, Net 2488 1682 1373.44 874.93  Accounts Receivables - Trade, Net 2488 1682 1355.21 769.67  Total Inventory 1062 597 438.47 435.85  Prepaid Expenses 17 24 13.75 26.91  Other Current Assets, Total 13 5 3.62 5.68","Cash and Short Term Investments 3011 2505 2540.38 2263.94  Cash - - - -  Cash & Equivalents 3011 2505 2540.38 2263.94  Short Term Investments - - - -  Total Receivables, Net 2488 1682 1373.44 874.93  Accounts Receivables - Trade, Net 2488 1682 1355.21 769.67  Total Inventory 1062 597 438.47 435.85  Prepaid Expenses 17 24 13.75 26.91  Other Current Assets, Total 13 5 3.62 5.68","Cash and Short Term Investments 3011 2505 2540.38 2263.94  Cash - - - -  Cash & Equivalents 3011 2505 2540.38 2263.94  Short Term Investments - - - -  Total Receivables, Net 2488 1682 1373.44 874.93  Accounts Receivables - Trade, Net 2488 1682 1355.21 769.67  Total Inventory 1062 597 438.47 435.85  Prepaid Expenses 17 24 13.75 26.91  Other Current Assets, Total 13 5 3.62 5.68","Cash and Short Term Investments 3011 2505 2540.38 2263.94  Cash - - - -  Cash & Equivalents 3011 2505 2540.38 2263.94  Short Term Investments - - - -  Total Receivables, Net 2488 1682 1373.44 874.93  Accounts Receivables - Trade, Net 2488 1682 1355.21 769.67  Total Inventory 1062 597 438.47 435.85  Prepaid Expenses 17 24 13.75 26.91  Other Current Assets, Total 13 5 3.62 5.68"
Cash and Short Term Investments,3011,2505,2540.38,2263.94
Cash,-,-,-,-
Cash & Equivalents,3011,2505,2540.38,2263.94
Short Term Investments,-,-,-,-
"Total Receivables, Net",2488,1682,1373.44,874.93
"Accounts Receivables - Trade, Net",2488,1682,1355.21,769.67
Total Inventory,1062,597,438.47,435.85
Prepaid Expenses,17,24,13.75,26.91
"Other Current Assets, Total",13,5,3.62,5.68
Total Assets,12552,9742,8894.47,8329.28
"Property/Plant/Equipment, Total - Net 5757 4756 4357.86 4568.08  Property/Plant/Equipment, Total - Gross - 8874.24 7878.6 7555.86  Accumulated Depreciation, Total - -4117.59 -3520.75 -2987.78  Goodwill, Net - - - -  Intangibles, Net 38 51 65.24 76.46  Long Term Investments 9 10 7.11 7.11  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 2 94.58 70.32  Other Assets, Total -1258 -970 - -","Property/Plant/Equipment, Total - Net 5757 4756 4357.86 4568.08  Property/Plant/Equipment, Total - Gross - 8874.24 7878.6 7555.86  Accumulated Depreciation, Total - -4117.59 -3520.75 -2987.78  Goodwill, Net - - - -  Intangibles, Net 38 51 65.24 76.46  Long Term Investments 9 10 7.11 7.11  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 2 94.58 70.32  Other Assets, Total -1258 -970 - -","Property/Plant/Equipment, Total - Net 5757 4756 4357.86 4568.08  Property/Plant/Equipment, Total - Gross - 8874.24 7878.6 7555.86  Accumulated Depreciation, Total - -4117.59 -3520.75 -2987.78  Goodwill, Net - - - -  Intangibles, Net 38 51 65.24 76.46  Long Term Investments 9 10 7.11 7.11  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 2 94.58 70.32  Other Assets, Total -1258 -970 - -","Property/Plant/Equipment, Total - Net 5757 4756 4357.86 4568.08  Property/Plant/Equipment, Total - Gross - 8874.24 7878.6 7555.86  Accumulated Depreciation, Total - -4117.59 -3520.75 -2987.78  Goodwill, Net - - - -  Intangibles, Net 38 51 65.24 76.46  Long Term Investments 9 10 7.11 7.11  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 2 94.58 70.32  Other Assets, Total -1258 -970 - -","Property/Plant/Equipment, Total - Net 5757 4756 4357.86 4568.08  Property/Plant/Equipment, Total - Gross - 8874.24 7878.6 7555.86  Accumulated Depreciation, Total - -4117.59 -3520.75 -2987.78  Goodwill, Net - - - -  Intangibles, Net 38 51 65.24 76.46  Long Term Investments 9 10 7.11 7.11  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 2 94.58 70.32  Other Assets, Total -1258 -970 - -"
"Property/Plant/Equipment, Total - Net",5757,4756,4357.86,4568.08
"Property/Plant/Equipment, Total - Gross",-,8874.24,7878.6,7555.86
"Accumulated Depreciation, Total",-,-4117.59,-3520.75,-2987.78
"Goodwill, Net",-,-,-,-
"Intangibles, Net",38,51,65.24,76.46
Long Term Investments,9,10,7.11,7.11
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",2,2,94.58,70.32
"Other Assets, Total",-1258,-970,-,-
Total Current Liabilities,2504,1452,1183.71,732
"Accounts Payable 332 249 115.7 123.14  Payable/Accrued - - - -  Accrued Expenses 226 164 123.31 110  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 563 427 390.19 379.51  Other Current liabilities, Total 1383 612 554.51 119.34","Accounts Payable 332 249 115.7 123.14  Payable/Accrued - - - -  Accrued Expenses 226 164 123.31 110  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 563 427 390.19 379.51  Other Current liabilities, Total 1383 612 554.51 119.34","Accounts Payable 332 249 115.7 123.14  Payable/Accrued - - - -  Accrued Expenses 226 164 123.31 110  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 563 427 390.19 379.51  Other Current liabilities, Total 1383 612 554.51 119.34","Accounts Payable 332 249 115.7 123.14  Payable/Accrued - - - -  Accrued Expenses 226 164 123.31 110  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 563 427 390.19 379.51  Other Current liabilities, Total 1383 612 554.51 119.34","Accounts Payable 332 249 115.7 123.14  Payable/Accrued - - - -  Accrued Expenses 226 164 123.31 110  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 563 427 390.19 379.51  Other Current liabilities, Total 1383 612 554.51 119.34"
Accounts Payable,332,249,115.7,123.14
Payable/Accrued,-,-,-,-
Accrued Expenses,226,164,123.31,110
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,563,427,390.19,379.51
"Other Current liabilities, Total",1383,612,554.51,119.34
Total Liabilities,5253,3415,3188.37,3021.36
"Total Long Term Debt 2686 1925 1973.76 2262.72  Long Term Debt 2664 1923 1970.71 2262.72  Capital Lease Obligations 22 2 3.06 -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 63 38 30.9 26.64","Total Long Term Debt 2686 1925 1973.76 2262.72  Long Term Debt 2664 1923 1970.71 2262.72  Capital Lease Obligations 22 2 3.06 -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 63 38 30.9 26.64","Total Long Term Debt 2686 1925 1973.76 2262.72  Long Term Debt 2664 1923 1970.71 2262.72  Capital Lease Obligations 22 2 3.06 -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 63 38 30.9 26.64","Total Long Term Debt 2686 1925 1973.76 2262.72  Long Term Debt 2664 1923 1970.71 2262.72  Capital Lease Obligations 22 2 3.06 -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 63 38 30.9 26.64","Total Long Term Debt 2686 1925 1973.76 2262.72  Long Term Debt 2664 1923 1970.71 2262.72  Capital Lease Obligations 22 2 3.06 -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 63 38 30.9 26.64"
Total Long Term Debt,2686,1925,1973.76,2262.72
Long Term Debt,2664,1923,1970.71,2262.72
Capital Lease Obligations,22,2,3.06,-
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",63,38,30.9,26.64
Total Equity,7299,6327,5706.09,5307.93
