Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,6539,6197,6046.52,3836.52
"Cash and Short Term Investments 4769 5096 4847.2 2610.46  Cash - - - -  Cash & Equivalents 4569 4896 4647.2 2610.46  Short Term Investments 200 200 200 -  Total Receivables, Net 654 477 710.38 717.27  Accounts Receivables - Trade, Net 654 477 590.29 482.44  Total Inventory 792 303 161.5 207.03  Prepaid Expenses - - 280.95 259.56  Other Current Assets, Total 324 321 46.48 42.21","Cash and Short Term Investments 4769 5096 4847.2 2610.46  Cash - - - -  Cash & Equivalents 4569 4896 4647.2 2610.46  Short Term Investments 200 200 200 -  Total Receivables, Net 654 477 710.38 717.27  Accounts Receivables - Trade, Net 654 477 590.29 482.44  Total Inventory 792 303 161.5 207.03  Prepaid Expenses - - 280.95 259.56  Other Current Assets, Total 324 321 46.48 42.21","Cash and Short Term Investments 4769 5096 4847.2 2610.46  Cash - - - -  Cash & Equivalents 4569 4896 4647.2 2610.46  Short Term Investments 200 200 200 -  Total Receivables, Net 654 477 710.38 717.27  Accounts Receivables - Trade, Net 654 477 590.29 482.44  Total Inventory 792 303 161.5 207.03  Prepaid Expenses - - 280.95 259.56  Other Current Assets, Total 324 321 46.48 42.21","Cash and Short Term Investments 4769 5096 4847.2 2610.46  Cash - - - -  Cash & Equivalents 4569 4896 4647.2 2610.46  Short Term Investments 200 200 200 -  Total Receivables, Net 654 477 710.38 717.27  Accounts Receivables - Trade, Net 654 477 590.29 482.44  Total Inventory 792 303 161.5 207.03  Prepaid Expenses - - 280.95 259.56  Other Current Assets, Total 324 321 46.48 42.21","Cash and Short Term Investments 4769 5096 4847.2 2610.46  Cash - - - -  Cash & Equivalents 4569 4896 4647.2 2610.46  Short Term Investments 200 200 200 -  Total Receivables, Net 654 477 710.38 717.27  Accounts Receivables - Trade, Net 654 477 590.29 482.44  Total Inventory 792 303 161.5 207.03  Prepaid Expenses - - 280.95 259.56  Other Current Assets, Total 324 321 46.48 42.21"
Cash and Short Term Investments,4769,5096,4847.2,2610.46
Cash,-,-,-,-
Cash & Equivalents,4569,4896,4647.2,2610.46
Short Term Investments,200,200,200,-
"Total Receivables, Net",654,477,710.38,717.27
"Accounts Receivables - Trade, Net",654,477,590.29,482.44
Total Inventory,792,303,161.5,207.03
Prepaid Expenses,-,-,280.95,259.56
"Other Current Assets, Total",324,321,46.48,42.21
Total Assets,13281,12089,11007.97,10308.56
"Property/Plant/Equipment, Total - Net 4988 4167 3321.72 4268.66  Property/Plant/Equipment, Total - Gross - - 17134.36 17543.1  Accumulated Depreciation, Total - - -13812.64 -13274.44  Goodwill, Net - - - -  Intangibles, Net 45 48 43 31.37  Long Term Investments 1664 1629 136.75 123.92  Note Receivable - Long Term - - 52.14 72.36  Other Long Term Assets, Total 1 2 1407.84 1975.72  Other Assets, Total 706 393 - -","Property/Plant/Equipment, Total - Net 4988 4167 3321.72 4268.66  Property/Plant/Equipment, Total - Gross - - 17134.36 17543.1  Accumulated Depreciation, Total - - -13812.64 -13274.44  Goodwill, Net - - - -  Intangibles, Net 45 48 43 31.37  Long Term Investments 1664 1629 136.75 123.92  Note Receivable - Long Term - - 52.14 72.36  Other Long Term Assets, Total 1 2 1407.84 1975.72  Other Assets, Total 706 393 - -","Property/Plant/Equipment, Total - Net 4988 4167 3321.72 4268.66  Property/Plant/Equipment, Total - Gross - - 17134.36 17543.1  Accumulated Depreciation, Total - - -13812.64 -13274.44  Goodwill, Net - - - -  Intangibles, Net 45 48 43 31.37  Long Term Investments 1664 1629 136.75 123.92  Note Receivable - Long Term - - 52.14 72.36  Other Long Term Assets, Total 1 2 1407.84 1975.72  Other Assets, Total 706 393 - -","Property/Plant/Equipment, Total - Net 4988 4167 3321.72 4268.66  Property/Plant/Equipment, Total - Gross - - 17134.36 17543.1  Accumulated Depreciation, Total - - -13812.64 -13274.44  Goodwill, Net - - - -  Intangibles, Net 45 48 43 31.37  Long Term Investments 1664 1629 136.75 123.92  Note Receivable - Long Term - - 52.14 72.36  Other Long Term Assets, Total 1 2 1407.84 1975.72  Other Assets, Total 706 393 - -","Property/Plant/Equipment, Total - Net 4988 4167 3321.72 4268.66  Property/Plant/Equipment, Total - Gross - - 17134.36 17543.1  Accumulated Depreciation, Total - - -13812.64 -13274.44  Goodwill, Net - - - -  Intangibles, Net 45 48 43 31.37  Long Term Investments 1664 1629 136.75 123.92  Note Receivable - Long Term - - 52.14 72.36  Other Long Term Assets, Total 1 2 1407.84 1975.72  Other Assets, Total 706 393 - -"
"Property/Plant/Equipment, Total - Net",4988,4167,3321.72,4268.66
"Property/Plant/Equipment, Total - Gross",-,-,17134.36,17543.1
"Accumulated Depreciation, Total",-,-,-13812.64,-13274.44
"Goodwill, Net",-,-,-,-
"Intangibles, Net",45,48,43,31.37
Long Term Investments,1664,1629,136.75,123.92
Note Receivable - Long Term,-,-,52.14,72.36
"Other Long Term Assets, Total",1,2,1407.84,1975.72
"Other Assets, Total",706,393,-,-
Total Current Liabilities,5489,3661,3235.08,3250.47
