Period Ending:,202231/01,202131/01,202031/01,201931/01
Total Current Assets,2283.52,2007.89,1596.59,1338.32
"Cash and Short Term Investments 1528.39 1389.65 1027.39 846.04  Cash - - - -  Cash & Equivalents 1528.39 1389.65 1027.39 846.04  Short Term Investments - - - -  Total Receivables, Net 39.74 22.43 5.39 3.35  Accounts Receivables - Trade, Net 39.74 22.43 5.39 3.35  Total Inventory 577.22 463.01 430.13 363.97  Prepaid Expenses 108.63 112.07 111.38 99.77  Other Current Assets, Total 29.54 20.73 22.29 25.19","Cash and Short Term Investments 1528.39 1389.65 1027.39 846.04  Cash - - - -  Cash & Equivalents 1528.39 1389.65 1027.39 846.04  Short Term Investments - - - -  Total Receivables, Net 39.74 22.43 5.39 3.35  Accounts Receivables - Trade, Net 39.74 22.43 5.39 3.35  Total Inventory 577.22 463.01 430.13 363.97  Prepaid Expenses 108.63 112.07 111.38 99.77  Other Current Assets, Total 29.54 20.73 22.29 25.19","Cash and Short Term Investments 1528.39 1389.65 1027.39 846.04  Cash - - - -  Cash & Equivalents 1528.39 1389.65 1027.39 846.04  Short Term Investments - - - -  Total Receivables, Net 39.74 22.43 5.39 3.35  Accounts Receivables - Trade, Net 39.74 22.43 5.39 3.35  Total Inventory 577.22 463.01 430.13 363.97  Prepaid Expenses 108.63 112.07 111.38 99.77  Other Current Assets, Total 29.54 20.73 22.29 25.19","Cash and Short Term Investments 1528.39 1389.65 1027.39 846.04  Cash - - - -  Cash & Equivalents 1528.39 1389.65 1027.39 846.04  Short Term Investments - - - -  Total Receivables, Net 39.74 22.43 5.39 3.35  Accounts Receivables - Trade, Net 39.74 22.43 5.39 3.35  Total Inventory 577.22 463.01 430.13 363.97  Prepaid Expenses 108.63 112.07 111.38 99.77  Other Current Assets, Total 29.54 20.73 22.29 25.19","Cash and Short Term Investments 1528.39 1389.65 1027.39 846.04  Cash - - - -  Cash & Equivalents 1528.39 1389.65 1027.39 846.04  Short Term Investments - - - -  Total Receivables, Net 39.74 22.43 5.39 3.35  Accounts Receivables - Trade, Net 39.74 22.43 5.39 3.35  Total Inventory 577.22 463.01 430.13 363.97  Prepaid Expenses 108.63 112.07 111.38 99.77  Other Current Assets, Total 29.54 20.73 22.29 25.19"
Cash and Short Term Investments,1528.39,1389.65,1027.39,846.04
Cash,-,-,-,-
Cash & Equivalents,1528.39,1389.65,1027.39,846.04
Short Term Investments,-,-,-,-
"Total Receivables, Net",39.74,22.43,5.39,3.35
"Accounts Receivables - Trade, Net",39.74,22.43,5.39,3.35
Total Inventory,577.22,463.01,430.13,363.97
Prepaid Expenses,108.63,112.07,111.38,99.77
