Period Ending:,202230/04,202130/04,202030/04,201930/04
Total Current Assets,2153.4,1824.73,2356.28,2504.78
"Cash and Short Term Investments 696.78 781.18 1204.14 977.8  Cash - - - -  Cash & Equivalents 696.78 781.18 1204.14 977.8  Short Term Investments - - - -  Total Receivables, Net 618.33 287.93 273.9 438.17  Accounts Receivables - Trade, Net 583.65 279.64 273.9 438.17  Total Inventory 810.55 724.04 818.58 1054.18  Prepaid Expenses 26.58 16.93 - -  Other Current Assets, Total 1.16 14.64 59.66 34.64","Cash and Short Term Investments 696.78 781.18 1204.14 977.8  Cash - - - -  Cash & Equivalents 696.78 781.18 1204.14 977.8  Short Term Investments - - - -  Total Receivables, Net 618.33 287.93 273.9 438.17  Accounts Receivables - Trade, Net 583.65 279.64 273.9 438.17  Total Inventory 810.55 724.04 818.58 1054.18  Prepaid Expenses 26.58 16.93 - -  Other Current Assets, Total 1.16 14.64 59.66 34.64","Cash and Short Term Investments 696.78 781.18 1204.14 977.8  Cash - - - -  Cash & Equivalents 696.78 781.18 1204.14 977.8  Short Term Investments - - - -  Total Receivables, Net 618.33 287.93 273.9 438.17  Accounts Receivables - Trade, Net 583.65 279.64 273.9 438.17  Total Inventory 810.55 724.04 818.58 1054.18  Prepaid Expenses 26.58 16.93 - -  Other Current Assets, Total 1.16 14.64 59.66 34.64","Cash and Short Term Investments 696.78 781.18 1204.14 977.8  Cash - - - -  Cash & Equivalents 696.78 781.18 1204.14 977.8  Short Term Investments - - - -  Total Receivables, Net 618.33 287.93 273.9 438.17  Accounts Receivables - Trade, Net 583.65 279.64 273.9 438.17  Total Inventory 810.55 724.04 818.58 1054.18  Prepaid Expenses 26.58 16.93 - -  Other Current Assets, Total 1.16 14.64 59.66 34.64","Cash and Short Term Investments 696.78 781.18 1204.14 977.8  Cash - - - -  Cash & Equivalents 696.78 781.18 1204.14 977.8  Short Term Investments - - - -  Total Receivables, Net 618.33 287.93 273.9 438.17  Accounts Receivables - Trade, Net 583.65 279.64 273.9 438.17  Total Inventory 810.55 724.04 818.58 1054.18  Prepaid Expenses 26.58 16.93 - -  Other Current Assets, Total 1.16 14.64 59.66 34.64"
Cash and Short Term Investments,696.78,781.18,1204.14,977.8
Cash,-,-,-,-
Cash & Equivalents,696.78,781.18,1204.14,977.8
Short Term Investments,-,-,-,-
"Total Receivables, Net",618.33,287.93,273.9,438.17
"Accounts Receivables - Trade, Net",583.65,279.64,273.9,438.17
Total Inventory,810.55,724.04,818.58,1054.18
Prepaid Expenses,26.58,16.93,-,-
"Other Current Assets, Total",1.16,14.64,59.66,34.64
Total Assets,3277.24,2699.3,3805.54,3026.2
"Property/Plant/Equipment, Total - Net 1054.01 813.46 773.21 323.11  Property/Plant/Equipment, Total - Gross 1744.14 1434.02 166.88 88.53  Accumulated Depreciation, Total -690.14 -620.55 - -  Goodwill, Net - - 140.41 165.97  Intangibles, Net 32.98 32.3 12.48 8.08  Long Term Investments 1.68 1.68 505.9 -  Note Receivable - Long Term 24.32 21.93 - -  Other Long Term Assets, Total 10.85 5.18 17.26 24.26  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 1054.01 813.46 773.21 323.11  Property/Plant/Equipment, Total - Gross 1744.14 1434.02 166.88 88.53  Accumulated Depreciation, Total -690.14 -620.55 - -  Goodwill, Net - - 140.41 165.97  Intangibles, Net 32.98 32.3 12.48 8.08  Long Term Investments 1.68 1.68 505.9 -  Note Receivable - Long Term 24.32 21.93 - -  Other Long Term Assets, Total 10.85 5.18 17.26 24.26  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 1054.01 813.46 773.21 323.11  Property/Plant/Equipment, Total - Gross 1744.14 1434.02 166.88 88.53  Accumulated Depreciation, Total -690.14 -620.55 - -  Goodwill, Net - - 140.41 165.97  Intangibles, Net 32.98 32.3 12.48 8.08  Long Term Investments 1.68 1.68 505.9 -  Note Receivable - Long Term 24.32 21.93 - -  Other Long Term Assets, Total 10.85 5.18 17.26 24.26  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 1054.01 813.46 773.21 323.11  Property/Plant/Equipment, Total - Gross 1744.14 1434.02 166.88 88.53  Accumulated Depreciation, Total -690.14 -620.55 - -  Goodwill, Net - - 140.41 165.97  Intangibles, Net 32.98 32.3 12.48 8.08  Long Term Investments 1.68 1.68 505.9 -  Note Receivable - Long Term 24.32 21.93 - -  Other Long Term Assets, Total 10.85 5.18 17.26 24.26  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 1054.01 813.46 773.21 323.11  Property/Plant/Equipment, Total - Gross 1744.14 1434.02 166.88 88.53  Accumulated Depreciation, Total -690.14 -620.55 - -  Goodwill, Net - - 140.41 165.97  Intangibles, Net 32.98 32.3 12.48 8.08  Long Term Investments 1.68 1.68 505.9 -  Note Receivable - Long Term 24.32 21.93 - -  Other Long Term Assets, Total 10.85 5.18 17.26 24.26  Other Assets, Total - - - -"
"Property/Plant/Equipment, Total - Net",1054.01,813.46,773.21,323.11
"Property/Plant/Equipment, Total - Gross",1744.14,1434.02,166.88,88.53
"Accumulated Depreciation, Total",-690.14,-620.55,-,-
"Goodwill, Net",-,-,140.41,165.97
"Intangibles, Net",32.98,32.3,12.48,8.08
Long Term Investments,1.68,1.68,505.9,-
Note Receivable - Long Term,24.32,21.93,-,-
"Other Long Term Assets, Total",10.85,5.18,17.26,24.26
"Other Assets, Total",-,-,-,-
Total Current Liabilities,1082.77,516.22,1404.27,1557.89
