Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Current Assets,1352,1320.23,1461.59,1679.36
"Cash and Short Term Investments 830 960.72 1098.36 1208.82  Cash - - - -  Cash & Equivalents 830 960.72 1098.36 1208.82  Short Term Investments - - - -  Total Receivables, Net 505 345.63 335.8 461.54  Accounts Receivables - Trade, Net 505 345.63 335.8 430.79  Total Inventory - 1.14 14.33 0.3  Prepaid Expenses 13 12.2 9.05 8.54  Other Current Assets, Total 4 0.55 4.05 0.16","Cash and Short Term Investments 830 960.72 1098.36 1208.82  Cash - - - -  Cash & Equivalents 830 960.72 1098.36 1208.82  Short Term Investments - - - -  Total Receivables, Net 505 345.63 335.8 461.54  Accounts Receivables - Trade, Net 505 345.63 335.8 430.79  Total Inventory - 1.14 14.33 0.3  Prepaid Expenses 13 12.2 9.05 8.54  Other Current Assets, Total 4 0.55 4.05 0.16","Cash and Short Term Investments 830 960.72 1098.36 1208.82  Cash - - - -  Cash & Equivalents 830 960.72 1098.36 1208.82  Short Term Investments - - - -  Total Receivables, Net 505 345.63 335.8 461.54  Accounts Receivables - Trade, Net 505 345.63 335.8 430.79  Total Inventory - 1.14 14.33 0.3  Prepaid Expenses 13 12.2 9.05 8.54  Other Current Assets, Total 4 0.55 4.05 0.16","Cash and Short Term Investments 830 960.72 1098.36 1208.82  Cash - - - -  Cash & Equivalents 830 960.72 1098.36 1208.82  Short Term Investments - - - -  Total Receivables, Net 505 345.63 335.8 461.54  Accounts Receivables - Trade, Net 505 345.63 335.8 430.79  Total Inventory - 1.14 14.33 0.3  Prepaid Expenses 13 12.2 9.05 8.54  Other Current Assets, Total 4 0.55 4.05 0.16","Cash and Short Term Investments 830 960.72 1098.36 1208.82  Cash - - - -  Cash & Equivalents 830 960.72 1098.36 1208.82  Short Term Investments - - - -  Total Receivables, Net 505 345.63 335.8 461.54  Accounts Receivables - Trade, Net 505 345.63 335.8 430.79  Total Inventory - 1.14 14.33 0.3  Prepaid Expenses 13 12.2 9.05 8.54  Other Current Assets, Total 4 0.55 4.05 0.16"
Cash and Short Term Investments,830,960.72,1098.36,1208.82
Cash,-,-,-,-
Cash & Equivalents,830,960.72,1098.36,1208.82
Short Term Investments,-,-,-,-
"Total Receivables, Net",505,345.63,335.8,461.54
"Accounts Receivables - Trade, Net",505,345.63,335.8,430.79
Total Inventory,-,1.14,14.33,0.3
Prepaid Expenses,13,12.2,9.05,8.54
"Other Current Assets, Total",4,0.55,4.05,0.16
Total Assets,1395,1394.11,1520.14,1829.18
"Property/Plant/Equipment, Total - Net - - - 26.21  Property/Plant/Equipment, Total - Gross - 15.73 15.85 31.53  Accumulated Depreciation, Total - -15.73 -15.85 -5.32  Goodwill, Net - - - -  Intangibles, Net - - - 39.24  Long Term Investments 43 - 7.75 15.03  Note Receivable - Long Term - - - -  Other Long Term Assets, Total - 73.87 50.79 69.34  Other Assets, Total -501 - - -","Property/Plant/Equipment, Total - Net - - - 26.21  Property/Plant/Equipment, Total - Gross - 15.73 15.85 31.53  Accumulated Depreciation, Total - -15.73 -15.85 -5.32  Goodwill, Net - - - -  Intangibles, Net - - - 39.24  Long Term Investments 43 - 7.75 15.03  Note Receivable - Long Term - - - -  Other Long Term Assets, Total - 73.87 50.79 69.34  Other Assets, Total -501 - - -","Property/Plant/Equipment, Total - Net - - - 26.21  Property/Plant/Equipment, Total - Gross - 15.73 15.85 31.53  Accumulated Depreciation, Total - -15.73 -15.85 -5.32  Goodwill, Net - - - -  Intangibles, Net - - - 39.24  Long Term Investments 43 - 7.75 15.03  Note Receivable - Long Term - - - -  Other Long Term Assets, Total - 73.87 50.79 69.34  Other Assets, Total -501 - - -","Property/Plant/Equipment, Total - Net - - - 26.21  Property/Plant/Equipment, Total - Gross - 15.73 15.85 31.53  Accumulated Depreciation, Total - -15.73 -15.85 -5.32  Goodwill, Net - - - -  Intangibles, Net - - - 39.24  Long Term Investments 43 - 7.75 15.03  Note Receivable - Long Term - - - -  Other Long Term Assets, Total - 73.87 50.79 69.34  Other Assets, Total -501 - - -","Property/Plant/Equipment, Total - Net - - - 26.21  Property/Plant/Equipment, Total - Gross - 15.73 15.85 31.53  Accumulated Depreciation, Total - -15.73 -15.85 -5.32  Goodwill, Net - - - -  Intangibles, Net - - - 39.24  Long Term Investments 43 - 7.75 15.03  Note Receivable - Long Term - - - -  Other Long Term Assets, Total - 73.87 50.79 69.34  Other Assets, Total -501 - - -"
"Property/Plant/Equipment, Total - Net",-,-,-,26.21
"Property/Plant/Equipment, Total - Gross",-,15.73,15.85,31.53
"Accumulated Depreciation, Total",-,-15.73,-15.85,-5.32
"Goodwill, Net",-,-,-,-
"Intangibles, Net",-,-,-,39.24
Long Term Investments,43,-,7.75,15.03
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",-,73.87,50.79,69.34
"Other Assets, Total",-501,-,-,-
Total Current Liabilities,120,126.48,147.11,138.22
"Accounts Payable 54 55.86 91.88 69.75  Payable/Accrued - - - -  Accrued Expenses 3 24.36 5.34 10.3  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 7 7.14 7.14 7.14  Other Current liabilities, Total 56 39.12 42.75 51.03","Accounts Payable 54 55.86 91.88 69.75  Payable/Accrued - - - -  Accrued Expenses 3 24.36 5.34 10.3  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 7 7.14 7.14 7.14  Other Current liabilities, Total 56 39.12 42.75 51.03","Accounts Payable 54 55.86 91.88 69.75  Payable/Accrued - - - -  Accrued Expenses 3 24.36 5.34 10.3  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 7 7.14 7.14 7.14  Other Current liabilities, Total 56 39.12 42.75 51.03","Accounts Payable 54 55.86 91.88 69.75  Payable/Accrued - - - -  Accrued Expenses 3 24.36 5.34 10.3  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 7 7.14 7.14 7.14  Other Current liabilities, Total 56 39.12 42.75 51.03","Accounts Payable 54 55.86 91.88 69.75  Payable/Accrued - - - -  Accrued Expenses 3 24.36 5.34 10.3  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 7 7.14 7.14 7.14  Other Current liabilities, Total 56 39.12 42.75 51.03"
Accounts Payable,54,55.86,91.88,69.75
Payable/Accrued,-,-,-,-
Accrued Expenses,3,24.36,5.34,10.3
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,7,7.14,7.14,7.14
"Other Current liabilities, Total",56,39.12,42.75,51.03
Total Liabilities,122,134.83,162.6,160.85
"Total Long Term Debt 1 8.35 15.49 22.63  Long Term Debt 1 8.35 15.49 22.63  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1 - - -","Total Long Term Debt 1 8.35 15.49 22.63  Long Term Debt 1 8.35 15.49 22.63  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1 - - -","Total Long Term Debt 1 8.35 15.49 22.63  Long Term Debt 1 8.35 15.49 22.63  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1 - - -","Total Long Term Debt 1 8.35 15.49 22.63  Long Term Debt 1 8.35 15.49 22.63  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1 - - -","Total Long Term Debt 1 8.35 15.49 22.63  Long Term Debt 1 8.35 15.49 22.63  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1 - - -"
Total Long Term Debt,1,8.35,15.49,22.63
Long Term Debt,1,8.35,15.49,22.63
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",1,-,-,-
Total Equity,1273,1259.28,1357.54,1668.33
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 916 916.65 916.65 903.05  Additional Paid-In Capital 913 913.25 913.25 899.65  Retained Earnings (Accumulated Deficit) -584 -570.56 -472.3 -134.37  Treasury Stock - Common - -0.06 -0.06 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 28 - -0 -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 916 916.65 916.65 903.05  Additional Paid-In Capital 913 913.25 913.25 899.65  Retained Earnings (Accumulated Deficit) -584 -570.56 -472.3 -134.37  Treasury Stock - Common - -0.06 -0.06 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 28 - -0 -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 916 916.65 916.65 903.05  Additional Paid-In Capital 913 913.25 913.25 899.65  Retained Earnings (Accumulated Deficit) -584 -570.56 -472.3 -134.37  Treasury Stock - Common - -0.06 -0.06 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 28 - -0 -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 916 916.65 916.65 903.05  Additional Paid-In Capital 913 913.25 913.25 899.65  Retained Earnings (Accumulated Deficit) -584 -570.56 -472.3 -134.37  Treasury Stock - Common - -0.06 -0.06 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 28 - -0 -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 916 916.65 916.65 903.05  Additional Paid-In Capital 913 913.25 913.25 899.65  Retained Earnings (Accumulated Deficit) -584 -570.56 -472.3 -134.37  Treasury Stock - Common - -0.06 -0.06 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 28 - -0 -0"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",916,916.65,916.65,903.05
Additional Paid-In Capital,913,913.25,913.25,899.65
Retained Earnings (Accumulated Deficit),-584,-570.56,-472.3,-134.37
Treasury Stock - Common,-,-0.06,-0.06,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",28,-,-0,-0
Total Liabilities & Shareholders' Equity,1395,1394.11,1520.14,1829.18
Total Common Shares Outstanding,7.83,7.83,7.83,7.78
Total Preferred Shares Outstanding,-,-,-,-
