Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Current Assets,9597,9857.1,8003.02,15621.81
"Cash and Short Term Investments 5494 3921.89 3911.89 5322.65  Cash - - - -  Cash & Equivalents 4538 3907.84 3895.07 5291.55  Short Term Investments 956 14.05 16.82 31.09  Total Receivables, Net 3506 5360.48 3581.89 2854.88  Accounts Receivables - Trade, Net 3506 3169.42 2443.69 1380.49  Total Inventory 449 376.62 294.31 7242.31  Prepaid Expenses 127 141.62 162 145.63  Other Current Assets, Total 21 56.5 52.94 56.35","Cash and Short Term Investments 5494 3921.89 3911.89 5322.65  Cash - - - -  Cash & Equivalents 4538 3907.84 3895.07 5291.55  Short Term Investments 956 14.05 16.82 31.09  Total Receivables, Net 3506 5360.48 3581.89 2854.88  Accounts Receivables - Trade, Net 3506 3169.42 2443.69 1380.49  Total Inventory 449 376.62 294.31 7242.31  Prepaid Expenses 127 141.62 162 145.63  Other Current Assets, Total 21 56.5 52.94 56.35","Cash and Short Term Investments 5494 3921.89 3911.89 5322.65  Cash - - - -  Cash & Equivalents 4538 3907.84 3895.07 5291.55  Short Term Investments 956 14.05 16.82 31.09  Total Receivables, Net 3506 5360.48 3581.89 2854.88  Accounts Receivables - Trade, Net 3506 3169.42 2443.69 1380.49  Total Inventory 449 376.62 294.31 7242.31  Prepaid Expenses 127 141.62 162 145.63  Other Current Assets, Total 21 56.5 52.94 56.35","Cash and Short Term Investments 5494 3921.89 3911.89 5322.65  Cash - - - -  Cash & Equivalents 4538 3907.84 3895.07 5291.55  Short Term Investments 956 14.05 16.82 31.09  Total Receivables, Net 3506 5360.48 3581.89 2854.88  Accounts Receivables - Trade, Net 3506 3169.42 2443.69 1380.49  Total Inventory 449 376.62 294.31 7242.31  Prepaid Expenses 127 141.62 162 145.63  Other Current Assets, Total 21 56.5 52.94 56.35","Cash and Short Term Investments 5494 3921.89 3911.89 5322.65  Cash - - - -  Cash & Equivalents 4538 3907.84 3895.07 5291.55  Short Term Investments 956 14.05 16.82 31.09  Total Receivables, Net 3506 5360.48 3581.89 2854.88  Accounts Receivables - Trade, Net 3506 3169.42 2443.69 1380.49  Total Inventory 449 376.62 294.31 7242.31  Prepaid Expenses 127 141.62 162 145.63  Other Current Assets, Total 21 56.5 52.94 56.35"
Cash and Short Term Investments,5494,3921.89,3911.89,5322.65
Cash,-,-,-,-
Cash & Equivalents,4538,3907.84,3895.07,5291.55
Short Term Investments,956,14.05,16.82,31.09
"Total Receivables, Net",3506,5360.48,3581.89,2854.88
"Accounts Receivables - Trade, Net",3506,3169.42,2443.69,1380.49
Total Inventory,449,376.62,294.31,7242.31
Prepaid Expenses,127,141.62,162,145.63
"Other Current Assets, Total",21,56.5,52.94,56.35
Total Assets,26422,27700.08,28901.4,25550.24
