Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,8170,8575,7188,5944.99
"Cash and Short Term Investments 4479 5226 4140 3115.7  Cash - - - -  Cash & Equivalents 4479 5226 4140 3115.7  Short Term Investments - - - -  Total Receivables, Net 3388 3075 2842 2607.64  Accounts Receivables - Trade, Net 3388 3075 2842 2557.39  Total Inventory 68 48 31 37.44  Prepaid Expenses 224 215 167 -  Other Current Assets, Total 11 11 8 184.22","Cash and Short Term Investments 4479 5226 4140 3115.7  Cash - - - -  Cash & Equivalents 4479 5226 4140 3115.7  Short Term Investments - - - -  Total Receivables, Net 3388 3075 2842 2607.64  Accounts Receivables - Trade, Net 3388 3075 2842 2557.39  Total Inventory 68 48 31 37.44  Prepaid Expenses 224 215 167 -  Other Current Assets, Total 11 11 8 184.22","Cash and Short Term Investments 4479 5226 4140 3115.7  Cash - - - -  Cash & Equivalents 4479 5226 4140 3115.7  Short Term Investments - - - -  Total Receivables, Net 3388 3075 2842 2607.64  Accounts Receivables - Trade, Net 3388 3075 2842 2557.39  Total Inventory 68 48 31 37.44  Prepaid Expenses 224 215 167 -  Other Current Assets, Total 11 11 8 184.22","Cash and Short Term Investments 4479 5226 4140 3115.7  Cash - - - -  Cash & Equivalents 4479 5226 4140 3115.7  Short Term Investments - - - -  Total Receivables, Net 3388 3075 2842 2607.64  Accounts Receivables - Trade, Net 3388 3075 2842 2557.39  Total Inventory 68 48 31 37.44  Prepaid Expenses 224 215 167 -  Other Current Assets, Total 11 11 8 184.22","Cash and Short Term Investments 4479 5226 4140 3115.7  Cash - - - -  Cash & Equivalents 4479 5226 4140 3115.7  Short Term Investments - - - -  Total Receivables, Net 3388 3075 2842 2607.64  Accounts Receivables - Trade, Net 3388 3075 2842 2557.39  Total Inventory 68 48 31 37.44  Prepaid Expenses 224 215 167 -  Other Current Assets, Total 11 11 8 184.22"
Cash and Short Term Investments,4479,5226,4140,3115.7
Cash,-,-,-,-
Cash & Equivalents,4479,5226,4140,3115.7
Short Term Investments,-,-,-,-
"Total Receivables, Net",3388,3075,2842,2607.64
"Accounts Receivables - Trade, Net",3388,3075,2842,2557.39
Total Inventory,68,48,31,37.44
Prepaid Expenses,224,215,167,-
"Other Current Assets, Total",11,11,8,184.22
Total Assets,11315,10404,8648,7409.16
"Property/Plant/Equipment, Total - Net 1267 951 743 789.8  Property/Plant/Equipment, Total - Gross - - 860.3 887.66  Accumulated Depreciation, Total - - -116.49 -97.86  Goodwill, Net 116 116 116 166.31  Intangibles, Net 10 12 8 16.69  Long Term Investments 1341 374 269 297.13  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1 1 194.23  Other Assets, Total -2899 -2641 -2480 -","Property/Plant/Equipment, Total - Net 1267 951 743 789.8  Property/Plant/Equipment, Total - Gross - - 860.3 887.66  Accumulated Depreciation, Total - - -116.49 -97.86  Goodwill, Net 116 116 116 166.31  Intangibles, Net 10 12 8 16.69  Long Term Investments 1341 374 269 297.13  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1 1 194.23  Other Assets, Total -2899 -2641 -2480 -","Property/Plant/Equipment, Total - Net 1267 951 743 789.8  Property/Plant/Equipment, Total - Gross - - 860.3 887.66  Accumulated Depreciation, Total - - -116.49 -97.86  Goodwill, Net 116 116 116 166.31  Intangibles, Net 10 12 8 16.69  Long Term Investments 1341 374 269 297.13  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1 1 194.23  Other Assets, Total -2899 -2641 -2480 -","Property/Plant/Equipment, Total - Net 1267 951 743 789.8  Property/Plant/Equipment, Total - Gross - - 860.3 887.66  Accumulated Depreciation, Total - - -116.49 -97.86  Goodwill, Net 116 116 116 166.31  Intangibles, Net 10 12 8 16.69  Long Term Investments 1341 374 269 297.13  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1 1 194.23  Other Assets, Total -2899 -2641 -2480 -","Property/Plant/Equipment, Total - Net 1267 951 743 789.8  Property/Plant/Equipment, Total - Gross - - 860.3 887.66  Accumulated Depreciation, Total - - -116.49 -97.86  Goodwill, Net 116 116 116 166.31  Intangibles, Net 10 12 8 16.69  Long Term Investments 1341 374 269 297.13  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1 1 194.23  Other Assets, Total -2899 -2641 -2480 -"
"Property/Plant/Equipment, Total - Net",1267,951,743,789.8
"Property/Plant/Equipment, Total - Gross",-,-,860.3,887.66
"Accumulated Depreciation, Total",-,-,-116.49,-97.86
"Goodwill, Net",116,116,116,166.31
"Intangibles, Net",10,12,8,16.69
Long Term Investments,1341,374,269,297.13
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",1,1,1,194.23
"Other Assets, Total",-2899,-2641,-2480,-
Total Current Liabilities,4384,4195,3770,2944.92
