Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Current Assets,1219,1441,1308,1346.9
"Cash and Short Term Investments 666 1072 873 532.11  Cash - - - -  Cash & Equivalents 666 1072 873 532.11  Short Term Investments - - - -  Total Receivables, Net 468 318 382 764.23  Accounts Receivables - Trade, Net 468 318 382 764.23  Total Inventory 4 6 0.31 1.04  Prepaid Expenses - 26 28 43.96  Other Current Assets, Total 81 19 25 5.55","Cash and Short Term Investments 666 1072 873 532.11  Cash - - - -  Cash & Equivalents 666 1072 873 532.11  Short Term Investments - - - -  Total Receivables, Net 468 318 382 764.23  Accounts Receivables - Trade, Net 468 318 382 764.23  Total Inventory 4 6 0.31 1.04  Prepaid Expenses - 26 28 43.96  Other Current Assets, Total 81 19 25 5.55","Cash and Short Term Investments 666 1072 873 532.11  Cash - - - -  Cash & Equivalents 666 1072 873 532.11  Short Term Investments - - - -  Total Receivables, Net 468 318 382 764.23  Accounts Receivables - Trade, Net 468 318 382 764.23  Total Inventory 4 6 0.31 1.04  Prepaid Expenses - 26 28 43.96  Other Current Assets, Total 81 19 25 5.55","Cash and Short Term Investments 666 1072 873 532.11  Cash - - - -  Cash & Equivalents 666 1072 873 532.11  Short Term Investments - - - -  Total Receivables, Net 468 318 382 764.23  Accounts Receivables - Trade, Net 468 318 382 764.23  Total Inventory 4 6 0.31 1.04  Prepaid Expenses - 26 28 43.96  Other Current Assets, Total 81 19 25 5.55","Cash and Short Term Investments 666 1072 873 532.11  Cash - - - -  Cash & Equivalents 666 1072 873 532.11  Short Term Investments - - - -  Total Receivables, Net 468 318 382 764.23  Accounts Receivables - Trade, Net 468 318 382 764.23  Total Inventory 4 6 0.31 1.04  Prepaid Expenses - 26 28 43.96  Other Current Assets, Total 81 19 25 5.55"
Cash and Short Term Investments,666,1072,873,532.11
Cash,-,-,-,-
Cash & Equivalents,666,1072,873,532.11
Short Term Investments,-,-,-,-
"Total Receivables, Net",468,318,382,764.23
"Accounts Receivables - Trade, Net",468,318,382,764.23
Total Inventory,4,6,0.31,1.04
Prepaid Expenses,-,26,28,43.96
"Other Current Assets, Total",81,19,25,5.55
Total Assets,3733,3901,3851,3813.72
"Property/Plant/Equipment, Total - Net 68 45 81 79.78  Property/Plant/Equipment, Total - Gross - 167.97 193.47 177.36  Accumulated Depreciation, Total - -122.41 -112.46 -97.57  Goodwill, Net 2223 2223 2223 2223.89  Intangibles, Net 160 134 115 93.2  Long Term Investments 32 37 44 48.52  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1 80.75 21.43  Other Assets, Total -353 -273 -277 -","Property/Plant/Equipment, Total - Net 68 45 81 79.78  Property/Plant/Equipment, Total - Gross - 167.97 193.47 177.36  Accumulated Depreciation, Total - -122.41 -112.46 -97.57  Goodwill, Net 2223 2223 2223 2223.89  Intangibles, Net 160 134 115 93.2  Long Term Investments 32 37 44 48.52  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1 80.75 21.43  Other Assets, Total -353 -273 -277 -","Property/Plant/Equipment, Total - Net 68 45 81 79.78  Property/Plant/Equipment, Total - Gross - 167.97 193.47 177.36  Accumulated Depreciation, Total - -122.41 -112.46 -97.57  Goodwill, Net 2223 2223 2223 2223.89  Intangibles, Net 160 134 115 93.2  Long Term Investments 32 37 44 48.52  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1 80.75 21.43  Other Assets, Total -353 -273 -277 -","Property/Plant/Equipment, Total - Net 68 45 81 79.78  Property/Plant/Equipment, Total - Gross - 167.97 193.47 177.36  Accumulated Depreciation, Total - -122.41 -112.46 -97.57  Goodwill, Net 2223 2223 2223 2223.89  Intangibles, Net 160 134 115 93.2  Long Term Investments 32 37 44 48.52  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1 80.75 21.43  Other Assets, Total -353 -273 -277 -","Property/Plant/Equipment, Total - Net 68 45 81 79.78  Property/Plant/Equipment, Total - Gross - 167.97 193.47 177.36  Accumulated Depreciation, Total - -122.41 -112.46 -97.57  Goodwill, Net 2223 2223 2223 2223.89  Intangibles, Net 160 134 115 93.2  Long Term Investments 32 37 44 48.52  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1 80.75 21.43  Other Assets, Total -353 -273 -277 -"
"Property/Plant/Equipment, Total - Net",68,45,81,79.78
"Property/Plant/Equipment, Total - Gross",-,167.97,193.47,177.36
"Accumulated Depreciation, Total",-,-122.41,-112.46,-97.57
"Goodwill, Net",2223,2223,2223,2223.89
"Intangibles, Net",160,134,115,93.2
Long Term Investments,32,37,44,48.52
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",1,1,80.75,21.43
"Other Assets, Total",-353,-273,-277,-
Total Current Liabilities,727,949,831,687.71
"Accounts Payable 501 644 568 -  Payable/Accrued - - - -  Accrued Expenses - - - -  Notes Payable/Short Term Debt 69 - - -  Current Port. of LT Debt/Capital Leases 30 196 194 109.79  Other Current liabilities, Total 127 109 69 577.92","Accounts Payable 501 644 568 -  Payable/Accrued - - - -  Accrued Expenses - - - -  Notes Payable/Short Term Debt 69 - - -  Current Port. of LT Debt/Capital Leases 30 196 194 109.79  Other Current liabilities, Total 127 109 69 577.92","Accounts Payable 501 644 568 -  Payable/Accrued - - - -  Accrued Expenses - - - -  Notes Payable/Short Term Debt 69 - - -  Current Port. of LT Debt/Capital Leases 30 196 194 109.79  Other Current liabilities, Total 127 109 69 577.92","Accounts Payable 501 644 568 -  Payable/Accrued - - - -  Accrued Expenses - - - -  Notes Payable/Short Term Debt 69 - - -  Current Port. of LT Debt/Capital Leases 30 196 194 109.79  Other Current liabilities, Total 127 109 69 577.92","Accounts Payable 501 644 568 -  Payable/Accrued - - - -  Accrued Expenses - - - -  Notes Payable/Short Term Debt 69 - - -  Current Port. of LT Debt/Capital Leases 30 196 194 109.79  Other Current liabilities, Total 127 109 69 577.92"
Accounts Payable,501,644,568,-
Payable/Accrued,-,-,-,-
Accrued Expenses,-,-,-,-
Notes Payable/Short Term Debt,69,-,-,-
Current Port. of LT Debt/Capital Leases,30,196,194,109.79
"Other Current liabilities, Total",127,109,69,577.92
Total Liabilities,770,1034,1126,688.24
"Total Long Term Debt 28 70 278 5.6  Long Term Debt - 69 250 -  Capital Lease Obligations 28 1 28 5.6  Deferred Income Tax - - - -  Minority Interest -31 -28 -26 -22.18  Other Liabilities, Total -23 -193.13 -373.67 17.11","Total Long Term Debt 28 70 278 5.6  Long Term Debt - 69 250 -  Capital Lease Obligations 28 1 28 5.6  Deferred Income Tax - - - -  Minority Interest -31 -28 -26 -22.18  Other Liabilities, Total -23 -193.13 -373.67 17.11","Total Long Term Debt 28 70 278 5.6  Long Term Debt - 69 250 -  Capital Lease Obligations 28 1 28 5.6  Deferred Income Tax - - - -  Minority Interest -31 -28 -26 -22.18  Other Liabilities, Total -23 -193.13 -373.67 17.11","Total Long Term Debt 28 70 278 5.6  Long Term Debt - 69 250 -  Capital Lease Obligations 28 1 28 5.6  Deferred Income Tax - - - -  Minority Interest -31 -28 -26 -22.18  Other Liabilities, Total -23 -193.13 -373.67 17.11","Total Long Term Debt 28 70 278 5.6  Long Term Debt - 69 250 -  Capital Lease Obligations 28 1 28 5.6  Deferred Income Tax - - - -  Minority Interest -31 -28 -26 -22.18  Other Liabilities, Total -23 -193.13 -373.67 17.11"
Total Long Term Debt,28,70,278,5.6
Long Term Debt,-,69,250,-
Capital Lease Obligations,28,1,28,5.6
Deferred Income Tax,-,-,-,-
Minority Interest,-31,-28,-26,-22.18
"Other Liabilities, Total",-23,-193.13,-373.67,17.11
Total Equity,2963,2867,2725,3125.48
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 57 45 621 608.54  Additional Paid-In Capital 2021 2009 1554 1542.4  Retained Earnings (Accumulated Deficit) 1099 948 621 987.9  Treasury Stock - Common -155 -90 -30 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -59 -45 -41 -13.36","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 57 45 621 608.54  Additional Paid-In Capital 2021 2009 1554 1542.4  Retained Earnings (Accumulated Deficit) 1099 948 621 987.9  Treasury Stock - Common -155 -90 -30 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -59 -45 -41 -13.36","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 57 45 621 608.54  Additional Paid-In Capital 2021 2009 1554 1542.4  Retained Earnings (Accumulated Deficit) 1099 948 621 987.9  Treasury Stock - Common -155 -90 -30 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -59 -45 -41 -13.36","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 57 45 621 608.54  Additional Paid-In Capital 2021 2009 1554 1542.4  Retained Earnings (Accumulated Deficit) 1099 948 621 987.9  Treasury Stock - Common -155 -90 -30 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -59 -45 -41 -13.36","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 57 45 621 608.54  Additional Paid-In Capital 2021 2009 1554 1542.4  Retained Earnings (Accumulated Deficit) 1099 948 621 987.9  Treasury Stock - Common -155 -90 -30 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -59 -45 -41 -13.36"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",57,45,621,608.54
Additional Paid-In Capital,2021,2009,1554,1542.4
Retained Earnings (Accumulated Deficit),1099,948,621,987.9
Treasury Stock - Common,-155,-90,-30,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",-59,-45,-41,-13.36
Total Liabilities & Shareholders' Equity,3733,3901,3851,3813.72
Total Common Shares Outstanding,4.28,4.34,4.42,4.42
Total Preferred Shares Outstanding,-,-,-,-
