Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,8131,8117.83,10346.69,7272.91
"Cash and Short Term Investments 932 1233.63 1553.83 1639.78  Cash - - - -  Cash & Equivalents 932 1233.63 1553.83 1639.78  Short Term Investments - - - -  Total Receivables, Net 2877 5425.78 4467.68 3773.41  Accounts Receivables - Trade, Net 2723 5423.8 4467.68 3773.41  Total Inventory 772 1218.02 3860.83 1675.95  Prepaid Expenses - 169.79 239.82 119.57  Other Current Assets, Total 3550 70.61 224.53 64.2","Cash and Short Term Investments 932 1233.63 1553.83 1639.78  Cash - - - -  Cash & Equivalents 932 1233.63 1553.83 1639.78  Short Term Investments - - - -  Total Receivables, Net 2877 5425.78 4467.68 3773.41  Accounts Receivables - Trade, Net 2723 5423.8 4467.68 3773.41  Total Inventory 772 1218.02 3860.83 1675.95  Prepaid Expenses - 169.79 239.82 119.57  Other Current Assets, Total 3550 70.61 224.53 64.2","Cash and Short Term Investments 932 1233.63 1553.83 1639.78  Cash - - - -  Cash & Equivalents 932 1233.63 1553.83 1639.78  Short Term Investments - - - -  Total Receivables, Net 2877 5425.78 4467.68 3773.41  Accounts Receivables - Trade, Net 2723 5423.8 4467.68 3773.41  Total Inventory 772 1218.02 3860.83 1675.95  Prepaid Expenses - 169.79 239.82 119.57  Other Current Assets, Total 3550 70.61 224.53 64.2","Cash and Short Term Investments 932 1233.63 1553.83 1639.78  Cash - - - -  Cash & Equivalents 932 1233.63 1553.83 1639.78  Short Term Investments - - - -  Total Receivables, Net 2877 5425.78 4467.68 3773.41  Accounts Receivables - Trade, Net 2723 5423.8 4467.68 3773.41  Total Inventory 772 1218.02 3860.83 1675.95  Prepaid Expenses - 169.79 239.82 119.57  Other Current Assets, Total 3550 70.61 224.53 64.2","Cash and Short Term Investments 932 1233.63 1553.83 1639.78  Cash - - - -  Cash & Equivalents 932 1233.63 1553.83 1639.78  Short Term Investments - - - -  Total Receivables, Net 2877 5425.78 4467.68 3773.41  Accounts Receivables - Trade, Net 2723 5423.8 4467.68 3773.41  Total Inventory 772 1218.02 3860.83 1675.95  Prepaid Expenses - 169.79 239.82 119.57  Other Current Assets, Total 3550 70.61 224.53 64.2"
Cash and Short Term Investments,932,1233.63,1553.83,1639.78
Cash,-,-,-,-
Cash & Equivalents,932,1233.63,1553.83,1639.78
Short Term Investments,-,-,-,-
"Total Receivables, Net",2877,5425.78,4467.68,3773.41
"Accounts Receivables - Trade, Net",2723,5423.8,4467.68,3773.41
Total Inventory,772,1218.02,3860.83,1675.95
Prepaid Expenses,-,169.79,239.82,119.57
"Other Current Assets, Total",3550,70.61,224.53,64.2
Total Assets,20451,20354.6,22859.53,19443.9
"Property/Plant/Equipment, Total - Net 9819 10058.25 10170.89 10153.14  Property/Plant/Equipment, Total - Gross - 15587.31 15390.18 15060.08  Accumulated Depreciation, Total - -5529.06 -5219.3 -4906.94  Goodwill, Net - - - -  Intangibles, Net 19 22.63 21.49 22.1  Long Term Investments 2481 1167.66 1217.86 939.37  Note Receivable - Long Term 154 - - -  Other Long Term Assets, Total 1 988.24 1102.61 1056.38  Other Assets, Total 1445 - - -","Property/Plant/Equipment, Total - Net 9819 10058.25 10170.89 10153.14  Property/Plant/Equipment, Total - Gross - 15587.31 15390.18 15060.08  Accumulated Depreciation, Total - -5529.06 -5219.3 -4906.94  Goodwill, Net - - - -  Intangibles, Net 19 22.63 21.49 22.1  Long Term Investments 2481 1167.66 1217.86 939.37  Note Receivable - Long Term 154 - - -  Other Long Term Assets, Total 1 988.24 1102.61 1056.38  Other Assets, Total 1445 - - -","Property/Plant/Equipment, Total - Net 9819 10058.25 10170.89 10153.14  Property/Plant/Equipment, Total - Gross - 15587.31 15390.18 15060.08  Accumulated Depreciation, Total - -5529.06 -5219.3 -4906.94  Goodwill, Net - - - -  Intangibles, Net 19 22.63 21.49 22.1  Long Term Investments 2481 1167.66 1217.86 939.37  Note Receivable - Long Term 154 - - -  Other Long Term Assets, Total 1 988.24 1102.61 1056.38  Other Assets, Total 1445 - - -","Property/Plant/Equipment, Total - Net 9819 10058.25 10170.89 10153.14  Property/Plant/Equipment, Total - Gross - 15587.31 15390.18 15060.08  Accumulated Depreciation, Total - -5529.06 -5219.3 -4906.94  Goodwill, Net - - - -  Intangibles, Net 19 22.63 21.49 22.1  Long Term Investments 2481 1167.66 1217.86 939.37  Note Receivable - Long Term 154 - - -  Other Long Term Assets, Total 1 988.24 1102.61 1056.38  Other Assets, Total 1445 - - -","Property/Plant/Equipment, Total - Net 9819 10058.25 10170.89 10153.14  Property/Plant/Equipment, Total - Gross - 15587.31 15390.18 15060.08  Accumulated Depreciation, Total - -5529.06 -5219.3 -4906.94  Goodwill, Net - - - -  Intangibles, Net 19 22.63 21.49 22.1  Long Term Investments 2481 1167.66 1217.86 939.37  Note Receivable - Long Term 154 - - -  Other Long Term Assets, Total 1 988.24 1102.61 1056.38  Other Assets, Total 1445 - - -"
"Property/Plant/Equipment, Total - Net",9819,10058.25,10170.89,10153.14
"Property/Plant/Equipment, Total - Gross",-,15587.31,15390.18,15060.08
"Accumulated Depreciation, Total",-,-5529.06,-5219.3,-4906.94
"Goodwill, Net",-,-,-,-
"Intangibles, Net",19,22.63,21.49,22.1
Long Term Investments,2481,1167.66,1217.86,939.37
Note Receivable - Long Term,154,-,-,-
"Other Long Term Assets, Total",1,988.24,1102.61,1056.38
"Other Assets, Total",1445,-,-,-
Total Current Liabilities,3868,5125.88,7455.2,4774.72
