Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Current Assets,55513,46997,40333,39006
"Cash and Short Term Investments 36483 32058 25507 23318  Cash - - - -  Cash & Equivalents 36483 32058 25507 23318  Short Term Investments - - - -  Total Receivables, Net 8359 7049 6631 7746  Accounts Receivables - Trade, Net 7755 6613 6257 7471  Total Inventory 6443 5656 6302 5681  Prepaid Expenses 722 693 471 640  Other Current Assets, Total 3506 1541 1422 1621","Cash and Short Term Investments 36483 32058 25507 23318  Cash - - - -  Cash & Equivalents 36483 32058 25507 23318  Short Term Investments - - - -  Total Receivables, Net 8359 7049 6631 7746  Accounts Receivables - Trade, Net 7755 6613 6257 7471  Total Inventory 6443 5656 6302 5681  Prepaid Expenses 722 693 471 640  Other Current Assets, Total 3506 1541 1422 1621","Cash and Short Term Investments 36483 32058 25507 23318  Cash - - - -  Cash & Equivalents 36483 32058 25507 23318  Short Term Investments - - - -  Total Receivables, Net 8359 7049 6631 7746  Accounts Receivables - Trade, Net 7755 6613 6257 7471  Total Inventory 6443 5656 6302 5681  Prepaid Expenses 722 693 471 640  Other Current Assets, Total 3506 1541 1422 1621","Cash and Short Term Investments 36483 32058 25507 23318  Cash - - - -  Cash & Equivalents 36483 32058 25507 23318  Short Term Investments - - - -  Total Receivables, Net 8359 7049 6631 7746  Accounts Receivables - Trade, Net 7755 6613 6257 7471  Total Inventory 6443 5656 6302 5681  Prepaid Expenses 722 693 471 640  Other Current Assets, Total 3506 1541 1422 1621","Cash and Short Term Investments 36483 32058 25507 23318  Cash - - - -  Cash & Equivalents 36483 32058 25507 23318  Short Term Investments - - - -  Total Receivables, Net 8359 7049 6631 7746  Accounts Receivables - Trade, Net 7755 6613 6257 7471  Total Inventory 6443 5656 6302 5681  Prepaid Expenses 722 693 471 640  Other Current Assets, Total 3506 1541 1422 1621"
Cash and Short Term Investments,36483,32058,25507,23318
Cash,-,-,-,-
Cash & Equivalents,36483,32058,25507,23318
Short Term Investments,-,-,-,-
"Total Receivables, Net",8359,7049,6631,7746
"Accounts Receivables - Trade, Net",7755,6613,6257,7471
Total Inventory,6443,5656,6302,5681
Prepaid Expenses,722,693,471,640
"Other Current Assets, Total",3506,1541,1422,1621
Total Assets,75418,66635,60977,59815
"Property/Plant/Equipment, Total - Net 9579 9504 9573 9578  Property/Plant/Equipment, Total - Gross - 18025 18143 18304  Accumulated Depreciation, Total - -8522 -8572 -8727  Goodwill, Net 1566 1987 2196 2659  Intangibles, Net 286 293 407 336  Long Term Investments 7080 6223 6142 6285  Note Receivable - Long Term - 15 - -  Other Long Term Assets, Total 1 1616 2326 1951  Other Assets, Total 3587 - - -","Property/Plant/Equipment, Total - Net 9579 9504 9573 9578  Property/Plant/Equipment, Total - Gross - 18025 18143 18304  Accumulated Depreciation, Total - -8522 -8572 -8727  Goodwill, Net 1566 1987 2196 2659  Intangibles, Net 286 293 407 336  Long Term Investments 7080 6223 6142 6285  Note Receivable - Long Term - 15 - -  Other Long Term Assets, Total 1 1616 2326 1951  Other Assets, Total 3587 - - -","Property/Plant/Equipment, Total - Net 9579 9504 9573 9578  Property/Plant/Equipment, Total - Gross - 18025 18143 18304  Accumulated Depreciation, Total - -8522 -8572 -8727  Goodwill, Net 1566 1987 2196 2659  Intangibles, Net 286 293 407 336  Long Term Investments 7080 6223 6142 6285  Note Receivable - Long Term - 15 - -  Other Long Term Assets, Total 1 1616 2326 1951  Other Assets, Total 3587 - - -","Property/Plant/Equipment, Total - Net 9579 9504 9573 9578  Property/Plant/Equipment, Total - Gross - 18025 18143 18304  Accumulated Depreciation, Total - -8522 -8572 -8727  Goodwill, Net 1566 1987 2196 2659  Intangibles, Net 286 293 407 336  Long Term Investments 7080 6223 6142 6285  Note Receivable - Long Term - 15 - -  Other Long Term Assets, Total 1 1616 2326 1951  Other Assets, Total 3587 - - -","Property/Plant/Equipment, Total - Net 9579 9504 9573 9578  Property/Plant/Equipment, Total - Gross - 18025 18143 18304  Accumulated Depreciation, Total - -8522 -8572 -8727  Goodwill, Net 1566 1987 2196 2659  Intangibles, Net 286 293 407 336  Long Term Investments 7080 6223 6142 6285  Note Receivable - Long Term - 15 - -  Other Long Term Assets, Total 1 1616 2326 1951  Other Assets, Total 3587 - - -"
"Property/Plant/Equipment, Total - Net",9579,9504,9573,9578
"Property/Plant/Equipment, Total - Gross",-,18025,18143,18304
"Accumulated Depreciation, Total",-,-8522,-8572,-8727
"Goodwill, Net",1566,1987,2196,2659
"Intangibles, Net",286,293,407,336
Long Term Investments,7080,6223,6142,6285
Note Receivable - Long Term,-,15,-,-
"Other Long Term Assets, Total",1,1616,2326,1951
"Other Assets, Total",3587,-,-,-
Total Current Liabilities,10457,7934,6727,8321
"Accounts Payable 3951 4250 2792 3529  Payable/Accrued - - - -  Accrued Expenses 673 573 635 687  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 446 479 490 940  Other Current liabilities, Total 5387 2632 2810 3165","Accounts Payable 3951 4250 2792 3529  Payable/Accrued - - - -  Accrued Expenses 673 573 635 687  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 446 479 490 940  Other Current liabilities, Total 5387 2632 2810 3165","Accounts Payable 3951 4250 2792 3529  Payable/Accrued - - - -  Accrued Expenses 673 573 635 687  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 446 479 490 940  Other Current liabilities, Total 5387 2632 2810 3165","Accounts Payable 3951 4250 2792 3529  Payable/Accrued - - - -  Accrued Expenses 673 573 635 687  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 446 479 490 940  Other Current liabilities, Total 5387 2632 2810 3165","Accounts Payable 3951 4250 2792 3529  Payable/Accrued - - - -  Accrued Expenses 673 573 635 687  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 446 479 490 940  Other Current liabilities, Total 5387 2632 2810 3165"
Accounts Payable,3951,4250,2792,3529
Payable/Accrued,-,-,-,-
Accrued Expenses,673,573,635,687
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,446,479,490,940
"Other Current liabilities, Total",5387,2632,2810,3165
Total Liabilities,14083,12939,11504,12901
"Total Long Term Debt 986 1022 1090 1054  Long Term Debt - - - -  Capital Lease Obligations 986 1022 1090 1054  Deferred Income Tax 1083 1083 736 688  Minority Interest 81 69 57 44  Other Liabilities, Total 1476 2831 2894 2794","Total Long Term Debt 986 1022 1090 1054  Long Term Debt - - - -  Capital Lease Obligations 986 1022 1090 1054  Deferred Income Tax 1083 1083 736 688  Minority Interest 81 69 57 44  Other Liabilities, Total 1476 2831 2894 2794","Total Long Term Debt 986 1022 1090 1054  Long Term Debt - - - -  Capital Lease Obligations 986 1022 1090 1054  Deferred Income Tax 1083 1083 736 688  Minority Interest 81 69 57 44  Other Liabilities, Total 1476 2831 2894 2794","Total Long Term Debt 986 1022 1090 1054  Long Term Debt - - - -  Capital Lease Obligations 986 1022 1090 1054  Deferred Income Tax 1083 1083 736 688  Minority Interest 81 69 57 44  Other Liabilities, Total 1476 2831 2894 2794","Total Long Term Debt 986 1022 1090 1054  Long Term Debt - - - -  Capital Lease Obligations 986 1022 1090 1054  Deferred Income Tax 1083 1083 736 688  Minority Interest 81 69 57 44  Other Liabilities, Total 1476 2831 2894 2794"
Total Long Term Debt,986,1022,1090,1054
Long Term Debt,-,-,-,-
Capital Lease Obligations,986,1022,1090,1054
Deferred Income Tax,1083,1083,736,688
Minority Interest,81,69,57,44
"Other Liabilities, Total",1476,2831,2894,2794
Total Equity,61335,53696,49473,46914
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 5000 5000 5000 5000  Additional Paid-In Capital 9048 9042 9029 9029  Retained Earnings (Accumulated Deficit) 49927 44461 40729 38048  Treasury Stock - Common -4704 -4705 -4703 -4702  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 311 237 166  Other Equity, Total 2064 -413 -819 -627","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 5000 5000 5000 5000  Additional Paid-In Capital 9048 9042 9029 9029  Retained Earnings (Accumulated Deficit) 49927 44461 40729 38048  Treasury Stock - Common -4704 -4705 -4703 -4702  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 311 237 166  Other Equity, Total 2064 -413 -819 -627","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 5000 5000 5000 5000  Additional Paid-In Capital 9048 9042 9029 9029  Retained Earnings (Accumulated Deficit) 49927 44461 40729 38048  Treasury Stock - Common -4704 -4705 -4703 -4702  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 311 237 166  Other Equity, Total 2064 -413 -819 -627","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 5000 5000 5000 5000  Additional Paid-In Capital 9048 9042 9029 9029  Retained Earnings (Accumulated Deficit) 49927 44461 40729 38048  Treasury Stock - Common -4704 -4705 -4703 -4702  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 311 237 166  Other Equity, Total 2064 -413 -819 -627","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 5000 5000 5000 5000  Additional Paid-In Capital 9048 9042 9029 9029  Retained Earnings (Accumulated Deficit) 49927 44461 40729 38048  Treasury Stock - Common -4704 -4705 -4703 -4702  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 311 237 166  Other Equity, Total 2064 -413 -819 -627"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",5000,5000,5000,5000
Additional Paid-In Capital,9048,9042,9029,9029
Retained Earnings (Accumulated Deficit),49927,44461,40729,38048
Treasury Stock - Common,-4704,-4705,-4703,-4702
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,311,237,166
"Other Equity, Total",2064,-413,-819,-627
Total Liabilities & Shareholders' Equity,75418,66635,60977,59815
Total Common Shares Outstanding,47.36,47.36,47.36,47.36
Total Preferred Shares Outstanding,-,-,-,-
