Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,9032,10611,7802.49,7157.71
"Cash and Short Term Investments 2613 2394 3020.73 2737.37  Cash - - - -  Cash & Equivalents 2613 2394 3020.73 2737.37  Short Term Investments - - - -  Total Receivables, Net 2383 2313 2081.61 1806.47  Accounts Receivables - Trade, Net 2383 2313 2081.61 1806.47  Total Inventory 3127 2736 2279.42 2338.75  Prepaid Expenses - 2755.98 - -  Other Current Assets, Total 909 3168 420.72 275.12","Cash and Short Term Investments 2613 2394 3020.73 2737.37  Cash - - - -  Cash & Equivalents 2613 2394 3020.73 2737.37  Short Term Investments - - - -  Total Receivables, Net 2383 2313 2081.61 1806.47  Accounts Receivables - Trade, Net 2383 2313 2081.61 1806.47  Total Inventory 3127 2736 2279.42 2338.75  Prepaid Expenses - 2755.98 - -  Other Current Assets, Total 909 3168 420.72 275.12","Cash and Short Term Investments 2613 2394 3020.73 2737.37  Cash - - - -  Cash & Equivalents 2613 2394 3020.73 2737.37  Short Term Investments - - - -  Total Receivables, Net 2383 2313 2081.61 1806.47  Accounts Receivables - Trade, Net 2383 2313 2081.61 1806.47  Total Inventory 3127 2736 2279.42 2338.75  Prepaid Expenses - 2755.98 - -  Other Current Assets, Total 909 3168 420.72 275.12","Cash and Short Term Investments 2613 2394 3020.73 2737.37  Cash - - - -  Cash & Equivalents 2613 2394 3020.73 2737.37  Short Term Investments - - - -  Total Receivables, Net 2383 2313 2081.61 1806.47  Accounts Receivables - Trade, Net 2383 2313 2081.61 1806.47  Total Inventory 3127 2736 2279.42 2338.75  Prepaid Expenses - 2755.98 - -  Other Current Assets, Total 909 3168 420.72 275.12","Cash and Short Term Investments 2613 2394 3020.73 2737.37  Cash - - - -  Cash & Equivalents 2613 2394 3020.73 2737.37  Short Term Investments - - - -  Total Receivables, Net 2383 2313 2081.61 1806.47  Accounts Receivables - Trade, Net 2383 2313 2081.61 1806.47  Total Inventory 3127 2736 2279.42 2338.75  Prepaid Expenses - 2755.98 - -  Other Current Assets, Total 909 3168 420.72 275.12"
Cash and Short Term Investments,2613,2394,3020.73,2737.37
Cash,-,-,-,-
Cash & Equivalents,2613,2394,3020.73,2737.37
Short Term Investments,-,-,-,-
"Total Receivables, Net",2383,2313,2081.61,1806.47
"Accounts Receivables - Trade, Net",2383,2313,2081.61,1806.47
Total Inventory,3127,2736,2279.42,2338.75
Prepaid Expenses,-,2755.98,-,-
"Other Current Assets, Total",909,3168,420.72,275.12
Total Assets,16195,14606,11300.85,11033.9
"Property/Plant/Equipment, Total - Net 6663 3350 3172.67 3337.56  Property/Plant/Equipment, Total - Gross - 10596.61 10045.99 10077.53  Accumulated Depreciation, Total - -7246.19 -6873.32 -6739.97  Goodwill, Net 92 80 - -  Intangibles, Net 23 11 18.83 120.49  Long Term Investments 381 352 10 10  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 3 1 296.86 408.14  Other Assets, Total 1654 3792 - -","Property/Plant/Equipment, Total - Net 6663 3350 3172.67 3337.56  Property/Plant/Equipment, Total - Gross - 10596.61 10045.99 10077.53  Accumulated Depreciation, Total - -7246.19 -6873.32 -6739.97  Goodwill, Net 92 80 - -  Intangibles, Net 23 11 18.83 120.49  Long Term Investments 381 352 10 10  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 3 1 296.86 408.14  Other Assets, Total 1654 3792 - -","Property/Plant/Equipment, Total - Net 6663 3350 3172.67 3337.56  Property/Plant/Equipment, Total - Gross - 10596.61 10045.99 10077.53  Accumulated Depreciation, Total - -7246.19 -6873.32 -6739.97  Goodwill, Net 92 80 - -  Intangibles, Net 23 11 18.83 120.49  Long Term Investments 381 352 10 10  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 3 1 296.86 408.14  Other Assets, Total 1654 3792 - -","Property/Plant/Equipment, Total - Net 6663 3350 3172.67 3337.56  Property/Plant/Equipment, Total - Gross - 10596.61 10045.99 10077.53  Accumulated Depreciation, Total - -7246.19 -6873.32 -6739.97  Goodwill, Net 92 80 - -  Intangibles, Net 23 11 18.83 120.49  Long Term Investments 381 352 10 10  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 3 1 296.86 408.14  Other Assets, Total 1654 3792 - -","Property/Plant/Equipment, Total - Net 6663 3350 3172.67 3337.56  Property/Plant/Equipment, Total - Gross - 10596.61 10045.99 10077.53  Accumulated Depreciation, Total - -7246.19 -6873.32 -6739.97  Goodwill, Net 92 80 - -  Intangibles, Net 23 11 18.83 120.49  Long Term Investments 381 352 10 10  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 3 1 296.86 408.14  Other Assets, Total 1654 3792 - -"
"Property/Plant/Equipment, Total - Net",6663,3350,3172.67,3337.56
"Property/Plant/Equipment, Total - Gross",-,10596.61,10045.99,10077.53
"Accumulated Depreciation, Total",-,-7246.19,-6873.32,-6739.97
"Goodwill, Net",92,80,-,-
"Intangibles, Net",23,11,18.83,120.49
Long Term Investments,381,352,10,10
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",3,1,296.86,408.14
"Other Assets, Total",1654,3792,-,-
Total Current Liabilities,5065,4002,3329.36,3610.53
