Period Ending:,202131/08,202031/08,201931/08,201831/08
Total Current Assets,1206.41,1192.94,1226.76,1206.34
"Cash and Short Term Investments 902.58 840.05 730.26 704.35  Cash - - - -  Cash & Equivalents 902.58 840.05 730.26 704.35  Short Term Investments - - - -  Total Receivables, Net 260.06 268.68 434.46 435.04  Accounts Receivables - Trade, Net 260.06 268.68 434.46 435.04  Total Inventory 20.86 21.24 13.18 13.46  Prepaid Expenses 18.7 20.73 25.81 28.59  Other Current Assets, Total 4.21 42.24 23.05 24.9","Cash and Short Term Investments 902.58 840.05 730.26 704.35  Cash - - - -  Cash & Equivalents 902.58 840.05 730.26 704.35  Short Term Investments - - - -  Total Receivables, Net 260.06 268.68 434.46 435.04  Accounts Receivables - Trade, Net 260.06 268.68 434.46 435.04  Total Inventory 20.86 21.24 13.18 13.46  Prepaid Expenses 18.7 20.73 25.81 28.59  Other Current Assets, Total 4.21 42.24 23.05 24.9","Cash and Short Term Investments 902.58 840.05 730.26 704.35  Cash - - - -  Cash & Equivalents 902.58 840.05 730.26 704.35  Short Term Investments - - - -  Total Receivables, Net 260.06 268.68 434.46 435.04  Accounts Receivables - Trade, Net 260.06 268.68 434.46 435.04  Total Inventory 20.86 21.24 13.18 13.46  Prepaid Expenses 18.7 20.73 25.81 28.59  Other Current Assets, Total 4.21 42.24 23.05 24.9","Cash and Short Term Investments 902.58 840.05 730.26 704.35  Cash - - - -  Cash & Equivalents 902.58 840.05 730.26 704.35  Short Term Investments - - - -  Total Receivables, Net 260.06 268.68 434.46 435.04  Accounts Receivables - Trade, Net 260.06 268.68 434.46 435.04  Total Inventory 20.86 21.24 13.18 13.46  Prepaid Expenses 18.7 20.73 25.81 28.59  Other Current Assets, Total 4.21 42.24 23.05 24.9","Cash and Short Term Investments 902.58 840.05 730.26 704.35  Cash - - - -  Cash & Equivalents 902.58 840.05 730.26 704.35  Short Term Investments - - - -  Total Receivables, Net 260.06 268.68 434.46 435.04  Accounts Receivables - Trade, Net 260.06 268.68 434.46 435.04  Total Inventory 20.86 21.24 13.18 13.46  Prepaid Expenses 18.7 20.73 25.81 28.59  Other Current Assets, Total 4.21 42.24 23.05 24.9"
Cash and Short Term Investments,902.58,840.05,730.26,704.35
Cash,-,-,-,-
Cash & Equivalents,902.58,840.05,730.26,704.35
Short Term Investments,-,-,-,-
"Total Receivables, Net",260.06,268.68,434.46,435.04
"Accounts Receivables - Trade, Net",260.06,268.68,434.46,435.04
Total Inventory,20.86,21.24,13.18,13.46
Prepaid Expenses,18.7,20.73,25.81,28.59
"Other Current Assets, Total",4.21,42.24,23.05,24.9
Total Assets,1334.32,1366.66,1501.53,1523.69
"Property/Plant/Equipment, Total - Net 44.07 64 71.04 76.47  Property/Plant/Equipment, Total - Gross 184.96 201.83 192.89 180.65  Accumulated Depreciation, Total -140.9 -137.83 -121.85 -104.18  Goodwill, Net - - - -  Intangibles, Net 35.3 26.2 32.11 44.68  Long Term Investments - - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 48.54 83.52 171.62 196.2  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 44.07 64 71.04 76.47  Property/Plant/Equipment, Total - Gross 184.96 201.83 192.89 180.65  Accumulated Depreciation, Total -140.9 -137.83 -121.85 -104.18  Goodwill, Net - - - -  Intangibles, Net 35.3 26.2 32.11 44.68  Long Term Investments - - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 48.54 83.52 171.62 196.2  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 44.07 64 71.04 76.47  Property/Plant/Equipment, Total - Gross 184.96 201.83 192.89 180.65  Accumulated Depreciation, Total -140.9 -137.83 -121.85 -104.18  Goodwill, Net - - - -  Intangibles, Net 35.3 26.2 32.11 44.68  Long Term Investments - - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 48.54 83.52 171.62 196.2  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 44.07 64 71.04 76.47  Property/Plant/Equipment, Total - Gross 184.96 201.83 192.89 180.65  Accumulated Depreciation, Total -140.9 -137.83 -121.85 -104.18  Goodwill, Net - - - -  Intangibles, Net 35.3 26.2 32.11 44.68  Long Term Investments - - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 48.54 83.52 171.62 196.2  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 44.07 64 71.04 76.47  Property/Plant/Equipment, Total - Gross 184.96 201.83 192.89 180.65  Accumulated Depreciation, Total -140.9 -137.83 -121.85 -104.18  Goodwill, Net - - - -  Intangibles, Net 35.3 26.2 32.11 44.68  Long Term Investments - - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 48.54 83.52 171.62 196.2  Other Assets, Total - - - -"
"Property/Plant/Equipment, Total - Net",44.07,64,71.04,76.47
"Property/Plant/Equipment, Total - Gross",184.96,201.83,192.89,180.65
"Accumulated Depreciation, Total",-140.9,-137.83,-121.85,-104.18
"Goodwill, Net",-,-,-,-
"Intangibles, Net",35.3,26.2,32.11,44.68
Long Term Investments,-,-,-,-
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",48.54,83.52,171.62,196.2
"Other Assets, Total",-,-,-,-
Total Current Liabilities,675.75,743.19,683.36,633.45
"Accounts Payable 103.21 130.53 153.05 145.95  Payable/Accrued - - - -  Accrued Expenses 5.13 1.66 39.93 15.05  Notes Payable/Short Term Debt 200 200 - -  Current Port. of LT Debt/Capital Leases 163.89 147.82 91.74 96.54  Other Current liabilities, Total 203.53 263.18 398.64 375.9","Accounts Payable 103.21 130.53 153.05 145.95  Payable/Accrued - - - -  Accrued Expenses 5.13 1.66 39.93 15.05  Notes Payable/Short Term Debt 200 200 - -  Current Port. of LT Debt/Capital Leases 163.89 147.82 91.74 96.54  Other Current liabilities, Total 203.53 263.18 398.64 375.9","Accounts Payable 103.21 130.53 153.05 145.95  Payable/Accrued - - - -  Accrued Expenses 5.13 1.66 39.93 15.05  Notes Payable/Short Term Debt 200 200 - -  Current Port. of LT Debt/Capital Leases 163.89 147.82 91.74 96.54  Other Current liabilities, Total 203.53 263.18 398.64 375.9","Accounts Payable 103.21 130.53 153.05 145.95  Payable/Accrued - - - -  Accrued Expenses 5.13 1.66 39.93 15.05  Notes Payable/Short Term Debt 200 200 - -  Current Port. of LT Debt/Capital Leases 163.89 147.82 91.74 96.54  Other Current liabilities, Total 203.53 263.18 398.64 375.9","Accounts Payable 103.21 130.53 153.05 145.95  Payable/Accrued - - - -  Accrued Expenses 5.13 1.66 39.93 15.05  Notes Payable/Short Term Debt 200 200 - -  Current Port. of LT Debt/Capital Leases 163.89 147.82 91.74 96.54  Other Current liabilities, Total 203.53 263.18 398.64 375.9"
Accounts Payable,103.21,130.53,153.05,145.95
Payable/Accrued,-,-,-,-
Accrued Expenses,5.13,1.66,39.93,15.05
Notes Payable/Short Term Debt,200,200,-,-
Current Port. of LT Debt/Capital Leases,163.89,147.82,91.74,96.54
"Other Current liabilities, Total",203.53,263.18,398.64,375.9
Total Liabilities,1253.04,1248.46,1045.49,1085.61
"Total Long Term Debt 406.52 290.41 164.9 256.64  Long Term Debt 401.72 278.36 145.02 225.01  Capital Lease Obligations 4.8 12.05 19.88 31.63  Deferred Income Tax - 2.97 - -  Minority Interest - - - -  Other Liabilities, Total 170.76 211.89 197.23 195.53","Total Long Term Debt 406.52 290.41 164.9 256.64  Long Term Debt 401.72 278.36 145.02 225.01  Capital Lease Obligations 4.8 12.05 19.88 31.63  Deferred Income Tax - 2.97 - -  Minority Interest - - - -  Other Liabilities, Total 170.76 211.89 197.23 195.53","Total Long Term Debt 406.52 290.41 164.9 256.64  Long Term Debt 401.72 278.36 145.02 225.01  Capital Lease Obligations 4.8 12.05 19.88 31.63  Deferred Income Tax - 2.97 - -  Minority Interest - - - -  Other Liabilities, Total 170.76 211.89 197.23 195.53","Total Long Term Debt 406.52 290.41 164.9 256.64  Long Term Debt 401.72 278.36 145.02 225.01  Capital Lease Obligations 4.8 12.05 19.88 31.63  Deferred Income Tax - 2.97 - -  Minority Interest - - - -  Other Liabilities, Total 170.76 211.89 197.23 195.53","Total Long Term Debt 406.52 290.41 164.9 256.64  Long Term Debt 401.72 278.36 145.02 225.01  Capital Lease Obligations 4.8 12.05 19.88 31.63  Deferred Income Tax - 2.97 - -  Minority Interest - - - -  Other Liabilities, Total 170.76 211.89 197.23 195.53"
Total Long Term Debt,406.52,290.41,164.9,256.64
Long Term Debt,401.72,278.36,145.02,225.01
Capital Lease Obligations,4.8,12.05,19.88,31.63
Deferred Income Tax,-,2.97,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",170.76,211.89,197.23,195.53
Total Equity,81.28,118.19,456.05,438.08
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 228.11 203.11 203.11 203.11  Additional Paid-In Capital 158.11 133.11 133.11 133.11  Retained Earnings (Accumulated Deficit) -304.27 -217.35 120.47 101.92  Treasury Stock - Common -0.68 -0.68 -0.65 -0.07  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total - - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 228.11 203.11 203.11 203.11  Additional Paid-In Capital 158.11 133.11 133.11 133.11  Retained Earnings (Accumulated Deficit) -304.27 -217.35 120.47 101.92  Treasury Stock - Common -0.68 -0.68 -0.65 -0.07  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total - - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 228.11 203.11 203.11 203.11  Additional Paid-In Capital 158.11 133.11 133.11 133.11  Retained Earnings (Accumulated Deficit) -304.27 -217.35 120.47 101.92  Treasury Stock - Common -0.68 -0.68 -0.65 -0.07  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total - - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 228.11 203.11 203.11 203.11  Additional Paid-In Capital 158.11 133.11 133.11 133.11  Retained Earnings (Accumulated Deficit) -304.27 -217.35 120.47 101.92  Treasury Stock - Common -0.68 -0.68 -0.65 -0.07  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total - - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 228.11 203.11 203.11 203.11  Additional Paid-In Capital 158.11 133.11 133.11 133.11  Retained Earnings (Accumulated Deficit) -304.27 -217.35 120.47 101.92  Treasury Stock - Common -0.68 -0.68 -0.65 -0.07  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total - - - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",228.11,203.11,203.11,203.11
Additional Paid-In Capital,158.11,133.11,133.11,133.11
Retained Earnings (Accumulated Deficit),-304.27,-217.35,120.47,101.92
Treasury Stock - Common,-0.68,-0.68,-0.65,-0.07
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",-,-,-,-
Total Liabilities & Shareholders' Equity,1334.32,1366.66,1501.53,1523.69
Total Common Shares Outstanding,1.91,1.84,1.84,1.84
Total Preferred Shares Outstanding,-,-,-,-
