Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,1175,1706.11,314.91,486.57
"Cash and Short Term Investments 315 1506.93 44.8 368.21  Cash - - - -  Cash & Equivalents 315 1506.93 44.8 368.21  Short Term Investments - - - -  Total Receivables, Net 628 149.53 239.78 26.47  Accounts Receivables - Trade, Net 68 29.6 8.57 26.47  Total Inventory 66 6.17 11.09 37.77  Prepaid Expenses - 30.25 16.83 50.19  Other Current Assets, Total 166 13.23 2.42 3.94","Cash and Short Term Investments 315 1506.93 44.8 368.21  Cash - - - -  Cash & Equivalents 315 1506.93 44.8 368.21  Short Term Investments - - - -  Total Receivables, Net 628 149.53 239.78 26.47  Accounts Receivables - Trade, Net 68 29.6 8.57 26.47  Total Inventory 66 6.17 11.09 37.77  Prepaid Expenses - 30.25 16.83 50.19  Other Current Assets, Total 166 13.23 2.42 3.94","Cash and Short Term Investments 315 1506.93 44.8 368.21  Cash - - - -  Cash & Equivalents 315 1506.93 44.8 368.21  Short Term Investments - - - -  Total Receivables, Net 628 149.53 239.78 26.47  Accounts Receivables - Trade, Net 68 29.6 8.57 26.47  Total Inventory 66 6.17 11.09 37.77  Prepaid Expenses - 30.25 16.83 50.19  Other Current Assets, Total 166 13.23 2.42 3.94","Cash and Short Term Investments 315 1506.93 44.8 368.21  Cash - - - -  Cash & Equivalents 315 1506.93 44.8 368.21  Short Term Investments - - - -  Total Receivables, Net 628 149.53 239.78 26.47  Accounts Receivables - Trade, Net 68 29.6 8.57 26.47  Total Inventory 66 6.17 11.09 37.77  Prepaid Expenses - 30.25 16.83 50.19  Other Current Assets, Total 166 13.23 2.42 3.94","Cash and Short Term Investments 315 1506.93 44.8 368.21  Cash - - - -  Cash & Equivalents 315 1506.93 44.8 368.21  Short Term Investments - - - -  Total Receivables, Net 628 149.53 239.78 26.47  Accounts Receivables - Trade, Net 68 29.6 8.57 26.47  Total Inventory 66 6.17 11.09 37.77  Prepaid Expenses - 30.25 16.83 50.19  Other Current Assets, Total 166 13.23 2.42 3.94"
Cash and Short Term Investments,315,1506.93,44.8,368.21
Cash,-,-,-,-
Cash & Equivalents,315,1506.93,44.8,368.21
Short Term Investments,-,-,-,-
"Total Receivables, Net",628,149.53,239.78,26.47
"Accounts Receivables - Trade, Net",68,29.6,8.57,26.47
Total Inventory,66,6.17,11.09,37.77
Prepaid Expenses,-,30.25,16.83,50.19
"Other Current Assets, Total",166,13.23,2.42,3.94
Total Assets,2660,2124.36,724.33,1255.93
