Period Ending:,202130/06,202030/06,201930/06,201830/06
Total Current Assets,22554.2,22722.53,20558.2,12927.66
"Cash and Short Term Investments 957.68 2743.76 3554.96 2047.69  Cash - - - -  Cash & Equivalents 957.68 2743.76 3554.96 2047.69  Short Term Investments - - - -  Total Receivables, Net 5145.3 3931.93 3800.69 2730.11  Accounts Receivables - Trade, Net 5145.3 3761.55 3385.98 2727.34  Total Inventory 16075.22 15797.86 12453.6 7975.9  Prepaid Expenses 39.34 44.05 36.06 37.17  Other Current Assets, Total 336.66 204.92 712.89 136.79","Cash and Short Term Investments 957.68 2743.76 3554.96 2047.69  Cash - - - -  Cash & Equivalents 957.68 2743.76 3554.96 2047.69  Short Term Investments - - - -  Total Receivables, Net 5145.3 3931.93 3800.69 2730.11  Accounts Receivables - Trade, Net 5145.3 3761.55 3385.98 2727.34  Total Inventory 16075.22 15797.86 12453.6 7975.9  Prepaid Expenses 39.34 44.05 36.06 37.17  Other Current Assets, Total 336.66 204.92 712.89 136.79","Cash and Short Term Investments 957.68 2743.76 3554.96 2047.69  Cash - - - -  Cash & Equivalents 957.68 2743.76 3554.96 2047.69  Short Term Investments - - - -  Total Receivables, Net 5145.3 3931.93 3800.69 2730.11  Accounts Receivables - Trade, Net 5145.3 3761.55 3385.98 2727.34  Total Inventory 16075.22 15797.86 12453.6 7975.9  Prepaid Expenses 39.34 44.05 36.06 37.17  Other Current Assets, Total 336.66 204.92 712.89 136.79","Cash and Short Term Investments 957.68 2743.76 3554.96 2047.69  Cash - - - -  Cash & Equivalents 957.68 2743.76 3554.96 2047.69  Short Term Investments - - - -  Total Receivables, Net 5145.3 3931.93 3800.69 2730.11  Accounts Receivables - Trade, Net 5145.3 3761.55 3385.98 2727.34  Total Inventory 16075.22 15797.86 12453.6 7975.9  Prepaid Expenses 39.34 44.05 36.06 37.17  Other Current Assets, Total 336.66 204.92 712.89 136.79","Cash and Short Term Investments 957.68 2743.76 3554.96 2047.69  Cash - - - -  Cash & Equivalents 957.68 2743.76 3554.96 2047.69  Short Term Investments - - - -  Total Receivables, Net 5145.3 3931.93 3800.69 2730.11  Accounts Receivables - Trade, Net 5145.3 3761.55 3385.98 2727.34  Total Inventory 16075.22 15797.86 12453.6 7975.9  Prepaid Expenses 39.34 44.05 36.06 37.17  Other Current Assets, Total 336.66 204.92 712.89 136.79"
Cash and Short Term Investments,957.68,2743.76,3554.96,2047.69
Cash,-,-,-,-
Cash & Equivalents,957.68,2743.76,3554.96,2047.69
Short Term Investments,-,-,-,-
"Total Receivables, Net",5145.3,3931.93,3800.69,2730.11
"Accounts Receivables - Trade, Net",5145.3,3761.55,3385.98,2727.34
Total Inventory,16075.22,15797.86,12453.6,7975.9
Prepaid Expenses,39.34,44.05,36.06,37.17
"Other Current Assets, Total",336.66,204.92,712.89,136.79
Total Assets,24580.92,24528.18,22349.84,14061.28
